,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
18,Fur-19,fur + Fe,709853,709885,2.33,S0714,S0714,S0714,S0714,-4.542553191489362,709869.0
19,Fur-20,fur + Fe,730829,730867,1.08,S0748,S0748,S0748,S0748,0.08490566037735849,730848.0
20,Fur-21,fur + Fe,731744,731779,4.42,S0749,S0749,S0749,S0749,0.4574742268041237,731761.5
21,Fur-22,fur + Fe,732557,732592,1.22,S0751,S0751,S0751,S0751,0.09677949392047322,732574.5
22,Fur-23,fur + Fe,739400,739439,1.28,S0756,S0756,S0756,S0756,0.4951163458776214,739419.5
23,Fur-24,fur + Fe,742653,742686,1.19,S0758,S0758,S0758,S0758,0.7182502351834431,742669.5
24,Fur-25,fur + Fe,880310,880347,1.55,S0890,S0890,S0890,S0890,0.22866004962779157,880328.5
25,Fur-26,fur + Fe,889181,889218,1.46,S0894,S0894,S0894,S0894,0.8200508690122933,889199.5
26,Fur-27,fur + Fe,901563,901597,1.2,S0913,S0913,S0913,S0913,0.1619718309859155,901580.0
27,Fur-28,fur + Fe,1074525,1074562,1.39,S1093,S1093,S1093,S1093,0.07315668202764977,1074543.5
28,Fur-29,fur + Fe,1103204,1103231,1.04,S1132,S1132,S1132,S1132,0.5338983050847458,1103217.5
29,Fur-30,fur + Fe,1115169,1115202,1.06,S1149,S1149,S1149,S1149,0.6557851239669421,1115185.5
30,Fur-31,fur + Fe,1151876,1151908,16.43,S1187,S1187,S1187,S1187,-1.664819944598338,1151892.0
31,Fur-32,fur + Fe,1152471,1152506,58.65,S1187,S1187,S1187,S1187,-0.012465373961218837,1152488.5
32,Fur-33,fur + Fe,1201299,1201333,1.09,S1241,S1241,S1241,S1241,-0.020327868852459016,1201316.0
33,Fur-34,fur + Fe,1201602,1201638,2.82,S1241,S1241,S1241,S1241,0.17901639344262296,1201620.0
34,Fur-35,fur + Fe,1247366,1247406,2.14,S1287,S1287,S1287,S1287,0.0027223230490018148,1247386.0
35,Fur-36,fur + Fe,1247467,1247502,3.68,S1288,S1288,S1288,S1288,-0.04792746113989637,1247484.5
36,Fur-37,fur + Fe,1260360,1260399,1.29,S1297,S1297,S1297,S1297,0.05604133545310016,1260379.5
37,Fur-38,fur + Fe,1339261,1339297,1.57,S1371,S1371,S1371,S1371,-1.0426098535286286,1339279.0
38,Fur-39,fur + Fe,1397512,1397548,1.29,S1431,S1431,S1431,S1431,0.22580645161290322,1397530.0
39,Fur-40,fur + Fe,1397554,1397591,1.29,S1431,S1431,S1431,S1431,0.33126550868486354,1397572.5
40,Fur-41,fur + Fe,1445482,1445518,1.66,S1482,S1482,S1482,S1482,0.5697538100820633,1445500.0
41,Fur-42,fur + Fe,1487653,1487692,1.1,S1528,S1528,S1528,S1528,0.6990625,1487672.5
42,Fur-43,fur + Fe,1487667,1487705,1.08,S1528,S1528,S1528,S1528,0.690625,1487686.0
43,Fur-44,fur + Fe,1498572,1498613,2.53,S1538,S1538,S1538,S1538,0.6768397033656589,1498592.5
44,Fur-45,fur + Fe,1539110,1539146,1.07,S1579,S1579,S1579,S1579,0.09142212189616253,1539128.0
45,Fur-46,fur + Fe,1551672,1551704,1.02,S1594,S1594,S1594,S1594,-0.34529702970297027,1551688.0
46,Fur-47,fur + Fe,1593798,1593838,1.06,S1641,S1641,S1641,S1641,0.6377622377622377,1593818.0
47,Fur-48,fur + Fe,1595408,1595442,1.23,S1642,S1642,S1642,S1642,0.894297635605007,1595425.0
48,Fur-49,fur + Fe,1770021,1770054,1.01,S1831,S1831,S1831,S1831,0.17128987517337033,1770037.5
49,Fur-50,fur + Fe,1989787,1989821,2.13,S2076,S2076,S2076,S2076,-0.5316455696202531,1989804.0
50,Fur-51,fur + Fe,2060711,2060744,1.08,S2176,S2176,S2176,S2176,0.5385208012326657,2060727.5
51,Fur-52,fur + Fe,2061778,2061816,1.51,S2179,S2179,S2179,S2179,-1.418639053254438,2061797.0
52,Fur-53,fur + Fe,2135451,2135496,2.05,S2256,S2256,S2256,S2256,-1.8092654424040067,2135473.5
53,Fur-54,fur + Fe,2143599,2143647,1.44,S2263,S2263,S2263,S2263,0.7971619365609349,2143623.0
54,Fur-55,fur + Fe,2143789,2143831,1.44,S2263,S2263,S2263,S2263,0.9532554257095158,2143810.0
55,Fur-56,fur + Fe,2309344,2309382,10.35,S2425,S2425,S2425,S2425,0.057750759878419454,2309363.0
56,Fur-57,fur + Fe,2309845,2309882,3.09,S2426,S2426,S2426,S2426,0.4915644171779141,2309863.5
57,Fur-58,fur + Fe,2395066,2395102,1.16,S2501,S2501,S2501,S2501,-0.03691550451189499,2395084.0
58,Fur-59,fur + Fe,2425918,2425954,3.34,S2532,S2532,S2532,S2532,0.4192577733199599,2425936.0
59,Fur-60,fur + Fe,2490153,2490186,1.04,S2593,S2593,S2593,S2593,0.24146845915201653,2490169.5
60,Fur-61,fur + Fe,2494000,2494040,2.8,S2598,S2598,S2598,S2598,0.0016611295681063123,2494020.0
61,Fur-62,fur + Fe,2603856,2603892,1.54,S2709,S2709,S2709,S2709,0.657997399219766,2603874.0
62,Fur-63,fur + Fe,2614023,2614059,1.09,S2725,S2725,S2725,S2725,0.9721342621912603,2614041.0
63,Fur-64,fur + Fe,2830346,2830387,1.68,S2953,S2953,S2953,S2953,0.02920353982300885,2830366.5
64,Fur-65,fur + Fe,2834251,2834289,1.02,S2955,S2955,S2955,S2955,-2.59327731092437,2834270.0
65,Fur-66,fur + Fe,2844676,2844711,1.07,S2968,S2968,S2968,S2968,-1.6741758241758242,2844693.5
66,Fur-67,fur + Fe,2904735,2904770,1.73,S3026,S3026,S3026,S3026,0.3717179294823706,2904752.5
67,Fur-68,fur + Fe,2904883,2904921,1.1,S3026,S3026,S3026,S3026,0.4838709677419355,2904902.0
68,Fur-69,fur + Fe,3066141,3066176,1.67,S3181,S3181,S3181,S3181,0.1590909090909091,3066158.5
69,Fur-70,fur + Fe,3080395,3080439,1.57,S3195,S3195,S3195,S3195,0.5245051837888784,3080417.0
70,Fur-71,fur + Fe,3093716,3093747,1.54,S3212,S3212,S3212,S3212,0.6894563426688632,3093731.5
71,Fur-72,fur + Fe,3109745,3109783,1.33,S3223,S3223,S3223,S3223,0.7605790645879733,3109764.0
72,Fur-73,fur + Fe,3109763,3109802,1.33,S3223,S3223,S3223,S3223,0.7811804008908686,3109782.5
73,Fur-74,fur + Fe,3195644,3195681,49.64,S3318,S3318,S3318,S3318,-0.3592,3195662.5
74,Fur-75,fur + Fe,3198435,3198469,1.01,S3320,S3320,S3320,S3320,-0.18590240123934934,3198452.0
75,Fur-76,fur + Fe,3242733,3242767,1.29,S3366,S3366,S3366,S3366,0.9982578397212544,3242750.0
76,Fur-77,fur + Fe,3246284,3246320,1.29,S3368,S3368,S3368,S3368,1.0045011252813203,3246302.0
77,Fur-78,fur + Fe,3289561,3289597,1.03,S3420,S3420,S3420,S3420,0.8522142121524202,3289579.0
78,Fur-79,fur + Fe,3341377,3341413,1.77,S3470,S3470,S3470,S3470,0.7647702407002188,3341395.0
79,Fur-80,fur + Fe,3358517,3358549,1.04,S3488,S3488,S3488,S3488,0.97,3358533.0
80,Fur-81,fur + Fe,3368965,3369003,1.06,S3499,S3499,S3499,S3499,0.6717346233586731,3368984.0
81,Fur-82,fur + Fe,3370052,3370090,9.63,S3499,S3499,S3499,S3499,-0.07947477539737388,3370071.0
82,Fur-83,fur + Fe,3409502,3409537,1.41,S3546,S3546,S3546,S3546,0.00181422351233672,3409519.5
83,Fur-84,fur + Fe,3414605,3414638,1.09,S3550,S3550,S3550,S3550,0.43486306439674316,3414621.5
84,Fur-85,fur + Fe,3415223,3415258,1.59,S3550,S3550,S3550,S3550,-0.023316062176165803,3415240.5
85,Fur-86,fur + Fe,3415477,3415512,1.26,S3551,S3551,S3551,S3551,-0.144457904300424,3415494.5
86,Fur-87,fur + Fe,3447559,3447597,1.08,S3577,S3577,S3577,S3577,1.0,3447578.0
87,Fur-88,fur + Fe,3466410,3466447,1.34,S3594,S3594,S3594,S3594,0.7562083585705633,3466428.5
88,Fur-89,fur + Fe,3573371,3573406,1.19,S3677,S3677,S3677,S3677,0.16332665330661322,3573388.5
89,Fur-90,fur + Fe,3586839,3586877,1.14,S3697,S3697,S3697,S3697,-2.793103448275862,3586858.0
90,Fur-91,fur + Fe,3639269,3639304,1.11,S3740,S3740,S3740,S3740,0.9804928131416838,3639286.5
91,Fur-92,fur + Fe,3639294,3639326,1.12,S3740,S3740,S3740,S3740,1.0287474332648872,3639310.0
92,Fur-93,fur + Fe,3676925,3676963,1.38,S3781,S3781,S3781,S3781,0.39097744360902253,3676944.0
93,Fur-94,fur + Fe,3702273,3702310,1.43,S3805,S3805,S3805,S3805,-0.029863013698630137,3702291.5
94,Fur-95,fur + Fe,3713742,3713778,1.19,S3814,S3814,S3814,S3814,-0.1809421841541756,3713760.0
95,Fur-96,fur + Fe,3729742,3729774,1.07,S3830,S3830,S3830,S3830,0.16841624828845275,3729758.0
96,Fur-97,fur + Fe,3774036,3774068,1.04,S3879,S3879,S3879,S3879,-0.1325556733828208,3774052.0
97,Fur-98,fur + Fe,3774150,3774189,1.04,S3879,S3879,S3879,S3879,-0.007953340402969246,3774169.5
98,Fur-99,fur + Fe,3800420,3800451,1.04,S3907,S3907,S3907,S3907,-0.04138627187079408,3800435.5
99,Fur-100,fur + Fe,3807614,3807652,1.14,S3912,S3912,S3912,S3912,0.573738680465718,3807633.0
100,Fur-101,fur + Fe,3813360,3813401,1.78,S3917,S3917,S3917,S3917,-0.053094660194174755,3813380.5
101,Fur-102,fur + Fe,3935366,3935403,1.38,S4042,S4042,S4042,S4042,0.45483870967741935,3935384.5
102,Fur-103,fur + Fe,3954935,3954967,1.03,S4057,S4057,S4057,S4057,0.3414225941422594,3954951.0
103,Fur-104,fur + Fe,3959104,3959142,2.03,S4060,S4060,S4060,S4060,-0.7402912621359223,3959123.0
104,Fur-105,fur + Fe,3981621,3981657,1.3,S4079,S4079,S4079,S4079,0.42748815165876775,3981639.0
105,Fur-106,fur + Fe,4040094,4040130,1.36,S4139,S4139,S4139,S4139,0.3173007896625987,4040112.0
106,Fur-107,fur + Fe,4082946,4082983,1.44,S4178,S4178,S4178,S4178,0.4284876905041032,4082964.5
107,Fur-108,fur + Fe,4083594,4083634,1.03,S4181,S4181,S4181,S4181,-1.6514423076923077,4083614.0
108,Fur-109,fur + Fe,4167119,4167156,1.26,S4254,S4254,S4254,S4254,0.4842738205365402,4167137.5
109,Fur-110,fur + Fe,4173734,4173771,1.08,S4836,S4836,S4836,S4836,-2.3807339449541285,4173752.5
110,Fur-111,fur + Fe,4205616,4205651,3.83,S4286,S4286,S4286,S4286,-0.3181818181818182,4205633.5
111,Fur-112,fur + Fe,4205765,4205802,2.9,S4287,S4287,S4287,S4287,-0.13546354635463545,4205783.5
112,Fur-113,fur + Fe,4205823,4205853,2.03,S4287,S4287,S4287,S4287,-0.08640864086408641,4205838.0
113,Fur-114,fur + Fe,4210677,4210712,1.12,S4291,S4291,S4291,S4291,0.8916083916083916,4210694.5
114,Fur-115,fur + Fe,4213465,4213500,1.12,S4293,S4293,S4293,S4293,1.014060742407199,4213482.5
115,Fur-116,fur + Fe,4219532,4219571,4.59,S4300,S4300,S4300,S4300,0.3277189605389798,4219551.5
116,Fur-117,fur + Fe,4263612,4263647,1.69,S4336,S4336,S4336,S4336,-1.6746724890829694,4263629.5
117,Fur-118,fur + Fe,4275913,4275949,1.07,S4346,S4346,S4346,S4346,0.5095928872250819,4275931.0
118,Fur-119,fur + Fe,4333752,4333788,2.25,S4407,S4407,S4407,S4407,0.08158995815899582,4333770.0
119,Fur-120,fur + Fe,4333959,4333992,1.09,S4407,S4407,S4407,S4407,0.5115062761506276,4333975.5
120,Fur-121,fur + Fe,4339545,4339579,1.23,S4417,S4417,S4417,S4417,0.9975728155339806,4339562.0
121,Fur-122,fur + Fe,4339707,4339742,1.28,S4418,S4418,S4418,S4418,0.8471502590673575,4339724.5
122,Fur-123,fur + Fe,4341479,4341512,1.12,S4423,S4423,S4423,S4423,0.19381107491856678,4341495.5
123,Fur-124,fur + Fe,4341551,4341586,1.19,S4423,S4423,S4423,S4423,0.43159609120521175,4341568.5
124,Fur-125,fur + Fe,4344857,4344893,1.0,S4430,S4430,S4430,S4430,0.4891222805701425,4344875.0
125,Fur-126,fur + Fe,4345667,4345699,1.07,S4431,S4431,S4431,S4431,0.8220338983050848,4345683.0
126,Fur-127,fur + Fe,4373425,4373464,1.12,S4465,S4465,S4465,S4465,-0.4445454545454545,4373444.5
127,Fur-128,fur + Fe,4442933,4442972,1.39,S4537,S4537,S4537,S4537,0.6287061994609164,4442952.5
128,Fur-129,fur + Fe,4562805,4562842,1.17,S4669,S4669,S4669,S4669,-0.94234404536862,4562823.5
