,binding_width
302,389
303,370
304,326
305,326
306,380
307,392
308,375
309,747
310,747
311,627
312,627
313,627
314,256
315,256
316,368
317,395
318,411
319,411
320,352
321,388
322,389
323,389
324,361
325,361
326,393
327,393
328,390
329,290
330,432
331,432
332,367
333,471
334,606
335,606
336,364
337,370
338,370
339,381
340,478
341,503
342,503
343,325
344,375
345,602
346,602
347,760
348,760
349,348
350,454
351,454
352,329
353,590
354,328
355,322
356,417
357,417
358,462
359,462
360,541
361,541
362,358
363,371
364,434
365,479
366,479
367,944
368,405
369,405
370,602
371,339
372,398
373,448
374,355
375,384
376,384
377,366
378,366
379,595
380,368
381,362
382,362
383,363
384,545
385,545
386,404
387,617
388,617
389,500
390,446
391,357
392,577
393,577
394,494
395,325
396,304
397,432
398,432
399,504
400,504
401,332
402,421
403,421
404,338
405,397
406,397
407,381
408,397
409,458
410,358
411,397
412,332
413,496
414,496
415,568
416,568
417,369
418,369
419,578
420,578
421,656
422,656
423,304
424,304
425,378
426,378
427,290
428,398
429,335
430,453
431,453
432,372
433,685
434,685
435,493
436,493
437,277
438,407
439,407
440,614
441,364
442,364
443,404
444,410
445,410
446,410
447,507
448,404
449,404
450,404
451,404
452,362
453,334
454,334
455,317
456,370
457,412
458,412
459,357
460,357
461,507
462,394
463,394
464,346
465,346
466,555
467,555
468,375
469,346
470,346
471,408
472,390
473,390
474,385
475,400
476,387
477,387
478,335
479,400
480,400
481,526
482,526
483,419
484,329
485,377
486,507
487,507
488,384
489,345
490,345
491,406
492,344
493,344
494,457
495,457
496,359
497,359
498,541
499,541
500,351
501,362
502,528
503,528
504,412
505,412
506,407
507,370
508,372
509,364
510,364
511,383
512,383
513,404
514,754
515,347
516,518
517,247
518,423
519,423
520,364
521,364
522,580
523,580
524,377
525,412
526,425
527,364
528,317
529,317
530,409
531,360
532,270
533,367
534,367
535,371
536,515
537,717
538,800
539,800
540,421
541,421
542,336
543,336
544,323
545,393
546,393
547,367
548,357
549,357
550,357
551,504
552,504
553,340
554,424
555,424
556,433
557,433
558,371
559,371
560,353
561,398
562,422
563,330
564,329
565,385
566,483
567,483
568,641
569,367
570,366
571,353
572,409
573,342
574,342
575,308
576,328
577,639
578,639
579,360
580,396
581,409
582,402
583,385
584,385
585,401
586,401
587,359
588,359
589,417
590,417
591,400
592,400
593,315
594,315
595,358
596,366
597,313
598,350
599,507
600,521
601,361
602,352
603,386
604,386
605,398
606,357
607,594
608,594
609,370
610,544
611,542
612,542
613,430
614,351
615,296
616,296
617,389
618,384
619,384
620,391
621,358
622,358
623,341
624,365
625,365
626,503
627,503
628,557
629,557
630,453
631,453
632,413
633,779
634,429
635,357
636,326
637,366
638,498
639,498
640,381
641,580
642,580
643,580
644,385
645,396
646,342
647,371
648,403
649,403
650,372
651,372
652,374
653,298
654,369
655,297
656,680
657,680
658,367
659,362
660,362
661,345
662,325
663,384
664,384
665,429
666,429
667,364
668,425
669,755
670,319
671,319
672,364
673,329
674,716
675,716
676,673
677,321
678,351
679,474
680,327
681,357
682,357
683,298
684,298
685,671
686,671
687,600
688,345
689,345
690,365
691,399
692,331
693,612
694,612
695,601
696,393
697,395
698,748
699,400
700,469
701,365
702,304
703,362
704,356
705,356
706,406
707,359
708,444
709,700
710,700
711,469
712,469
713,356
714,347
715,347
716,365
717,365
718,339
719,339
720,337
721,337
722,366
723,367
724,367
725,355
726,355
727,395
728,339
729,394
730,394
731,475
732,475
733,278
734,600
735,600
736,398
737,398
738,559
739,559
740,515
741,515
742,361
743,293
744,293
745,323
746,328
747,390
748,517
749,313
750,333
751,333
752,383
753,347
754,324
755,397
756,397
757,398
758,398
759,359
760,359
761,382
762,504
763,504
764,368
765,368
766,313
767,697
768,323
769,441
770,441
771,395
772,395
773,304
774,425
775,305
776,305
777,348
778,346
779,359
780,389
781,326
782,309
783,496
784,496
785,348
786,348
787,314
788,437
789,437
790,442
791,442
792,344
793,344
794,382
795,333
796,363
797,363
798,375
799,356
800,304
801,304
802,326
803,292
804,343
805,328
806,350
807,617
808,617
809,352
810,352
811,595
812,697
813,697
814,415
815,415
816,400
817,362
818,292
819,292
820,350
821,379
822,379
823,504
824,299
825,375
826,469
827,469
828,362
829,366
830,637
831,789
832,421
833,392
834,435
835,483
836,316
837,372
838,372
839,734
840,361
841,311
842,365
843,365
844,392
845,392
846,309
847,309
848,369
849,369
850,691
851,691
852,344
853,322
854,297
855,339
856,339
857,364
858,364
859,355
860,323
861,323
862,290
863,365
864,472
865,466
866,466
867,481
868,355
869,350
870,387
871,407
872,320
873,320
874,320
875,381
876,381
877,277
878,277
879,300
880,314
881,314
882,370
883,303
884,303
885,359
886,350
887,350
888,352
889,352
890,410
891,410
892,415
893,415
894,462
895,462
896,342
897,342
898,375
899,375
900,486
901,486
902,292
903,292
904,312
905,373
906,373
907,311
908,311
909,447
910,447
911,435
912,279
913,279
914,306
915,370
916,370
917,355
918,278
919,278
920,344
921,560
922,297
923,474
924,400
925,329
926,329
927,527
928,527
929,350
930,380
931,369
932,369
933,353
934,390
935,358
936,292
937,468
938,468
939,331
940,335
941,509
942,379
943,367
944,393
945,370
946,336
947,350
948,350
949,716
950,716
951,329
952,363
953,331
954,331
955,310
956,310
957,340
958,500
959,542
960,542
961,594
962,594
963,375
964,378
965,632
966,308
967,308
968,446
969,376
970,327
971,463
972,476
973,476
974,392
975,336
976,544
977,397
978,315
979,368
980,408
981,429
982,368
983,368
984,356
985,356
986,331
987,341
988,310
989,359
990,357
991,469
992,469
993,567
994,369
995,318
996,318
997,339
998,339
999,477
1000,477
1001,477
1002,313
1003,354
1004,379
1005,379
1006,388
1007,388
1008,388
1009,366
1010,396
1011,396
1012,424
1013,333
1014,333
1015,400
1016,400
1017,383
1018,383
1019,386
1020,406
1021,406
1022,461
1023,347
1024,347
1025,558
1026,403
1027,403
1028,342
1029,460
1030,375
1031,375
1032,380
1033,380
1034,380
1035,520
1036,520
1037,483
1038,467
1039,754
1040,396
1041,590
1042,367
1043,518
1044,518
1045,419
1046,419
1047,294
1048,353
1049,353
1050,471
1051,471
1052,627
1053,345
1054,401
1055,493
1056,377
1057,377
1058,369
1059,287
1060,287
1061,418
1062,418
1063,410
1064,410
1065,400
1066,400
1067,355
1068,349
1069,374
1070,374
1071,357
1072,357
1073,355
1074,435
1075,435
1076,366
1077,304
1078,524
1079,524
1080,354
1081,365
1082,376
1083,376
1084,397
1085,356
1086,470
1087,470
1088,303
1089,710
1090,417
1091,316
1092,427
1093,355
1094,355
1095,369
1096,497
1097,408
1098,408
1099,380
1100,380
1101,290
1102,415
1103,415
1104,714
1105,714
1106,307
1107,589
1108,560
1109,560
1110,313
1111,313
1112,656
1113,656
1114,501
1115,378
1116,404
1117,419
1118,420
1119,391
1120,430
1121,355
1122,364
1123,378
1124,543
1125,543
1126,387
1127,387
1128,494
1129,808
1130,808
1131,399
1132,424
1133,424
1134,335
1135,499
1136,499
1137,371
1138,442
1139,442
1140,383
1141,383
1142,411
1143,391
1144,391
1145,364
1146,364
1147,377
1148,377
1149,400
1150,475
1151,475
1152,335
1153,391
1154,391
1155,360
1156,385
1157,385
1158,378
1159,373
1160,374
1161,342
1162,342
1163,360
1164,377
1165,344
1166,380
1167,380
1168,316
1169,663
1170,403
1171,552
1172,364
1173,1052
1174,299
1175,299
1176,347
1177,347
1178,519
1179,519
1180,745
1181,377
1182,350
1183,350
1184,536
1185,399
1186,375
1187,375
1188,515
1189,515
1190,361
1191,701
1192,701
1193,403
1194,606
1195,383
1196,339
1197,339
1198,301
1199,387
1200,975
1201,975
1202,404
1203,358
1204,387
1205,387
1206,279
1207,443
1208,377
1209,377
1210,349
1211,516
1212,339
1213,361
1214,361
1215,344
1216,330
1217,366
1218,469
1219,469
1220,662
1221,413
1222,659
1223,659
1224,441
1225,441
1226,515
1227,515
1228,391
1229,922
1230,393
1231,381
1232,381
1233,543
1234,323
1235,362
1236,536
1237,310
1238,310
1239,347
1240,355
1241,355
1242,395
1243,395
1244,557
1245,557
1246,369
1247,388
1248,604
1249,604
1250,354
1251,354
1252,372
1253,406
1254,475
1255,422
1256,422
1257,636
1258,380
1259,319
1260,727
1261,727
1262,372
1263,314
1264,314
1265,344
1266,344
1267,364
1268,364
1269,391
1270,376
1271,376
1272,427
1273,365
1274,438
1275,390
1276,413
1277,405
1278,401
1279,401
1280,376
1281,394
1282,384
1283,384
1284,398
1285,398
1286,349
1287,358
1288,388
1289,388
1290,395
1291,395
1292,358
1293,358
1294,357
1295,352
1296,425
1297,425
1298,905
1299,905
1300,738
1301,391
1302,373
1303,373
1304,431
1305,431
1306,331
1307,408
1308,408
1309,422
1310,538
1311,403
1312,403
1313,378
1314,378
1315,374
1316,374
1317,344
1318,378
1319,376
1320,344
1321,428
1322,578
1323,578
1324,421
1325,421
1326,354
1327,374
1328,295
1329,409
1330,382
1331,324
1332,645
1333,645
1334,425
1335,425
1336,320
1337,394
1338,394
1339,460
1340,460
1341,402
1342,443
1343,350
1344,350
1345,373
1346,373
1347,354
1348,354
1349,361
1350,378
1351,378
1352,319
1353,578
1354,348
1355,348
1356,404
1357,367
1358,402
1359,402
1360,369
1361,599
1362,484
1363,484
1364,402
1365,402
1366,612
1367,363
1368,390
1369,454
1370,413
1371,399
1372,330
1373,330
1374,409
1375,488
1376,488
1377,531
1378,531
1379,403
1380,315
1381,425
1382,314
1383,787
1384,361
1385,361
1386,388
1387,333
1388,461
1389,461
1390,372
1391,381
1392,461
1393,461
1394,1026
1395,321
1396,321
1397,339
1398,330
1399,561
1400,561
1401,303
1402,303
1403,403
1404,501
1405,730
1406,326
1407,336
1408,336
1409,321
1410,432
1411,432
1412,315
1413,379
1414,600
1415,602
1416,500
1417,500
1418,361
1419,361
1420,327
1421,433
1422,433
1423,376
1424,302
1425,302
1426,389
1427,389
1428,360
1429,360
1430,447
1431,447
1432,307
1433,432
1434,385
1435,385
1436,568
1437,398
1438,398
1439,355
1440,355
1441,347
1442,680
1443,680
1444,427
1445,315
1446,459
1447,459
1448,348
1449,348
1450,348
1451,326
1452,391
1453,338
1454,387
1455,387
1456,337
1457,405
1458,766
1459,398
1460,398
1461,329
1462,333
1463,333
1464,381
1465,334
1466,432
1467,376
1468,405
1469,401
1470,357
1471,344
1472,344
1473,347
1474,376
1475,422
1476,392
1477,342
1478,342
1479,427
1480,427
1481,290
1482,351
1483,351
1484,400
1485,521
1486,380
1487,380
1488,375
1489,346
1490,328
1491,328
1492,391
1493,391
1494,382
1495,372
1496,294
1497,399
1498,399
1499,372
1500,372
1501,453
1502,453
1503,390
1504,391
1505,391
1506,341
1507,387
1508,308
1509,383
1510,390
1511,385
1512,390
1513,270
1514,328
1515,387
1516,387
1517,351
1518,351
1519,377
1520,329
1521,411
1522,411
1523,308
1524,336
1525,336
1526,333
1527,333
1528,284
1529,538
1530,348
1531,394
1532,374
1533,374
1534,347
1535,347
1536,401
1537,373
1538,372
1539,378
1540,378
1541,356
