,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
33,Vfr-34,vfr + LB,931890,932087,,cbpD,cbpD,cbpD,-0.1423076923076923,931988.5
34,Vfr-35,vfr + LB,934696,934877,,PA0856,PA0856,PA0856,-1.1666666666666667,934786.5
35,Vfr-36,vfr + LB,938522,938726,,PA0860,PA0860,PA0860,0.3305415968732552,938624.0
36,Vfr-37,vfr + LB,941387,941619,,PA0861,PA0861,PA0861,0.5641025641025641,941503.0
37,Vfr-38,vfr + LB,971391,971554,,acsA,acsA,acsA,0.9215235173824131,971472.5
38,Vfr-39,vfr + LB,1032924,1033141,,PA0946,PA0946,PA0946,-0.9686897880539499,1033032.5
39,Vfr-40,vfr + LB,1037427,1037605,,PA0951,PA0951,PA0951,-0.10841423948220065,1037516.0
40,Vfr-41,vfr + LB,1039657,1039820,,PA0952,PA0952,PA0952,-0.30078125,1039738.5
41,Vfr-42,vfr + LB,1056235,1056479,,tolB,tolB,tolB,0.23710546574287913,1056357.0
42,Vfr-43,vfr + LB,1081166,1081479,,pqsC,pqsC,pqsC,0.4484240687679083,1081322.5
43,Vfr-44,vfr + LB,1105089,1105306,,mucK,mucK,mucK,0.8764749262536873,1105197.5
44,Vfr-45,vfr + LB,1124009,1124159,,PA1036,PA1036,PA1036,-0.1443850267379679,1124084.0
45,Vfr-46,vfr + LB,1126552,1126803,,PA1041,PA1041,PA1041,-0.46050552922590837,1126677.5
46,Vfr-47,vfr + LB,1137079,1137240,,PA1050,PA1050,PA1050,0.10467205750224619,1137159.5
47,Vfr-48,vfr + LB,1172760,1172990,,flgK,flgK,flgK,0.3469785575048733,1172875.0
48,Vfr-49,vfr + LB,1218724,1218897,,PA1125,PA1125,PA1125,0.8359893758300133,1218810.5
49,Vfr-50,vfr + LB,1231399,1231624,,PA1140,PA1140,PA1140,0.6935483870967742,1231511.5
50,Vfr-51,vfr + LB,1283311,1283505,,PA1182,PA1182,PA1182,0.7674650698602794,1283408.0
51,Vfr-52,vfr + LB,1357768,1357952,,PA1251,PA1251,PA1251,0.9163591635916359,1357860.0
52,Vfr-53,vfr + LB,1417845,1418621,,PA1304,PA1304,PA1304,-0.6915204678362573,1418233.0
53,Vfr-54,vfr + LB,1557718,1557882,,PA1429,PA1429,PA1429,1.0291620524178664,1557800.0
54,Vfr-55,vfr + LB,1563348,1563517,,PA1435,PA1435,PA1435,0.5349740932642487,1563432.5
55,Vfr-56,vfr + LB,1572239,1572484,,PA1442,PA1442,PA1442,0.6484674329501916,1572361.5
56,Vfr-57,vfr + LB,1581032,1581182,,flhA,flhA,flhA,0.3700564971751412,1581107.0
57,Vfr-58,vfr + LB,1678487,1678729,,PA1541,PA1541,PA1541,0.9322493224932249,1678608.0
58,Vfr-59,vfr + LB,1786734,1786927,,PA1641,PA1641,PA1641,-0.2060931899641577,1786830.5
59,Vfr-60,vfr + LB,1921659,1921854,,oprF,oprF,oprF,0.5531813865147198,1921756.5
60,Vfr-61,vfr + LB,1922547,1922817,,cobA,cobA,cobA,0.4742547425474255,1922682.0
61,Vfr-62,vfr + LB,1930029,1930230,,PA1782,PA1782,PA1782,0.22525062656641603,1930129.5
62,Vfr-63,vfr + LB,1944963,1945199,,cysS,cysS,cysS,0.24150397686189443,1945081.0
63,Vfr-64,vfr + LB,2031204,2031386,,xqhA,xqhA,xqhA,0.9982839982839983,2031295.0
64,Vfr-65,vfr + LB,2032334,2032598,,PA1870,PA1870,PA1870,1.1220657276995305,2032466.0
65,Vfr-66,vfr + LB,2441818,2441994,,PA2220,PA2220,PA2220,0.1465798045602606,2441906.0
66,Vfr-67,vfr + LB,2468315,2468465,,pslL,pslL,pslL,0.3352059925093633,2468390.0
67,Vfr-68,vfr + LB,2494712,2494899,,PA2265,PA2265,PA2265,0.4890202702702703,2494805.5
68,Vfr-69,vfr + LB,2598331,2598533,,PA2351,PA2351,PA2351,0.8608562691131498,2598432.0
69,Vfr-70,vfr + LB,2732945,2733197,,PA2437,PA2437,PA2437,1.0461095100864553,2733071.0
70,Vfr-71,vfr + LB,2754436,2754642,,PA2453,PA2453,PA2453,-0.28378378378378377,2754539.0
71,Vfr-72,vfr + LB,2758066,2758282,,PA2458,PA2458,PA2458,0.10071301247771836,2758174.0
72,Vfr-73,vfr + LB,2764981,2765136,,PA2462,PA2462,PA2462,0.8141139540393272,2765058.5
73,Vfr-74,vfr + LB,2894796,2894950,,PA2561,PA2561,PA2561,-0.020503807850029292,2894873.0
74,Vfr-75,vfr + LB,2947938,2948133,,PA2603.1,PA2603.1,PA2603.1,-4.038888888888889,2948035.5
75,Vfr-76,vfr + LB,3001178,3001336,,PA2652,PA2652,PA2652,0.2977461447212337,3001257.0
76,Vfr-77,vfr + LB,3128751,3128916,,PA2770,PA2770,PA2770,0.30448717948717946,3128833.5
77,Vfr-78,vfr + LB,3138704,3139013,,PA2782,PA2782,PA2782,-0.23106060606060605,3138858.5
78,Vfr-79,vfr + LB,3213903,3214115,,PA2860,PA2860,PA2860,-1.1904761904761905,3214009.0
79,Vfr-80,vfr + LB,3235509,3235758,,PA2883,PA2883,PA2883,-0.9553571428571429,3235633.5
80,Vfr-81,vfr + LB,3317590,3317782,,PA2957,PA2957,PA2957,-0.38810641627543035,3317686.0
81,Vfr-82,vfr + LB,3320013,3320272,,holB,holB,holB,0.9194528875379939,3320142.5
82,Vfr-83,vfr + LB,3340622,3340963,,PA2985,PA2985,PA2985,-4.467228464419476,3340792.5
83,Vfr-84,vfr + LB,3347503,3347749,,PA2988,PA2988,PA2988,-0.469224620303757,3347626.0
84,Vfr-85,vfr + LB,3359626,3359883,,mfd,mfd,mfd,-0.32506527415143605,3359754.5
85,Vfr-86,vfr + LB,3397779,3397993,,PA3035,PA3035,PA3035,-0.36515912897822445,3397886.0
86,Vfr-87,vfr + LB,3410565,3410839,,PA3047,PA3047,PA3047,0.3060796645702306,3410702.0
87,Vfr-88,vfr + LB,3434709,3434972,,PA3065,PA3065,PA3065,0.5253292806484295,3434840.5
88,Vfr-89,vfr + LB,3442490,3442784,,PA3069,PA3069,PA3069,-0.19974059662775617,3442637.0
89,Vfr-90,vfr + LB,3450712,3450922,,PA3076,PA3076,PA3076,1.037037037037037,3450817.0
90,Vfr-91,vfr + LB,3470377,3470743,,PA3091,PA3091,PA3091,-0.09236111111111112,3470560.0
91,Vfr-92,vfr + LB,3512831,3513008,,PA3131,PA3131,PA3131,0.1875,3512919.5
92,Vfr-93,vfr + LB,3552134,3552398,,cmk,cmk,cmk,-2.2028985507246377,3552266.0
93,Vfr-94,vfr + LB,3560456,3560655,,PA3170,PA3170,PA3170,-0.04906367041198502,3560555.5
94,Vfr-95,vfr + LB,3562700,3562928,,ubiG,ubiG,ubiG,1.0128755364806867,3562814.0
95,Vfr-96,vfr + LB,3563645,3563845,,PA3173,PA3173,PA3173,0.26855600539811064,3563745.0
96,Vfr-97,vfr + LB,3608478,3608796,,PA3220,PA3220,PA3220,-0.5738562091503268,3608637.0
97,Vfr-98,vfr + LB,3631370,3631550,,PA3242,PA3242,PA3242,-0.9105431309904153,3631460.0
98,Vfr-99,vfr + LB,3671018,3671298,,oprP,oprP,oprP,1.0513983371126228,3671158.0
99,Vfr-100,vfr + LB,3717476,3717727,,PA3314,PA3314,PA3314,0.9869402985074627,3717601.5
100,Vfr-101,vfr + LB,3722765,3723126,,PA3321,PA3321,PA3321,-0.6431693989071038,3722945.5
101,Vfr-102,vfr + LB,3747120,3747285,,plpD,plpD,plpD,-0.14746227709190673,3747202.5
102,Vfr-103,vfr + LB,3752014,3752168,,PA3341,PA3341,PA3341,0.8896551724137931,3752091.0
103,Vfr-104,vfr + LB,3754669,3755121,,recQ,recQ,recQ,1.0584385226741468,3754895.0
104,Vfr-105,vfr + LB,3764251,3764401,,PA3353,PA3353,PA3353,0.8143939393939394,3764326.0
105,Vfr-106,vfr + LB,3782302,3782453,,PA3374,PA3374,PA3374,0.39991408934707906,3782377.5
106,Vfr-107,vfr + LB,3799584,3799764,,nosD,nosD,nosD,0.5889665889665889,3799674.0
107,Vfr-108,vfr + LB,4002024,4002227,,mmsR,mmsR,mmsR,-1.7397186147186148,4002125.5
108,Vfr-109,vfr + LB,4010445,4010612,,PA3579,PA3579,PA3579,0.9956228956228956,4010528.5
109,Vfr-110,vfr + LB,4092360,4092560,,pyrH,pyrH,pyrH,0.6883468834688347,4092460.0
110,Vfr-111,vfr + LB,4152106,4152432,,wspA,wspA,wspA,0.04604051565377532,4152269.0
111,Vfr-112,vfr + LB,4187648,4187807,,thrC,thrC,thrC,0.3280141843971631,4187727.5
112,Vfr-113,vfr + LB,4215167,4215356,,PA3762,PA3762,PA3762,-0.5738993710691824,4215261.5
113,Vfr-114,vfr + LB,4280817,4281010,,PA3824.1,PA3824.1,PA3824.1,-8.637931034482758,4280913.5
114,Vfr-115,vfr + LB,4322279,4322535,,rhl,rhl,rhl,0.8149078726968174,4322407.0
115,Vfr-116,vfr + LB,4435859,4436115,,PA3955,PA3955,PA3955,1.0030441400304415,4435987.0
116,Vfr-117,vfr + LB,4446224,4446421,,PA3967,PA3967,PA3967,0.8231552162849872,4446322.5
117,Vfr-118,vfr + LB,4512030,4512213,,PA4030,PA4030,PA4030,0.5806257521058965,4512121.5
118,Vfr-119,vfr + LB,4531445,4531683,,PA4049,PA4049,PA4049,0.7657295850066934,4531564.0
119,Vfr-120,vfr + LB,4553114,4553307,,PA4074,PA4074,PA4074,0.5254110612855007,4553210.5
120,Vfr-121,vfr + LB,4572021,4572272,,PA4088,PA4088,PA4088,0.8784271284271284,4572146.5
121,Vfr-122,vfr + LB,4585108,4585406,,bfmR,bfmR,bfmR,0.145748987854251,4585257.0
122,Vfr-123,vfr + LB,4673523,4673685,,ppiC2,ppiC2,ppiC2,-1.0106382978723405,4673604.0
123,Vfr-124,vfr + LB,4681157,4681337,,PA4184,PA4184,PA4184,-0.1300097751710655,4681247.0
124,Vfr-125,vfr + LB,4709651,4709843,,mexI,mexI,mexI,0.7158576051779936,4709747.0
125,Vfr-126,vfr + LB,4762482,4762649,,rplN,rplN,rplN,0.18834688346883469,4762565.5
126,Vfr-127,vfr + LB,4763581,4763834,,rpsC,rpsC,rpsC,0.7605531295487628,4763707.5
127,Vfr-128,vfr + LB,4937948,4938133,,PA4404,PA4404,PA4404,-0.3977272727272727,4938040.5
128,Vfr-129,vfr + LB,4939471,4939621,,ftsZ,ftsZ,ftsZ,0.7915611814345992,4939546.0
129,Vfr-130,vfr + LB,5192503,5192707,,PA4625,PA4625,PA4625,0.04176334106728538,5192605.0
130,Vfr-131,vfr + LB,5246090,5246285,,PA4677,PA4677,PA4677,0.9971751412429378,5246187.5
131,Vfr-132,vfr + LB,5276164,5276349,,PA4697,PA4697,PA4697,-0.05849889624724062,5276256.5
132,Vfr-133,vfr + LB,5346183,5346420,,dnaJ,dnaJ,dnaJ,0.6882716049382716,5346301.5
133,Vfr-134,vfr + LB,5388566,5388883,,PA4804,PA4804,PA4804,0.9831902718168812,5388724.5
134,Vfr-135,vfr + LB,5472051,5472305,,PA4874,PA4874,PA4874,-0.3261390887290168,5472178.0
135,Vfr-136,vfr + LB,5507631,5507817,,PA4908,PA4908,PA4908,0.1864951768488746,5507724.0
136,Vfr-137,vfr + LB,5560704,5560892,,motA,motA,motA,-1.0868544600938967,5560798.0
137,Vfr-138,vfr + LB,5565167,5565468,,fimW,fimW,fimW,0.9388706140350878,5565317.5
138,Vfr-139,vfr + LB,5577497,5577669,,parE,parE,parE,0.17671957671957672,5577583.0
139,Vfr-140,vfr + LB,5600878,5601034,,PA4985,PA4985,PA4985,0.0173992673992674,5600956.0
140,Vfr-141,vfr + LB,5601595,5601784,,PA4985,PA4985,PA4985,-0.6543040293040293,5601689.5
141,Vfr-142,vfr + LB,5612552,5612737,,rfaE,rfaE,rfaE,0.7350877192982456,5612644.5
142,Vfr-143,vfr + LB,5613635,5613851,,PA4998,PA4998,PA4998,-2.932411674347158,5613743.0
143,Vfr-144,vfr + LB,5615061,5615222,,PA4998,PA4998,PA4998,-0.7841781874039938,5615141.5
144,Vfr-145,vfr + LB,5690523,5690696,,argS,argS,argS,0.3659297052154195,5690609.5
145,Vfr-146,vfr + LB,5768290,5768445,,PA5120,PA5120,PA5120,0.8061728395061728,5768367.5
146,Vfr-147,vfr + LB,5770737,5770951,,PA5122,PA5122,PA5122,-0.1781609195402299,5770844.0
147,Vfr-148,vfr + LB,5779806,5779967,,PA5132,PA5132,PA5132,-0.13247863247863248,5779886.5
148,Vfr-149,vfr + LB,5788409,5788683,,hisF1,hisF1,hisF1,1.086900129701686,5788546.0
149,Vfr-150,vfr + LB,5821567,5821718,,arcD,arcD,arcD,0.5055210489993098,5821642.5
150,Vfr-151,vfr + LB,5940542,5940714,,rnk,rnk,rnk,-0.5037037037037037,5940628.0
151,Vfr-152,vfr + LB,6002258,6002434,,pyrE,pyrE,pyrE,-0.4766355140186916,6002346.0
152,Vfr-153,vfr + LB,6014939,6015092,,recG,recG,recG,0.9824181117533719,6015015.5
153,Vfr-154,vfr + LB,6021920,6022080,,glcE,glcE,glcE,0.18796296296296297,6022000.0
154,Vfr-155,vfr + LB,6028783,6028933,,phoR,phoR,phoR,0.987987987987988,6028858.0
155,Vfr-156,vfr + LB,6038649,6038803,,pstS,pstS,pstS,0.47016460905349794,6038726.0
156,Vfr-157,vfr + LB,6057434,6057608,,sdaB,sdaB,sdaB,0.46768336964415397,6057521.0
157,Vfr-158,vfr + LB,6135068,6135236,,PA5445,PA5445,PA5445,0.8795180722891566,6135152.0
158,Vfr-159,vfr + LB,6151437,6151652,,PA5460,PA5460,PA5460,1.0821596244131455,6151544.5
