,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
61,YciT-35,ycit + M9,2825704,2825753,5.58,"b2702,b2703,b2704,b2705,b2706,b2707,b2708,b2701","srlA,srlE,srlB,srlD,srlM,srlR,srlQ,mltB",mltB,-0.14042357274401474,2825728.5
62,YciT-36,ycit + M9,3059438,3059468,4.13,"b2916,b2914,b2915","argP,rpiA,yqfE",argP,-0.3344519015659955,3059453.0
63,YciT-36,ycit + M9,3059438,3059468,4.13,"b2916,b2914,b2915","argP,rpiA,yqfE",rpiA,-0.19393939393939394,3059453.0
64,YciT-36,ycit + M9,3059438,3059468,4.13,"b2916,b2914,b2915","argP,rpiA,yqfE",yqfE,0.7725856697819314,3059453.0
65,YciT-37,ycit + M9,3281889,3281940,3.58,"b3136,b3137,b3138,b3139,b3140,b3141","agaS,kbaY,agaB,agaC,agaD,agaI",agaS,-0.05238095238095238,3281914.5
66,YciT-37,ycit + M9,3281889,3281940,3.58,"b3136,b3137,b3138,b3139,b3140,b3141","agaS,kbaY,agaB,agaC,agaD,agaI",kbaY,-1.4256678281068524,3281914.5
67,YciT-37,ycit + M9,3281889,3281940,3.58,"b3136,b3137,b3138,b3139,b3140,b3141","agaS,kbaY,agaB,agaC,agaD,agaI",agaB,-4.726415094339623,3281914.5
68,YciT-37,ycit + M9,3281889,3281940,3.58,"b3136,b3137,b3138,b3139,b3140,b3141","agaS,kbaY,agaB,agaC,agaD,agaI",agaC,-3.4446517412935322,3281914.5
69,YciT-37,ycit + M9,3281889,3281940,3.58,"b3136,b3137,b3138,b3139,b3140,b3141","agaS,kbaY,agaB,agaC,agaD,agaI",agaD,-4.4981060606060606,3281914.5
70,YciT-37,ycit + M9,3281889,3281940,3.58,"b3136,b3137,b3138,b3139,b3140,b3141","agaS,kbaY,agaB,agaC,agaD,agaI",agaI,-5.759920634920635,3281914.5
71,YciT-38,ycit + M9,3301342,3301371,4.12,"b3158,b3159,b3156,b3157","yhbU,yhbV,yhbS,yhbT",yhbU,-0.1280120481927711,3301356.5
72,YciT-38,ycit + M9,3301342,3301371,4.12,"b3158,b3159,b3156,b3157","yhbU,yhbV,yhbS,yhbT",yhbV,-1.2872582480091013,3301356.5
73,YciT-38,ycit + M9,3301342,3301371,4.12,"b3158,b3159,b3156,b3157","yhbU,yhbV,yhbS,yhbT",yhbS,-1.1875,3301356.5
74,YciT-38,ycit + M9,3301342,3301371,4.12,"b3158,b3159,b3156,b3157","yhbU,yhbV,yhbS,yhbT",yhbT,-0.15333333333333332,3301356.5
75,YciT-39,ycit + M9,3334860,3334891,5.88,b3188,sfsB,sfsB,-0.11648745519713262,3334875.5
76,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspC,0.5306372549019608,3456010.0
77,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspD,-0.18740399385560677,3456010.0
78,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspE,-1.5708502024291497,3456010.0
79,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspF,-3.1796157059314956,3456010.0
80,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspG,-11.442922374429223,3456010.0
81,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspH,-10.7,3456010.0
82,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspI,-15.775132275132275,3456010.0
83,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspJ,-10.770408163265307,3456010.0
84,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspK,-7.025406504065041,3456010.0
85,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspL,-6.796391752577319,3456010.0
86,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspM,-19.634199134199132,3456010.0
87,YciT-40,ycit + M9,3455988,3456032,5.35,"b3324,b3325,b3326,b3327,b3328,b3329,b3330,b3331,b3332,b3333,b3334,b3335","gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,gspM,gspO",gspO,-14.058997050147493,3456010.0
88,YciT-41,ycit + M9,3507574,3507597,4.14,"b3376,b3377,b3378","yhfS,yhfT,yhfU",yhfS,-1.4415285451197053,3507585.5
89,YciT-41,ycit + M9,3507574,3507597,4.14,"b3376,b3377,b3378","yhfS,yhfT,yhfU",yhfT,-0.19118773946360154,3507585.5
90,YciT-41,ycit + M9,3507574,3507597,4.14,"b3376,b3377,b3378","yhfS,yhfT,yhfU",yhfU,0.326271186440678,3507585.5
91,YciT-42,ycit + M9,3525881,3525925,3.1,b3397,nudE,nudE,0.4385026737967914,3525903.0
92,YciT-44,ycit + M9,3577257,3577280,10.14,"b4476,b3437","gntU,gntK",gntU,-0.1547352721849366,3577268.5
93,YciT-44,ycit + M9,3577257,3577280,10.14,"b4476,b3437","gntU,gntK",gntK,0.6126893939393939,3577268.5
94,YciT-45,ycit + M9,3757865,3757895,6.63,b3589,yiaY,yiaY,-0.04600694444444445,3757880.0
95,YciT-46,ycit + M9,3934241,3934268,8.35,"b3749,b3750,b3751,b3752,b3753","rbsA,rbsC,rbsB,rbsK,rbsR",rbsA,0.31706507304116865,3934254.5
96,YciT-46,ycit + M9,3934241,3934268,8.35,"b3749,b3750,b3751,b3752,b3753","rbsA,rbsC,rbsB,rbsK,rbsR",rbsC,-1.068840579710145,3934254.5
97,YciT-46,ycit + M9,3934241,3934268,8.35,"b3749,b3750,b3751,b3752,b3753","rbsA,rbsC,rbsB,rbsK,rbsR",rbsB,-2.269921436588103,3934254.5
98,YciT-46,ycit + M9,3934241,3934268,8.35,"b3749,b3750,b3751,b3752,b3753","rbsA,rbsC,rbsB,rbsK,rbsR",rbsK,-3.2672043010752687,3934254.5
99,YciT-46,ycit + M9,3934241,3934268,8.35,"b3749,b3750,b3751,b3752,b3753","rbsA,rbsC,rbsB,rbsK,rbsR",rbsR,-3.999496475327291,3934254.5
100,YciT-47,ycit + M9,4326850,4326880,30.1,"b4109,b4110,b4108","crfC,yjcZ,yjdM",crfC,-0.12068192014356213,4326865.0
101,YciT-47,ycit + M9,4326850,4326880,30.1,"b4109,b4110,b4108","crfC,yjcZ,yjdM",yjcZ,-2.8373151308304894,4326865.0
102,YciT-47,ycit + M9,4326850,4326880,30.1,"b4109,b4110,b4108","crfC,yjcZ,yjdM",yjdM,-0.3898809523809524,4326865.0
103,YciT-48,ycit + M9,4416824,4416853,9.4,"b4190,b4189","yjfP,bsmA",yjfP,-0.15,4416838.5
104,YciT-48,ycit + M9,4416824,4416853,9.4,"b4190,b4189","yjfP,bsmA",bsmA,-0.20757575757575758,4416838.5
105,YciT-49,ycit + M9,4420102,4420152,5.54,"b4193,b4194,b4195,b4196,b4197,b4198,b4192","ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,ulaG",ulaA,0.10586552217453506,4420127.0
106,YciT-49,ycit + M9,4420102,4420152,5.54,"b4193,b4194,b4195,b4196,b4197,b4198,b4192","ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,ulaG",ulaB,-4.133986928104576,4420127.0
107,YciT-49,ycit + M9,4420102,4420152,5.54,"b4193,b4194,b4195,b4196,b4197,b4198,b4192","ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,ulaG",ulaC,-3.3978494623655915,4420127.0
108,YciT-49,ycit + M9,4420102,4420152,5.54,"b4193,b4194,b4195,b4196,b4197,b4198,b4192","ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,ulaG",ulaD,-3.161290322580645,4420127.0
109,YciT-49,ycit + M9,4420102,4420152,5.54,"b4193,b4194,b4195,b4196,b4197,b4198,b4192","ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,ulaG",ulaE,-3.1789473684210527,4420127.0
110,YciT-49,ycit + M9,4420102,4420152,5.54,"b4193,b4194,b4195,b4196,b4197,b4198,b4192","ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,ulaG",ulaF,-5.199417758369724,4420127.0
111,YciT-49,ycit + M9,4420102,4420152,5.54,"b4193,b4194,b4195,b4196,b4197,b4198,b4192","ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,ulaG",ulaG,-0.47136150234741786,4420127.0
112,YciT-50,ycit + M9,4520420,4520450,7.39,b4295,yjhU,yjhU,-0.11246200607902736,4520435.0
113,YciT-52,ycit + M9,4572174,4572225,20.47,b4342,yjiT,yjiT,-0.14204923486360613,4572199.5
114,YciT-53,ycit + M9,4605688,4605707,6.39,"b4567,b4367","yjjZ,fhuF",yjjZ,-0.4451476793248945,4605697.5
115,YciT-53,ycit + M9,4605688,4605707,6.39,"b4567,b4367","yjjZ,fhuF",fhuF,-0.043726235741444866,4605697.5
116,YciT-54,ycit + M9,4617147,4617177,12.2,"b4381,b4382,b4383,b4384,b4380","deoC,deoA,deoB,deoD,yjjI",deoC,-0.20512820512820512,4617162.0
117,YciT-54,ycit + M9,4617147,4617177,12.2,"b4381,b4382,b4383,b4384,b4380","deoC,deoA,deoB,deoD,yjjI",deoA,-0.8057445200302343,4617162.0
118,YciT-54,ycit + M9,4617147,4617177,12.2,"b4381,b4382,b4383,b4384,b4380","deoC,deoA,deoB,deoD,yjjI",deoB,-1.9934640522875817,4617162.0
119,YciT-54,ycit + M9,4617147,4617177,12.2,"b4381,b4382,b4383,b4384,b4380","deoC,deoA,deoB,deoD,yjjI",deoD,-5.166666666666667,4617162.0
120,YciT-54,ycit + M9,4617147,4617177,12.2,"b4381,b4382,b4383,b4384,b4380","deoC,deoA,deoB,deoD,yjjI",yjjI,-0.06254029658284978,4617162.0
