,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
101,BtsR-38,btsr + pyruvate,3492461,3492475,2.59,"b3364,b3363","tsgA,ppiA",ppiA,-0.29842931937172773,3492468.0
102,BtsR-39,btsr + pyruvate,3600848,3600894,1.61,b3461,rpoH,rpoH,-0.10292397660818714,3600871.0
103,BtsR-40,btsr + pyruvate,3656211,3656253,5.03,"b3508,b3509","yhiD,hdeB",yhiD,-0.5092592592592593,3656232.0
104,BtsR-40,btsr + pyruvate,3656211,3656253,5.03,"b3508,b3509","yhiD,hdeB",hdeB,0.1834862385321101,3656232.0
105,BtsR-41,btsr + pyruvate,3656220,3656269,4.38,"b3508,b3509","yhiD,hdeB",yhiD,-0.5285493827160493,3656244.5
106,BtsR-41,btsr + pyruvate,3656220,3656269,4.38,"b3508,b3509","yhiD,hdeB",hdeB,0.1452599388379205,3656244.5
107,BtsR-42,btsr + pyruvate,3672270,3672314,2.38,"b3521,b3520","yhjC,yhjB",yhjC,-0.13444444444444445,3672292.0
108,BtsR-42,btsr + pyruvate,3672270,3672314,2.38,"b3521,b3520","yhjC,yhjB",yhjB,-0.6600331674958541,3672292.0
109,BtsR-43,btsr + pyruvate,3707613,3707660,3.87,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppF,-4.744776119402985,3707636.5
110,BtsR-43,btsr + pyruvate,3707613,3707660,3.87,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppD,-3.85010162601626,3707636.5
111,BtsR-43,btsr + pyruvate,3707613,3707660,3.87,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppC,-3.1843853820598005,3707636.5
112,BtsR-43,btsr + pyruvate,3707613,3707660,3.87,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppB,-1.8102941176470588,3707636.5
113,BtsR-43,btsr + pyruvate,3707613,3707660,3.87,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppA,0.04259950248756219,3707636.5
114,BtsR-44,btsr + pyruvate,3707845,3707893,2.66,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppF,-4.976119402985074,3707869.0
115,BtsR-44,btsr + pyruvate,3707845,3707893,2.66,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppD,-4.086382113821138,3707869.0
116,BtsR-44,btsr + pyruvate,3707845,3707893,2.66,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppC,-3.441860465116279,3707869.0
117,BtsR-44,btsr + pyruvate,3707845,3707893,2.66,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppB,-2.038235294117647,3707869.0
118,BtsR-44,btsr + pyruvate,3707845,3707893,2.66,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppA,-0.10199004975124377,3707869.0
119,BtsR-45,btsr + pyruvate,3772045,3772074,2.61,"b3599,b3600,b3601,b3597,b3598","mtlA,mtlD,mtlR,yibH,yibI",mtlA,-0.1152037617554859,3772059.5
120,BtsR-45,btsr + pyruvate,3772045,3772074,2.61,"b3599,b3600,b3601,b3597,b3598","mtlA,mtlD,mtlR,yibH,yibI",mtlD,-2.057006092254134,3772059.5
121,BtsR-45,btsr + pyruvate,3772045,3772074,2.61,"b3599,b3600,b3601,b3597,b3598","mtlA,mtlD,mtlR,yibH,yibI",mtlR,-5.971938775510204,3772059.5
122,BtsR-45,btsr + pyruvate,3772045,3772074,2.61,"b3599,b3600,b3601,b3597,b3598","mtlA,mtlD,mtlR,yibH,yibI",yibH,-0.5985048372911169,3772059.5
123,BtsR-45,btsr + pyruvate,3772045,3772074,2.61,"b3599,b3600,b3601,b3597,b3598","mtlA,mtlD,mtlR,yibH,yibI",yibI,-0.8691460055096418,3772059.5
124,BtsR-46,btsr + pyruvate,3891505,3891555,11.94,b3710,mdtL,mdtL,-0.07142857142857142,3891530.0
125,BtsR-47,btsr + pyruvate,3891509,3891558,11.99,b3710,mdtL,mdtL,-0.06845238095238096,3891533.5
126,BtsR-48,btsr + pyruvate,3966365,3966411,1.75,b3783,rho,rho,-0.022222222222222223,3966388.0
127,BtsR-49,btsr + pyruvate,4058259,4058300,2.97,"b3871,b3868,b3869,b3870","typA,glnG,glnL,glnA",typA,-0.0693530701754386,4058279.5
128,BtsR-49,btsr + pyruvate,4058259,4058300,2.97,"b3871,b3868,b3869,b3870","typA,glnG,glnL,glnA",glnG,-2.1287234042553194,4058279.5
129,BtsR-49,btsr + pyruvate,4058259,4058300,2.97,"b3871,b3868,b3869,b3870","typA,glnG,glnL,glnA",glnL,-1.848095238095238,4058279.5
130,BtsR-49,btsr + pyruvate,4058259,4058300,2.97,"b3871,b3868,b3869,b3870","typA,glnG,glnL,glnA",glnA,-0.17411347517730497,4058279.5
131,BtsR-50,btsr + pyruvate,4341667,4341708,2.14,"b4119,b4120,b4118","melA,melB,melR",melA,-0.16408554572271386,4341687.5
132,BtsR-50,btsr + pyruvate,4341667,4341708,2.14,"b4119,b4120,b4118","melA,melB,melR",melB,-1.181786216596343,4341687.5
133,BtsR-50,btsr + pyruvate,4341667,4341708,2.14,"b4119,b4120,b4118","melA,melB,melR",melR,-0.06545654565456546,4341687.5
134,BtsR-51,btsr + pyruvate,4640183,4640226,3.73,"b4402,b4401","yjjY,arcA",yjjY,-1.3936170212765957,4640204.5
135,BtsR-51,btsr + pyruvate,4640183,4640226,3.73,"b4402,b4401","yjjY,arcA",arcA,0.14156206415620642,4640204.5
136,BtsR-52,btsr + pyruvate,4640469,4640512,3.2,"b4402,b4403,b4401","yjjY,yjtD,arcA",yjjY,0.6347517730496454,4640490.5
137,BtsR-52,btsr + pyruvate,4640469,4640512,3.2,"b4402,b4403,b4401","yjjY,yjtD,arcA",yjtD,-0.6557496360989811,4640490.5
138,BtsR-52,btsr + pyruvate,4640469,4640512,3.2,"b4402,b4403,b4401","yjjY,yjtD,arcA",arcA,-0.25732217573221755,4640490.5
