,binding_width
304,52
305,52
306,48
307,46
308,32
309,48
310,49
311,47
312,49
313,47
314,50
315,48
316,48
317,49
318,49
319,48
320,51
321,48
322,50
323,46
324,47
325,45
326,47
327,41
328,47
329,50
330,46
331,48
332,26
333,51
334,46
335,44
336,51
337,48
338,45
339,46
340,50
341,50
342,44
343,49
344,49
345,44
346,47
347,49
348,48
349,44
350,46
351,46
352,45
353,27
354,46
355,46
356,45
357,46
358,47
359,42
360,46
361,47
362,45
363,45
364,48
365,43
366,48
367,44
368,42
369,49
370,45
371,46
372,49
373,48
374,45
375,47
376,47
377,47
378,45
379,8
380,47
381,43
382,47
383,46
384,58
385,49
386,47
387,47
388,47
389,46
390,45
391,47
392,46
393,48
394,49
395,46
396,44
397,38
398,48
399,46
400,14
401,50
402,47
403,49
404,47
405,45
406,47
407,47
408,48
409,45
410,48
411,48
412,46
413,49
414,45
415,48
416,47
417,47
418,45
419,47
420,48
421,46
422,50
423,47
424,47
425,48
426,48
427,47
428,45
429,47
430,44
431,46
432,45
433,48
434,51
435,46
436,47
437,3
438,43
439,50
440,48
441,50
442,47
443,50
444,47
445,50
446,48
447,46
448,50
449,48
450,50
451,37
452,46
453,45
454,45
455,47
456,46
457,45
458,48
459,47
460,46
461,44
462,47
463,43
464,47
465,46
466,49
467,48
468,49
469,49
470,48
471,50
472,14
473,47
474,47
475,46
476,45
477,23
478,46
479,47
480,46
481,48
482,44
483,47
484,44
485,48
486,45
487,49
488,49
489,46
490,45
491,43
492,47
493,51
494,48
495,47
496,47
497,45
498,41
499,51
500,48
501,14
502,43
503,48
504,50
505,43
506,52
507,45
508,46
509,48
510,47
511,44
512,45
513,50
514,49
515,51
516,50
517,43
518,45
519,46
520,47
521,47
522,45
523,46
524,45
525,46
526,46
527,47
528,51
529,46
530,49
531,50
532,45
533,47
534,48
535,48
536,48
537,50
538,49
539,45
540,46
541,45
542,49
543,50
544,47
545,48
546,50
547,47
548,47
549,46
550,43
551,49
552,20
553,46
554,47
555,47
556,46
557,28
558,46
559,47
560,49
561,48
562,45
563,46
564,48
565,48
566,47
567,49
568,47
569,47
570,46
571,46
572,47
573,46
574,45
575,44
576,45
577,50
578,46
579,45
580,46
581,47
582,47
583,49
584,48
585,51
586,23
587,48
588,46
589,47
590,44
591,49
592,48
593,28
594,44
595,46
596,47
597,45
598,46
599,49
600,46
601,47
602,48
603,46
604,46
605,51
606,45
607,50
608,45
609,47
610,48
611,50
612,50
613,47
614,49
615,46
616,44
617,44
618,45
619,48
620,47
621,45
622,29
623,47
624,50
625,47
626,14
627,45
628,46
629,49
630,46
631,48
632,48
633,48
634,44
635,46
636,47
637,47
638,42
639,38
640,27
641,46
642,45
643,48
644,46
645,47
646,52
647,40
648,48
649,41
650,52
651,20
652,49
653,33
654,28
655,45
656,52
657,48
658,45
659,51
660,45
661,47
662,48
663,46
664,47
665,47
666,48
667,47
668,45
669,45
670,47
671,46
672,52
673,57
674,49
675,47
676,45
677,49
678,50
679,48
680,33
681,47
682,49
683,46
684,48
685,50
686,43
687,37
688,48
689,48
690,47
691,43
692,50
693,47
694,48
695,46
696,45
697,51
698,44
699,8
700,45
701,47
702,45
703,48
704,49
705,44
706,49
707,51
708,45
709,46
710,46
711,48
712,53
713,49
714,46
715,47
716,48
717,46
718,67
719,45
720,38
721,42
722,26
723,47
724,32
725,45
726,44
727,11
728,44
729,47
730,45
731,47
732,44
733,51
734,49
735,51
736,31
737,47
738,49
739,37
740,22
741,45
742,47
743,45
744,47
745,44
746,48
747,47
748,47
749,44
750,5
751,50
752,51
753,42
754,38
755,49
756,47
757,50
758,47
759,47
760,47
761,45
762,47
763,48
764,50
765,46
766,44
767,45
768,46
769,48
770,47
771,45
772,45
773,44
774,48
775,42
776,46
777,52
778,46
779,44
780,47
781,46
782,51
783,42
784,51
785,45
786,47
787,49
788,25
789,48
790,47
791,45
792,50
793,47
794,46
795,45
796,46
797,43
798,47
799,49
800,47
801,23
802,48
803,44
804,44
805,47
806,46
807,48
808,47
809,45
810,47
811,51
812,50
813,49
814,23
815,19
816,50
817,45
818,47
819,48
820,49
821,46
822,45
823,46
824,48
825,49
826,47
827,46
828,50
829,45
830,48
831,50
832,48
833,50
834,47
835,47
836,50
837,46
838,27
839,47
840,48
841,47
842,33
843,47
844,31
845,48
846,47
847,47
848,38
849,48
850,46
851,50
852,46
853,49
854,46
855,49
856,46
857,21
858,32
859,47
860,48
861,45
862,41
863,48
864,22
865,45
866,44
867,28
868,42
869,52
870,50
871,46
872,49
873,49
874,46
875,49
876,46
877,45
878,48
879,49
880,47
881,48
882,48
883,52
884,48
885,30
886,46
887,47
888,51
889,45
890,45
891,49
892,48
893,43
894,50
895,45
896,47
897,48
898,47
899,47
900,48
901,46
902,50
903,44
904,52
905,44
906,46
907,45
908,47
909,48
910,48
911,47
912,45
913,43
914,46
915,48
916,49
917,52
918,49
919,46
920,46
921,51
922,48
923,32
924,42
925,42
926,72
927,49
928,89
929,45
930,42
931,45
932,46
933,50
934,51
935,45
936,51
937,48
938,46
939,64
940,47
941,47
942,49
943,50
944,50
945,47
946,46
947,34
948,46
949,45
950,42
951,46
952,38
953,48
954,25
955,50
956,47
957,47
958,48
959,47
960,48
961,49
962,46
963,46
964,45
965,47
966,49
967,49
968,47
969,45
970,48
971,50
972,47
973,46
974,3
975,47
976,47
977,49
978,46
979,48
980,48
981,49
982,45
983,48
984,46
985,45
986,48
987,46
988,43
989,50
990,44
991,44
992,50
993,52
994,43
995,49
996,48
997,32
998,48
999,19
1000,47
1001,47
1002,46
1003,46
1004,50
1005,47
1006,50
1007,48
1008,47
1009,47
1010,46
1011,46
1012,47
1013,47
1014,46
1015,45
1016,49
1017,46
1018,46
1019,45
1020,44
1021,47
1022,47
1023,44
1024,34
1025,46
1026,47
1027,46
1028,36
1029,47
1030,48
1031,50
1032,51
1033,47
1034,47
1035,45
1036,52
1037,49
1038,51
1039,47
1040,44
1041,45
1042,50
1043,47
1044,47
1045,47
1046,46
1047,51
1048,48
1049,46
1050,48
1051,48
1052,44
1053,51
1054,49
1055,46
1056,52
1057,51
1058,28
1059,32
1060,48
1061,45
1062,49
1063,44
1064,48
1065,48
1066,50
1067,51
1068,48
1069,47
1070,49
1071,48
1072,49
1073,48
1074,47
1075,48
1076,48
1077,46
1078,46
1079,50
1080,47
1081,47
1082,49
1083,50
1084,43
1085,5
1086,27
1087,48
1088,45
1089,43
1090,45
1091,49
1092,47
1093,45
1094,46
1095,48
1096,48
1097,26
1098,46
1099,50
1100,44
1101,46
1102,45
1103,51
1104,48
1105,45
1106,41
1107,47
1108,46
1109,47
1110,47
1111,34
1112,50
1113,48
1114,48
1115,46
1116,50
1117,19
1118,46
1119,49
1120,48
1121,50
1122,44
1123,48
1124,46
1125,49
1126,49
1127,48
1128,45
1129,51
1130,48
1131,47
1132,50
1133,47
1134,48
1135,37
1136,48
1137,11
1138,49
1139,44
1140,49
1141,49
1142,47
1143,47
1144,46
1145,44
1146,48
1147,8
1148,49
1149,45
1150,47
1151,50
1152,47
1153,46
1154,50
1155,49
1156,50
1157,47
1158,31
1159,48
1160,48
1161,47
1162,48
1163,45
1164,46
1165,51
1166,47
1167,48
1168,47
1169,32
1170,50
1171,46
1172,47
1173,46
1174,46
1175,45
1176,50
1177,51
1178,50
1179,46
1180,38
1181,50
1182,47
1183,49
1184,40
1185,47
1186,31
1187,45
1188,46
1189,47
1190,43
1191,34
1192,46
1193,47
1194,48
1195,48
1196,45
1197,47
1198,47
1199,48
1200,46
1201,49
1202,51
1203,43
1204,51
1205,50
1206,49
1207,47
1208,47
1209,52
1210,36
1211,3
1212,50
1213,49
1214,47
1215,46
1216,27
1217,49
1218,48
1219,45
1220,51
1221,49
1222,46
1223,48
1224,47
1225,47
1226,43
1227,45
1228,47
1229,52
1230,47
1231,46
1232,45
1233,29
1234,46
1235,46
1236,47
1237,47
1238,49
1239,47
1240,48
1241,48
1242,47
1243,49
1244,6
1245,45
1246,43
1247,47
1248,50
1249,50
1250,48
1251,48
1252,20
1253,49
1254,47
1255,48
1256,46
1257,47
1258,49
1259,46
1260,48
1261,48
1262,48
1263,48
1264,47
1265,49
1266,48
1267,45
1268,45
1269,47
1270,44
1271,45
1272,49
1273,50
1274,46
1275,42
1276,50
1277,51
1278,45
1279,3
1280,50
1281,44
1282,50
1283,47
1284,47
1285,31
1286,46
1287,29
1288,49
1289,49
1290,45
1291,48
1292,46
1293,49
1294,50
1295,50
1296,49
1297,18
1298,47
1299,10
1300,48
1301,47
1302,46
1303,50
1304,47
1305,46
1306,48
1307,50
1308,50
1309,48
1310,47
1311,32
1312,27
1313,49
1314,46
1315,46
1316,47
1317,46
1318,46
1319,48
1320,47
1321,45
1322,45
1323,27
1324,47
1325,39
1326,48
1327,47
1328,47
1329,14
1330,49
1331,46
1332,50
1333,47
1334,48
1335,46
1336,49
1337,49
1338,46
1339,39
1340,47
1341,46
1342,47
1343,50
1344,50
1345,46
1346,46
1347,51
1348,47
1349,46
1350,45
1351,47
1352,47
1353,27
1354,49
1355,14
1356,44
1357,49
1358,53
1359,5
1360,49
1361,45
1362,47
1363,50
1364,48
1365,49
1366,46
1367,47
1368,44
1369,51
1370,48
1371,47
1372,44
1373,44
1374,47
1375,43
1376,47
1377,47
1378,45
1379,45
1380,44
1381,46
1382,51
1383,45
1384,51
1385,47
1386,49
1387,45
1388,46
1389,44
1390,49
1391,49
1392,46
1393,48
1394,49
1395,46
1396,47
1397,46
1398,50
1399,49
1400,47
1401,31
1402,37
1403,45
1404,50
1405,50
1406,44
1407,46
1408,45
1409,47
1410,46
1411,48
1412,46
1413,44
1414,39
1415,40
1416,48
1417,46
1418,50
1419,34
1420,49
1421,47
1422,46
1423,27
1424,48
1425,50
1426,47
1427,48
1428,46
1429,47
1430,47
1431,47
1432,48
1433,50
1434,43
1435,49
1436,46
1437,48
1438,47
1439,47
1440,52
1441,48
1442,44
1443,47
1444,28
1445,46
1446,49
1447,48
1448,47
1449,46
1450,46
1451,50
1452,34
1453,44
1454,44
1455,44
1456,47
1457,44
1458,48
1459,49
1460,47
1461,49
1462,46
1463,47
1464,43
1465,47
1466,40
1467,46
1468,51
1469,46
1470,48
1471,45
1472,48
1473,45
1474,5
1475,47
1476,47
1477,43
1478,48
1479,47
1480,50
1481,46
1482,51
1483,49
1484,46
1485,47
1486,51
1487,47
1488,45
1489,45
1490,48
1491,45
1492,48
1493,46
1494,48
1495,37
1496,48
1497,45
1498,46
1499,38
1500,5
1501,50
1502,48
1503,47
1504,50
1505,48
1506,47
1507,29
1508,44
1509,51
1510,46
1511,49
1512,45
1513,50
1514,39
1515,50
1516,44
1517,48
1518,44
1519,50
1520,48
1521,43
1522,50
1523,51
1524,52
1525,45
1526,66
1527,48
1528,47
1529,46
1530,47
1531,48
1532,50
1533,46
1534,47
1535,47
1536,50
1537,49
1538,36
1539,37
1540,30
1541,16
1542,39
1543,30
1544,32
1545,36
1546,35
1547,32
1548,28
1549,18
1550,33
1551,31
1552,38
1553,3
1554,30
1555,31
1556,38
1557,28
1558,36
1559,41
1560,39
1561,45
1562,32
1563,38
1564,33
1565,37
1566,31
1567,36
1568,37
1569,34
1570,36
1571,42
1572,35
1573,36
1574,34
1575,35
1576,38
1577,34
1578,39
1579,48
1580,35
1581,31
1582,35
1583,38
1584,28
1585,37
1586,37
1587,38
1588,34
1589,36
1590,31
1591,36
1592,36
1593,36
1594,35
1595,33
1596,33
1597,31
1598,32
1599,36
1600,37
1601,18
1602,38
1603,32
1604,34
1605,52
1606,34
1607,34
1608,39
1609,37
1610,36
1611,20
1612,38
1613,37
1614,40
1615,38
1616,35
1617,35
1618,33
1619,34
1620,31
1621,36
1622,29
1623,33
1624,38
1625,34
1626,32
1627,34
1628,30
1629,36
1630,52
1631,34
1632,37
1633,37
1634,34
1635,31
1636,26
1637,32
1638,33
1639,32
1640,38
1641,51
1642,29
1643,32
1644,39
1645,51
1646,34
1647,35
1648,33
1649,41
1650,37
1651,31
1652,33
1653,32
1654,29
1655,30
1656,37
1657,34
1658,36
1659,34
1660,32
1661,38
1662,35
1663,32
1664,37
1665,13
1666,37
1667,38
1668,49
1669,30
1670,35
1671,36
1672,33
1673,34
1674,33
1675,31
1676,3
1677,39
1678,38
1679,34
1680,35
1681,31
1682,37
1683,34
1684,27
1685,28
1686,41
1687,34
1688,34
1689,35
1690,33
1691,36
1692,38
1693,33
1694,36
1695,39
1696,32
1697,51
1698,35
1699,33
1700,32
1701,35
1702,30
1703,33
1704,32
1705,29
1706,45
1707,34
1708,36
1709,38
1710,35
1711,36
1712,31
1713,34
1714,35
1715,43
1716,36
1717,36
1718,36
1719,48
1720,34
1721,49
1722,30
1723,5
1724,23
1725,47
1726,35
1727,35
1728,30
1729,37
1730,38
1731,38
1732,38
1733,31
1734,3
1735,35
1736,39
1737,31
1738,13
1739,36
1740,36
1741,28
1742,35
1743,16
1744,31
1745,34
1746,32
1747,33
1748,29
1749,49
1750,34
1751,34
1752,32
1753,42
1754,29
1755,38
1756,35
1757,32
1758,28
1759,36
1760,33
1761,38
1762,31
1763,29
1764,35
1765,34
1766,37
1767,36
1768,30
1769,33
1770,29
1771,26
1772,35
1773,42
1774,35
1775,38
1776,34
1777,44
1778,10
1779,33
1780,51
1781,43
1782,35
1783,24
1784,35
1785,47
1786,35
1787,36
1788,30
1789,30
1790,37
1791,32
1792,36
1793,35
1794,5
1795,34
1796,39
1797,35
1798,36
1799,32
1800,31
1801,33
1802,35
1803,33
1804,38
1805,34
1806,38
1807,33
1808,28
1809,33
1810,38
1811,31
1812,29
1813,48
1814,32
1815,37
1816,31
1817,33
1818,38
1819,30
1820,39
1821,33
1822,5
1823,23
1824,23
1825,32
1826,39
1827,31
1828,32
1829,39
1830,35
1831,40
1832,40
1833,23
1834,32
1835,37
1836,34
1837,36
1838,29
1839,34
1840,38
1841,32
1842,45
1843,44
1844,30
1845,37
1846,34
1847,34
1848,38
1849,35
1850,29
1851,31
1852,34
1853,38
1854,36
1855,39
1856,35
1857,31
1858,33
1859,27
1860,30
1861,38
1862,65
1863,40
1864,35
1865,36
1866,33
1867,36
1868,41
1869,36
1870,27
1871,27
1872,33
1873,38
1874,32
1875,36
1876,31
1877,32
1878,38
1879,51
1880,37
1881,33
1882,29
1883,31
1884,32
1885,37
1886,33
1887,31
1888,36
1889,10
1890,33
1891,45
1892,43
1893,31
1894,29
1895,26
1896,33
1897,34
1898,29
1899,33
1900,32
1901,33
1902,35
1903,90
1904,39
1905,41
1906,35
1907,33
1908,33
1909,35
1910,31
1911,31
1912,31
1913,40
1914,36
1915,31
1916,29
1917,31
1918,46
1919,24
1920,34
1921,31
1922,30
1923,29
1924,37
1925,33
1926,35
1927,30
1928,44
1929,36
1930,41
1931,39
1932,32
1933,27
1934,33
1935,51
1936,30
1937,37
1938,31
1939,30
1940,30
1941,35
1942,40
1943,44
1944,36
1945,38
1946,38
1947,37
1948,35
1949,33
1950,37
1951,36
1952,33
1953,30
1954,40
1955,39
1956,32
1957,32
1958,26
1959,37
1960,36
1961,36
1962,34
1963,29
1964,46
1965,34
1966,32
1967,28
1968,31
1969,36
1970,38
1971,13
1972,49
1973,30
1974,33
1975,31
1976,36
1977,23
1978,33
1979,41
1980,36
1981,38
1982,42
1983,16
1984,33
1985,32
1986,30
1987,37
1988,33
1989,35
1990,29
1991,33
1992,43
1993,35
1994,36
1995,31
1996,37
1997,17
1998,35
1999,33
2000,33
2001,36
2002,38
2003,42
2004,61
2005,38
2006,31
2007,34
2008,47
2009,28
2010,39
2011,32
2012,34
2013,34
2014,31
2015,32
2016,31
2017,28
2018,33
2019,43
2020,31
2021,33
2022,38
2023,45
2024,34
2025,42
2026,34
2027,33
2028,35
2029,50
2030,33
2031,34
2032,38
2033,13
2034,38
2035,38
2036,39
2037,3
2038,36
2039,37
2040,37
2041,35
2042,30
2043,33
2044,38
2045,36
2046,38
2047,33
2048,30
2049,41
2050,39
2051,28
2052,31
2053,36
2054,40
2055,34
2056,39
2057,40
2058,34
2059,30
2060,34
2061,36
2062,35
2063,32
2064,36
2065,35
2066,31
2067,33
2068,41
2069,34
2070,33
2071,33
2072,51
2073,46
2074,29
2075,33
2076,30
2077,37
2078,51
2079,36
2080,35
2081,30
2082,34
2083,36
2084,28
2085,29
2086,34
2087,31
2088,31
2089,40
2090,30
2091,39
2092,34
2093,37
2094,30
2095,46
2096,36
2097,33
2098,36
2099,40
2100,33
2101,36
2102,20
2103,38
2104,37
2105,34
2106,32
2107,38
2108,35
2109,36
2110,37
2111,5
2112,38
2113,32
2114,37
2115,40
2116,51
2117,33
2118,35
2119,33
2120,35
2121,32
2122,39
2123,30
2124,32
2125,34
2126,35
2127,31
2128,26
2129,32
2130,40
2131,31
2132,33
2133,37
2134,33
2135,39
2136,34
2137,34
2138,30
2139,33
2140,34
2141,29
2142,30
2143,38
2144,37
2145,33
2146,34
2147,29
2148,50
2149,35
2150,39
2151,37
2152,32
2153,50
2154,17
2155,33
2156,32
2157,32
2158,31
2159,29
2160,35
2161,33
2162,36
2163,32
2164,32
2165,28
2166,34
2167,51
2168,28
2169,30
2170,41
2171,34
2172,27
2173,33
2174,30
2175,34
2176,41
2177,32
2178,37
2179,34
2180,33
2181,37
2182,32
2183,36
2184,35
2185,5
2186,35
2187,38
2188,35
2189,17
2190,33
2191,32
2192,35
2193,40
2194,39
2195,31
2196,33
2197,35
2198,31
2199,30
2200,40
2201,41
2202,32
2203,37
2204,35
2205,36
2206,32
2207,33
2208,33
2209,30
2210,35
2211,35
2212,41
2213,36
2214,36
2215,37
2216,34
2217,39
2218,42
2219,38
2220,38
2221,29
2222,28
2223,34
2224,36
2225,33
2226,38
2227,51
2228,38
2229,15
2230,36
2231,33
2232,35
2233,31
2234,41
2235,34
2236,40
2237,38
2238,13
2239,32
2240,34
2241,34
2242,39
2243,40
2244,39
2245,3
2246,39
2247,38
2248,35
2249,30
2250,36
2251,31
2252,33
2253,38
2254,34
2255,34
2256,37
2257,43
2258,34
2259,26
2260,31
2261,40
2262,38
2263,30
2264,29
2265,35
2266,37
2267,31
2268,30
2269,35
2270,30
2271,29
2272,47
2273,37
2274,36
2275,31
2276,36
2277,36
2278,32
2279,29
2280,35
2281,34
2282,38
2283,48
2284,38
2285,31
2286,37
2287,34
2288,39
2289,37
2290,32
2291,33
2292,25
2293,30
2294,14
2295,35
2296,29
2297,35
2298,38
2299,31
2300,51
2301,40
2302,31
2303,32
2304,35
2305,30
2306,37
2307,35
2308,31
2309,38
2310,41
2311,33
2312,25
2313,34
2314,29
2315,11
2316,29
2317,37
2318,37
2319,37
2320,34
2321,36
2322,16
2323,29
2324,43
2325,33
2326,25
2327,35
2328,31
2329,37
2330,33
2331,34
2332,35
2333,28
2334,36
2335,36
2336,40
2337,33
2338,40
2339,29
2340,35
2341,36
2342,29
2343,33
2344,33
2345,38
2346,30
2347,37
2348,37
2349,38
2350,5
2351,35
2352,33
2353,23
2354,35
2355,33
2356,45
2357,31
2358,36
2359,33
2360,37
2361,38
2362,33
2363,32
2364,43
2365,27
2366,37
2367,5
2368,40
2369,28
2370,47
2371,32
2372,34
2373,29
2374,21
2375,13
2376,45
2377,37
2378,38
2379,32
2380,33
2381,31
2382,37
2383,46
2384,35
2385,15
2386,37
2387,31
2388,31
2389,32
2390,32
2391,32
2392,32
2393,31
2394,36
2395,37
2396,32
2397,33
2398,14
2399,33
2400,32
2401,34
2402,39
2403,31
2404,36
2405,37
2406,41
2407,39
2408,35
2409,40
2410,32
2411,47
2412,51
2413,32
2414,33
2415,32
2416,33
2417,36
2418,38
2419,34
2420,30
2421,34
2422,37
2423,34
2424,32
2425,35
2426,5
2427,36
2428,5
2429,36
2430,39
2431,30
2432,37
2433,25
2434,77
2435,35
2436,28
2437,33
2438,29
2439,45
2440,14
2441,36
2442,33
2443,41
2444,35
2445,46
2446,31
2447,32
2448,29
2449,39
2450,22
2451,33
2452,38
2453,34
2454,52
2455,34
2456,3
2457,30
2458,31
2459,33
2460,24
2461,46
2462,66
2463,33
2464,40
2465,32
2466,37
2467,35
2468,36
2469,38
2470,52
2471,48
2472,35
2473,29
2474,24
2475,44
2476,52
2477,35
2478,33
2479,34
2480,30
2481,30
2482,33
2483,50
2484,39
2485,34
2486,32
2487,32
2488,41
2489,30
2490,31
2491,32
2492,32
2493,33
2494,14
2495,36
2496,36
2497,50
2498,42
2499,32
2500,35
2501,38
2502,38
2503,34
2504,31
2505,41
2506,37
2507,28
2508,35
2509,30
2510,37
2511,34
2512,32
2513,34
2514,36
2515,33
2516,33
2517,36
2518,33
2519,29
2520,35
2521,37
2522,36
2523,32
2524,37
2525,5
2526,31
2527,38
2528,32
2529,34
2530,13
2531,35
2532,40
2533,32
2534,50
2535,29
2536,31
2537,28
2538,29
2539,36
2540,28
2541,34
2542,33
2543,30
2544,35
2545,37
2546,38
2547,34
2548,36
2549,31
2550,38
2551,31
2552,45
2553,26
2554,49
2555,37
2556,36
2557,35
2558,25
2559,34
2560,24
2561,34
2562,16
2563,22
2564,50
2565,32
2566,35
2567,32
2568,5
2569,10
2570,38
2571,37
2572,34
2573,20
2574,5
2575,32
2576,38
2577,36
2578,38
2579,24
2580,52
2581,35
2582,32
2583,38
2584,28
2585,30
2586,32
2587,34
2588,39
2589,35
2590,31
2591,31
2592,35
2593,3
2594,31
2595,35
2596,32
2597,10
2598,30
2599,37
2600,16
2601,34
2602,32
2603,31
2604,37
2605,35
2606,31
2607,31
2608,33
2609,45
2610,38
2611,40
2612,31
2613,33
2614,5
2615,30
2616,31
2617,49
2618,32
2619,35
2620,31
2621,30
2622,34
2623,31
2624,34
2625,35
2626,32
2627,36
2628,28
2629,35
2630,35
2631,41
2632,30
2633,35
2634,37
2635,34
2636,27
2637,30
2638,33
2639,52
2640,30
2641,32
2642,36
2643,34
2644,30
2645,36
2646,2
2647,35
2648,28
2649,36
2650,32
2651,38
2652,24
2653,29
2654,31
2655,48
2656,5
2657,38
2658,32
2659,38
2660,37
2661,24
2662,41
2663,38
2664,36
2665,38
2666,32
2667,31
2668,36
2669,39
2670,28
2671,39
2672,35
2673,40
2674,32
2675,37
2676,35
2677,33
2678,31
2679,46
2680,48
2681,12
2682,32
2683,11
2684,32
2685,36
2686,32
2687,35
2688,13
2689,33
2690,50
2691,39
2692,34
2693,33
2694,33
2695,33
2696,33
2697,35
2698,37
2699,21
2700,37
2701,15
2702,32
2703,40
2704,35
2705,35
2706,28
2707,38
2708,33
2709,29
2710,33
2711,36
2712,40
2713,33
2714,36
2715,36
2716,36
2717,29
2718,32
2719,38
2720,36
2721,29
2722,51
2723,9
