,binding_width
352,50
353,39
354,52
355,51
356,49
357,41
358,50
359,49
360,19
361,31
362,60
363,37
364,38
365,51
366,49
367,51
368,50
369,51
370,40
371,39
372,34
373,51
374,51
375,49
376,51
377,49
378,49
379,51
380,42
381,47
382,48
383,48
384,39
385,49
386,50
387,49
388,62
389,51
390,47
391,50
392,67
393,47
394,46
395,49
396,44
397,50
398,51
399,48
400,51
401,49
402,39
403,45
404,52
405,39
406,25
407,51
408,51
409,50
410,50
411,56
412,51
413,52
414,49
415,48
416,49
417,40
418,49
419,48
420,51
421,51
422,50
423,49
424,48
425,50
426,20
427,50
428,51
429,48
430,14
431,49
432,51
433,52
434,49
435,46
436,52
437,50
438,44
439,49
440,16
441,51
442,49
443,46
444,50
445,53
446,49
447,50
448,47
449,10
450,52
451,51
452,37
453,49
454,43
455,35
456,36
457,50
458,50
459,47
460,44
461,52
462,52
463,35
464,52
465,51
466,51
467,30
468,20
469,48
470,52
471,49
472,41
473,52
474,49
475,52
476,26
477,48
478,27
479,51
480,52
481,18
482,47
483,52
484,50
485,41
486,56
487,51
488,49
489,50
490,51
491,48
492,48
493,49
494,49
495,51
496,33
497,53
498,39
499,50
500,37
501,52
502,49
503,49
504,40
505,51
506,52
507,25
508,47
509,38
510,51
511,50
512,51
513,48
514,31
515,51
516,52
517,50
518,50
519,52
520,37
521,24
522,24
523,24
524,22
525,44
526,51
527,49
528,54
529,51
530,49
531,47
532,45
533,43
534,36
535,48
536,46
537,49
538,52
539,50
540,51
541,49
542,5
543,50
544,3
545,33
546,28
547,51
548,35
549,48
550,51
551,40
552,34
553,50
554,51
555,51
556,22
557,51
558,50
559,51
560,49
561,51
562,95
563,52
564,50
565,49
566,39
567,39
568,33
569,54
570,50
571,19
572,58
573,48
574,47
575,45
576,50
577,48
578,44
579,52
580,55
581,53
582,7
583,51
584,51
585,49
586,52
587,52
588,49
589,52
590,49
591,44
592,52
593,49
594,50
595,13
596,53
597,32
598,45
599,47
600,51
601,53
602,51
603,51
604,48
605,51
606,82
607,51
608,51
609,50
610,49
611,25
612,47
613,53
614,51
615,52
616,50
617,50
618,50
619,45
620,50
621,51
622,52
623,36
624,34
625,52
626,52
627,48
628,46
629,30
630,50
631,41
632,48
633,48
634,16
635,47
636,51
637,51
638,51
639,32
640,48
641,51
642,49
643,48
644,50
645,52
646,51
647,51
648,51
649,37
650,34
651,50
652,48
653,51
654,50
655,52
656,51
657,49
658,48
659,48
660,49
661,50
662,50
663,43
664,51
665,50
666,51
667,52
668,45
669,50
670,37
671,51
672,50
673,49
674,51
675,24
676,50
677,23
678,31
679,39
680,49
681,58
682,25
683,42
684,52
685,48
686,50
687,49
688,40
689,51
690,11
691,15
692,15
693,49
694,48
695,50
696,49
697,48
698,49
699,45
700,74
701,47
702,50
703,48
704,49
705,48
706,49
707,44
708,48
709,51
710,50
711,46
712,47
713,16
714,50
715,49
716,48
717,55
718,51
719,59
720,42
721,34
722,50
723,47
724,49
725,50
726,52
727,51
728,52
729,51
730,49
731,51
732,49
733,47
734,32
735,50
736,52
737,51
738,50
739,29
740,51
741,49
742,39
743,22
744,47
745,7
746,34
747,45
748,49
749,37
750,48
751,52
752,48
753,50
754,50
755,48
756,21
757,42
758,50
759,49
760,46
761,48
762,56
763,33
764,50
765,52
766,50
767,48
768,51
769,50
770,48
771,51
772,47
773,46
774,49
775,52
776,46
777,51
778,45
779,5
780,28
781,50
782,48
783,31
784,40
785,29
786,22
787,49
788,50
789,51
790,49
791,50
792,48
793,47
794,35
795,48
796,49
797,50
798,50
799,50
800,49
801,51
802,48
803,48
804,49
805,39
806,51
807,51
808,34
809,51
810,49
811,50
812,49
813,52
814,48
815,48
816,49
817,36
818,52
819,49
820,48
821,50
822,51
823,51
824,29
825,50
826,49
827,17
828,51
829,53
830,19
831,51
832,43
833,51
834,47
835,48
836,23
837,48
838,13
839,52
840,51
841,48
842,50
843,30
844,51
845,51
846,50
847,51
848,50
849,52
850,49
851,49
852,49
853,48
854,21
855,52
856,51
857,51
858,49
859,50
860,49
861,46
862,52
863,48
864,44
865,45
866,54
867,52
868,51
869,19
870,52
871,49
872,50
873,25
874,42
875,49
876,52
877,32
878,47
879,52
880,52
881,50
882,40
883,47
884,5
885,51
886,49
887,58
888,47
889,29
890,54
891,32
892,35
893,52
894,49
895,36
896,52
897,48
898,49
899,50
900,52
901,54
902,48
903,12
904,49
905,51
906,49
907,37
908,55
909,37
910,58
911,52
912,44
913,49
914,52
915,43
916,10
917,50
918,49
919,23
920,49
921,18
922,34
923,47
924,50
925,38
926,50
927,51
928,51
929,44
930,52
931,49
932,48
933,52
934,39
935,49
936,52
937,48
938,49
939,52
940,50
941,51
942,34
943,5
944,48
945,32
946,36
947,27
948,48
949,53
950,22
951,49
952,46
953,50
954,55
955,62
956,24
957,48
958,45
959,51
960,49
961,32
962,50
963,23
964,49
965,49
966,47
967,50
968,19
969,50
970,51
971,52
972,50
973,25
974,30
975,38
976,37
977,62
978,51
979,31
980,52
981,11
982,50
983,50
984,51
985,50
986,45
987,51
988,26
989,46
990,40
991,55
992,43
993,51
994,52
995,49
996,49
997,50
998,49
999,51
1000,47
1001,51
1002,51
1003,45
1004,46
1005,50
1006,50
1007,49
1008,29
1009,51
1010,49
1011,50
1012,50
1013,48
1014,50
1015,45
1016,48
1017,52
1018,52
1019,52
1020,51
1021,48
1022,50
1023,52
1024,52
1025,51
1026,52
1027,50
1028,48
1029,50
1030,52
1031,51
1032,51
1033,49
1034,50
1035,52
1036,53
1037,38
1038,50
1039,43
1040,25
1041,51
1042,48
1043,48
1044,5
1045,34
1046,52
1047,48
1048,2
1049,37
1050,51
1051,48
1052,51
1053,48
1054,52
1055,45
1056,39
1057,41
1058,48
1059,51
1060,46
1061,47
1062,51
1063,50
1064,10
1065,38
1066,50
1067,48
1068,18
1069,49
1070,47
1071,35
1072,45
1073,51
1074,47
1075,38
1076,47
1077,51
1078,50
1079,36
1080,52
1081,56
1082,49
1083,50
1084,49
1085,47
1086,39
1087,34
1088,51
1089,40
1090,50
1091,47
1092,51
1093,58
1094,52
1095,48
1096,49
1097,50
1098,52
1099,50
1100,48
1101,52
1102,52
1103,49
1104,47
1105,53
1106,32
1107,50
1108,47
1109,45
1110,49
1111,36
1112,50
1113,52
1114,45
1115,21
1116,47
1117,41
1118,44
1119,48
1120,47
1121,52
1122,51
1123,49
1124,58
1125,51
1126,27
1127,51
1128,49
1129,49
1130,50
1131,32
1132,46
1133,35
1134,34
1135,28
1136,39
1137,49
1138,48
1139,50
1140,51
1141,52
1142,42
1143,51
1144,50
1145,51
1146,29
1147,48
1148,51
1149,55
1150,52
1151,49
1152,51
1153,49
1154,52
1155,49
1156,55
1157,50
1158,44
1159,50
1160,49
1161,51
1162,50
1163,48
1164,49
1165,50
1166,21
1167,47
1168,23
1169,47
1170,39
1171,49
1172,48
1173,47
1174,51
1175,49
1176,52
1177,46
1178,51
1179,41
1180,50
1181,41
1182,47
1183,51
1184,49
1185,44
1186,47
1187,44
1188,40
1189,45
1190,48
1191,52
1192,38
1193,49
1194,22
1195,49
1196,37
1197,53
1198,51
1199,14
1200,36
1201,51
1202,51
1203,49
1204,49
1205,52
1206,49
1207,51
1208,48
1209,47
1210,50
1211,49
1212,33
1213,45
1214,47
1215,35
1216,51
1217,39
1218,59
1219,50
1220,50
1221,47
1222,11
1223,50
1224,33
1225,51
1226,29
1227,28
1228,21
1229,38
1230,47
1231,46
1232,50
1233,47
1234,52
1235,50
1236,49
1237,52
1238,49
1239,51
1240,4
1241,48
1242,35
1243,47
1244,49
1245,45
1246,37
1247,52
1248,30
1249,48
1250,52
1251,49
1252,49
1253,52
1254,47
1255,51
1256,50
1257,56
1258,51
1259,50
1260,46
1261,51
1262,49
1263,27
1264,50
1265,50
1266,50
1267,47
1268,51
1269,49
1270,52
1271,48
1272,5
1273,48
1274,51
1275,34
1276,48
1277,49
1278,32
1279,50
1280,49
1281,48
1282,55
1283,52
1284,24
1285,49
1286,50
1287,34
1288,48
1289,12
1290,51
1291,49
1292,51
1293,49
1294,50
1295,40
1296,52
1297,48
1298,51
1299,48
1300,51
1301,48
1302,50
1303,52
1304,49
1305,51
1306,44
1307,51
1308,54
1309,47
1310,48
1311,30
1312,10
1313,39
1314,50
1315,49
1316,40
1317,50
1318,50
1319,51
1320,34
1321,21
1322,23
1323,50
1324,54
1325,34
1326,50
1327,49
1328,51
1329,37
1330,49
1331,49
1332,40
1333,18
1334,40
1335,46
1336,53
1337,50
1338,52
1339,40
1340,51
1341,49
1342,44
1343,50
1344,50
1345,50
1346,21
1347,46
1348,49
1349,48
1350,46
1351,45
1352,49
1353,55
1354,47
1355,46
1356,40
1357,33
1358,49
1359,48
1360,52
1361,48
1362,48
1363,33
1364,52
1365,50
1366,48
1367,37
1368,50
1369,50
1370,50
1371,42
1372,53
1373,51
1374,12
1375,51
1376,28
1377,48
1378,34
1379,50
1380,26
1381,45
1382,50
1383,48
1384,39
1385,32
1386,42
1387,47
1388,51
1389,50
1390,52
1391,19
1392,29
1393,50
1394,51
1395,50
1396,50
1397,34
1398,50
1399,49
1400,52
1401,51
1402,50
1403,38
1404,49
1405,52
1406,51
1407,49
1408,50
1409,47
1410,49
1411,50
1412,51
1413,49
1414,49
1415,34
1416,60
1417,50
1418,24
1419,51
1420,83
1421,51
1422,51
1423,39
1424,48
1425,48
1426,53
1427,54
1428,2
1429,40
1430,51
1431,47
1432,50
1433,51
1434,49
1435,47
1436,49
1437,52
1438,51
1439,50
1440,7
1441,31
1442,48
1443,51
1444,49
1445,36
1446,56
1447,52
1448,49
1449,49
1450,51
1451,49
1452,50
1453,50
1454,45
1455,46
1456,50
1457,51
1458,48
1459,39
1460,39
1461,39
1462,47
1463,51
1464,38
1465,51
1466,39
1467,33
1468,51
1469,35
1470,52
1471,51
1472,52
1473,49
1474,50
1475,50
1476,49
1477,52
1478,50
1479,51
1480,32
1481,52
1482,47
1483,51
1484,49
1485,46
1486,96
1487,49
1488,46
1489,50
1490,51
1491,51
1492,49
1493,38
1494,51
1495,51
1496,50
1497,17
1498,50
1499,52
1500,49
1501,42
1502,49
1503,40
1504,51
1505,34
1506,50
1507,50
1508,51
1509,48
1510,54
1511,32
1512,48
1513,39
1514,51
1515,47
1516,51
1517,50
1518,40
1519,61
1520,52
1521,48
1522,49
1523,52
1524,21
1525,40
1526,52
1527,13
1528,47
1529,50
1530,51
1531,50
1532,51
1533,48
1534,50
1535,34
1536,49
1537,58
1538,50
1539,43
1540,50
1541,61
1542,49
1543,48
1544,51
1545,61
1546,50
1547,46
1548,48
1549,50
1550,49
1551,20
1552,51
1553,48
1554,18
1555,51
1556,46
1557,51
1558,48
1559,51
1560,52
1561,47
1562,31
1563,53
1564,37
1565,41
1566,35
1567,53
1568,37
1569,51
1570,49
1571,48
1572,21
1573,55
1574,19
1575,50
1576,7
1577,52
1578,36
1579,50
1580,56
1581,30
1582,50
1583,48
1584,35
1585,52
1586,29
1587,47
1588,51
1589,52
1590,22
1591,40
1592,35
1593,50
1594,11
1595,49
1596,9
1597,49
1598,41
1599,46
1600,49
1601,37
1602,47
1603,51
1604,49
1605,51
1606,49
1607,46
1608,33
1609,47
1610,51
1611,50
1612,51
1613,37
1614,27
1615,51
1616,48
1617,49
1618,53
1619,34
1620,49
1621,49
1622,48
1623,32
1624,50
1625,50
1626,46
1627,49
1628,47
1629,53
1630,49
1631,52
1632,50
1633,49
1634,4
1635,49
1636,13
1637,55
1638,52
1639,48
1640,43
1641,52
1642,51
1643,48
1644,38
1645,47
1646,51
1647,52
1648,30
1649,52
1650,50
1651,49
1652,50
1653,50
1654,52
1655,50
1656,50
1657,3
1658,33
1659,32
1660,47
1661,40
1662,51
1663,36
1664,43
1665,54
1666,52
1667,49
1668,50
1669,53
1670,50
1671,48
1672,37
1673,48
1674,43
1675,48
1676,51
1677,51
1678,52
1679,50
1680,49
1681,48
1682,49
1683,6
1684,51
1685,50
1686,48
1687,48
1688,49
1689,33
1690,55
1691,47
1692,48
1693,36
1694,51
1695,13
1696,52
1697,27
1698,56
1699,52
1700,48
1701,51
1702,51
1703,49
1704,49
1705,54
1706,4
1707,41
1708,46
1709,50
1710,40
1711,49
1712,41
1713,52
1714,30
1715,46
1716,33
1717,52
1718,21
1719,38
1720,52
1721,53
1722,51
1723,50
1724,52
1725,26
1726,47
1727,32
1728,50
1729,53
1730,50
1731,51
1732,49
1733,51
1734,50
1735,47
1736,19
1737,51
1738,48
1739,51
1740,10
1741,48
1742,41
1743,38
1744,50
1745,80
1746,54
1747,51
1748,53
1749,50
1750,46
1751,33
1752,37
1753,52
1754,48
1755,50
1756,48
1757,52
1758,18
1759,45
1760,44
1761,53
1762,48
1763,17
1764,50
1765,50
1766,41
1767,51
1768,58
1769,30
1770,50
1771,37
1772,31
1773,50
1774,46
1775,46
1776,52
1777,40
1778,59
1779,49
1780,50
1781,52
1782,51
1783,56
1784,50
1785,51
1786,51
1787,29
1788,40
1789,47
1790,50
1791,49
1792,49
1793,31
1794,36
1795,17
1796,45
1797,52
1798,47
1799,51
1800,50
1801,48
1802,48
1803,50
1804,35
1805,29
1806,41
1807,51
1808,50
1809,10
1810,34
1811,50
1812,46
1813,50
1814,51
1815,33
1816,46
1817,51
1818,51
1819,45
1820,52
1821,43
1822,48
1823,51
1824,49
1825,39
1826,33
1827,51
1828,32
1829,51
1830,51
1831,50
1832,52
1833,47
1834,51
1835,50
1836,49
1837,13
1838,51
1839,25
1840,52
1841,49
1842,48
1843,20
1844,51
1845,49
1846,52
1847,52
1848,31
1849,33
1850,48
1851,53
1852,51
1853,48
1854,51
1855,51
1856,58
1857,50
1858,17
1859,49
1860,49
1861,49
1862,13
1863,50
1864,53
1865,53
1866,34
1867,48
1868,50
1869,49
1870,50
1871,52
1872,52
1873,48
1874,52
1875,50
1876,53
1877,11
1878,52
1879,48
1880,50
1881,50
1882,52
1883,47
1884,51
1885,41
1886,51
1887,50
1888,50
1889,51
1890,47
1891,11
1892,33
1893,38
1894,49
1895,51
1896,52
1897,46
1898,51
1899,52
1900,52
1901,49
1902,48
1903,51
1904,49
1905,49
1906,51
1907,52
1908,49
1909,51
1910,31
1911,50
1912,50
1913,46
1914,34
1915,50
1916,46
1917,51
1918,50
1919,51
1920,49
1921,51
