,binding_width
494,26
495,29
496,26
497,13
498,9
499,26
500,32
501,10
502,26
503,33
504,27
505,28
506,27
507,32
508,27
509,27
510,28
511,27
512,31
513,27
514,28
515,13
516,30
517,28
518,33
519,28
520,30
521,26
522,26
523,28
524,28
525,26
526,12
527,61
528,25
529,10
530,26
531,28
532,27
533,12
534,29
535,24
536,28
537,11
538,39
539,26
540,27
541,5
542,28
543,9
544,27
545,30
546,22
547,32
548,33
549,25
550,48
551,25
552,8
553,29
554,31
555,31
556,12
557,5
558,30
559,29
560,31
561,12
562,25
563,32
564,30
565,28
566,22
567,36
568,32
569,32
570,30
571,31
572,22
573,24
574,21
575,10
576,29
577,28
578,33
579,22
580,33
581,29
582,32
583,8
584,32
585,29
586,8
587,32
588,24
589,30
590,28
591,26
592,16
593,27
594,28
595,13
596,23
597,13
598,28
599,29
600,19
601,22
602,26
603,25
604,20
605,13
606,29
607,11
608,9
609,17
610,31
611,29
612,24
613,28
614,25
615,34
616,9
617,32
618,36
619,13
620,30
621,8
622,22
623,31
624,32
625,27
626,25
627,27
628,24
629,48
630,31
631,33
632,24
633,26
634,33
635,19
636,10
637,21
638,28
639,27
640,22
641,22
642,13
643,27
644,5
645,8
646,4
647,25
648,22
649,13
650,28
651,29
652,18
653,13
654,32
655,5
656,29
657,27
658,13
659,17
660,27
661,34
662,26
663,30
664,29
665,24
666,15
667,23
668,35
669,27
670,31
671,10
672,5
673,15
674,42
675,27
676,23
677,20
678,29
679,5
680,28
681,25
682,22
683,29
684,32
685,25
686,34
687,27
688,27
689,26
690,34
691,26
692,34
693,29
694,25
695,24
696,31
697,24
698,13
699,27
700,32
701,26
702,35
703,25
704,30
705,28
706,6
707,30
708,8
709,28
710,29
711,28
712,28
713,29
714,27
715,26
716,33
717,5
718,36
719,39
720,27
721,29
722,28
723,31
724,28
725,30
726,30
727,33
728,10
729,20
730,26
731,27
732,23
733,29
734,29
735,20
736,28
737,30
738,33
739,23
740,31
741,30
742,16
743,31
744,30
745,20
746,20
747,33
748,14
749,29
750,18
751,36
752,27
753,25
754,20
755,28
756,17
757,29
758,26
759,27
760,26
761,31
762,5
763,14
764,11
765,27
766,21
767,28
768,28
769,30
770,29
771,27
772,26
773,34
774,29
775,34
776,30
777,25
778,29
779,28
780,22
781,31
782,29
783,35
784,27
785,25
786,28
787,29
788,28
789,30
790,31
791,12
792,24
793,24
794,45
795,5
796,25
797,25
798,22
799,31
800,29
801,30
802,36
803,30
804,23
805,27
806,29
807,27
808,24
809,30
810,23
811,25
812,29
813,30
814,32
815,21
816,12
817,31
818,23
819,26
820,28
821,6
822,28
823,27
824,34
825,29
826,33
827,29
828,27
829,29
830,37
831,33
832,29
833,28
834,26
835,24
836,20
837,24
838,25
839,29
840,18
841,32
842,37
843,20
844,13
845,34
846,27
847,24
848,26
849,13
850,30
851,5
852,22
853,28
854,24
855,22
856,24
857,27
858,28
859,26
860,25
861,32
862,34
863,33
864,31
865,24
866,8
867,39
868,22
869,13
870,28
871,46
872,24
873,29
874,32
875,27
876,30
877,32
878,12
879,23
880,22
881,32
882,5
883,28
884,29
885,20
886,41
887,28
888,27
889,29
890,34
891,32
892,24
893,24
894,9
895,18
896,14
897,27
898,25
899,27
900,32
901,30
902,28
903,29
904,28
905,27
906,25
907,33
908,34
909,19
910,24
911,5
912,32
913,27
914,42
915,28
916,26
917,31
918,26
919,28
920,27
921,39
922,29
923,28
924,27
925,30
926,23
927,13
928,34
929,19
930,29
931,31
932,26
933,30
934,24
935,30
936,26
937,42
938,30
939,19
940,25
941,30
942,25
943,39
944,10
945,11
946,28
947,7
948,9
949,24
950,27
951,28
952,30
953,30
954,30
955,30
956,30
957,24
958,27
959,36
960,29
961,30
962,20
963,17
964,23
965,31
966,32
967,22
968,24
969,28
970,28
971,8
972,23
973,12
974,28
975,12
976,28
977,25
978,38
979,21
980,39
981,22
982,21
983,19
984,31
985,26
986,23
987,31
988,22
989,31
990,5
991,32
992,26
993,24
994,10
995,35
996,30
997,29
998,31
999,21
1000,32
1001,27
1002,32
1003,30
1004,5
1005,23
1006,26
1007,25
1008,37
1009,23
1010,25
1011,16
1012,29
1013,29
1014,25
1015,27
1016,24
1017,27
1018,30
1019,26
1020,3
1021,27
1022,31
1023,18
1024,35
1025,27
1026,28
1027,14
1028,11
1029,30
1030,26
1031,13
1032,35
1033,32
1034,20
1035,32
1036,26
1037,26
1038,29
1039,5
1040,19
1041,22
1042,22
1043,27
1044,28
1045,25
1046,50
1047,27
1048,24
1049,30
1050,25
1051,11
1052,27
1053,27
1054,30
1055,30
1056,36
1057,19
1058,25
1059,30
1060,31
1061,5
1062,29
1063,30
1064,26
1065,32
1066,26
1067,27
1068,28
1069,24
1070,5
1071,30
1072,28
1073,32
1074,5
1075,29
1076,40
1077,27
1078,20
1079,12
1080,30
1081,13
1082,23
1083,28
1084,31
1085,22
1086,47
1087,21
1088,14
1089,18
1090,29
1091,28
1092,35
1093,31
1094,23
1095,59
1096,21
1097,29
1098,5
1099,32
1100,33
1101,27
1102,3
1103,3
1104,25
1105,26
1106,33
1107,23
1108,23
1109,28
1110,29
1111,26
1112,27
1113,20
1114,29
1115,29
1116,24
1117,28
1118,48
1119,23
1120,32
1121,33
1122,3
1123,24
1124,28
1125,29
1126,24
1127,31
1128,31
1129,11
1130,25
1131,25
1132,26
1133,27
1134,31
1135,32
1136,25
1137,26
1138,27
1139,5
1140,26
1141,24
1142,3
1143,14
1144,24
1145,33
1146,25
1147,27
1148,30
1149,26
1150,28
1151,24
1152,16
1153,27
1154,31
1155,24
1156,22
1157,28
1158,27
1159,11
1160,24
1161,10
1162,19
1163,25
1164,23
1165,8
1166,8
1167,24
1168,28
1169,3
1170,22
1171,28
1172,26
1173,10
1174,34
1175,26
1176,6
1177,26
1178,29
1179,23
1180,33
1181,34
1182,22
1183,9
1184,18
1185,31
1186,14
1187,26
1188,30
1189,24
1190,26
1191,25
1192,32
1193,16
1194,8
1195,31
1196,34
1197,31
1198,26
1199,31
1200,26
1201,28
1202,23
1203,26
1204,31
1205,40
1206,8
1207,25
1208,36
1209,25
1210,33
1211,80
1212,31
1213,25
1214,27
1215,22
1216,30
1217,5
1218,25
1219,27
1220,6
1221,37
1222,27
1223,29
1224,25
1225,27
1226,5
1227,24
1228,28
1229,28
1230,30
1231,24
1232,27
1233,28
1234,31
1235,13
1236,30
1237,23
1238,25
1239,30
1240,35
1241,24
1242,31
1243,31
1244,29
1245,23
1246,29
1247,24
1248,31
1249,13
1250,31
1251,33
1252,30
1253,30
1254,23
1255,30
1256,24
1257,25
1258,24
1259,30
1260,12
1261,26
1262,28
1263,22
1264,29
1265,24
1266,26
1267,26
1268,28
1269,20
1270,26
1271,25
1272,31
1273,25
1274,31
1275,28
1276,32
1277,27
1278,24
1279,29
1280,34
1281,28
1282,25
1283,27
1284,41
1285,31
1286,16
1287,34
1288,8
1289,30
1290,18
1291,16
1292,21
1293,22
1294,26
1295,26
1296,21
1297,30
1298,21
1299,22
1300,31
1301,25
1302,29
1303,25
1304,24
1305,14
1306,27
1307,38
1308,26
1309,28
1310,28
1311,23
1312,23
1313,31
1314,103
1315,32
1316,19
1317,34
1318,29
1319,26
1320,30
1321,28
1322,21
1323,26
1324,28
1325,9
1326,30
1327,29
1328,35
1329,25
1330,46
1331,30
1332,26
1333,32
1334,25
1335,25
1336,28
1337,28
1338,30
1339,22
1340,26
1341,25
1342,11
1343,27
1344,25
1345,25
1346,33
1347,24
1348,27
1349,24
1350,28
1351,13
1352,29
1353,47
1354,28
1355,27
1356,26
1357,34
1358,27
1359,29
1360,27
1361,30
1362,25
1363,32
1364,29
1365,27
1366,32
1367,30
1368,28
1369,26
1370,5
1371,26
1372,13
1373,29
1374,27
1375,28
1376,33
1377,29
1378,28
1379,22
1380,29
1381,29
1382,25
1383,35
1384,11
1385,23
1386,29
1387,27
1388,27
1389,26
1390,26
1391,8
1392,31
1393,34
1394,28
1395,38
1396,21
1397,28
1398,28
1399,9
1400,34
1401,28
1402,29
1403,30
1404,24
1405,24
1406,29
1407,17
1408,27
1409,34
1410,24
1411,12
1412,28
1413,27
1414,28
1415,30
1416,10
1417,23
1418,27
1419,43
1420,28
1421,29
1422,5
1423,31
1424,25
1425,33
1426,32
1427,35
1428,28
1429,29
1430,27
1431,26
1432,14
1433,24
1434,26
1435,26
1436,25
1437,10
1438,28
1439,29
1440,25
1441,8
1442,38
1443,27
1444,27
1445,26
1446,30
1447,28
1448,29
1449,26
1450,27
1451,32
1452,5
1453,49
1454,31
1455,22
1456,34
1457,25
1458,37
1459,8
1460,30
1461,24
1462,24
1463,27
1464,26
1465,31
1466,33
1467,21
1468,32
1469,8
1470,8
1471,33
1472,29
1473,11
1474,30
1475,6
1476,35
1477,31
1478,27
1479,27
1480,26
1481,30
1482,28
1483,19
1484,30
1485,31
1486,25
1487,26
1488,18
1489,27
1490,26
1491,28
1492,33
1493,26
1494,37
1495,23
1496,29
1497,35
1498,26
1499,34
1500,30
1501,27
1502,27
1503,31
1504,12
1505,27
1506,26
1507,9
1508,50
1509,28
1510,38
1511,13
1512,27
1513,30
1514,32
1515,23
1516,27
1517,28
1518,30
1519,38
1520,27
1521,37
1522,25
1523,36
1524,27
1525,32
1526,30
1527,26
1528,8
1529,5
1530,25
1531,11
1532,28
1533,26
1534,32
1535,20
1536,31
1537,29
1538,23
1539,31
1540,25
1541,30
1542,30
1543,28
1544,32
1545,26
1546,30
1547,34
1548,33
1549,29
1550,28
1551,28
1552,25
1553,26
1554,26
1555,28
1556,10
1557,29
1558,23
1559,29
1560,25
1561,25
1562,39
1563,29
1564,27
1565,31
1566,31
1567,23
1568,15
1569,28
1570,26
1571,3
1572,46
1573,8
1574,14
1575,31
1576,37
1577,30
1578,33
1579,24
1580,39
1581,25
1582,11
1583,27
1584,8
1585,22
1586,28
1587,22
1588,13
1589,34
1590,29
1591,19
1592,32
1593,30
1594,24
1595,31
1596,33
1597,28
1598,24
1599,25
1600,27
1601,32
1602,31
1603,24
1604,27
1605,31
1606,29
1607,13
1608,26
1609,29
1610,29
1611,27
1612,26
1613,8
1614,15
1615,33
1616,30
1617,28
1618,16
1619,8
1620,25
1621,11
1622,30
1623,23
1624,15
1625,26
1626,43
1627,20
1628,23
1629,28
1630,8
1631,23
1632,5
1633,23
1634,14
1635,15
1636,13
1637,32
1638,23
1639,10
1640,42
1641,32
1642,33
1643,21
1644,30
1645,29
1646,24
1647,27
1648,24
1649,16
1650,25
1651,30
1652,27
1653,46
1654,29
1655,8
1656,29
1657,25
1658,26
1659,30
1660,29
1661,18
1662,26
1663,30
1664,30
1665,25
1666,23
1667,28
1668,27
1669,28
1670,33
1671,26
1672,39
1673,25
1674,29
1675,29
1676,29
1677,28
1678,9
1679,30
1680,30
1681,31
1682,10
1683,24
1684,20
1685,21
1686,29
1687,23
1688,51
1689,10
1690,31
1691,35
1692,30
1693,26
1694,26
1695,31
1696,18
1697,20
1698,29
1699,27
1700,30
1701,31
1702,33
1703,25
1704,9
1705,35
1706,25
1707,10
1708,28
1709,11
1710,29
1711,29
1712,29
1713,21
1714,27
1715,21
1716,31
1717,14
1718,28
1719,13
1720,28
1721,23
1722,25
1723,25
1724,29
1725,15
1726,27
1727,28
1728,30
1729,16
1730,28
1731,25
1732,25
1733,16
1734,32
1735,24
1736,31
1737,27
1738,24
1739,29
1740,32
1741,25
1742,27
1743,23
1744,30
1745,25
1746,24
1747,29
1748,12
1749,28
1750,26
1751,27
1752,24
1753,20
1754,26
1755,35
1756,10
1757,21
1758,27
1759,23
1760,26
1761,28
1762,28
1763,32
1764,27
1765,24
1766,30
1767,30
1768,34
1769,24
1770,29
1771,33
1772,9
1773,31
1774,33
1775,22
1776,19
1777,29
1778,5
1779,24
1780,31
1781,26
1782,28
1783,27
1784,28
1785,22
1786,3
1787,5
1788,25
1789,5
1790,8
1791,26
1792,16
1793,27
1794,30
1795,52
1796,33
1797,25
1798,26
1799,32
1800,20
1801,23
1802,33
1803,25
1804,32
1805,29
1806,6
1807,33
1808,26
1809,30
1810,23
1811,22
1812,25
1813,20
1814,20
1815,24
1816,27
1817,30
1818,32
1819,7
1820,27
1821,25
1822,25
1823,9
1824,30
1825,7
1826,28
1827,29
1828,13
1829,13
1830,10
1831,32
1832,30
1833,24
1834,24
1835,22
1836,33
1837,27
1838,30
1839,31
1840,24
1841,25
1842,33
1843,36
1844,29
1845,22
1846,24
1847,29
1848,8
1849,24
1850,20
1851,8
1852,29
1853,27
1854,38
1855,29
1856,30
1857,18
1858,27
1859,34
1860,13
1861,33
1862,28
1863,31
1864,26
1865,29
1866,34
1867,29
1868,26
1869,23
1870,31
1871,30
1872,14
1873,31
1874,35
1875,33
1876,30
1877,27
1878,28
1879,27
1880,31
1881,31
1882,7
1883,23
1884,10
1885,32
1886,29
1887,27
1888,30
1889,33
1890,31
1891,27
1892,31
1893,32
1894,22
1895,28
1896,25
1897,29
1898,5
1899,31
1900,21
1901,31
1902,30
1903,25
1904,18
1905,28
1906,28
1907,29
1908,51
1909,28
1910,33
1911,34
1912,28
1913,22
1914,26
1915,15
1916,28
1917,31
1918,26
1919,25
1920,15
1921,30
1922,43
1923,21
1924,27
1925,19
1926,25
1927,30
1928,29
1929,13
1930,9
1931,30
1932,27
1933,18
1934,28
1935,30
1936,28
1937,29
1938,28
1939,5
1940,31
1941,20
1942,27
1943,30
1944,30
1945,31
1946,8
1947,24
1948,30
1949,25
1950,25
1951,30
1952,30
1953,29
1954,27
1955,12
1956,28
1957,8
1958,35
1959,5
1960,23
1961,31
1962,32
1963,31
1964,29
1965,9
1966,31
1967,28
1968,31
1969,31
1970,34
1971,26
1972,32
1973,31
1974,41
1975,20
1976,31
1977,11
1978,28
1979,33
1980,26
1981,32
1982,30
1983,3
1984,27
1985,14
1986,31
1987,32
1988,33
1989,26
1990,36
1991,29
1992,11
1993,32
1994,36
1995,27
1996,35
1997,31
1998,35
1999,27
2000,10
2001,30
2002,14
2003,31
2004,27
2005,30
2006,33
2007,13
2008,27
2009,37
2010,31
2011,31
2012,34
2013,16
2014,9
2015,29
2016,31
2017,46
2018,36
2019,8
2020,29
2021,33
2022,33
2023,35
2024,37
2025,32
2026,11
2027,27
2028,40
2029,30
2030,30
2031,30
2032,30
2033,33
2034,41
2035,14
2036,34
2037,16
2038,29
2039,30
2040,27
2041,26
2042,46
2043,34
2044,28
2045,32
2046,36
2047,27
2048,22
2049,27
2050,34
2051,29
2052,27
2053,35
2054,27
2055,21
2056,32
2057,28
2058,32
2059,30
2060,12
2061,36
2062,13
2063,41
2064,28
2065,28
2066,35
2067,10
2068,34
2069,32
2070,8
2071,13
2072,26
2073,34
2074,31
2075,38
2076,30
2077,24
2078,35
2079,29
2080,34
2081,35
2082,36
2083,30
2084,25
2085,28
2086,26
2087,32
2088,10
2089,3
2090,35
2091,29
2092,32
2093,30
2094,42
2095,26
2096,8
2097,33
2098,13
2099,3
2100,33
2101,33
2102,33
2103,29
2104,27
2105,28
2106,13
2107,29
2108,38
2109,32
2110,22
2111,21
2112,34
2113,32
2114,27
2115,37
2116,11
2117,24
2118,33
2119,33
2120,24
2121,26
2122,28
2123,29
2124,35
2125,12
2126,30
2127,31
2128,30
2129,32
2130,31
2131,29
2132,35
2133,27
2134,32
2135,29
2136,26
2137,26
2138,32
2139,31
2140,5
2141,3
2142,11
2143,36
2144,32
2145,34
2146,5
2147,28
2148,15
2149,33
2150,30
2151,29
2152,32
2153,28
2154,13
2155,27
2156,33
2157,36
2158,28
2159,26
2160,25
2161,33
2162,28
2163,33
2164,30
2165,30
2166,26
2167,22
2168,26
2169,31
2170,29
2171,28
2172,31
2173,10
2174,31
2175,33
2176,31
2177,33
2178,14
2179,29
2180,29
2181,34
2182,34
2183,33
2184,32
2185,38
2186,32
2187,29
2188,29
2189,36
2190,34
2191,26
2192,28
2193,25
2194,36
2195,34
2196,30
2197,30
2198,35
2199,33
2200,48
2201,38
2202,10
2203,27
2204,37
2205,30
2206,8
2207,30
2208,32
2209,9
2210,38
2211,28
2212,37
2213,29
2214,26
2215,30
2216,35
2217,3
2218,34
2219,33
2220,25
2221,28
2222,28
2223,52
2224,26
2225,46
2226,30
2227,27
2228,36
2229,35
2230,33
2231,5
2232,13
2233,49
2234,30
2235,36
2236,32
2237,8
2238,31
2239,34
2240,33
2241,31
2242,26
2243,7
2244,10
2245,29
2246,31
2247,28
2248,35
2249,30
2250,28
2251,25
2252,25
2253,9
2254,33
2255,12
2256,28
2257,28
2258,33
2259,35
2260,32
2261,34
2262,32
2263,35
2264,26
2265,26
2266,7
2267,28
2268,33
2269,30
2270,29
2271,28
2272,43
2273,46
2274,34
2275,31
2276,36
2277,51
2278,25
2279,20
2280,29
2281,33
2282,29
2283,31
2284,24
2285,24
2286,32
2287,25
2288,32
2289,33
2290,43
2291,13
2292,41
2293,14
2294,31
2295,33
2296,40
2297,27
2298,32
2299,24
2300,7
2301,30
2302,29
2303,33
2304,34
2305,28
2306,32
2307,24
2308,42
2309,30
2310,35
2311,28
2312,29
2313,32
2314,34
2315,26
2316,32
2317,28
2318,25
2319,34
2320,30
2321,34
2322,25
2323,30
2324,27
2325,34
2326,30
2327,35
2328,29
2329,31
2330,33
2331,28
2332,24
2333,25
2334,30
2335,30
2336,27
2337,13
2338,51
2339,30
2340,52
2341,38
2342,25
2343,30
2344,30
2345,30
2346,30
2347,31
2348,26
2349,30
2350,32
2351,31
2352,26
2353,36
2354,5
2355,30
2356,27
2357,31
2358,41
2359,32
2360,28
2361,30
2362,31
2363,24
2364,3
2365,32
2366,22
2367,34
2368,37
2369,29
2370,5
2371,35
2372,37
2373,30
2374,39
2375,34
2376,30
2377,37
2378,32
2379,33
2380,33
2381,29
2382,13
2383,29
2384,11
2385,13
2386,35
2387,10
2388,33
2389,28
2390,36
2391,35
2392,30
2393,5
2394,33
2395,33
2396,34
2397,34
2398,26
2399,28
2400,35
2401,35
2402,31
2403,28
2404,29
2405,34
2406,33
2407,30
2408,31
2409,29
2410,33
2411,31
2412,29
2413,25
2414,27
2415,29
2416,29
2417,31
2418,26
2419,29
2420,30
2421,25
2422,9
2423,8
2424,33
2425,13
2426,27
2427,10
2428,32
2429,13
2430,33
2431,14
2432,10
2433,29
2434,27
2435,31
2436,31
2437,30
2438,30
2439,33
2440,28
2441,32
2442,38
2443,14
2444,35
2445,28
2446,27
2447,30
2448,21
2449,35
2450,30
2451,33
2452,32
2453,34
2454,34
2455,36
2456,24
2457,32
2458,35
2459,36
2460,28
2461,27
2462,29
2463,36
2464,34
2465,31
2466,3
2467,31
2468,27
2469,31
2470,27
2471,31
2472,35
2473,13
2474,32
2475,33
2476,28
2477,29
2478,27
2479,8
2480,34
2481,28
2482,32
2483,43
2484,32
2485,43
2486,26
2487,24
2488,27
2489,39
2490,33
2491,35
2492,27
2493,34
2494,31
2495,24
2496,14
2497,27
2498,5
2499,30
2500,29
2501,34
2502,32
2503,31
2504,33
2505,49
2506,29
2507,31
2508,28
2509,27
2510,33
2511,31
2512,5
2513,38
2514,25
2515,29
2516,27
2517,29
2518,28
2519,30
2520,29
2521,5
2522,8
2523,32
2524,29
2525,28
2526,30
2527,43
2528,28
2529,32
2530,25
2531,33
2532,29
2533,32
2534,29
2535,32
2536,29
2537,38
2538,33
2539,32
2540,29
2541,39
2542,41
2543,26
2544,32
2545,32
2546,32
2547,29
2548,33
2549,33
2550,30
2551,29
2552,30
2553,28
2554,38
2555,28
2556,3
2557,33
2558,30
2559,27
2560,25
2561,34
2562,29
2563,27
2564,13
2565,33
2566,33
2567,25
2568,40
2569,31
2570,10
2571,30
2572,33
2573,13
2574,35
2575,29
2576,27
2577,27
2578,13
2579,30
2580,28
2581,30
2582,35
2583,30
2584,33
2585,32
2586,30
2587,26
2588,36
2589,29
2590,34
2591,30
2592,28
2593,41
2594,40
2595,30
2596,26
2597,29
2598,38
2599,29
2600,27
2601,30
2602,31
2603,29
2604,72
2605,29
2606,29
2607,33
2608,35
2609,35
2610,31
2611,26
2612,31
2613,5
2614,25
2615,26
2616,30
2617,29
2618,28
2619,50
2620,28
2621,33
2622,33
2623,35
2624,19
2625,14
2626,31
2627,32
2628,39
2629,35
2630,31
2631,25
2632,29
2633,40
2634,38
2635,33
2636,29
2637,10
2638,5
2639,36
2640,28
2641,26
2642,31
2643,32
2644,27
2645,32
2646,30
2647,31
2648,50
2649,28
2650,30
2651,3
2652,10
2653,27
2654,7
2655,5
2656,33
2657,30
2658,30
2659,17
2660,33
2661,33
2662,33
2663,27
2664,30
2665,31
2666,42
2667,23
2668,32
2669,33
2670,34
2671,27
2672,7
2673,39
2674,28
2675,34
2676,25
2677,30
2678,29
2679,19
2680,29
2681,31
2682,5
2683,41
2684,28
2685,38
2686,17
2687,29
2688,32
2689,25
2690,33
2691,5
2692,31
2693,37
2694,34
2695,27
2696,31
2697,31
2698,25
2699,34
2700,27
2701,8
2702,29
2703,34
2704,9
2705,31
2706,29
2707,39
2708,8
2709,33
2710,36
2711,29
2712,29
2713,31
2714,41
2715,5
2716,22
2717,33
2718,11
2719,12
2720,31
2721,33
2722,33
2723,31
2724,28
2725,29
2726,30
2727,34
2728,28
2729,32
2730,26
2731,33
2732,36
2733,33
2734,29
2735,28
2736,33
2737,29
2738,35
2739,12
2740,37
2741,32
2742,29
2743,30
2744,3
2745,33
2746,8
2747,34
2748,18
2749,34
2750,27
2751,31
2752,35
2753,42
2754,27
2755,29
2756,32
2757,22
2758,34
2759,10
2760,33
2761,10
2762,35
2763,27
2764,7
2765,30
2766,27
2767,35
2768,32
2769,29
2770,31
2771,32
2772,29
2773,26
2774,29
2775,32
2776,7
2777,31
2778,35
2779,29
2780,31
2781,30
2782,33
2783,33
2784,29
2785,28
2786,11
2787,27
2788,5
2789,29
2790,35
2791,10
2792,30
2793,25
2794,29
2795,30
2796,34
2797,30
2798,32
2799,32
2800,32
2801,28
2802,29
2803,31
2804,33
2805,33
2806,31
2807,32
2808,9
2809,27
2810,29
2811,14
2812,33
2813,31
2814,29
2815,26
2816,26
2817,13
2818,21
2819,34
2820,38
2821,44
2822,32
2823,33
2824,27
2825,29
2826,46
2827,31
2828,39
2829,27
2830,28
2831,27
2832,34
2833,13
2834,13
2835,35
2836,38
2837,13
2838,32
2839,34
2840,9
2841,29
2842,27
2843,37
2844,33
2845,36
2846,32
2847,34
2848,35
2849,27
2850,3
2851,30
2852,25
2853,25
2854,28
2855,38
2856,30
2857,36
2858,30
2859,33
2860,13
2861,37
2862,10
2863,28
2864,33
2865,14
2866,27
2867,9
2868,30
2869,29
2870,27
2871,36
2872,13
2873,9
2874,29
2875,5
2876,32
2877,30
2878,28
2879,32
2880,27
2881,28
2882,33
2883,33
2884,29
2885,41
2886,37
2887,29
2888,10
2889,30
2890,13
2891,32
2892,33
2893,30
2894,38
2895,26
2896,33
2897,32
2898,25
2899,29
2900,5
2901,29
2902,9
2903,14
2904,31
2905,35
2906,7
2907,37
2908,31
2909,32
2910,30
2911,24
2912,13
2913,36
2914,27
2915,32
2916,36
2917,22
2918,27
2919,32
2920,34
2921,29
2922,35
2923,13
2924,16
2925,11
2926,42
2927,31
2928,7
2929,28
2930,24
2931,52
2932,30
2933,15
2934,30
2935,35
2936,34
2937,13
2938,34
2939,34
2940,36
2941,11
2942,32
2943,8
2944,31
2945,27
2946,24
2947,9
2948,15
2949,16
2950,32
2951,31
2952,32
2953,13
2954,30
2955,31
2956,31
2957,33
2958,31
2959,32
2960,27
2961,33
2962,31
2963,29
2964,5
2965,34
2966,36
2967,3
2968,29
2969,33
2970,37
2971,29
2972,27
2973,31
2974,25
2975,10
2976,34
2977,30
2978,22
2979,39
2980,29
2981,24
2982,31
2983,34
2984,31
2985,31
2986,31
2987,29
2988,24
2989,28
2990,29
2991,32
2992,31
2993,14
2994,27
2995,28
2996,30
2997,9
