,binding_width
919,19
920,46
921,29
922,39
923,31
924,25
925,32
926,32
927,25
928,31
929,34
930,30
931,38
932,32
933,33
934,9
935,10
936,36
937,34
938,35
939,33
940,14
941,30
942,31
943,31
944,37
945,25
946,34
947,23
948,13
949,39
950,23
951,41
952,23
953,25
954,34
955,26
956,25
957,29
958,29
959,3
960,11
961,33
962,37
963,36
964,32
965,36
966,25
967,22
968,14
969,29
970,31
971,33
972,46
973,28
974,26
975,28
976,22
977,28
978,32
979,12
980,28
981,27
982,29
983,35
984,24
985,31
986,29
987,32
988,30
989,14
990,31
991,16
992,33
993,31
994,47
995,29
996,31
997,32
998,10
999,32
1000,20
1001,31
1002,14
1003,39
1004,26
1005,13
1006,25
1007,28
1008,9
1009,46
1010,26
1011,31
1012,31
1013,29
1014,38
1015,8
1016,30
1017,31
1018,22
1019,32
1020,25
1021,31
1022,11
1023,8
1024,16
1025,10
1026,25
1027,30
1028,31
1029,50
1030,21
1031,5
1032,8
1033,11
1034,52
1035,30
1036,31
1037,30
1038,30
1039,36
1040,25
1041,9
1042,32
1043,29
1044,20
1045,3
1046,10
1047,38
1048,35
1049,40
1050,31
1051,23
1052,22
1053,40
1054,25
1055,35
1056,27
1057,36
1058,31
1059,29
1060,29
1061,34
1062,27
1063,31
1064,23
1065,14
1066,30
1067,23
1068,22
1069,23
1070,23
1071,29
1072,32
1073,30
1074,15
1075,32
1076,9
1077,33
1078,25
1079,18
1080,25
1081,24
1082,31
1083,31
1084,23
1085,33
1086,35
1087,52
1088,29
1089,30
1090,30
1091,34
1092,15
1093,26
1094,27
1095,33
1096,28
1097,31
1098,5
1099,41
1100,9
1101,29
1102,25
1103,39
1104,29
1105,22
1106,24
1107,22
1108,28
1109,25
1110,37
1111,32
1112,30
1113,29
1114,8
1115,20
1116,36
1117,28
1118,25
1119,31
1120,24
1121,31
1122,29
1123,35
1124,26
1125,13
1126,45
1127,15
1128,33
1129,13
1130,33
1131,44
1132,8
1133,11
