,binding_width
457,39
458,41
459,26
460,34
461,38
462,40
463,21
464,10
465,33
466,51
467,38
468,48
469,15
470,37
471,4
472,3
473,36
474,41
475,27
476,34
477,39
478,35
479,39
480,28
481,37
482,10
483,36
484,29
485,33
486,33
487,22
488,36
489,32
490,32
491,37
492,5
493,37
494,41
495,33
496,44
497,34
498,39
499,43
500,25
501,33
502,30
503,46
504,30
505,28
506,36
507,48
508,26
509,38
510,41
511,46
512,35
513,47
514,33
515,42
516,38
517,37
518,29
519,6
520,37
521,17
522,34
523,41
524,23
525,25
526,34
527,28
528,28
529,31
530,28
531,27
532,25
533,23
534,24
535,34
536,17
537,24
538,45
539,38
540,40
541,11
542,40
543,50
544,50
545,43
546,35
547,29
548,38
549,32
550,40
551,34
552,50
553,32
554,40
555,13
556,24
557,37
558,42
559,41
560,42
561,20
562,26
563,37
564,23
565,39
566,52
567,8
568,35
569,25
570,24
571,27
572,47
573,46
574,33
575,39
576,33
577,42
578,34
579,39
580,32
581,32
582,33
583,41
584,35
585,8
586,6
587,5
588,31
589,37
590,18
591,42
592,34
593,40
594,43
595,36
596,8
597,34
598,36
599,23
600,29
601,30
602,43
603,34
604,36
605,37
606,30
607,35
608,33
609,42
610,41
611,43
612,40
613,3
614,52
615,37
616,24
617,35
618,15
619,33
620,33
621,30
622,39
623,34
624,32
625,36
626,42
627,26
628,35
629,40
630,34
631,41
632,22
633,41
634,21
635,34
636,42
637,27
638,14
639,39
640,33
641,36
642,40
643,48
644,51
645,38
646,19
647,24
648,25
649,34
650,20
651,28
652,35
653,30
654,34
655,37
656,43
657,36
658,34
659,39
660,32
661,35
662,33
663,37
664,36
665,29
666,37
667,33
668,38
669,30
670,37
671,48
672,32
673,38
674,39
675,41
676,47
677,34
678,37
679,29
680,43
681,29
682,39
683,37
684,31
685,33
686,7
687,33
688,33
689,45
690,14
691,33
692,11
693,30
694,36
695,40
696,34
697,42
698,37
699,40
700,40
701,33
702,30
703,39
704,37
705,37
706,43
707,37
708,34
709,31
710,33
711,33
712,33
713,31
714,42
715,21
716,22
717,24
718,37
719,42
720,26
721,47
722,47
723,39
724,26
725,11
726,39
727,35
728,49
729,36
730,36
731,37
732,33
733,23
734,5
735,33
736,30
737,39
738,31
739,34
740,38
741,27
742,49
743,26
744,33
745,35
746,36
747,41
748,36
749,31
750,38
751,36
752,39
753,39
754,36
755,2
756,37
757,7
758,46
759,34
760,28
761,43
762,33
763,4
764,35
765,3
766,44
767,18
768,32
769,34
770,52
771,33
772,33
773,38
774,32
775,23
776,36
777,36
778,38
779,38
780,39
781,37
782,36
783,29
784,36
785,40
786,13
787,44
788,46
789,51
790,39
791,47
792,32
793,29
794,23
795,30
796,30
797,6
798,18
799,38
800,50
801,41
802,42
803,10
804,38
805,33
806,40
807,38
808,30
809,13
810,36
811,17
812,41
813,36
814,31
815,39
816,49
817,37
818,37
819,24
820,26
821,36
822,39
823,36
824,32
825,36
826,32
827,26
828,39
829,35
830,41
831,35
832,47
833,30
834,30
835,12
836,34
837,37
838,40
839,8
840,37
841,21
842,33
843,38
844,39
845,33
846,40
847,34
848,37
849,41
850,33
851,42
852,34
853,39
