,binding_width
683,32
684,41
685,25
686,31
687,31
688,35
689,29
690,30
691,25
692,30
693,39
694,34
695,33
696,36
697,30
698,34
699,12
700,11
701,26
702,35
703,26
704,35
705,35
706,21
707,33
708,30
709,31
710,43
711,30
712,32
713,33
714,38
715,32
716,33
717,37
718,36
719,33
720,15
721,32
722,37
723,29
724,39
725,14
726,35
727,29
728,28
729,31
730,35
731,5
732,31
733,32
734,41
735,37
736,5
737,44
738,15
739,38
740,30
741,26
742,33
743,33
744,35
745,27
746,27
747,13
748,41
749,32
750,31
751,39
752,2
753,30
754,40
755,43
756,25
757,39
758,33
759,32
760,29
761,5
762,26
763,24
764,39
765,33
766,31
767,38
768,38
769,8
770,18
771,17
772,11
773,31
774,33
775,38
776,31
777,39
778,30
779,39
780,38
781,30
782,32
783,16
784,31
785,32
786,39
787,40
788,37
789,10
790,31
791,29
792,39
793,47
794,38
795,34
796,32
797,31
798,31
799,32
800,25
801,40
802,30
803,31
804,31
805,36
806,30
807,27
808,41
809,7
810,30
811,30
812,36
813,28
814,32
815,32
816,35
817,35
818,24
819,44
820,31
821,29
822,10
823,28
824,29
825,29
826,36
827,37
828,28
829,20
830,35
831,26
832,23
833,30
834,36
835,34
836,31
837,29
838,31
839,33
840,34
841,27
842,31
843,25
844,34
845,27
846,36
847,37
848,32
849,28
850,32
851,35
852,35
853,32
854,25
855,35
856,30
857,28
858,11
859,31
860,23
861,33
862,30
863,16
864,25
865,41
866,32
867,33
868,14
869,30
870,33
871,39
872,32
873,32
874,5
875,27
876,19
877,40
878,29
879,37
880,36
881,27
882,40
883,37
884,31
885,36
886,22
887,33
888,37
889,32
890,33
891,29
892,32
893,28
894,40
895,32
896,26
897,20
898,12
899,14
900,7
901,30
902,29
903,35
904,30
905,36
906,35
907,8
908,35
909,36
910,39
911,40
912,33
913,34
914,40
915,31
916,33
917,32
918,39
919,35
920,33
921,32
922,27
923,26
924,32
925,41
926,38
927,5
928,27
929,5
930,45
931,25
932,25
933,41
934,31
935,40
936,6
937,34
938,5
939,33
940,38
941,29
942,33
943,31
944,26
945,29
946,33
947,33
948,30
949,34
950,28
951,31
952,23
953,28
954,41
955,29
956,35
957,37
958,28
959,27
960,34
961,36
962,33
963,15
964,33
965,31
966,31
967,31
968,33
969,32
970,21
971,31
972,13
973,25
974,9
975,24
976,34
977,24
978,44
979,33
980,9
981,34
982,15
983,35
984,37
985,26
986,34
987,26
988,37
989,32
990,35
991,29
992,26
993,41
994,31
995,40
996,40
997,35
998,37
999,45
1000,23
1001,38
1002,8
1003,29
1004,24
1005,32
1006,46
1007,15
1008,32
1009,40
1010,42
1011,28
1012,30
1013,37
1014,28
1015,28
1016,7
1017,36
1018,43
1019,40
1020,28
1021,32
1022,41
1023,35
1024,24
1025,46
1026,30
1027,8
1028,32
1029,5
1030,20
1031,31
1032,34
1033,38
1034,3
1035,26
1036,9
1037,31
1038,41
1039,27
1040,31
1041,21
1042,38
1043,27
1044,35
1045,15
1046,47
1047,29
1048,6
1049,36
1050,26
1051,33
1052,29
1053,31
1054,28
1055,22
1056,36
1057,26
1058,20
1059,33
1060,43
1061,37
1062,31
1063,32
1064,25
1065,29
1066,28
1067,30
1068,45
1069,29
1070,31
1071,37
1072,27
1073,39
1074,42
1075,25
1076,37
1077,42
1078,26
1079,27
1080,27
1081,28
1082,33
1083,28
1084,10
1085,47
1086,37
1087,17
1088,34
1089,42
1090,30
1091,39
1092,48
1093,14
1094,32
1095,12
1096,28
1097,38
1098,32
1099,26
1100,32
1101,23
1102,38
1103,41
1104,25
1105,48
1106,5
1107,27
1108,41
1109,37
1110,29
1111,37
1112,29
1113,32
1114,29
1115,32
1116,35
1117,29
1118,32
1119,5
1120,35
1121,30
1122,34
1123,34
1124,34
1125,29
1126,39
1127,40
1128,5
1129,37
1130,37
1131,44
1132,11
1133,43
1134,39
1135,39
1136,41
1137,30
1138,26
1139,35
1140,42
1141,30
1142,31
1143,3
1144,34
1145,31
1146,37
1147,31
1148,30
1149,27
1150,31
1151,29
1152,32
1153,41
1154,32
1155,32
1156,35
1157,18
1158,12
1159,39
1160,25
1161,23
1162,35
1163,35
1164,34
1165,41
1166,37
1167,33
1168,29
1169,10
1170,33
1171,36
1172,5
1173,41
1174,32
1175,30
1176,42
1177,40
1178,26
1179,27
1180,50
1181,33
1182,40
1183,33
1184,28
1185,10
1186,50
1187,36
1188,26
1189,30
1190,29
1191,30
1192,38
1193,36
1194,10
