,binding_width
465,42
466,28
467,25
468,16
469,36
470,30
471,44
472,29
473,37
474,27
475,26
476,39
477,37
478,31
479,28
480,42
481,13
482,31
483,45
484,23
485,18
486,24
487,18
488,31
489,34
490,30
491,28
492,36
493,18
494,30
495,33
496,8
497,25
498,39
499,19
500,24
501,24
502,8
503,28
504,31
505,22
506,25
507,45
508,35
509,32
510,28
511,44
512,11
513,45
514,33
515,31
516,34
517,35
518,39
519,26
520,10
521,18
522,31
523,26
524,31
525,14
526,9
527,24
528,34
529,10
530,38
531,51
532,28
533,25
534,43
535,7
536,32
537,33
538,26
539,40
540,29
541,20
542,18
543,28
544,52
545,12
546,35
547,35
548,31
549,10
550,38
551,8
552,6
553,28
554,40
555,28
556,25
557,31
558,36
559,40
560,29
561,50
562,10
563,36
564,24
565,48
566,41
567,38
568,44
569,24
570,26
571,180
572,127
573,44
574,43
575,22
576,36
577,31
578,23
579,10
580,7
581,28
582,18
583,25
584,39
585,32
586,40
587,33
588,23
589,35
590,15
591,32
592,23
593,18
594,48
595,30
596,35
597,6
598,31
599,32
600,27
601,12
602,31
603,9
604,34
605,37
606,22
607,21
608,21
609,28
610,20
611,42
612,25
613,29
614,34
615,10
616,16
617,8
618,30
619,26
620,12
621,44
622,33
623,32
624,34
625,41
626,29
627,51
628,25
629,20
630,35
631,34
632,6
633,17
634,41
635,32
636,31
637,41
638,32
639,37
640,28
641,30
642,23
643,44
644,23
645,36
646,14
647,30
648,22
649,34
650,48
651,37
652,42
653,10
654,31
655,10
656,31
657,7
658,30
659,29
660,44
661,36
662,35
663,38
664,35
665,42
666,13
667,10
668,37
669,35
670,27
671,27
672,14
673,43
674,24
675,40
676,24
677,8
678,46
679,86
680,43
681,26
682,52
683,26
684,40
685,32
686,34
687,32
688,42
689,32
690,24
691,19
692,29
693,25
694,13
695,38
696,14
697,5
698,6
699,30
700,12
701,30
702,10
703,43
704,26
705,32
706,25
707,28
708,28
709,52
710,40
711,33
712,31
713,10
714,33
715,30
716,7
717,19
718,33
719,45
720,36
721,29
722,33
723,9
724,37
725,34
726,51
727,31
728,32
729,32
730,34
731,37
732,30
733,13
734,29
735,43
736,18
737,27
738,29
739,35
740,23
741,29
742,33
743,26
744,35
745,35
746,18
747,8
748,24
749,79
750,26
751,19
752,44
753,32
754,29
755,33
756,33
757,20
758,28
759,32
760,44
761,8
762,31
763,28
764,34
765,32
766,10
767,32
768,42
769,27
770,32
771,26
772,43
773,23
774,31
775,30
776,29
777,32
778,32
779,10
780,44
781,57
782,30
783,28
784,21
785,11
786,23
787,38
788,24
789,19
790,30
791,42
792,34
793,29
794,40
795,45
796,25
797,24
798,33
799,32
800,36
801,34
802,47
803,29
804,32
805,50
806,3
807,48
808,28
809,19
810,44
811,31
812,33
813,9
814,40
815,30
816,42
817,28
818,24
819,32
820,33
821,30
822,43
823,32
824,38
825,49
826,23
827,36
828,7
829,27
830,25
831,30
832,31
833,5
834,25
835,34
836,33
837,31
838,27
839,40
840,28
841,10
842,31
843,7
844,31
845,25
846,29
847,29
848,9
849,27
850,26
851,31
852,34
853,35
854,8
855,30
856,10
857,29
858,19
859,10
860,13
861,27
862,36
863,30
864,10
865,30
866,33
867,42
868,23
869,43
870,8
871,31
872,12
873,27
874,37
875,42
876,28
877,32
878,21
879,31
880,40
881,36
882,4
883,34
884,49
885,31
886,29
887,49
888,27
889,33
890,36
891,30
892,18
893,31
894,19
895,31
896,34
897,33
898,29
899,9
900,27
901,27
902,35
903,36
904,25
905,31
906,29
907,23
908,29
909,26
910,38
911,33
912,43
913,31
914,28
915,47
916,32
917,30
918,11
919,34
920,26
921,35
922,41
923,32
924,8
925,27
926,33
927,33
928,6
929,49
930,30
931,49
932,27
933,26
934,13
935,24
936,7
937,31
938,31
939,32
940,30
941,28
942,30
943,23
944,24
945,31
946,10
947,10
948,10
949,37
950,26
951,40
952,29
953,30
954,14
955,9
956,49
957,38
958,39
959,25
960,35
961,37
962,13
963,37
964,34
965,13
966,39
967,29
968,33
969,29
970,26
971,43
972,12
973,32
974,6
975,40
976,36
977,28
978,25
979,32
980,32
981,25
982,5
983,34
984,33
985,8
986,39
987,31
988,52
989,21
990,32
991,25
992,31
993,10
994,30
995,36
996,32
997,45
998,26
999,40
1000,10
1001,24
1002,28
1003,30
1004,35
1005,28
1006,3
1007,46
1008,7
1009,22
1010,35
1011,33
1012,34
1013,30
1014,18
1015,30
1016,30
1017,32
1018,11
1019,35
1020,31
1021,34
1022,41
1023,30
1024,26
1025,14
1026,50
1027,19
1028,28
1029,180
1030,41
1031,42
1032,7
1033,35
1034,34
1035,31
1036,24
1037,36
1038,25
1039,33
1040,25
1041,26
1042,18
1043,33
1044,23
1045,35
1046,36
1047,7
1048,35
1049,24
1050,10
1051,29
1052,17
1053,30
1054,32
1055,38
1056,31
1057,32
1058,27
1059,26
1060,36
1061,32
1062,10
1063,18
1064,35
1065,28
1066,44
1067,33
1068,41
1069,9
1070,21
1071,9
1072,9
1073,34
1074,29
1075,24
1076,32
1077,27
1078,30
1079,47
1080,29
1081,36
1082,32
1083,32
1084,29
1085,24
1086,32
1087,8
1088,30
1089,33
1090,31
1091,30
1092,31
1093,16
1094,28
1095,8
1096,29
1097,32
1098,13
1099,33
1100,8
1101,32
1102,8
1103,28
1104,15
1105,30
1106,9
1107,25
1108,29
1109,32
1110,33
1111,28
1112,31
1113,31
1114,31
1115,31
1116,29
1117,9
1118,29
1119,26
1120,21
1121,27
1122,29
1123,26
1124,24
1125,28
1126,29
1127,11
1128,10
1129,18
1130,32
1131,31
1132,9
1133,30
1134,19
1135,8
1136,31
1137,28
1138,32
1139,9
1140,8
1141,31
1142,16
1143,29
1144,26
1145,31
1146,31
1147,7
1148,10
1149,32
1150,30
1151,30
1152,28
1153,8
1154,27
1155,15
1156,8
1157,27
1158,10
1159,28
1160,33
1161,36
1162,31
1163,30
1164,35
1165,30
1166,32
1167,31
1168,10
1169,27
1170,8
1171,29
1172,27
1173,15
1174,8
1175,11
1176,26
1177,25
1178,33
1179,10
1180,13
1181,26
1182,8
1183,7
1184,25
1185,8
1186,71
1187,30
1188,30
1189,10
1190,29
1191,36
1192,31
1193,9
1194,31
1195,30
1196,30
1197,17
1198,26
1199,23
1200,30
1201,23
1202,32
1203,31
1204,25
1205,22
1206,30
1207,6
1208,30
1209,22
1210,22
1211,8
1212,41
1213,9
1214,24
1215,30
1216,30
1217,13
1218,31
1219,40
1220,30
1221,33
1222,28
1223,32
1224,23
1225,10
1226,9
1227,28
1228,24
1229,32
1230,29
1231,30
1232,8
1233,7
1234,29
1235,9
1236,31
1237,30
1238,32
1239,20
1240,47
1241,27
1242,13
1243,17
1244,13
1245,26
1246,33
1247,30
1248,30
1249,18
1250,30
1251,30
1252,13
1253,24
1254,15
1255,11
1256,28
1257,8
1258,30
1259,34
1260,29
1261,16
1262,26
1263,30
1264,29
1265,10
1266,30
1267,29
1268,23
1269,31
1270,32
1271,7
1272,13
1273,30
1274,29
1275,17
1276,23
1277,9
1278,30
1279,30
1280,25
1281,9
1282,8
1283,8
1284,33
1285,27
1286,9
1287,9
1288,24
1289,28
1290,25
1291,30
1292,15
1293,15
1294,30
1295,26
1296,33
1297,30
1298,30
1299,35
1300,16
1301,29
1302,34
1303,26
1304,31
1305,18
1306,30
1307,32
1308,11
1309,8
1310,29
1311,40
1312,20
1313,42
1314,43
1315,27
1316,19
1317,9
1318,14
1319,8
1320,15
1321,31
1322,15
1323,30
1324,30
1325,30
1326,30
1327,10
1328,25
1329,30
1330,11
1331,6
1332,16
1333,10
1334,10
1335,31
1336,24
1337,9
1338,32
1339,28
1340,30
1341,22
1342,13
1343,30
1344,31
1345,18
1346,7
1347,29
1348,9
1349,8
1350,29
1351,31
1352,24
1353,9
1354,26
1355,30
1356,32
1357,23
1358,31
1359,28
1360,26
1361,30
1362,30
1363,8
1364,7
1365,29
1366,26
1367,8
1368,27
1369,31
1370,20
1371,25
1372,14
1373,31
1374,26
1375,22
1376,10
1377,26
1378,32
1379,28
1380,32
1381,32
1382,43
1383,31
1384,24
1385,30
1386,29
1387,21
1388,25
1389,30
1390,30
1391,32
1392,51
1393,8
1394,14
1395,28
1396,31
1397,31
1398,29
1399,8
1400,38
1401,8
1402,27
1403,33
1404,8
1405,9
1406,29
1407,24
1408,11
1409,31
1410,30
1411,31
1412,37
1413,34
1414,46
1415,28
1416,25
1417,30
1418,10
1419,30
1420,31
1421,8
1422,37
1423,15
1424,30
1425,30
1426,31
1427,31
1428,31
1429,9
1430,32
1431,8
1432,33
1433,20
1434,15
1435,26
1436,21
1437,9
1438,30
1439,14
1440,24
1441,28
1442,8
1443,10
1444,29
1445,25
1446,29
1447,30
1448,32
1449,31
1450,15
1451,27
1452,9
1453,15
1454,49
1455,5
1456,8
1457,30
1458,8
1459,10
1460,9
1461,9
1462,31
1463,33
1464,31
1465,27
1466,28
1467,10
1468,24
1469,28
1470,32
1471,32
1472,15
1473,24
1474,30
1475,9
1476,21
1477,31
1478,32
1479,29
1480,31
1481,29
1482,28
1483,32
1484,15
1485,28
1486,9
1487,31
1488,8
1489,31
1490,30
1491,25
1492,9
1493,30
1494,32
1495,26
1496,31
1497,25
1498,14
1499,8
1500,32
1501,8
1502,24
1503,8
1504,24
1505,9
1506,24
1507,19
1508,31
1509,30
1510,37
1511,31
1512,29
1513,30
1514,33
1515,31
1516,30
1517,32
1518,31
1519,11
1520,9
1521,28
1522,31
1523,31
1524,31
1525,37
1526,15
1527,31
1528,30
1529,23
1530,33
1531,30
1532,14
1533,29
1534,10
1535,28
1536,10
1537,30
1538,13
1539,29
1540,30
1541,20
1542,24
1543,28
1544,15
1545,9
1546,29
1547,31
1548,30
1549,9
1550,16
1551,30
1552,25
1553,30
1554,8
1555,25
1556,9
1557,29
1558,30
1559,34
1560,31
1561,15
1562,16
1563,8
1564,23
1565,15
1566,25
1567,28
1568,4
1569,30
1570,28
1571,29
1572,29
1573,29
1574,32
1575,39
1576,30
1577,15
1578,26
1579,25
1580,22
1581,40
1582,30
1583,29
1584,29
1585,8
1586,24
1587,18
1588,29
1589,30
1590,9
1591,32
1592,32
1593,30
1594,31
1595,13
1596,29
1597,10
1598,28
1599,31
1600,12
1601,26
1602,29
1603,10
1604,30
1605,29
1606,31
1607,40
1608,10
1609,9
1610,9
1611,30
1612,22
1613,8
1614,28
1615,31
1616,30
1617,30
1618,31
1619,31
1620,30
1621,26
1622,13
1623,28
1624,31
1625,23
1626,31
1627,30
1628,30
1629,30
1630,30
1631,29
1632,32
1633,31
1634,28
1635,28
1636,27
1637,15
1638,34
1639,25
1640,31
1641,34
1642,8
1643,23
1644,26
1645,7
1646,29
1647,27
1648,32
1649,23
1650,25
1651,10
1652,32
1653,10
1654,27
1655,30
1656,9
1657,26
1658,32
1659,40
1660,30
1661,24
1662,30
1663,32
1664,30
1665,32
1666,33
1667,29
1668,29
1669,33
1670,31
1671,10
1672,9
1673,30
1674,31
1675,29
1676,28
1677,17
1678,8
1679,22
1680,9
1681,11
1682,28
1683,28
1684,27
1685,21
1686,24
1687,29
1688,31
1689,32
1690,26
1691,24
1692,25
1693,13
1694,30
1695,31
1696,9
1697,32
1698,26
1699,26
1700,30
1701,31
1702,32
1703,30
1704,8
1705,24
1706,8
1707,9
1708,9
1709,25
1710,26
1711,16
1712,29
1713,5
1714,16
1715,9
1716,10
1717,33
1718,22
1719,30
1720,29
1721,8
1722,9
1723,18
1724,23
1725,16
1726,33
1727,29
1728,30
1729,8
1730,29
1731,29
1732,27
1733,33
1734,12
1735,10
1736,32
1737,9
1738,31
1739,28
1740,24
1741,32
1742,8
1743,19
1744,34
1745,34
1746,9
1747,24
1748,29
1749,29
1750,26
1751,30
1752,27
1753,29
1754,25
1755,31
1756,31
1757,28
1758,31
1759,30
1760,31
1761,30
1762,16
1763,23
1764,29
1765,29
1766,25
1767,9
1768,31
1769,30
1770,14
1771,8
1772,38
1773,8
1774,30
1775,32
1776,20
1777,8
1778,12
1779,29
1780,21
1781,32
1782,33
1783,15
1784,32
1785,27
1786,12
1787,15
1788,28
1789,12
1790,8
1791,28
1792,28
1793,31
1794,31
1795,29
1796,33
1797,16
1798,31
1799,30
1800,16
1801,9
1802,26
1803,8
1804,16
1805,31
1806,20
1807,28
1808,8
1809,6
1810,16
1811,24
1812,33
1813,35
1814,8
1815,33
1816,20
1817,29
1818,9
1819,16
1820,31
1821,30
1822,25
1823,31
1824,8
1825,28
1826,29
1827,26
1828,27
1829,8
1830,29
1831,31
1832,30
1833,32
1834,14
1835,28
1836,9
1837,13
1838,29
1839,30
1840,28
1841,32
1842,8
1843,30
1844,15
1845,31
1846,33
1847,12
1848,31
1849,15
1850,8
1851,29
1852,8
1853,29
1854,32
1855,31
1856,31
1857,9
1858,9
1859,31
1860,15
1861,14
1862,25
1863,30
1864,27
1865,29
1866,30
1867,32
1868,33
1869,30
1870,29
1871,32
1872,33
1873,29
1874,28
1875,31
1876,10
1877,15
1878,23
1879,26
1880,29
1881,31
1882,14
1883,31
1884,9
1885,13
1886,14
1887,26
1888,16
1889,33
1890,32
1891,32
1892,26
1893,33
1894,29
1895,15
1896,30
1897,9
1898,29
1899,10
1900,34
1901,29
1902,16
1903,27
1904,15
1905,29
1906,10
1907,30
1908,8
1909,18
1910,31
1911,27
1912,30
1913,31
1914,29
1915,52
1916,26
1917,8
1918,31
1919,20
1920,31
1921,10
1922,31
1923,28
1924,9
1925,9
1926,31
1927,32
1928,30
1929,23
1930,9
1931,31
1932,32
1933,9
1934,31
1935,30
1936,32
1937,31
1938,30
1939,17
1940,35
1941,32
1942,8
1943,9
1944,32
1945,31
1946,31
1947,30
1948,10
1949,23
1950,31
1951,32
1952,30
1953,10
1954,10
1955,43
1956,8
1957,21
1958,29
1959,30
1960,15
1961,29
1962,30
1963,33
1964,13
1965,33
1966,15
1967,24
1968,8
1969,24
1970,15
1971,8
1972,24
1973,37
1974,9
1975,30
1976,30
1977,29
1978,26
1979,8
1980,16
1981,8
1982,8
1983,8
1984,33
1985,8
1986,28
1987,27
1988,8
1989,30
1990,23
1991,31
1992,15
1993,24
1994,31
1995,15
1996,27
1997,33
1998,14
1999,30
2000,8
2001,30
2002,29
2003,8
2004,35
2005,29
2006,29
2007,31
2008,16
2009,31
2010,30
2011,8
2012,10
2013,32
2014,32
2015,15
2016,31
2017,10
2018,9
2019,30
2020,33
2021,9
2022,31
2023,31
2024,9
2025,15
2026,29
2027,25
2028,10
2029,31
2030,8
2031,8
2032,30
2033,30
2034,25
2035,10
2036,8
2037,9
2038,10
2039,27
2040,31
2041,29
2042,31
2043,31
2044,29
2045,27
2046,33
2047,30
2048,29
2049,31
2050,9
2051,31
2052,32
2053,32
2054,29
2055,8
2056,30
2057,31
2058,29
2059,26
2060,24
2061,29
2062,9
2063,31
2064,30
2065,9
2066,29
2067,24
2068,8
2069,29
2070,31
2071,23
2072,30
2073,31
2074,31
2075,27
2076,25
2077,30
2078,9
2079,27
2080,28
2081,29
2082,26
2083,15
2084,8
2085,31
2086,31
2087,33
2088,26
2089,18
2090,33
2091,31
2092,53
2093,30
2094,9
2095,26
2096,9
2097,37
2098,23
2099,30
2100,30
2101,31
2102,28
2103,23
2104,24
2105,18
2106,26
2107,29
2108,34
2109,15
2110,26
2111,12
2112,24
2113,24
2114,25
2115,27
2116,15
2117,32
2118,30
2119,30
2120,31
2121,29
2122,10
2123,24
2124,8
2125,30
2126,32
2127,31
2128,31
2129,30
2130,30
2131,24
2132,29
2133,29
2134,29
2135,8
2136,27
2137,35
2138,31
2139,8
2140,30
2141,25
2142,36
2143,8
2144,11
2145,8
2146,9
2147,21
2148,32
2149,29
2150,30
2151,31
2152,25
2153,20
2154,29
2155,31
2156,29
2157,38
2158,32
2159,31
2160,29
2161,20
2162,30
2163,30
2164,29
2165,31
2166,31
2167,17
2168,24
2169,30
2170,33
2171,28
2172,31
2173,31
2174,36
2175,29
2176,31
2177,32
2178,26
2179,28
2180,10
2181,30
2182,33
2183,32
2184,23
2185,30
2186,30
2187,31
2188,9
2189,31
2190,11
2191,30
2192,9
2193,9
2194,22
2195,24
2196,35
2197,21
2198,19
2199,37
2200,30
2201,33
2202,8
2203,30
2204,29
2205,31
2206,8
2207,30
2208,26
2209,31
2210,13
2211,15
2212,10
2213,30
2214,31
2215,16
2216,8
2217,10
2218,26
2219,30
2220,33
2221,30
2222,33
2223,9
2224,29
2225,27
2226,18
2227,24
2228,29
2229,26
2230,24
2231,30
2232,25
2233,28
2234,29
2235,26
2236,9
2237,9
2238,33
2239,8
2240,29
2241,28
2242,15
2243,33
2244,30
2245,23
2246,30
2247,9
2248,33
2249,25
2250,31
2251,29
2252,31
2253,27
2254,15
2255,24
2256,9
2257,32
2258,28
2259,30
2260,18
2261,9
2262,15
2263,30
2264,22
2265,31
2266,31
2267,30
2268,29
2269,28
2270,30
2271,7
2272,33
2273,31
2274,21
2275,8
2276,16
2277,10
2278,30
2279,31
2280,27
2281,15
2282,25
2283,30
2284,28
2285,26
2286,24
2287,15
2288,6
2289,16
2290,27
2291,17
2292,30
2293,15
2294,10
2295,10
2296,8
2297,30
2298,30
2299,31
2300,31
2301,27
2302,10
2303,28
2304,15
2305,9
2306,30
2307,7
2308,33
2309,31
2310,30
2311,33
2312,17
2313,23
2314,32
2315,15
2316,30
2317,30
2318,28
2319,32
2320,23
2321,28
2322,26
2323,10
2324,30
2325,8
2326,30
2327,8
2328,26
2329,28
2330,8
2331,32
2332,22
2333,29
2334,33
2335,29
2336,28
2337,29
2338,8
2339,15
2340,12
2341,28
2342,32
2343,30
2344,10
2345,31
2346,30
2347,32
2348,31
2349,31
2350,8
2351,30
2352,31
2353,30
2354,33
2355,29
2356,2
2357,23
2358,30
2359,30
2360,15
2361,8
2362,8
2363,16
2364,8
2365,17
2366,30
2367,31
2368,30
2369,31
2370,30
2371,29
2372,11
2373,7
2374,28
2375,10
2376,31
2377,11
2378,28
2379,38
2380,33
2381,38
2382,8
2383,30
2384,28
2385,29
2386,9
2387,29
2388,27
2389,22
2390,29
2391,29
2392,8
2393,29
2394,33
2395,31
2396,29
2397,29
2398,31
2399,33
2400,27
2401,29
2402,32
2403,27
2404,31
2405,17
2406,28
2407,26
2408,10
2409,25
2410,8
2411,30
2412,22
2413,27
2414,32
2415,30
2416,28
2417,30
2418,32
2419,30
2420,19
2421,29
2422,10
2423,14
2424,31
2425,33
2426,28
2427,31
2428,24
2429,7
2430,31
2431,30
2432,30
2433,31
2434,8
2435,33
2436,8
2437,35
2438,30
2439,23
2440,31
2441,15
2442,39
2443,31
2444,22
2445,8
2446,29
2447,32
2448,9
2449,23
2450,8
2451,9
2452,10
2453,8
2454,32
2455,9
2456,31
2457,32
2458,12
2459,23
2460,14
2461,30
2462,26
2463,11
2464,34
2465,30
2466,30
2467,9
2468,29
2469,15
2470,26
2471,23
2472,16
2473,31
2474,27
2475,26
2476,9
2477,11
2478,30
2479,29
2480,8
2481,29
2482,8
2483,33
2484,26
2485,30
2486,30
2487,18
2488,15
2489,31
2490,31
2491,26
2492,21
2493,29
2494,32
2495,19
2496,37
2497,31
2498,27
2499,31
2500,32
2501,29
2502,29
2503,33
2504,9
2505,20
2506,30
2507,31
2508,32
2509,28
2510,29
2511,26
2512,14
2513,28
2514,28
2515,9
2516,30
2517,29
2518,30
2519,27
2520,32
2521,28
2522,30
2523,32
2524,29
2525,28
2526,16
2527,30
2528,30
2529,34
2530,23
2531,31
2532,31
2533,15
2534,8
2535,30
2536,30
2537,28
2538,8
2539,31
2540,31
2541,28
2542,24
2543,29
2544,30
2545,24
2546,28
2547,25
2548,30
2549,30
2550,27
2551,27
2552,8
2553,30
2554,30
2555,8
2556,26
2557,31
2558,28
2559,9
2560,13
2561,35
2562,30
2563,30
2564,10
2565,28
2566,19
2567,31
2568,24
2569,34
2570,31
2571,34
2572,14
2573,29
2574,22
2575,8
2576,33
2577,30
2578,15
2579,32
2580,9
2581,32
2582,12
2583,30
2584,32
2585,32
2586,31
2587,30
2588,31
2589,31
2590,29
2591,20
2592,30
2593,9
2594,30
2595,29
2596,9
2597,23
2598,13
2599,25
2600,30
2601,30
2602,29
2603,17
2604,6
2605,9
2606,14
2607,14
2608,28
2609,28
2610,26
2611,25
2612,17
2613,13
2614,31
2615,8
2616,32
2617,14
2618,30
2619,18
2620,9
2621,9
2622,31
2623,32
2624,30
2625,29
2626,28
2627,25
2628,30
2629,30
2630,10
2631,14
2632,13
2633,26
2634,32
2635,16
2636,29
2637,28
2638,31
2639,23
2640,32
2641,32
2642,16
2643,30
2644,28
2645,33
2646,31
2647,31
2648,30
2649,31
2650,10
2651,8
2652,30
2653,14
2654,11
2655,14
2656,28
2657,8
2658,13
2659,30
2660,28
2661,13
2662,26
2663,8
2664,31
2665,14
2666,30
2667,30
2668,34
2669,30
2670,30
2671,9
2672,30
2673,29
2674,31
2675,29
2676,25
2677,8
2678,27
2679,29
2680,33
2681,31
2682,31
2683,8
2684,30
2685,10
2686,33
2687,28
2688,29
2689,31
2690,29
2691,32
2692,29
2693,30
2694,32
2695,31
2696,33
2697,31
2698,24
2699,31
2700,30
2701,27
2702,8
2703,30
2704,29
2705,29
2706,13
2707,29
2708,32
2709,31
2710,9
2711,10
2712,15
2713,32
2714,30
2715,30
2716,30
2717,33
2718,8
2719,33
2720,31
2721,31
2722,29
2723,28
2724,29
2725,32
2726,29
2727,29
2728,10
2729,30
2730,30
2731,14
2732,8
2733,26
2734,9
2735,34
2736,29
2737,24
2738,13
2739,18
2740,9
2741,30
2742,9
2743,29
2744,17
2745,34
2746,16
2747,31
2748,16
2749,28
2750,31
2751,30
2752,8
2753,29
2754,32
2755,11
2756,26
2757,25
2758,22
2759,31
2760,8
2761,32
2762,19
2763,11
2764,31
2765,32
2766,14
2767,31
2768,8
2769,16
2770,9
2771,22
2772,30
2773,33
2774,31
2775,26
2776,32
2777,31
2778,32
2779,8
2780,10
2781,32
2782,32
2783,25
2784,13
2785,30
2786,30
2787,8
2788,29
2789,8
2790,31
2791,28
2792,25
2793,25
2794,30
2795,26
2796,29
2797,8
2798,30
2799,31
2800,28
2801,31
2802,9
2803,32
2804,28
2805,16
2806,32
2807,13
2808,13
2809,9
2810,9
2811,31
2812,14
2813,29
2814,31
2815,8
2816,36
2817,31
2818,28
2819,15
2820,29
2821,18
2822,30
2823,42
2824,27
2825,8
2826,29
2827,30
2828,51
2829,38
2830,26
2831,21
2832,29
2833,8
2834,17
2835,13
2836,19
2837,30
2838,9
2839,26
2840,31
2841,24
2842,29
2843,33
2844,29
2845,31
2846,14
2847,22
2848,34
2849,32
2850,32
2851,30
2852,30
2853,31
2854,32
2855,15
2856,30
2857,31
2858,29
2859,28
2860,16
2861,26
2862,8
2863,13
2864,23
2865,31
2866,30
2867,31
2868,33
2869,33
2870,28
2871,30
2872,28
2873,31
2874,31
2875,26
2876,34
2877,32
2878,16
2879,23
2880,31
2881,8
2882,16
2883,31
2884,31
2885,30
2886,31
2887,29
2888,29
2889,29
2890,29
2891,31
2892,26
2893,31
2894,8
2895,30
2896,28
2897,29
2898,33
2899,27
2900,31
2901,23
2902,30
2903,29
2904,31
2905,32
2906,29
2907,8
2908,33
2909,32
2910,24
2911,28
2912,8
2913,32
2914,9
2915,8
2916,30
2917,13
2918,30
2919,31
2920,30
2921,10
2922,31
2923,32
2924,10
2925,32
2926,30
2927,12
2928,26
2929,30
2930,23
2931,28
2932,30
2933,9
2934,27
2935,28
2936,17
2937,24
2938,9
2939,16
2940,8
2941,33
2942,31
2943,42
2944,8
2945,29
2946,25
2947,32
2948,31
2949,29
2950,9
2951,31
2952,32
2953,30
2954,32
2955,28
2956,32
2957,26
2958,14
2959,8
2960,22
2961,30
2962,28
2963,31
2964,31
2965,33
2966,27
2967,28
2968,30
2969,8
2970,25
2971,24
2972,9
2973,33
2974,28
2975,15
2976,31
2977,32
2978,28
2979,21
2980,22
2981,9
2982,27
2983,9
2984,10
2985,32
2986,29
2987,32
2988,16
2989,8
2990,8
2991,13
2992,31
2993,30
2994,34
2995,31
2996,29
2997,33
