,binding_width
370,33
371,33
372,20
373,33
374,33
375,31
376,44
377,38
378,33
379,35
380,34
381,40
382,25
383,36
384,29
385,8
386,7
387,33
388,29
389,10
390,51
391,30
392,30
393,41
394,39
395,41
396,36
397,38
398,35
399,37
400,42
401,10
402,31
403,41
404,29
405,13
406,30
407,32
408,7
409,33
410,34
411,17
412,30
413,32
414,37
415,38
416,5
417,15
418,27
419,34
420,8
421,28
422,31
423,12
424,34
425,8
426,30
427,9
428,32
429,35
430,34
431,31
432,36
433,8
434,33
435,15
436,12
437,13
438,23
439,30
440,32
441,34
442,34
443,29
444,31
445,32
446,35
447,33
448,36
449,39
450,25
451,8
452,29
453,34
454,8
455,31
456,41
457,10
458,33
459,39
460,34
461,38
462,48
463,34
464,30
465,37
466,35
467,34
468,37
469,37
470,8
471,33
472,39
473,32
474,33
475,16
476,41
477,33
478,48
479,32
480,31
481,29
482,25
483,9
484,32
485,40
486,32
487,34
488,29
489,13
490,54
491,25
492,10
493,29
494,35
495,31
496,8
497,49
498,9
499,29
500,34
501,21
502,36
503,33
504,8
505,40
506,30
507,25
508,27
509,29
510,38
511,25
512,7
513,28
514,33
515,32
516,31
517,7
518,28
519,19
520,31
521,29
522,42
523,10
524,36
525,31
526,37
527,39
528,35
529,32
530,45
531,25
532,46
533,34
534,30
535,39
536,35
537,44
538,34
539,25
540,40
541,32
542,34
543,10
544,10
545,34
546,33
547,31
548,12
549,26
550,13
551,10
552,10
553,35
554,10
555,32
556,29
557,43
558,27
559,28
560,33
561,34
562,41
563,22
564,23
565,33
566,36
567,38
568,45
569,35
570,32
571,35
572,35
573,40
574,32
575,39
576,31
577,41
578,32
579,30
580,29
581,44
582,27
583,36
584,23
585,24
586,30
587,34
588,45
589,36
590,10
591,34
592,33
593,31
594,13
595,38
596,35
597,42
598,10
599,34
600,35
601,40
602,33
603,32
604,52
605,41
606,10
607,33
608,35
609,36
610,34
611,33
612,34
613,11
614,10
615,13
616,31
617,10
618,32
619,32
620,41
621,33
622,30
623,38
624,10
625,31
626,29
627,28
628,41
629,38
630,8
631,36
632,31
633,31
634,31
635,17
636,36
637,33
638,25
639,28
640,26
641,11
642,36
643,31
644,16
645,19
646,32
647,14
648,35
649,35
650,40
651,18
652,36
653,30
654,44
655,33
656,35
657,34
658,37
659,37
660,39
661,33
662,33
663,8
664,38
665,12
666,39
667,16
668,35
669,47
670,29
671,42
672,35
673,34
674,44
675,34
676,33
677,33
678,35
679,16
680,38
681,32
682,8
683,33
684,34
685,31
686,38
687,26
688,40
689,37
690,33
691,30
692,7
693,34
694,44
695,34
696,37
697,41
698,24
699,35
700,35
701,35
702,10
703,35
704,21
705,32
706,30
707,33
708,35
709,39
710,27
711,23
712,43
713,14
714,34
715,32
716,10
717,52
718,12
719,34
720,8
721,32
722,9
723,32
724,35
725,31
726,42
727,32
728,40
729,29
730,19
731,20
732,36
733,32
734,7
735,35
736,36
737,31
738,32
739,29
740,34
741,33
742,31
743,39
744,30
745,33
746,10
747,10
748,39
749,31
750,44
751,24
752,29
753,40
754,23
755,49
756,32
757,29
758,34
759,27
760,8
761,33
762,40
763,46
764,8
765,41
766,52
767,34
768,41
769,33
770,28
771,37
772,37
773,30
774,35
775,41
776,37
777,10
778,34
779,34
780,15
781,32
782,32
783,28
784,13
785,40
786,6
787,38
788,33
789,38
790,17
791,29
792,36
793,31
794,32
795,28
796,26
797,25
798,10
799,33
800,25
801,29
802,37
803,41
804,31
805,28
806,26
807,27
808,36
809,36
810,19
811,34
812,32
813,37
814,33
815,40
816,10
817,34
818,38
819,51
820,35
821,43
822,43
823,31
824,12
825,33
826,30
827,37
828,36
829,36
830,16
831,7
832,33
833,36
834,17
835,32
836,36
837,29
838,45
839,5
840,33
841,7
842,11
843,45
844,45
845,10
846,36
847,49
848,38
849,31
850,33
851,33
852,34
853,10
854,33
855,5
856,23
857,36
858,31
859,34
860,38
861,34
862,34
863,39
864,33
865,27
866,37
867,33
868,34
869,32
870,29
871,32
872,29
873,12
874,35
875,30
876,18
877,10
878,42
879,33
880,32
881,17
882,13
883,31
884,37
885,17
886,33
887,33
888,40
889,33
890,10
891,8
892,37
893,31
894,34
895,37
896,46
897,40
898,34
899,30
900,15
901,35
902,46
903,45
904,38
905,46
906,32
907,43
908,29
909,36
910,24
911,32
912,35
913,44
914,34
915,34
916,47
917,31
918,31
919,37
920,30
921,37
922,37
923,46
924,47
925,31
926,29
927,32
928,40
929,32
930,37
931,34
932,44
933,36
934,32
935,47
936,32
937,39
938,10
939,37
940,30
941,38
942,33
943,33
944,36
945,29
946,35
947,37
948,10
949,13
950,36
951,34
952,56
953,44
954,12
955,31
956,16
957,33
958,33
959,10
960,33
961,32
962,39
963,10
964,10
965,35
966,28
967,31
968,31
969,33
970,39
971,43
972,44
973,33
974,32
975,32
976,37
977,46
978,13
979,45
980,46
981,25
982,35
983,11
984,33
985,32
986,8
987,8
988,30
989,46
990,41
991,34
992,27
993,35
994,33
995,30
996,33
997,51
998,35
999,4
1000,32
1001,34
1002,34
1003,41
1004,40
1005,31
1006,37
1007,38
1008,32
1009,39
1010,34
1011,41
1012,36
1013,32
1014,35
1015,36
1016,35
1017,31
1018,10
1019,37
1020,35
1021,24
1022,32
1023,32
1024,36
1025,8
1026,33
1027,8
1028,29
1029,29
1030,37
1031,34
1032,22
1033,26
1034,13
1035,25
1036,33
1037,24
1038,44
1039,37
1040,35
1041,28
1042,36
1043,28
1044,32
1045,9
1046,31
1047,33
1048,37
1049,45
1050,37
1051,36
1052,36
1053,27
1054,41
1055,10
1056,28
1057,37
1058,34
1059,31
1060,32
1061,38
1062,41
1063,25
1064,10
1065,29
1066,35
1067,43
1068,28
1069,39
1070,33
1071,33
1072,7
1073,29
1074,34
1075,38
1076,35
1077,12
1078,32
1079,28
1080,32
1081,39
1082,33
1083,31
1084,26
1085,33
1086,44
1087,25
1088,28
1089,37
1090,17
1091,32
1092,26
1093,38
1094,33
1095,46
1096,41
1097,29
1098,9
1099,36
1100,31
1101,38
1102,30
1103,7
1104,30
1105,10
1106,30
1107,32
1108,37
1109,39
1110,30
1111,31
1112,35
1113,19
1114,9
1115,35
1116,8
1117,26
1118,34
1119,31
1120,56
1121,34
1122,22
1123,32
1124,48
1125,12
1126,13
1127,36
1128,37
1129,38
1130,34
1131,43
1132,34
1133,39
1134,30
1135,10
1136,40
1137,33
1138,43
1139,26
1140,32
1141,33
1142,38
1143,36
1144,42
1145,26
1146,35
1147,10
1148,10
1149,32
1150,39
1151,10
1152,32
1153,33
1154,34
1155,34
1156,31
1157,35
1158,31
1159,12
1160,26
1161,32
1162,40
1163,27
1164,30
1165,36
1166,13
1167,26
1168,29
1169,35
1170,22
1171,32
1172,40
1173,32
1174,26
1175,33
1176,37
1177,19
1178,44
1179,10
1180,34
1181,31
1182,37
1183,32
1184,23
1185,37
1186,28
1187,30
1188,31
1189,35
1190,10
1191,8
1192,44
1193,35
1194,30
1195,29
1196,39
1197,25
1198,12
1199,33
1200,32
1201,34
1202,34
1203,28
1204,34
1205,38
1206,43
1207,15
1208,36
1209,32
1210,10
1211,31
1212,34
1213,38
1214,18
1215,29
1216,10
1217,10
1218,31
1219,13
1220,34
1221,51
1222,3
1223,38
1224,34
1225,12
1226,49
1227,19
1228,35
1229,32
1230,38
1231,18
1232,36
1233,13
1234,36
1235,32
1236,28
1237,28
1238,33
1239,32
1240,43
1241,32
1242,11
1243,33
1244,34
1245,39
1246,34
1247,37
1248,35
1249,35
1250,41
1251,41
1252,37
1253,39
1254,34
1255,34
1256,31
1257,14
1258,43
1259,31
1260,37
1261,29
1262,10
1263,34
1264,34
1265,36
1266,44
1267,30
1268,28
1269,36
1270,8
1271,43
1272,30
1273,32
1274,35
1275,10
1276,26
1277,40
1278,16
1279,30
1280,31
1281,13
1282,40
1283,7
1284,33
1285,10
1286,34
1287,31
1288,31
1289,34
1290,10
1291,33
1292,12
1293,31
1294,38
1295,29
1296,33
1297,36
1298,36
1299,12
1300,33
1301,18
1302,34
1303,28
1304,43
1305,25
1306,18
1307,35
1308,8
1309,35
1310,10
1311,38
1312,7
1313,7
1314,37
1315,40
1316,27
1317,10
1318,27
1319,29
1320,35
1321,5
1322,30
1323,40
1324,35
1325,31
1326,35
1327,23
1328,31
1329,31
1330,50
1331,41
1332,29
1333,38
1334,43
1335,8
1336,42
1337,31
1338,42
1339,32
1340,40
1341,35
1342,25
1343,34
1344,37
1345,7
1346,35
1347,38
1348,42
1349,10
1350,35
1351,26
1352,37
1353,9
1354,15
1355,17
1356,44
1357,17
1358,45
1359,29
1360,36
1361,29
1362,34
1363,33
1364,37
1365,30
1366,50
1367,36
1368,30
1369,31
1370,37
1371,8
1372,31
1373,32
1374,34
1375,25
1376,26
1377,33
1378,37
1379,18
1380,8
1381,35
1382,9
1383,40
1384,32
1385,42
1386,35
1387,42
1388,32
1389,44
1390,44
1391,37
1392,19
1393,42
1394,42
1395,32
1396,36
1397,31
1398,14
1399,27
1400,30
1401,31
1402,46
1403,33
1404,10
1405,38
1406,33
1407,31
1408,44
1409,34
1410,29
1411,41
1412,35
1413,35
1414,35
1415,30
1416,36
1417,35
