,binding_width
761,35
762,34
763,34
764,34
765,34
766,24
767,39
768,34
769,34
770,33
771,36
772,30
773,34
774,33
775,29
776,34
777,30
778,32
779,34
780,34
781,33
782,35
783,34
784,34
785,33
786,32
787,33
788,30
789,8
790,30
791,33
792,18
793,30
794,33
795,34
796,30
797,34
798,29
799,35
800,34
801,35
802,34
803,32
804,36
805,34
806,33
807,34
808,34
809,34
810,34
811,9
812,31
813,34
814,34
815,34
816,24
817,34
818,34
819,33
820,32
821,34
822,34
823,35
824,34
825,34
826,34
827,32
828,33
829,39
830,34
831,34
832,32
833,34
834,33
835,34
836,33
837,34
838,34
839,32
840,34
841,34
842,5
843,33
844,34
845,31
846,36
847,34
848,30
849,35
850,34
851,34
852,33
853,34
854,32
855,23
856,34
857,33
858,33
859,34
860,38
861,33
862,34
863,34
864,31
865,34
866,36
867,34
868,34
869,32
870,35
871,34
872,34
873,34
874,33
875,33
876,33
877,34
878,36
879,34
880,31
881,34
882,14
883,35
884,34
885,32
886,34
887,34
888,34
889,34
890,34
891,34
892,34
893,30
894,33
895,31
896,35
897,34
898,34
899,31
900,34
901,36
902,34
903,34
904,32
905,34
906,34
907,34
908,34
909,35
910,35
911,38
912,34
913,33
914,33
915,33
916,33
917,33
918,35
919,35
920,34
921,15
922,30
923,34
924,41
925,33
926,32
927,34
928,33
929,31
930,34
931,32
932,33
933,33
934,34
935,33
936,36
937,35
938,34
939,34
940,34
941,34
942,5
943,34
944,32
945,33
946,33
947,34
948,30
949,32
950,33
951,33
952,34
953,35
954,34
955,35
956,34
957,35
958,31
959,29
960,31
961,36
962,33
963,34
964,34
965,34
966,32
967,34
968,34
969,34
970,34
971,34
972,29
973,34
974,35
975,34
976,33
977,34
978,34
979,31
980,34
981,34
982,34
983,34
984,34
985,34
986,29
987,9
988,34
989,34
990,36
991,34
992,33
993,35
994,39
995,34
996,33
997,35
998,34
999,33
1000,33
1001,34
1002,34
1003,34
1004,34
1005,34
1006,33
1007,34
1008,36
1009,34
1010,34
1011,32
1012,33
1013,35
1014,36
1015,34
1016,31
1017,64
1018,45
1019,34
1020,33
1021,34
1022,34
1023,35
1024,31
1025,33
1026,33
1027,34
1028,8
1029,34
1030,35
1031,34
1032,13
1033,32
1034,34
1035,34
1036,31
1037,14
1038,34
1039,36
1040,34
1041,34
1042,34
1043,31
1044,32
1045,33
1046,33
1047,32
1048,36
1049,30
1050,33
1051,33
1052,34
1053,33
1054,34
1055,35
1056,33
1057,34
1058,34
1059,34
1060,33
1061,34
1062,35
1063,35
1064,33
1065,34
1066,34
1067,12
1068,14
1069,33
1070,34
1071,46
1072,33
1073,31
1074,33
1075,45
1076,33
1077,34
1078,36
1079,33
1080,29
1081,34
1082,32
1083,34
1084,34
1085,34
1086,33
1087,34
1088,34
1089,33
1090,34
1091,28
1092,34
1093,33
1094,34
1095,34
1096,34
1097,34
1098,35
1099,34
1100,34
1101,34
1102,34
1103,34
1104,27
1105,31
1106,37
1107,34
1108,34
1109,32
1110,33
1111,34
1112,23
1113,35
1114,30
1115,36
1116,34
1117,33
1118,34
1119,33
1120,34
1121,34
1122,34
1123,33
1124,34
1125,34
1126,34
1127,34
1128,34
1129,32
1130,33
1131,34
1132,34
1133,35
1134,34
1135,34
1136,34
1137,34
1138,33
1139,30
1140,33
1141,35
1142,32
1143,34
1144,35
1145,33
1146,36
1147,33
1148,33
1149,12
1150,34
1151,34
1152,37
1153,30
1154,34
1155,23
1156,34
1157,34
1158,34
1159,34
1160,5
1161,34
1162,34
1163,32
1164,34
1165,34
1166,33
1167,36
1168,35
1169,31
1170,34
1171,34
1172,35
1173,34
1174,15
1175,36
1176,33
1177,34
1178,34
1179,34
1180,33
1181,34
1182,34
1183,35
1184,34
1185,34
1186,33
1187,35
1188,34
1189,33
1190,35
1191,34
1192,34
1193,34
1194,35
1195,34
1196,34
1197,34
1198,30
1199,34
1200,34
1201,34
1202,31
1203,34
1204,35
1205,34
1206,35
1207,34
1208,49
1209,33
1210,34
1211,34
1212,34
1213,34
1214,34
1215,33
1216,32
1217,34
1218,30
1219,34
1220,36
1221,31
1222,34
1223,33
1224,34
1225,33
1226,33
1227,33
1228,33
1229,34
1230,34
1231,34
1232,31
1233,31
1234,34
1235,34
1236,33
1237,34
1238,35
1239,34
1240,34
1241,34
1242,35
1243,34
1244,32
1245,33
1246,32
1247,34
1248,34
1249,34
1250,33
1251,33
1252,33
1253,33
1254,35
1255,34
1256,34
1257,33
1258,34
1259,3
1260,34
1261,34
1262,32
1263,34
1264,19
1265,46
1266,35
1267,33
1268,33
1269,33
1270,33
1271,33
1272,33
1273,34
1274,35
1275,33
1276,38
1277,34
1278,34
1279,35
1280,34
1281,34
1282,33
1283,33
1284,34
1285,34
1286,33
1287,32
1288,36
1289,35
1290,33
1291,32
1292,30
1293,34
1294,33
1295,32
1296,34
1297,34
1298,33
1299,34
1300,39
1301,94
1302,34
1303,36
1304,35
1305,33
1306,37
1307,50
1308,33
1309,34
1310,35
1311,14
1312,33
1313,41
1314,33
1315,13
1316,35
1317,34
1318,32
1319,36
1320,34
1321,33
1322,33
1323,34
1324,33
1325,34
1326,34
1327,34
1328,37
1329,20
1330,34
1331,33
1332,32
1333,33
1334,34
1335,34
1336,35
1337,34
1338,33
1339,32
1340,35
1341,34
1342,33
1343,34
1344,33
1345,35
1346,34
1347,31
1348,34
1349,33
1350,31
1351,33
1352,34
1353,33
1354,33
1355,34
1356,33
1357,29
1358,36
1359,34
1360,33
1361,34
1362,33
1363,34
1364,36
1365,36
1366,34
1367,33
1368,32
1369,33
1370,34
1371,34
1372,30
1373,30
1374,30
1375,33
1376,31
1377,33
1378,34
1379,30
1380,34
1381,34
1382,34
1383,33
1384,34
1385,30
1386,34
1387,31
1388,34
1389,30
1390,34
1391,34
1392,34
1393,35
1394,32
1395,34
1396,34
1397,5
1398,34
1399,34
1400,35
1401,34
1402,34
1403,30
1404,36
1405,30
1406,31
1407,34
1408,34
1409,32
1410,34
1411,34
1412,32
1413,16
1414,33
1415,34
1416,35
1417,34
1418,31
1419,33
1420,33
1421,34
1422,35
1423,34
1424,34
1425,34
1426,33
1427,34
1428,34
1429,30
1430,35
1431,34
1432,34
1433,33
1434,33
1435,33
1436,33
1437,33
1438,34
1439,34
1440,10
1441,35
1442,31
1443,34
1444,35
1445,35
1446,30
1447,33
1448,34
1449,35
1450,33
1451,33
1452,33
1453,37
1454,34
1455,33
1456,33
1457,30
1458,33
1459,35
1460,34
1461,88
1462,31
1463,37
1464,35
1465,29
1466,34
1467,34
1468,33
1469,34
1470,33
1471,35
1472,32
1473,35
1474,32
1475,34
1476,33
1477,14
1478,34
1479,33
1480,34
1481,36
1482,32
1483,36
1484,5
1485,34
1486,34
1487,35
1488,34
1489,30
1490,46
1491,33
1492,33
1493,35
1494,34
1495,32
1496,34
1497,29
1498,35
1499,34
1500,34
1501,35
1502,34
1503,34
1504,34
1505,33
1506,12
1507,33
1508,31
1509,34
1510,34
1511,33
1512,33
1513,33
1514,34
1515,34
1516,35
1517,35
1518,34
1519,29
1520,34
1521,31
1522,36
1523,48
1524,34
1525,30
1526,33
1527,34
1528,33
1529,33
1530,31
1531,34
1532,34
1533,33
1534,34
1535,35
1536,34
1537,14
1538,34
1539,34
1540,31
1541,34
1542,34
1543,34
1544,34
1545,33
1546,33
1547,33
1548,34
1549,33
1550,34
1551,34
1552,34
1553,35
1554,12
1555,32
1556,34
1557,34
1558,14
1559,34
1560,25
1561,34
1562,34
1563,34
1564,35
1565,34
1566,33
1567,34
1568,34
1569,34
1570,34
1571,23
1572,34
1573,30
1574,34
1575,34
1576,32
1577,8
1578,35
1579,32
1580,34
1581,33
1582,34
1583,33
1584,34
1585,34
1586,35
1587,36
1588,34
1589,33
1590,34
1591,31
1592,30
1593,30
1594,35
1595,34
1596,44
1597,31
1598,33
1599,34
1600,34
1601,34
1602,34
1603,35
1604,34
1605,31
1606,27
1607,36
1608,31
1609,33
1610,33
1611,32
1612,33
1613,34
1614,34
1615,123
1616,33
1617,33
1618,34
1619,30
1620,33
1621,34
1622,29
1623,35
1624,33
1625,29
1626,34
1627,34
1628,32
1629,33
1630,34
1631,34
1632,9
1633,33
1634,34
1635,34
1636,32
1637,35
1638,33
1639,34
1640,36
1641,33
1642,34
1643,34
1644,35
1645,34
1646,33
1647,29
1648,34
1649,33
1650,34
1651,35
1652,34
1653,34
1654,34
1655,34
1656,33
1657,33
1658,34
1659,27
1660,34
1661,34
1662,33
1663,33
1664,33
1665,35
1666,34
1667,34
1668,34
1669,34
1670,34
1671,33
1672,34
1673,34
1674,34
1675,35
1676,36
1677,8
1678,73
1679,33
1680,35
1681,34
1682,34
1683,34
1684,32
1685,32
1686,32
1687,34
1688,34
1689,29
1690,36
1691,34
1692,23
1693,36
1694,36
1695,34
1696,34
1697,32
1698,34
1699,34
1700,34
1701,35
1702,34
1703,6
1704,33
1705,30
1706,32
1707,35
1708,34
1709,33
1710,35
1711,13
1712,35
1713,121
1714,34
1715,34
1716,36
1717,34
1718,3
1719,34
1720,33
1721,34
1722,34
1723,33
1724,34
1725,34
1726,34
1727,34
1728,34
1729,55
1730,37
1731,34
1732,33
1733,35
1734,33
1735,33
1736,33
1737,34
1738,34
1739,34
1740,34
1741,33
1742,31
1743,34
1744,34
1745,32
1746,32
1747,34
1748,34
1749,34
1750,26
1751,33
1752,34
1753,33
1754,33
1755,33
1756,33
1757,18
1758,34
1759,34
1760,33
1761,34
1762,33
1763,34
1764,33
1765,34
1766,35
1767,33
1768,34
1769,33
1770,34
1771,34
1772,33
1773,34
1774,34
1775,34
1776,35
1777,34
1778,33
1779,31
1780,35
1781,30
1782,38
1783,34
1784,35
1785,33
1786,35
1787,30
1788,34
1789,34
1790,33
1791,33
1792,33
1793,34
1794,34
1795,34
1796,33
1797,34
1798,33
1799,33
1800,34
1801,35
1802,33
1803,34
1804,34
1805,31
1806,12
1807,34
1808,33
1809,33
1810,39
1811,34
1812,36
1813,38
1814,33
1815,35
1816,91
1817,33
1818,34
1819,35
1820,33
1821,32
1822,34
1823,35
1824,11
1825,31
1826,36
1827,34
1828,33
1829,36
1830,8
1831,33
1832,33
1833,34
1834,33
1835,32
1836,13
1837,34
1838,33
1839,34
1840,35
1841,35
1842,35
1843,34
1844,34
1845,34
1846,31
1847,37
1848,34
1849,34
1850,34
1851,34
1852,34
1853,34
1854,33
1855,34
1856,35
1857,33
1858,34
1859,34
1860,32
1861,34
1862,34
1863,34
1864,34
