,binding_width
741,51
742,37
743,43
744,40
745,10
746,14
747,46
748,41
749,44
750,43
751,52
752,35
753,49
754,44
755,30
756,41
757,44
758,42
759,46
760,11
761,44
762,43
763,7
764,46
765,48
766,46
767,50
768,32
769,51
770,45
771,40
772,44
773,50
774,105
775,45
776,42
777,9
778,37
779,23
780,44
781,10
782,10
783,42
784,48
785,78
786,43
787,49
788,21
789,49
790,47
791,45
792,9
793,10
794,28
795,42
796,46
797,48
798,50
799,48
800,50
801,42
802,45
803,43
804,43
805,45
806,35
807,37
808,16
809,6
810,40
811,43
812,44
813,77
814,42
815,43
816,43
817,42
818,10
819,7
820,45
821,11
822,45
823,12
824,14
825,40
826,33
827,36
828,21
829,39
830,47
831,36
832,35
833,41
834,44
835,48
836,41
837,49
838,46
839,34
840,44
841,42
842,47
843,44
844,6
845,44
846,44
847,13
848,45
849,10
850,42
851,48
852,43
853,33
854,47
855,47
856,66
857,53
858,43
859,45
860,38
861,48
862,32
863,8
864,40
865,44
866,23
867,47
868,42
869,38
870,50
871,31
872,42
873,33
874,45
875,49
876,43
877,37
878,9
879,3
880,44
881,39
882,51
883,25
884,43
885,41
886,22
887,44
888,37
889,39
890,46
891,49
892,47
893,39
894,43
895,33
896,42
897,44
898,42
899,44
900,48
901,42
902,36
903,49
904,42
905,39
906,48
907,47
908,32
909,41
910,45
911,49
912,38
913,45
914,44
915,45
916,42
917,45
918,43
919,43
920,39
921,46
922,40
923,50
924,33
925,42
926,10
927,43
928,46
929,37
930,9
931,28
932,46
933,43
934,10
935,39
936,47
937,42
938,41
939,32
940,9
941,48
942,45
943,40
944,48
945,38
946,46
947,44
948,40
949,11
950,39
951,51
952,40
953,52
954,41
955,43
956,49
957,34
958,43
959,35
960,46
961,45
962,50
963,38
964,43
965,43
966,31
967,41
968,10
969,45
970,9
971,21
972,42
973,48
974,11
975,40
976,42
977,46
978,31
979,38
980,8
981,46
982,36
983,44
984,28
985,42
986,50
987,43
988,43
989,41
990,34
991,9
992,52
993,46
994,41
995,45
996,43
997,83
998,47
999,13
1000,40
1001,52
1002,42
1003,49
1004,34
1005,23
1006,43
1007,10
1008,36
1009,47
1010,45
1011,40
1012,45
1013,37
1014,4
1015,9
1016,45
1017,39
1018,44
1019,46
1020,44
1021,47
1022,36
1023,12
1024,42
1025,41
1026,27
1027,42
1028,47
1029,43
1030,10
1031,48
1032,44
1033,38
1034,44
1035,10
1036,17
1037,45
1038,40
1039,26
1040,43
1041,44
1042,43
1043,44
1044,48
1045,38
1046,45
1047,40
1048,10
1049,11
1050,42
1051,5
1052,26
1053,44
1054,50
1055,12
1056,46
1057,8
1058,42
1059,45
1060,44
1061,47
1062,38
1063,8
1064,40
1065,12
1066,44
1067,10
1068,11
1069,42
1070,40
1071,46
1072,21
1073,10
1074,42
1075,58
1076,41
1077,36
1078,11
1079,42
1080,39
1081,10
1082,42
1083,48
1084,10
1085,18
1086,12
1087,51
1088,47
1089,9
1090,51
1091,41
1092,10
1093,43
1094,46
1095,32
1096,46
1097,47
1098,44
1099,47
1100,35
1101,43
1102,45
1103,48
1104,23
1105,35
1106,44
1107,45
1108,36
1109,36
1110,36
1111,12
1112,47
1113,10
1114,38
1115,49
1116,33
1117,43
1118,42
1119,39
1120,54
1121,43
1122,41
1123,44
1124,46
1125,39
1126,10
1127,34
1128,36
1129,34
1130,13
1131,50
1132,15
1133,40
1134,34
1135,46
1136,10
1137,9
1138,11
1139,43
1140,32
1141,42
1142,43
1143,43
1144,10
1145,10
1146,46
1147,18
1148,40
1149,50
1150,19
1151,48
1152,39
1153,10
1154,48
1155,43
1156,42
1157,8
1158,7
1159,42
1160,41
1161,48
1162,17
1163,43
1164,13
1165,38
1166,45
1167,30
1168,43
1169,40
1170,47
1171,43
1172,42
1173,40
1174,12
1175,43
1176,45
1177,8
1178,49
1179,45
1180,39
1181,50
1182,30
1183,48
1184,11
1185,8
1186,42
1187,46
1188,37
1189,35
1190,56
1191,44
1192,50
1193,44
1194,10
1195,47
1196,36
1197,40
1198,17
1199,44
1200,10
1201,39
1202,43
1203,31
1204,46
1205,47
1206,47
1207,77
1208,10
1209,50
1210,46
1211,10
1212,44
1213,17
1214,45
1215,42
1216,43
1217,46
1218,47
1219,45
1220,43
1221,40
1222,37
1223,50
1224,17
1225,6
1226,44
1227,44
1228,44
1229,37
1230,41
1231,38
1232,41
1233,43
1234,44
1235,43
1236,7
1237,45
1238,40
1239,39
1240,32
1241,41
1242,43
1243,43
1244,48
1245,42
1246,41
1247,47
1248,47
1249,46
1250,49
1251,11
