,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
22,CodY-23,cody + M9,275848,275880,19.55,USA300HOU_RS01205,USA300HOU_RS01205,USA300HOU_RS01205,-0.42800265428002654,275864.0
23,CodY-24,cody + M9,277864,277898,1.41,USA300HOU_RS01215,USA300HOU_RS01215,USA300HOU_RS01215,0.541083916083916,277881.0
24,CodY-25,cody + M9,366848,366889,1.49,USA300HOU_RS01670,USA300HOU_RS01670,USA300HOU_RS01670,-0.15743155149934812,366868.5
25,CodY-26,cody + M9,373275,373315,1.07,USA300HOU_RS01700,USA300HOU_RS01700,USA300HOU_RS01700,0.47540983606557374,373295.0
26,CodY-27,cody + M9,399679,399723,1.39,USA300HOU_RS01830,USA300HOU_RS01830,USA300HOU_RS01830,1.004750593824228,399701.0
27,CodY-28,cody + M9,481400,481432,1.01,USA300HOU_RS02280,USA300HOU_RS02280,USA300HOU_RS02280,0.902475064647211,481416.0
28,CodY-29,cody + M9,517451,517493,1.98,USA300HOU_RS02450,USA300HOU_RS02450,USA300HOU_RS02450,-0.912621359223301,517472.0
29,CodY-30,cody + M9,517622,517659,1.69,USA300HOU_RS02450,USA300HOU_RS02450,USA300HOU_RS02450,-0.7867811799850635,517640.5
30,CodY-31,cody + M9,518152,518185,1.39,USA300HOU_RS02450,USA300HOU_RS02450,USA300HOU_RS02450,-0.39245705750560117,518168.5
31,CodY-32,cody + M9,577971,578005,1.56,USA300HOU_RS02785,USA300HOU_RS02785,USA300HOU_RS02785,1.5238828967642526,577988.0
32,CodY-33,cody + M9,578003,578041,1.93,USA300HOU_RS02785,USA300HOU_RS02785,USA300HOU_RS02785,1.576271186440678,578022.0
33,CodY-34,cody + M9,602292,602338,0.97,USA300HOU_RS02895,USA300HOU_RS02895,USA300HOU_RS02895,0.8909090909090909,602315.0
34,CodY-35,cody + M9,608156,608191,2.66,USA300HOU_RS02925,USA300HOU_RS02925,USA300HOU_RS02925,1.5258481421647818,608173.5
35,CodY-36,cody + M9,613170,613210,1.52,USA300HOU_RS02945,USA300HOU_RS02945,USA300HOU_RS02945,0.5279437609841828,613190.0
36,CodY-37,cody + M9,657480,657527,2.44,USA300HOU_RS03150,USA300HOU_RS03150,USA300HOU_RS03150,-0.12942122186495178,657503.5
37,CodY-38,cody + M9,678491,678531,1.41,USA300HOU_RS03270,USA300HOU_RS03270,USA300HOU_RS03270,0.6367088607594936,678511.0
38,CodY-39,cody + M9,679406,679449,4.69,USA300HOU_RS03275,USA300HOU_RS03275,USA300HOU_RS03275,-0.014627659574468085,679427.5
39,CodY-40,cody + M9,702191,702227,2.52,USA300HOU_RS03415,USA300HOU_RS03415,USA300HOU_RS03415,0.0009784735812133072,702209.0
40,CodY-41,cody + M9,702839,702875,3.07,USA300HOU_RS03415,USA300HOU_RS03415,USA300HOU_RS03415,0.31800391389432486,702857.0
41,CodY-42,cody + M9,705700,705743,118.66,USA300HOU_RS03420,USA300HOU_RS03420,USA300HOU_RS03420,0.6632653061224489,705721.5
42,CodY-43,cody + M9,717299,717341,1.2,USA300HOU_RS03480,USA300HOU_RS03480,USA300HOU_RS03480,0.14227877385772122,717320.0
43,CodY-44,cody + M9,734658,734697,1.03,USA300HOU_RS03570,USA300HOU_RS03570,USA300HOU_RS03570,1.050383877159309,734677.5
44,CodY-45,cody + M9,752404,752435,2.28,USA300HOU_RS03665,USA300HOU_RS03665,USA300HOU_RS03665,0.5478589420654912,752419.5
45,CodY-46,cody + M9,752481,752520,4.17,USA300HOU_RS03665,USA300HOU_RS03665,USA300HOU_RS03665,0.7518891687657431,752500.5
46,CodY-47,cody + M9,773794,773839,3.2,USA300HOU_RS03780,USA300HOU_RS03780,USA300HOU_RS03780,0.5441326530612245,773816.5
47,CodY-48,cody + M9,774048,774080,1.01,USA300HOU_RS03780,USA300HOU_RS03780,USA300HOU_RS03780,0.6704081632653062,774064.0
48,CodY-49,cody + M9,777639,777676,1.22,USA300HOU_RS03795,USA300HOU_RS03795,USA300HOU_RS03795,0.9174685418208735,777657.5
49,CodY-50,cody + M9,777777,777814,2.79,USA300HOU_RS03795,USA300HOU_RS03795,USA300HOU_RS03795,1.0196150999259808,777795.5
50,CodY-51,cody + M9,839574,839615,3.14,USA300HOU_RS04110,USA300HOU_RS04110,USA300HOU_RS04110,-0.0605688202247191,839594.5
51,CodY-52,cody + M9,911363,911371,1.48,USA300HOU_RS04510,USA300HOU_RS04510,USA300HOU_RS04510,0.02579132473622509,911367.0
52,CodY-53,cody + M9,934315,934350,2.31,USA300HOU_RS04650,USA300HOU_RS04650,USA300HOU_RS04650,0.1627579737335835,934332.5
53,CodY-54,cody + M9,934381,934423,2.34,USA300HOU_RS04650,USA300HOU_RS04650,USA300HOU_RS04650,0.0975609756097561,934402.0
54,CodY-55,cody + M9,934975,935008,1.84,USA300HOU_RS04660,USA300HOU_RS04660,USA300HOU_RS04660,-0.22022160664819945,934991.5
55,CodY-56,cody + M9,944975,945013,1.08,USA300HOU_RS04705,USA300HOU_RS04705,USA300HOU_RS04705,-0.07476635514018691,944994.0
56,CodY-57,cody + M9,986688,986724,1.13,USA300HOU_RS04875,USA300HOU_RS04875,USA300HOU_RS04875,1.5662778366914103,986706.0
57,CodY-58,cody + M9,1003801,1003837,1.46,USA300HOU_RS04960,USA300HOU_RS04960,USA300HOU_RS04960,0.14585635359116023,1003819.0
58,CodY-59,cody + M9,1054780,1054818,1.14,USA300HOU_RS05220,USA300HOU_RS05220,USA300HOU_RS05220,1.1955017301038062,1054799.0
59,CodY-60,cody + M9,1069116,1069156,1.72,USA300HOU_RS05280,USA300HOU_RS05280,USA300HOU_RS05280,1.3638838475499093,1069136.0
60,CodY-61,cody + M9,1072457,1072497,2.26,USA300HOU_RS15240,USA300HOU_RS15240,USA300HOU_RS15240,1.4603960396039604,1072477.0
61,CodY-62,cody + M9,1073411,1073442,2.69,USA300HOU_RS05300,USA300HOU_RS05300,USA300HOU_RS05300,0.033261802575107295,1073426.5
62,CodY-63,cody + M9,1075771,1075810,1.33,USA300HOU_RS05310,USA300HOU_RS05310,USA300HOU_RS05310,1.1338526912181304,1075790.5
63,CodY-64,cody + M9,1090060,1090104,1.26,USA300HOU_RS05385,USA300HOU_RS05385,USA300HOU_RS05385,-0.16098807495741055,1090082.0
64,CodY-65,cody + M9,1094031,1094067,2.02,USA300HOU_RS05400,USA300HOU_RS05400,USA300HOU_RS05400,0.9226744186046512,1094049.0
65,CodY-66,cody + M9,1116590,1116599,2.38,USA300HOU_RS05525,USA300HOU_RS05525,USA300HOU_RS05525,0.16344993968636912,1116594.5
66,CodY-67,cody + M9,1122158,1122202,3.07,USA300HOU_RS05555,USA300HOU_RS05555,USA300HOU_RS05555,0.8786644951140065,1122180.0
67,CodY-68,cody + M9,1127870,1127907,1.25,USA300HOU_RS05570,USA300HOU_RS05570,USA300HOU_RS05570,0.07064622124863089,1127888.5
68,CodY-69,cody + M9,1128956,1128995,1.15,USA300HOU_RS05570,USA300HOU_RS05570,USA300HOU_RS05570,1.2612267250821467,1128975.5
69,CodY-70,cody + M9,1129097,1129130,1.82,USA300HOU_RS05575,USA300HOU_RS05575,USA300HOU_RS05575,0.7634989200863931,1129113.5
70,CodY-71,cody + M9,1136133,1136167,1.23,USA300HOU_RS05635,USA300HOU_RS05635,USA300HOU_RS05635,1.0285714285714285,1136150.0
71,CodY-72,cody + M9,1136145,1136187,1.21,USA300HOU_RS05635,USA300HOU_RS05635,USA300HOU_RS05635,1.12,1136166.0
72,CodY-73,cody + M9,1139153,1139190,1.57,USA300HOU_RS05645,USA300HOU_RS05645,USA300HOU_RS05645,0.3021821631878558,1139171.5
73,CodY-74,cody + M9,1151053,1151088,2.9,USA300HOU_RS05710,USA300HOU_RS05710,USA300HOU_RS05710,-0.16921606118546845,1151070.5
74,CodY-75,cody + M9,1151692,1151733,2.16,USA300HOU_RS05710,USA300HOU_RS05710,USA300HOU_RS05710,1.0583173996175907,1151712.5
75,CodY-76,cody + M9,1151778,1151818,1.24,USA300HOU_RS05715,USA300HOU_RS05715,USA300HOU_RS05715,0.026254375729288213,1151798.0
76,CodY-77,cody + M9,1203268,1203303,3.15,USA300HOU_RS05995,USA300HOU_RS05995,USA300HOU_RS05995,0.8212341197822142,1203285.5
77,CodY-78,cody + M9,1210444,1210482,1.84,USA300HOU_RS06035,USA300HOU_RS06035,USA300HOU_RS06035,-0.007836990595611285,1210463.0
78,CodY-79,cody + M9,1215426,1215457,2.07,USA300HOU_RS06045,USA300HOU_RS06045,USA300HOU_RS06045,0.8187401574803149,1215441.5
79,CodY-80,cody + M9,1216746,1216783,2.09,USA300HOU_RS06055,USA300HOU_RS06055,USA300HOU_RS06055,-0.08564437194127243,1216764.5
80,CodY-81,cody + M9,1216979,1217021,7.17,USA300HOU_RS06050,USA300HOU_RS06050,USA300HOU_RS06050,1.260806916426513,1217000.0
81,CodY-82,cody + M9,1223528,1223566,2.33,USA300HOU_RS06085,USA300HOU_RS06085,USA300HOU_RS06085,1.4546211490424645,1223547.0
82,CodY-83,cody + M9,1259189,1259233,1.25,USA300HOU_RS06255,USA300HOU_RS06255,USA300HOU_RS06255,0.19977426636568849,1259211.0
83,CodY-84,cody + M9,1260257,1260299,1.74,USA300HOU_RS06255,USA300HOU_RS06255,USA300HOU_RS06255,1.4040632054176072,1260278.0
84,CodY-85,cody + M9,1304211,1304249,2.78,USA300HOU_RS06445,USA300HOU_RS06445,USA300HOU_RS06445,-0.3268633540372671,1304230.0
85,CodY-86,cody + M9,1305028,1305070,3.99,USA300HOU_RS06440,USA300HOU_RS06440,USA300HOU_RS06440,1.3125493291239148,1305049.0
86,CodY-87,cody + M9,1309727,1309765,12.88,USA300HOU_RS06470,USA300HOU_RS06470,USA300HOU_RS06470,0.800520381613183,1309746.0
87,CodY-88,cody + M9,1310528,1310563,6.97,USA300HOU_RS06475,USA300HOU_RS06475,USA300HOU_RS06475,0.3889952153110048,1310545.5
88,CodY-89,cody + M9,1341610,1341642,1.07,USA300HOU_RS06615,USA300HOU_RS06615,USA300HOU_RS06615,1.1764705882352942,1341626.0
89,CodY-90,cody + M9,1341757,1341800,1.15,USA300HOU_RS06615,USA300HOU_RS06615,USA300HOU_RS06615,1.9919786096256684,1341778.5
90,CodY-91,cody + M9,1346928,1346966,1.03,USA300HOU_RS06690,USA300HOU_RS06690,USA300HOU_RS06690,0.3933787731256086,1346947.0
91,CodY-92,cody + M9,1388552,1388581,1.6,USA300HOU_RS06890,USA300HOU_RS06890,USA300HOU_RS06890,1.2265429001505268,1388566.5
92,CodY-93,cody + M9,1390785,1390826,2.02,USA300HOU_RS06905,USA300HOU_RS06905,USA300HOU_RS06905,0.027701778385772913,1390805.5
93,CodY-94,cody + M9,1407557,1407591,1.07,USA300HOU_RS06970,USA300HOU_RS06970,USA300HOU_RS06970,1.246,1407574.0
94,CodY-95,cody + M9,1413916,1413953,1.47,USA300HOU_RS07005,USA300HOU_RS07005,USA300HOU_RS07005,-0.37256176853055917,1413934.5
95,CodY-96,cody + M9,1413943,1413979,1.16,USA300HOU_RS07005,USA300HOU_RS07005,USA300HOU_RS07005,-0.3381014304291287,1413961.0
96,CodY-97,cody + M9,1416941,1416977,1.6,USA300HOU_RS07025,USA300HOU_RS07025,USA300HOU_RS07025,1.1526442307692308,1416959.0
97,CodY-98,cody + M9,1445452,1445497,1.7,USA300HOU_RS07185,USA300HOU_RS07185,USA300HOU_RS07185,0.9319385593220338,1445474.5
98,CodY-99,cody + M9,1447642,1447682,1.29,USA300HOU_RS07190,USA300HOU_RS07190,USA300HOU_RS07190,0.47540983606557374,1447662.0
99,CodY-100,cody + M9,1447668,1447709,1.27,USA300HOU_RS07190,USA300HOU_RS07190,USA300HOU_RS07190,0.44199243379571246,1447688.5
100,CodY-101,cody + M9,1504410,1504450,1.28,USA300HOU_RS07350,USA300HOU_RS07350,USA300HOU_RS07350,0.6503021148036254,1504430.0
101,CodY-102,cody + M9,1581204,1581238,1.24,USA300HOU_RS07750,USA300HOU_RS07750,USA300HOU_RS07750,0.6763948497854078,1581221.0
102,CodY-103,cody + M9,1613277,1613315,1.1,USA300HOU_RS07990,USA300HOU_RS07990,USA300HOU_RS07990,-0.5753676470588235,1613296.0
103,CodY-104,cody + M9,1614243,1614281,10.93,USA300HOU_RS08000,USA300HOU_RS08000,USA300HOU_RS08000,0.9133858267716536,1614262.0
104,CodY-105,cody + M9,1618089,1618132,1.05,USA300HOU_RS08025,USA300HOU_RS08025,USA300HOU_RS08025,-0.966,1618110.5
105,CodY-106,cody + M9,1622873,1622910,4.97,USA300HOU_RS08050,USA300HOU_RS08050,USA300HOU_RS08050,0.30223463687150837,1622891.5
106,CodY-107,cody + M9,1639487,1639529,2.43,USA300HOU_RS08130,USA300HOU_RS08130,USA300HOU_RS08130,0.9354473386183465,1639508.0
107,CodY-108,cody + M9,1639851,1639887,1.31,USA300HOU_RS08135,USA300HOU_RS08135,USA300HOU_RS08135,2.9008620689655173,1639869.0
108,CodY-109,cody + M9,1641317,1641348,1.08,USA300HOU_RS08145,USA300HOU_RS08145,USA300HOU_RS08145,2.418158567774936,1641332.5
109,CodY-110,cody + M9,1643151,1643188,1.1,USA300HOU_RS08150,USA300HOU_RS08150,USA300HOU_RS08150,-1.289835164835165,1643169.5
110,CodY-111,cody + M9,1647147,1647182,1.1,USA300HOU_RS08180,USA300HOU_RS08180,USA300HOU_RS08180,-0.8477272727272728,1647164.5
111,CodY-112,cody + M9,1648335,1648371,4.26,USA300HOU_RS08185,USA300HOU_RS08185,USA300HOU_RS08185,0.13341346153846154,1648353.0
112,CodY-113,cody + M9,1648521,1648564,1.31,USA300HOU_RS08185,USA300HOU_RS08185,USA300HOU_RS08185,-0.09435096153846154,1648542.5
113,CodY-114,cody + M9,1666642,1666677,1.82,USA300HOU_RS08300,USA300HOU_RS08300,USA300HOU_RS08300,0.002890173410404624,1666659.5
114,CodY-115,cody + M9,1686570,1686613,2.86,USA300HOU_RS08410,USA300HOU_RS08410,USA300HOU_RS08410,1.5789124668435013,1686591.5
115,CodY-116,cody + M9,1695978,1696017,1.62,USA300HOU_RS08450,USA300HOU_RS08450,USA300HOU_RS08450,0.6298630136986302,1695997.5
116,CodY-117,cody + M9,1696060,1696093,2.64,USA300HOU_RS08450,USA300HOU_RS08450,USA300HOU_RS08450,0.5865753424657534,1696076.5
117,CodY-118,cody + M9,1697849,1697885,26.63,USA300HOU_RS08460,USA300HOU_RS08460,USA300HOU_RS08460,0.9180327868852459,1697867.0
118,CodY-119,cody + M9,1711502,1711533,1.2,USA300HOU_RS08545,USA300HOU_RS08545,USA300HOU_RS08545,0.9289195775792038,1711517.5
119,CodY-120,cody + M9,1713960,1713997,1.7,USA300HOU_RS08550,USA300HOU_RS08550,USA300HOU_RS08550,-0.7327586206896551,1713978.5
120,CodY-121,cody + M9,1715743,1715777,1.21,USA300HOU_RS08570,USA300HOU_RS08570,USA300HOU_RS08570,1.6657608695652173,1715760.0
121,CodY-122,cody + M9,1716141,1716178,9.31,USA300HOU_RS08570,USA300HOU_RS08570,USA300HOU_RS08570,1.122961956521739,1716159.5
122,CodY-123,cody + M9,1716452,1716490,1.44,USA300HOU_RS08565,USA300HOU_RS08565,USA300HOU_RS08565,-0.20652173913043478,1716471.0
123,CodY-124,cody + M9,1726256,1726288,8.44,USA300HOU_RS08620,USA300HOU_RS08620,USA300HOU_RS08620,0.7357805566760791,1726272.0
124,CodY-125,cody + M9,1741708,1741751,1.0,USA300HOU_RS08690,USA300HOU_RS08690,USA300HOU_RS08690,-0.4526431718061674,1741729.5
125,CodY-126,cody + M9,1761576,1761612,1.59,USA300HOU_RS08795,USA300HOU_RS08795,USA300HOU_RS08795,-0.11988716502115655,1761594.0
126,CodY-127,cody + M9,1763760,1763801,1.48,USA300HOU_RS08805,USA300HOU_RS08805,USA300HOU_RS08805,-0.5738413197172034,1763780.5
127,CodY-128,cody + M9,1771010,1771046,1.1,USA300HOU_RS08845,USA300HOU_RS08845,USA300HOU_RS08845,1.1282327586206897,1771028.0
128,CodY-129,cody + M9,1772442,1772477,1.22,USA300HOU_RS08850,USA300HOU_RS08850,USA300HOU_RS08850,0.5783353733170135,1772459.5
129,CodY-130,cody + M9,1784770,1784810,1.03,USA300HOU_RS08915,USA300HOU_RS08915,USA300HOU_RS08915,0.14956162970603404,1784790.0
130,CodY-131,cody + M9,1816930,1816970,17.98,USA300HOU_RS09040,USA300HOU_RS09040,USA300HOU_RS09040,0.6246153846153846,1816950.0
131,CodY-132,cody + M9,1817118,1817163,4.83,USA300HOU_RS09040,USA300HOU_RS09040,USA300HOU_RS09040,0.47807692307692307,1817140.5
132,CodY-133,cody + M9,1817244,1817278,2.64,USA300HOU_RS09040,USA300HOU_RS09040,USA300HOU_RS09040,0.3853846153846154,1817261.0
133,CodY-134,cody + M9,1823055,1823085,4.8,USA300HOU_RS09075,USA300HOU_RS09075,USA300HOU_RS09075,0.877906976744186,1823070.0
134,CodY-135,cody + M9,1825495,1825530,1.08,USA300HOU_RS09085,USA300HOU_RS09085,USA300HOU_RS09085,0.5372983870967742,1825512.5
135,CodY-136,cody + M9,1828657,1828677,1.28,USA300HOU_RS09100,USA300HOU_RS09100,USA300HOU_RS09100,0.34347826086956523,1828667.0
136,CodY-137,cody + M9,1834306,1834341,7.78,USA300HOU_RS09140,USA300HOU_RS09140,USA300HOU_RS09140,0.13726333907056798,1834323.5
137,CodY-138,cody + M9,1834552,1834594,1.93,USA300HOU_RS09140,USA300HOU_RS09140,USA300HOU_RS09140,0.35197934595524955,1834573.0
138,CodY-139,cody + M9,1834644,1834678,1.23,USA300HOU_RS09140,USA300HOU_RS09140,USA300HOU_RS09140,0.42771084337349397,1834661.0
139,CodY-140,cody + M9,1872538,1872574,0.92,USA300HOU_RS09295,USA300HOU_RS09295,USA300HOU_RS09295,-0.7588235294117647,1872556.0
140,CodY-141,cody + M9,1874843,1874883,3.54,USA300HOU_RS09315,USA300HOU_RS09315,USA300HOU_RS09315,1.2044497895369815,1874863.0
141,CodY-142,cody + M9,1875041,1875083,1.4,USA300HOU_RS09315,USA300HOU_RS09315,USA300HOU_RS09315,1.084786530366807,1875062.0
142,CodY-143,cody + M9,1875961,1875997,1.61,USA300HOU_RS09310,USA300HOU_RS09310,USA300HOU_RS09310,-1.1061692969870875,1875979.0
143,CodY-144,cody + M9,1877206,1877245,1.47,USA300HOU_RS09320,USA300HOU_RS09320,USA300HOU_RS09320,-0.03661417322834646,1877225.5
144,CodY-145,cody + M9,1877968,1878003,14.53,USA300HOU_RS09320,USA300HOU_RS09320,USA300HOU_RS09320,0.5618110236220473,1877985.5
145,CodY-146,cody + M9,1878445,1878479,1.35,USA300HOU_RS09320,USA300HOU_RS09320,USA300HOU_RS09320,0.937007874015748,1878462.0
146,CodY-147,cody + M9,1892479,1892511,1.8,USA300HOU_RS09365,USA300HOU_RS09365,USA300HOU_RS09365,0.9583333333333334,1892495.0
147,CodY-148,cody + M9,1915942,1915980,1.94,USA300HOU_RS09495,USA300HOU_RS09495,USA300HOU_RS09495,-0.11715481171548117,1915961.0
148,CodY-149,cody + M9,1940182,1940217,8.95,USA300HOU_RS09630,USA300HOU_RS09630,USA300HOU_RS09630,0.03259361997226075,1940199.5
149,CodY-150,cody + M9,1940627,1940663,6.27,USA300HOU_RS09635,USA300HOU_RS09635,USA300HOU_RS09635,0.6197771587743732,1940645.0
150,CodY-151,cody + M9,1957244,1957282,4.0,USA300HOU_RS09715,USA300HOU_RS09715,USA300HOU_RS09715,-0.2152284263959391,1957263.0
151,CodY-152,cody + M9,1957485,1957523,1.29,USA300HOU_RS09715,USA300HOU_RS09715,USA300HOU_RS09715,-0.45989847715736043,1957504.0
152,CodY-153,cody + M9,1963587,1963624,1.6,USA300HOU_RS09780,USA300HOU_RS09780,USA300HOU_RS09780,1.6397379912663756,1963605.5
153,CodY-154,cody + M9,1964247,1964278,70.12,USA300HOU_RS09790,USA300HOU_RS09790,USA300HOU_RS09790,1.6697297297297298,1964262.5
154,CodY-155,cody + M9,1980138,1980175,1.21,USA300HOU_RS09865,USA300HOU_RS09865,USA300HOU_RS09865,0.5341918294849023,1980156.5
155,CodY-156,cody + M9,2006376,2006410,1.68,USA300HOU_RS10110,USA300HOU_RS10110,USA300HOU_RS10110,0.1533694810224632,2006393.0
156,CodY-157,cody + M9,2007100,2007139,2.77,USA300HOU_RS10110,USA300HOU_RS10110,USA300HOU_RS10110,0.7161115414407436,2007119.5
157,CodY-158,cody + M9,2010988,2011022,3.05,USA300HOU_RS10130,USA300HOU_RS10130,USA300HOU_RS10130,1.1525735294117647,2011005.0
158,CodY-159,cody + M9,2018514,2018540,1.1,USA300HOU_RS10170,USA300HOU_RS10170,USA300HOU_RS10170,0.48212083847102344,2018527.0
159,CodY-160,cody + M9,2036653,2036698,2.13,USA300HOU_RS10290,USA300HOU_RS10290,USA300HOU_RS10290,0.8446828358208955,2036675.5
160,CodY-161,cody + M9,2037323,2037362,2.07,USA300HOU_RS10290,USA300HOU_RS10290,USA300HOU_RS10290,0.2224813432835821,2037342.5
161,CodY-162,cody + M9,2041009,2041045,1.73,USA300HOU_RS10305,USA300HOU_RS10305,USA300HOU_RS10305,-0.11591148577449947,2041027.0
162,CodY-163,cody + M9,2048862,2048900,1.51,USA300HOU_RS10335,USA300HOU_RS10335,USA300HOU_RS10335,-0.6669442131557036,2048881.0
163,CodY-164,cody + M9,2049040,2049079,1.29,USA300HOU_RS10335,USA300HOU_RS10335,USA300HOU_RS10335,-0.8155703580349709,2049059.5
164,CodY-165,cody + M9,2051957,2051994,1.72,USA300HOU_RS10350,USA300HOU_RS10350,USA300HOU_RS10350,1.4488472622478386,2051975.5
165,CodY-166,cody + M9,2052089,2052120,1.14,USA300HOU_RS10350,USA300HOU_RS10350,USA300HOU_RS10350,1.2629682997118155,2052104.5
166,CodY-167,cody + M9,2053138,2053183,1.88,USA300HOU_RS10355,USA300HOU_RS10355,USA300HOU_RS10355,0.96875,2053160.5
167,CodY-168,cody + M9,2076414,2076446,2.13,USA300HOU_RS10475,USA300HOU_RS10475,USA300HOU_RS10475,0.9398230088495575,2076430.0
168,CodY-169,cody + M9,2096920,2096960,1.19,USA300HOU_RS10615,USA300HOU_RS10615,USA300HOU_RS10615,1.1046126682851467,2096940.0
169,CodY-170,cody + M9,2097516,2097549,3.71,USA300HOU_RS10610,USA300HOU_RS10610,USA300HOU_RS10610,-0.07637954239569314,2097532.5
170,CodY-171,cody + M9,2116358,2116401,0.98,USA300HOU_RS10760,USA300HOU_RS10760,USA300HOU_RS10760,-0.23519553072625698,2116379.5
171,CodY-172,cody + M9,2116398,2116440,1.22,USA300HOU_RS10760,USA300HOU_RS10760,USA300HOU_RS10760,-0.27932960893854747,2116419.0
172,CodY-173,cody + M9,2121751,2121790,1.59,USA300HOU_RS10805,USA300HOU_RS10805,USA300HOU_RS10805,0.2823275862068966,2121770.5
173,CodY-174,cody + M9,2137810,2137845,7.83,USA300HOU_RS10900,USA300HOU_RS10900,USA300HOU_RS10900,0.6348314606741573,2137827.5
174,CodY-175,cody + M9,2139402,2139444,1.15,USA300HOU_RS10915,USA300HOU_RS10915,USA300HOU_RS10915,1.6168224299065421,2139423.0
175,CodY-176,cody + M9,2139472,2139511,1.09,USA300HOU_RS10915,USA300HOU_RS10915,USA300HOU_RS10915,1.2967289719626167,2139491.5
176,CodY-177,cody + M9,2144196,2144235,37.81,USA300HOU_RS10940,USA300HOU_RS10940,USA300HOU_RS10940,0.34063745019920316,2144215.5
177,CodY-178,cody + M9,2144891,2144929,1.08,USA300HOU_RS10945,USA300HOU_RS10945,USA300HOU_RS10945,0.11305732484076433,2144910.0
178,CodY-179,cody + M9,2158241,2158279,1.26,USA300HOU_RS11015,USA300HOU_RS11015,USA300HOU_RS11015,-0.11616954474097331,2158260.0
179,CodY-180,cody + M9,2176327,2176363,1.11,USA300HOU_RS11100,USA300HOU_RS11100,USA300HOU_RS11100,1.0834645669291338,2176345.0
180,CodY-181,cody + M9,2199208,2199247,1.49,USA300HOU_RS11230,USA300HOU_RS11230,USA300HOU_RS11230,-1.9318507890961263,2199227.5
181,CodY-182,cody + M9,2215353,2215387,0.97,USA300HOU_RS11305,USA300HOU_RS11305,USA300HOU_RS11305,-0.41346153846153844,2215370.0
