,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
36,mixed-TFs-pool3-M9+ace-37,mixed-tfs-pool3 + M9+ace,169871,169917,1.96,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuC,fhuC,0.14661654135338345,169894.0
37,mixed-TFs-pool3-M9+ace-38,mixed-tfs-pool3 + M9+ace,192918,192956,1.13,b0172,frr,frr,frr,0.11827956989247312,192937.0
38,mixed-TFs-pool3-M9+ace-39,mixed-tfs-pool3 + M9+ace,192993,193026,1.2,b0172,frr,frr,frr,0.2482078853046595,193009.5
39,mixed-TFs-pool3-M9+ace-40,mixed-tfs-pool3 + M9+ace,201173,201208,1.21,"b0179,b0180,b0181,b0182,b0183,b0184","lpxD,fabZ,lpxA,lpxB,rnhB,dnaE",lpxD,lpxD,0.2149122807017544,201190.5
40,mixed-TFs-pool3-M9+ace-41,mixed-tfs-pool3 + M9+ace,223595,223630,1.67,,,metN,metN,-0.9375,223612.5
41,mixed-TFs-pool3-M9+ace-42,mixed-tfs-pool3 + M9+ace,236980,237009,2.18,b0217,yafT,yafT,yafT,-0.43193384223918574,236994.5
42,mixed-TFs-pool3-M9+ace-43,mixed-tfs-pool3 + M9+ace,252240,252283,1.09,"b0232,b0233,b0234","yafN,yafO,yafP",yafN,yafN,0.8758503401360545,252261.5
43,mixed-TFs-pool3-M9+ace-44,mixed-tfs-pool3 + M9+ace,262610,262639,1.18,,,proA,proA,0.8951355661881978,262624.5
44,mixed-TFs-pool3-M9+ace-45,mixed-tfs-pool3 + M9+ace,262677,262710,1.57,,,proA,proA,0.9501594896331739,262693.5
45,mixed-TFs-pool3-M9+ace-46,mixed-tfs-pool3 + M9+ace,262883,262927,5.2,,,phoE,phoE,-2.65625,262905.0
46,mixed-TFs-pool3-M9+ace-47,mixed-tfs-pool3 + M9+ace,295305,295323,1.93,b0280,yagN,yagN,yagN,0.6009070294784581,295314.0
47,mixed-TFs-pool3-M9+ace-48,mixed-tfs-pool3 + M9+ace,295474,295512,1.11,b0280,yagN,yagN,yagN,0.19501133786848074,295493.0
48,mixed-TFs-pool3-M9+ace-49,mixed-tfs-pool3 + M9+ace,297013,297047,1.15,b0281,intF,intF,intF,0.047109207708779445,297030.0
49,mixed-TFs-pool3-M9+ace-50,mixed-tfs-pool3 + M9+ace,297191,297235,5.48,b0281,intF,intF,intF,-0.0835117773019272,297213.0
50,mixed-TFs-pool3-M9+ace-51,mixed-tfs-pool3 + M9+ace,297424,297449,1.18,"b0281,b4694","intF,yagP",yagP,yagP,0.8333333333333334,297436.5
51,mixed-TFs-pool3-M9+ace-52,mixed-tfs-pool3 + M9+ace,321471,321496,1.07,"b0306,b0307,b0308","ykgE,ykgF,ykgG",ykgE,ykgE,-0.17152777777777778,321483.5
52,mixed-TFs-pool3-M9+ace-53,mixed-tfs-pool3 + M9+ace,389537,389565,1.18,b0369,hemB,hemB,hemB,0.18051282051282053,389551.0
53,mixed-TFs-pool3-M9+ace-54,mixed-tfs-pool3 + M9+ace,389735,389767,3.88,b0369,hemB,hemB,hemB,-0.024615384615384615,389751.0
54,mixed-TFs-pool3-M9+ace-55,mixed-tfs-pool3 + M9+ace,389781,389810,3.6,"b4580_1,b0369","yaiT_1,hemB",hemB,hemB,-0.07025641025641026,389795.5
55,mixed-TFs-pool3-M9+ace-56,mixed-tfs-pool3 + M9+ace,390044,390063,1.1,"b4580_1,b0369","yaiT_1,hemB",yaiT_1,yaiT_1,-0.13477366255144033,390053.5
56,mixed-TFs-pool3-M9+ace-57,mixed-tfs-pool3 + M9+ace,405724,405766,1.16,"b0387,b0386","yaiI,proC",yaiI,yaiI,-0.0392156862745098,405745.0
57,mixed-TFs-pool3-M9+ace-58,mixed-tfs-pool3 + M9+ace,438198,438249,1.37,b0419,yajO,yajO,yajO,-0.09076923076923077,438223.5
58,mixed-TFs-pool3-M9+ace-59,mixed-tfs-pool3 + M9+ace,438375,438400,1.11,"b0419,b0420","yajO,dxs",dxs,dxs,0.9605475040257649,438387.5
59,mixed-TFs-pool3-M9+ace-60,mixed-tfs-pool3 + M9+ace,451797,451820,1.37,"b0428,b0429,b0430,b0431,b0432","cyoE,cyoD,cyoC,cyoB,cyoA",cyoA,cyoA,-0.20938818565400844,451808.5
60,mixed-TFs-pool3-M9+ace-61,mixed-tfs-pool3 + M9+ace,455130,455160,1.07,b0436,tig,tig,tig,0.010007698229407237,455145.0
61,mixed-TFs-pool3-M9+ace-62,mixed-tfs-pool3 + M9+ace,457336,457364,1.15,"b0438,b0439","clpX,lon",clpX,clpX,-0.058823529411764705,457350.0
62,mixed-TFs-pool3-M9+ace-63,mixed-tfs-pool3 + M9+ace,457469,457502,1.06,"b0438,b0439","clpX,lon",clpX,clpX,0.04745098039215686,457485.5
63,mixed-TFs-pool3-M9+ace-64,mixed-tfs-pool3 + M9+ace,480038,480070,1.09,b0459,maa,maa,maa,-0.2463768115942029,480054.0
64,mixed-TFs-pool3-M9+ace-65,mixed-tfs-pool3 + M9+ace,480231,480271,1.06,"b0459,b0460","maa,hha",hha,hha,0.2602739726027397,480251.0
65,mixed-TFs-pool3-M9+ace-66,mixed-tfs-pool3 + M9+ace,480397,480425,1.23,"b0459,b0460,b0461","maa,hha,tomB",tomB,tomB,0.792,480411.0
66,mixed-TFs-pool3-M9+ace-67,mixed-tfs-pool3 + M9+ace,480531,480569,1.04,"b0460,b0461","hha,tomB",tomB,tomB,0.42133333333333334,480550.0
67,mixed-TFs-pool3-M9+ace-68,mixed-tfs-pool3 + M9+ace,480855,480887,1.09,"b0460,b0461","hha,tomB",tomB,tomB,-0.43466666666666665,480871.0
68,mixed-TFs-pool3-M9+ace-69,mixed-tfs-pool3 + M9+ace,491265,491302,1.21,"b0469,b0466,b0467","apt,ybaM,priC",apt,apt,-0.23097826086956522,491283.5
69,mixed-TFs-pool3-M9+ace-70,mixed-tfs-pool3 + M9+ace,491306,491333,1.19,"b0469,b0466,b0467","apt,ybaM,priC",apt,apt,-0.16576086956521738,491319.5
70,mixed-TFs-pool3-M9+ace-71,mixed-tfs-pool3 + M9+ace,508804,508826,1.17,,,ybaP,ybaP,-0.9245283018867925,508815.0
71,mixed-TFs-pool3-M9+ace-72,mixed-tfs-pool3 + M9+ace,510962,510997,2.47,b0484,copA,copA,copA,0.1594810379241517,510979.5
72,mixed-TFs-pool3-M9+ace-73,mixed-tfs-pool3 + M9+ace,511318,511347,9.57,"b0485,b0486,b0484","glsA,ybaT,copA",copA,copA,0.018562874251497007,511332.5
73,mixed-TFs-pool3-M9+ace-74,mixed-tfs-pool3 + M9+ace,511562,511599,53.17,"b0485,b0486,b0484","glsA,ybaT,copA",glsA,glsA,-0.06377277599142551,511580.5
74,mixed-TFs-pool3-M9+ace-75,mixed-tfs-pool3 + M9+ace,512284,512313,1.72,"b0485,b0486","glsA,ybaT",glsA,glsA,0.7057877813504824,512298.5
75,mixed-TFs-pool3-M9+ace-76,mixed-tfs-pool3 + M9+ace,512391,512421,1.47,"b0485,b0486","glsA,ybaT",glsA,glsA,0.8210075026795284,512406.0
76,mixed-TFs-pool3-M9+ace-77,mixed-tfs-pool3 + M9+ace,564694,564725,1.44,b0535,sfmZ,sfmZ,sfmZ,-0.36255924170616116,564709.5
77,mixed-TFs-pool3-M9+ace-78,mixed-tfs-pool3 + M9+ace,583594,583634,1.13,b0564,appY,appY,appY,-0.088,583614.0
78,mixed-TFs-pool3-M9+ace-79,mixed-tfs-pool3 + M9+ace,601753,601782,0.92,b0576,pheP,cusA,cusA,0.9715330788804071,601767.5
79,mixed-TFs-pool3-M9+ace-80,mixed-tfs-pool3 + M9+ace,601894,601928,1.45,b0576,pheP,pheP,pheP,-0.03413217138707335,601911.0
80,mixed-TFs-pool3-M9+ace-81,mixed-tfs-pool3 + M9+ace,638550,638570,1.2,"b0605,b0606,b0604","ahpC,ahpF,dsbG",dsbG,dsbG,0.01740294511378849,638560.0
81,mixed-TFs-pool3-M9+ace-82,mixed-tfs-pool3 + M9+ace,651522,651554,3.42,"b0613,b0614,b0615,b0616,b0617,b0618","citG,citX,citF,citE,citD,citC",citC,citC,0.3002832861189802,651538.0
82,mixed-TFs-pool3-M9+ace-83,mixed-tfs-pool3 + M9+ace,651572,651605,3.86,"b0613,b0614,b0615,b0616,b0617,b0618","citG,citX,citF,citE,citD,citC",citC,citC,0.2525967894239849,651588.5
83,mixed-TFs-pool3-M9+ace-84,mixed-tfs-pool3 + M9+ace,651767,651794,1.2,"b0619,b0620,b0613,b0614,b0615,b0616,b0617,b0618","citA,citB,citG,citX,citF,citE,citD,citC",citC,citC,0.07129367327667611,651780.5
84,mixed-TFs-pool3-M9+ace-85,mixed-tfs-pool3 + M9+ace,657132,657171,1.0,b0623,cspE,cspE,cspE,-0.6642857142857143,657151.5
85,mixed-TFs-pool3-M9+ace-86,mixed-tfs-pool3 + M9+ace,657355,657376,1.89,b0623,cspE,cspE,cspE,0.3547619047619048,657365.5
86,mixed-TFs-pool3-M9+ace-87,mixed-tfs-pool3 + M9+ace,657479,657483,1.36,b0623,cspE,cspE,cspE,0.9047619047619048,657481.0
87,mixed-TFs-pool3-M9+ace-88,mixed-tfs-pool3 + M9+ace,657509,657539,1.12,,,ybeM_1,ybeM_1,-2.594871794871795,657524.0
88,mixed-TFs-pool3-M9+ace-89,mixed-tfs-pool3 + M9+ace,696653,696688,1.13,,,miaB,miaB,-1.203859649122807,696670.5
89,mixed-TFs-pool3-M9+ace-90,mixed-tfs-pool3 + M9+ace,697155,697181,1.21,,,miaB,miaB,-1.552982456140351,697168.0
90,mixed-TFs-pool3-M9+ace-91,mixed-tfs-pool3 + M9+ace,771425,771456,2.11,"b0733,b0734","cydA,cydB",cydA,cydA,-0.010516252390057362,771440.5
91,mixed-TFs-pool3-M9+ace-92,mixed-tfs-pool3 + M9+ace,771735,771764,1.23,"b0733,b0734","cydA,cydB",cydA,cydA,0.1864244741873805,771749.5
92,mixed-TFs-pool3-M9+ace-93,mixed-tfs-pool3 + M9+ace,772044,772066,1.12,,,cydA,cydA,0.3811344805608668,772055.0
93,mixed-TFs-pool3-M9+ace-94,mixed-tfs-pool3 + M9+ace,772565,772598,1.16,"b0733,b0734","cydA,cydB",cydA,cydA,0.7166985340981517,772581.5
94,mixed-TFs-pool3-M9+ace-95,mixed-tfs-pool3 + M9+ace,772748,772776,1.41,"b0733,b0734","cydA,cydB",cydA,cydA,0.8317399617590823,772762.0
95,mixed-TFs-pool3-M9+ace-96,mixed-tfs-pool3 + M9+ace,773799,773835,1.06,"b4515,b0735","cydX,ybgE",cydB,cydB,0.6807017543859649,773817.0
96,mixed-TFs-pool3-M9+ace-97,mixed-tfs-pool3 + M9+ace,780505,780528,1.32,,,nadA,nadA,-1.5014367816091954,780516.5
97,mixed-TFs-pool3-M9+ace-98,mixed-tfs-pool3 + M9+ace,780671,780701,1.16,,,nadA,nadA,-1.339080459770115,780686.0
98,mixed-TFs-pool3-M9+ace-99,mixed-tfs-pool3 + M9+ace,785654,785666,1.12,"b0754,b0753","aroG,ybgS",aroG,aroG,0.026590693257359924,785660.0
99,mixed-TFs-pool3-M9+ace-100,mixed-tfs-pool3 + M9+ace,794693,794726,3.6,"b0762,b0763,b0764,b0765,b0760,b0761","acrZ,modA,modB,modC,modF,modE",acrZ,acrZ,-0.4166666666666667,794709.5
100,mixed-TFs-pool3-M9+ace-101,mixed-tfs-pool3 + M9+ace,794744,794774,3.57,"b0762,b0763,b0764,b0765,b0760,b0761","acrZ,modA,modB,modC,modF,modE",acrZ,acrZ,-0.08666666666666667,794759.0
101,mixed-TFs-pool3-M9+ace-102,mixed-tfs-pool3 + M9+ace,801673,801701,1.24,b0770,ybhI,ybhH,ybhH,0.8822412155745489,801687.0
102,mixed-TFs-pool3-M9+ace-103,mixed-tfs-pool3 + M9+ace,816967,817001,1.16,"b0781,b0782,b0783,b0784,b0785,b0780","moaA,moaB,moaC,moaD,moaE,ybhK",moaA,moaA,-0.0595959595959596,816984.0
103,mixed-TFs-pool3-M9+ace-104,mixed-tfs-pool3 + M9+ace,817091,817128,1.52,"b0781,b0782,b0783,b0784,b0785,b0780","moaA,moaB,moaC,moaD,moaE,ybhK",moaA,moaA,0.06717171717171717,817109.5
104,mixed-TFs-pool3-M9+ace-105,mixed-tfs-pool3 + M9+ace,817219,817246,1.62,"b0781,b0782,b0783,b0784,b0785","moaA,moaB,moaC,moaD,moaE",moaA,moaA,0.19141414141414143,817232.5
105,mixed-TFs-pool3-M9+ace-106,mixed-tfs-pool3 + M9+ace,848070,848105,1.15,"b0809,b0810,b0811","glnQ,glnP,glnH",glnH,glnH,-0.11178045515394913,848087.5
106,mixed-TFs-pool3-M9+ace-107,mixed-tfs-pool3 + M9+ace,850165,850197,1.09,"b0814,b0813","ompX,rhtA",rhtA,rhtA,-0.0945945945945946,850181.0
107,mixed-TFs-pool3-M9+ace-108,mixed-tfs-pool3 + M9+ace,850359,850392,5.57,"b0814,b0813","ompX,rhtA",ompX,ompX,-0.14244186046511628,850375.5
108,mixed-TFs-pool3-M9+ace-109,mixed-tfs-pool3 + M9+ace,850415,850441,6.06,"b0814,b0813","ompX,rhtA",ompX,ompX,-0.040697674418604654,850428.0
109,mixed-TFs-pool3-M9+ace-110,mixed-tfs-pool3 + M9+ace,851012,851039,2.37,,,opgE,opgE,0.9921085858585859,851025.5
110,mixed-TFs-pool3-M9+ace-111,mixed-tfs-pool3 + M9+ace,855847,855877,1.69,"b0820,b0819","ybiT,ldtB",ybiT,ybiT,-0.06277463904582549,855862.0
111,mixed-TFs-pool3-M9+ace-112,mixed-tfs-pool3 + M9+ace,855903,855952,2.02,"b0820,b0819","ybiT,ldtB",ybiT,ybiT,-0.021657250470809793,855927.5
112,mixed-TFs-pool3-M9+ace-113,mixed-tfs-pool3 + M9+ace,855996,856026,1.55,"b0820,b0819","ybiT,ldtB",ybiT,ybiT,0.030759573132454487,856011.0
113,mixed-TFs-pool3-M9+ace-114,mixed-tfs-pool3 + M9+ace,859069,859099,22.87,b0821,ybiU,ybiU,ybiU,-0.018167456556082148,859084.0
114,mixed-TFs-pool3-M9+ace-115,mixed-tfs-pool3 + M9+ace,859232,859265,6.12,b0821,ybiU,ybiV,ybiV,0.9552696078431373,859248.5
115,mixed-TFs-pool3-M9+ace-116,mixed-tfs-pool3 + M9+ace,859325,859352,3.98,b0821,ybiU,ybiV,ybiV,0.8449754901960784,859338.5
116,mixed-TFs-pool3-M9+ace-117,mixed-tfs-pool3 + M9+ace,859760,859785,1.36,b0822,ybiV,ybiV,ybiV,0.3131127450980392,859772.5
117,mixed-TFs-pool3-M9+ace-118,mixed-tfs-pool3 + M9+ace,860089,860119,6.29,b0822,ybiV,ybiV,ybiV,-0.09313725490196079,860104.0
118,mixed-TFs-pool3-M9+ace-119,mixed-tfs-pool3 + M9+ace,860196,860231,3.97,b0822,ybiV,ybiW,ybiW,0.9833538840937115,860213.5
119,mixed-TFs-pool3-M9+ace-120,mixed-tfs-pool3 + M9+ace,863167,863199,2.57,"b0825,b0823,b0824","fsaA,ybiW,ybiY",ybiY,ybiY,0.36444444444444446,863183.0
120,mixed-TFs-pool3-M9+ace-121,mixed-tfs-pool3 + M9+ace,863345,863379,5.78,"b0825,b0823,b0824","fsaA,ybiW,ybiY",ybiY,ybiY,0.16555555555555557,863362.0
121,mixed-TFs-pool3-M9+ace-122,mixed-tfs-pool3 + M9+ace,863537,863567,25.89,"b0825,b0823,b0824","fsaA,ybiW,ybiY",ybiY,ybiY,-0.04555555555555556,863552.0
122,mixed-TFs-pool3-M9+ace-123,mixed-tfs-pool3 + M9+ace,863667,863694,9.47,"b0825,b0823,b0824","fsaA,ybiW,ybiY",fsaA,fsaA,0.05957767722473605,863680.5
123,mixed-TFs-pool3-M9+ace-124,mixed-tfs-pool3 + M9+ace,864123,864153,1.37,b0825,fsaA,fsaA,fsaA,0.7496229260935143,864138.0
124,mixed-TFs-pool3-M9+ace-125,mixed-tfs-pool3 + M9+ace,872768,872809,1.06,"b0833,b0834","yliE,yliF",gsiD,gsiD,0.9862938596491229,872788.5
125,mixed-TFs-pool3-M9+ace-126,mixed-tfs-pool3 + M9+ace,872860,872894,1.18,"b0833,b0834","yliE,yliF",yliE,yliE,-0.04299702000851426,872877.0
126,mixed-TFs-pool3-M9+ace-127,mixed-tfs-pool3 + M9+ace,872892,872924,1.27,"b0833,b0834","yliE,yliF",yliE,yliE,-0.02979991485738612,872908.0
127,mixed-TFs-pool3-M9+ace-128,mixed-tfs-pool3 + M9+ace,889839,889872,1.26,"b0848,b0847","ybjM,ybjL",ybjL,ybjL,-0.021648873072360617,889855.5
128,mixed-TFs-pool3-M9+ace-129,mixed-tfs-pool3 + M9+ace,889987,890019,1.2,"b0848,b0847","ybjM,ybjL",ybjM,ybjM,-0.22486772486772486,890003.0
129,mixed-TFs-pool3-M9+ace-130,mixed-tfs-pool3 + M9+ace,890139,890168,1.43,"b0848,b0847","ybjM,ybjL",ybjM,ybjM,0.17328042328042328,890153.5
130,mixed-TFs-pool3-M9+ace-131,mixed-tfs-pool3 + M9+ace,890822,890851,1.83,"b0850,b0851,b0852,b0853,b0849","ybjC,nfsA,rimK,ybjN,grxA",ybjC,ybjC,-0.2621527777777778,890836.5
131,mixed-TFs-pool3-M9+ace-132,mixed-tfs-pool3 + M9+ace,890880,890901,2.14,"b0850,b0851,b0852,b0853,b0849","ybjC,nfsA,rimK,ybjN,grxA",ybjC,ybjC,-0.07465277777777778,890890.5
132,mixed-TFs-pool3-M9+ace-133,mixed-tfs-pool3 + M9+ace,954410,954436,2.41,"b0903,b0904","pflB,focA",focA,focA,0.05011655011655012,954423.0
133,mixed-TFs-pool3-M9+ace-134,mixed-tfs-pool3 + M9+ace,957355,957385,1.08,"b0907,b0908","serC,aroA",ycaP,ycaP,0.8787878787878788,957370.0
134,mixed-TFs-pool3-M9+ace-135,mixed-tfs-pool3 + M9+ace,969746,969782,1.74,b0916,ycaQ,ycaQ,ycaQ,0.30494728304947283,969764.0
135,mixed-TFs-pool3-M9+ace-136,mixed-tfs-pool3 + M9+ace,983133,983158,1.28,"b0926,b0927","ycbK,ycbL",ycbK,ycbK,0.1302367941712204,983145.5
136,mixed-TFs-pool3-M9+ace-137,mixed-tfs-pool3 + M9+ace,988297,988329,2.1,,,asnS,asnS,0.4796573875802998,988313.0
137,mixed-TFs-pool3-M9+ace-138,mixed-tfs-pool3 + M9+ace,988422,988454,1.65,,,asnS,asnS,0.390435403283369,988438.0
138,mixed-TFs-pool3-M9+ace-139,mixed-tfs-pool3 + M9+ace,1005203,1005254,1.82,b0945,pyrD,pyrD,pyrD,0.45647873392680516,1005228.5
139,mixed-TFs-pool3-M9+ace-140,mixed-tfs-pool3 + M9+ace,1005232,1005265,1.82,b0945,pyrD,pyrD,pyrD,0.4762611275964392,1005248.5
140,mixed-TFs-pool3-M9+ace-141,mixed-tfs-pool3 + M9+ace,1015776,1015815,1.01,b0953,rmf,rmf,rmf,0.4851190476190476,1015795.5
141,mixed-TFs-pool3-M9+ace-142,mixed-tfs-pool3 + M9+ace,1019984,1020018,1.65,b0957,ompA,ompA,ompA,0.049951969260326606,1020001.0
142,mixed-TFs-pool3-M9+ace-143,mixed-tfs-pool3 + M9+ace,1037621,1037641,1.96,"b0978,b0979,b0980","cbdA,cbdB,appA",cbdA,cbdA,-0.06990291262135923,1037631.0
143,mixed-TFs-pool3-M9+ace-144,mixed-tfs-pool3 + M9+ace,1037698,1037726,2.02,"b0978,b0979,b0980","cbdA,cbdB,appA",cbdA,cbdA,-0.017475728155339806,1037712.0
144,mixed-TFs-pool3-M9+ace-147,mixed-tfs-pool3 + M9+ace,1050674,1050700,1.76,,,cspG,cspG,-3.6291079812206575,1050687.0
145,mixed-TFs-pool3-M9+ace-148,mixed-tfs-pool3 + M9+ace,1109274,1109298,1.11,"b1048,b1049,b1047","opgG,opgH,opgC",opgG,opgG,-0.03125,1109286.0
146,mixed-TFs-pool3-M9+ace-149,mixed-tfs-pool3 + M9+ace,1151402,1151434,1.62,"b1093,b1094,b1095","fabG,acpP,fabF",fabG,fabG,1.019047619047619,1151418.0
