,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
37,AtoC-11,atoc + acetoacetate,852998,853034,2.65,"b0817,b0818,b0815,b4705","mntR,ybiR,opgE,mntS",mntS,-0.14728682170542637,853016.0
38,AtoC-12,atoc + acetoacetate,855919,855941,2.17,"b0820,b0819","ybiT,ldtB",ybiT,-0.020087884494664157,855930.0
39,AtoC-12,atoc + acetoacetate,855919,855941,2.17,"b0820,b0819","ybiT,ldtB",ldtB,-0.20195439739413681,855930.0
40,AtoC-13,atoc + acetoacetate,864661,864686,2.72,b0826,moeB,moeB,0.6073333333333333,864673.5
41,AtoC-14,atoc + acetoacetate,1031689,1031717,7.52,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaA,-0.38873994638069703,1031703.0
42,AtoC-14,atoc + acetoacetate,1031689,1031717,7.52,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaB,-0.8639910813823858,1031703.0
43,AtoC-14,atoc + acetoacetate,1031689,1031717,7.52,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaC,-4.748587570621469,1031703.0
44,AtoC-14,atoc + acetoacetate,1031689,1031717,7.52,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaD,-6.914965986394558,1031703.0
45,AtoC-14,atoc + acetoacetate,1031689,1031717,7.52,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaE,-11.654135338345865,1031703.0
46,AtoC-14,atoc + acetoacetate,1031689,1031717,7.52,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaF,-5.87995337995338,1031703.0
47,AtoC-14,atoc + acetoacetate,1031689,1031717,7.52,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",yccA,-0.4318181818181818,1031703.0
48,AtoC-15,atoc + acetoacetate,1084942,1084969,2.27,b1020,phoH,phoH,-0.03333333333333333,1084955.5
49,AtoC-16,atoc + acetoacetate,1097548,1097589,2.56,b1033,ghrA,ghrA,-0.33706070287539935,1097568.5
50,AtoC-17,atoc + acetoacetate,1097608,1097614,4.86,b1033,ghrA,ghrA,-0.29179978700745474,1097611.0
51,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",yceD,-0.2883141762452107,1146642.5
52,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",rpmF,-4.158045977011494,1146642.5
53,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",plsX,-0.9126984126984127,1146642.5
54,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabH,-2.2175052410901466,1146642.5
55,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabD,-3.316666666666667,1146642.5
56,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabG,-5.478231292517007,1146642.5
57,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",acpP,-20.976793248945146,1146642.5
58,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabF,-4.263687600644122,1146642.5
59,AtoC-18,atoc + acetoacetate,1146628,1146657,1.56,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",yceF,-0.0811965811965812,1146642.5
60,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",yceD,0.4185823754789272,1147011.5
61,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",rpmF,-2.0373563218390807,1147011.5
62,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",plsX,-0.5681605975723623,1147011.5
63,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabH,-1.830712788259958,1147011.5
64,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabD,-2.9198924731182796,1147011.5
65,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabG,-4.976190476190476,1147011.5
66,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",acpP,-19.41983122362869,1147011.5
67,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",fabF,-3.96658615136876,1147011.5
68,AtoC-19,atoc + acetoacetate,1147001,1147022,2.87,"b1088,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1087","yceD,rpmF,plsX,fabH,fabD,fabG,acpP,fabF,yceF",yceF,-0.711965811965812,1147011.5
69,AtoC-20,atoc + acetoacetate,1420128,1420157,1.62,"b1357,b1358,b1359,b1360,b1361,b1362,b1356","ydaS,ydaT,ydaU,ydaV,ydaW,rzpR,racR",ydaS,-0.7457912457912458,1420142.5
70,AtoC-20,atoc + acetoacetate,1420128,1420157,1.62,"b1357,b1358,b1359,b1360,b1361,b1362,b1356","ydaS,ydaT,ydaU,ydaV,ydaW,rzpR,racR",ydaT,-1.2777777777777777,1420142.5
71,AtoC-20,atoc + acetoacetate,1420128,1420157,1.62,"b1357,b1358,b1359,b1360,b1361,b1362,b1356","ydaS,ydaT,ydaU,ydaV,ydaW,rzpR,racR",ydaU,-1.136946386946387,1420142.5
72,AtoC-20,atoc + acetoacetate,1420128,1420157,1.62,"b1357,b1358,b1359,b1360,b1361,b1362,b1356","ydaS,ydaT,ydaU,ydaV,ydaW,rzpR,racR",ydaV,-2.462516733601071,1420142.5
73,AtoC-20,atoc + acetoacetate,1420128,1420157,1.62,"b1357,b1358,b1359,b1360,b1361,b1362,b1356","ydaS,ydaT,ydaU,ydaV,ydaW,rzpR,racR",ydaW,-5.115,1420142.5
74,AtoC-20,atoc + acetoacetate,1420128,1420157,1.62,"b1357,b1358,b1359,b1360,b1361,b1362,b1356","ydaS,ydaT,ydaU,ydaV,ydaW,rzpR,racR",rzpR,-6.886261261261262,1420142.5
75,AtoC-20,atoc + acetoacetate,1420128,1420157,1.62,"b1357,b1358,b1359,b1360,b1361,b1362,b1356","ydaS,ydaT,ydaU,ydaV,ydaW,rzpR,racR",racR,0.20649895178197064,1420142.5
76,AtoC-21,atoc + acetoacetate,1641589,1641614,1.81,"b1558,b1557","cspF,cspB",cspF,-1.1854460093896713,1641601.5
77,AtoC-21,atoc + acetoacetate,1641589,1641614,1.81,"b1558,b1557","cspF,cspB",cspB,-0.2199074074074074,1641601.5
78,AtoC-23,atoc + acetoacetate,1746558,1746587,9.74,"b1667,b1664","ydhR,ydhQ",ydhR,-0.4133986928104575,1746572.5
79,AtoC-23,atoc + acetoacetate,1746558,1746587,9.74,"b1667,b1664","ydhR,ydhQ",ydhQ,-0.35441527446300713,1746572.5
80,AtoC-24,atoc + acetoacetate,1757376,1757411,3.49,b1677,lpp,lpp,-0.11181434599156118,1757393.5
81,AtoC-25,atoc + acetoacetate,1991798,1991830,21.73,b1908,yecA,yecA,-0.2927927927927928,1991814.0
82,AtoC-26,atoc + acetoacetate,1992066,1992093,41.1,b1908,yecA,yecA,-0.6914414414414415,1992079.5
83,AtoC-28,atoc + acetoacetate,2044575,2044605,4.07,b1978,yeeJ,yeeJ,-0.049032075738307195,2044590.0
84,AtoC-29,atoc + acetoacetate,2044610,2044650,3.92,b1978,yeeJ,yeeJ,-0.043379963261268896,2044630.0
85,AtoC-30,atoc + acetoacetate,2059937,2059965,9.25,b1985,yeeO,yeeO,-0.17540322580645162,2059951.0
86,AtoC-31,atoc + acetoacetate,2062286,2062320,3.98,b1988,nac,nac,-0.40305010893246185,2062303.0
87,AtoC-32,atoc + acetoacetate,2062345,2062365,4.05,b1988,nac,nac,-0.4596949891067538,2062355.0
88,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisL,1.1274509803921569,2090052.5
89,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisG,-0.15388888888888888,2090052.5
90,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisD,-0.7996168582375479,2090052.5
91,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisC,-2.189075630252101,2090052.5
92,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisB,-3.1970973782771535,2090052.5
93,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisH,-7.582910321489002,2090052.5
94,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisA,-6.871951219512195,2090052.5
95,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisF,-7.4523809523809526,2090052.5
96,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisI,-10.719771241830065,2090052.5
97,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",yoeB,-2.303921568627451,2090052.5
98,AtoC-33,atoc + acetoacetate,2090039,2090066,5.83,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",yefM,-1.3472222222222223,2090052.5
99,AtoC-34,atoc + acetoacetate,2483628,2483663,1.76,"b2369,b2370,b2367,b2368","evgA,evgS,emrY,emrK",evgA,-0.17642276422764228,2483645.5
100,AtoC-34,atoc + acetoacetate,2483628,2483663,1.76,"b2369,b2370,b2367,b2368","evgA,evgS,emrY,emrK",evgS,-0.20242070116861435,2483645.5
101,AtoC-34,atoc + acetoacetate,2483628,2483663,1.76,"b2369,b2370,b2367,b2368","evgA,evgS,emrY,emrK",emrY,-0.9548408057179987,2483645.5
102,AtoC-34,atoc + acetoacetate,2483628,2483663,1.76,"b2369,b2370,b2367,b2368","evgA,evgS,emrY,emrK",emrK,-0.26331615120274915,2483645.5
103,AtoC-35,atoc + acetoacetate,2518205,2518237,11.91,"b2398,b2399,b2395","yfeC,yfeD,yfeA",yfeC,-0.7101449275362319,2518221.0
104,AtoC-35,atoc + acetoacetate,2518205,2518237,11.91,"b2398,b2399,b2395","yfeC,yfeD,yfeA",yfeD,-1.5038167938931297,2518221.0
105,AtoC-35,atoc + acetoacetate,2518205,2518237,11.91,"b2398,b2399,b2395","yfeC,yfeD,yfeA",yfeA,-0.1776255707762557,2518221.0
106,AtoC-36,atoc + acetoacetate,2520967,2521006,24.37,b2400,gltX,gltX,-0.2221045197740113,2520986.5
107,AtoC-38,atoc + acetoacetate,2533530,2533553,7.08,"b2415,b2416,b2417","ptsH,ptsI,crr",ptsH,-0.8585271317829457,2533541.5
108,AtoC-38,atoc + acetoacetate,2533530,2533553,7.08,"b2415,b2416,b2417","ptsH,ptsI,crr",ptsI,-0.3029513888888889,2533541.5
109,AtoC-38,atoc + acetoacetate,2533530,2533553,7.08,"b2415,b2416,b2417","ptsH,ptsI,crr",crr,-4.493137254901961,2533541.5
110,AtoC-39,atoc + acetoacetate,2563382,2563424,6.87,"b2448,b2449","yffQ,yffR",yffQ,-0.4973544973544973,2563403.0
111,AtoC-39,atoc + acetoacetate,2563382,2563424,6.87,"b2448,b2449","yffQ,yffR",yffR,-1.465648854961832,2563403.0
112,AtoC-40,atoc + acetoacetate,2691208,2691242,5.49,b2556,glrK,glrK,-0.08893557422969188,2691225.0
113,AtoC-41,atoc + acetoacetate,2691278,2691301,4.53,b2556,glrK,glrK,-0.13410364145658263,2691289.5
114,AtoC-42,atoc + acetoacetate,2817786,2817818,15.23,"b2689,b2690","yqaA,yqaB",yqaA,-2.0093240093240095,2817802.0
115,AtoC-42,atoc + acetoacetate,2817786,2817818,15.23,"b2689,b2690","yqaA,yqaB",yqaB,-0.527336860670194,2817802.0
116,AtoC-43,atoc + acetoacetate,2817945,2817976,17.34,"b2689,b2690","yqaA,yqaB",yqaA,-2.378787878787879,2817960.5
117,AtoC-43,atoc + acetoacetate,2817945,2817976,17.34,"b2689,b2690","yqaA,yqaB",yqaB,-0.8068783068783069,2817960.5
118,AtoC-46,atoc + acetoacetate,2947374,2947409,12.74,b2813,mltA,mltA,-0.19444444444444445,2947391.5
119,AtoC-47,atoc + acetoacetate,2947399,2947433,14.63,b2813,mltA,mltA,-0.2167577413479053,2947416.0
120,AtoC-48,atoc + acetoacetate,2998914,2998939,2.86,b2863,ygeQ,ygeQ,-0.08663148636763413,2998926.5
121,AtoC-49,atoc + acetoacetate,2999052,2999075,4.22,b2863,ygeQ,ygeQ,-0.20712401055408972,2999063.5
122,AtoC-50,atoc + acetoacetate,3056133,3056161,5.63,b2912,fau,fau,-0.16939890710382513,3056147.0
123,AtoC-51,atoc + acetoacetate,3238391,3238431,3.85,b3088,alx,alx,-0.17391304347826086,3238411.0
124,AtoC-52,atoc + acetoacetate,3238482,3238511,3.15,b3088,alx,alx,-0.08540372670807453,3238496.5
125,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",argG,-0.28013392857142855,3318259.5
126,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",pnp,-3.31999063670412,3318259.5
127,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rpsO,-24.353703703703705,3318259.5
128,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",truB,-5.801587301587301,3318259.5
129,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rbfA,-12.640547263681592,3318259.5
130,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",infB,-0.8400673400673401,3318259.5
131,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",nusA,-0.49294354838709675,3318259.5
132,AtoC-53,atoc + acetoacetate,3318243,3318276,18.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rimP,-0.5596026490066225,3318259.5
133,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",argG,-0.19828869047619047,3318369.5
134,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",pnp,-3.371488764044944,3318369.5
135,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rpsO,-24.761111111111113,3318369.5
136,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",truB,-5.917989417989418,3318369.5
137,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rbfA,-12.914179104477611,3318369.5
138,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",infB,-0.8812196034418257,3318369.5
139,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",nusA,-0.5668682795698925,3318369.5
140,AtoC-54,atoc + acetoacetate,3318357,3318382,14.48,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rimP,-0.8024282560706402,3318369.5
141,AtoC-55,atoc + acetoacetate,3322096,3322123,10.29,b3173,yhbX,yhbX,-0.3053505535055351,3322109.5
142,AtoC-56,atoc + acetoacetate,3354504,3354539,10.7,"b3212,b3213,b3214,b3211","gltB,gltD,gltF,yhcC",gltB,-0.04539340954942838,3354521.5
143,AtoC-56,atoc + acetoacetate,3354504,3354539,10.7,"b3212,b3213,b3214,b3211","gltB,gltD,gltF,yhcC",gltD,-3.29492600422833,3354521.5
144,AtoC-56,atoc + acetoacetate,3354504,3354539,10.7,"b3212,b3213,b3214,b3211","gltB,gltD,gltF,yhcC",gltF,-8.697385620915032,3354521.5
