,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
15,Rob-16,rob + sta,102694,102723,1.62,"b0092,b0093,b0094,b0095,b0096","ddlB,ftsQ,ftsA,ftsZ,lpxC",ddlB,ddlB,0.5173724212812161,102708.5
16,Rob-17,rob + sta,102707,102752,1.21,"b0092,b0093,b0094,b0095,b0096","ddlB,ftsQ,ftsA,ftsZ,lpxC",ddlB,ddlB,0.5401737242128122,102729.5
17,Rob-18,rob + sta,104341,104369,1.12,"b0094,b0095,b0096","ftsA,ftsZ,lpxC",ftsA,ftsA,0.29612034837688045,104355.0
18,Rob-19,rob + sta,106472,106505,7.1,b0096,lpxC,lpxC,lpxC,-0.07352941176470588,106488.5
19,Rob-20,rob + sta,106524,106556,14.33,b0096,lpxC,lpxC,lpxC,-0.017429193899782137,106540.0
20,Rob-21,rob + sta,111050,111064,1.45,b0099,mutT,mutT,mutT,0.035897435897435895,111057.0
21,Rob-22,rob + sta,111536,111547,2.36,,,guaC,guaC,-1.821360153256705,111541.5
22,Rob-23,rob + sta,138752,138763,1.55,,,yacC,yacC,-5.288793103448276,138757.5
23,Rob-24,rob + sta,150985,151013,1.05,b0135,yadC,yadK,yadK,1.0050251256281406,150999.0
24,Rob-25,rob + sta,151062,151092,1.24,"b0135,b0136","yadC,yadK",yadK,yadK,0.8743718592964824,151077.0
25,Rob-26,rob + sta,155336,155370,1.48,b0139,htrE,htrE,htrE,0.028098537336412627,155353.0
26,Rob-27,rob + sta,156379,156419,0.93,"b0139,b0140","htrE,yadV",yadN,yadN,0.8273504273504273,156399.0
27,Rob-28,rob + sta,169871,169917,1.02,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuC,fhuC,0.14661654135338345,169894.0
28,Rob-29,rob + sta,189608,189641,1.0,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",map,map,-0.1490566037735849,189624.5
29,Rob-30,rob + sta,189641,189665,1.33,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",map,map,-0.18490566037735848,189653.0
30,Rob-31,rob + sta,196961,196993,2.14,b0176,rseP,rseP,rseP,0.31929046563192903,196977.0
31,Rob-32,rob + sta,216042,216083,1.05,,,yaeP,yaeP,-9.639303482587065,216062.5
32,Rob-33,rob + sta,220570,220583,1.55,b0197,metQ,metQ,metQ,0.43075980392156865,220576.5
33,Rob-34,rob + sta,223475,223502,1.43,,,metN,metN,-0.8173449612403101,223488.5
34,Rob-35,rob + sta,234348,234360,2.14,"b0213,b0211,b0212","yafS,mltD,gloB",gloB,gloB,0.5661375661375662,234354.0
35,Rob-36,rob + sta,236929,236954,1.1,b0217,yafT,yafT,yafT,-0.4993638676844784,236941.5
36,Rob-37,rob + sta,237530,237563,1.1,b0217,yafT,yafT,yafT,0.2703562340966921,237546.5
37,Rob-38,rob + sta,238309,238347,1.24,b4586,ykfM,ykfM,ykfM,0.85,238328.0
38,Rob-39,rob + sta,238388,238416,1.57,b4586,ykfM,ykfM,ykfM,0.6958333333333333,238402.0
39,Rob-40,rob + sta,239288,239317,1.24,"b4503,b0218","yafF,yafU",yafU,yafU,-0.561624649859944,239302.5
40,Rob-41,rob + sta,243188,243228,2.98,"b0222,b0221","gmhA,fadE",fadE,fadE,0.03885480572597137,243208.0
41,Rob-42,rob + sta,243321,243358,22.76,"b0222,b0221","gmhA,fadE",fadE,fadE,-0.01492842535787321,243339.5
42,Rob-43,rob + sta,246746,246777,1.4,"b0227,b0225,b0226","yafL,yafQ,dinJ",yafL,yafL,0.06733333333333333,246761.5
43,Rob-44,rob + sta,252240,252283,2.74,"b0232,b0233,b0234","yafN,yafO,yafP",yafN,yafN,0.8758503401360545,252261.5
44,Rob-45,rob + sta,255739,255770,1.14,"b0238,b0237","gpt,pepD",pepD,pepD,-0.026406035665294925,255754.5
45,Rob-46,rob + sta,255827,255853,1.12,"b0238,b0237","gpt,pepD",pepD,pepD,-0.0850480109739369,255840.0
46,Rob-47,rob + sta,256345,256373,1.88,"b0238,b0239","gpt,frsA",gpt,gpt,0.8344226579520697,256359.0
47,Rob-48,rob + sta,259571,259600,1.31,,,phoE,phoE,0.4872159090909091,259585.5
48,Rob-49,rob + sta,262883,262927,4.19,,,phoE,phoE,-2.65625,262905.0
49,Rob-50,rob + sta,294743,294769,1.29,"b0278,b0279","yagL,yagM",yagM,yagM,0.050292397660818715,294756.0
50,Rob-51,rob + sta,295675,295682,1.71,b0280,yagN,yagN,yagN,-0.2256235827664399,295678.5
51,Rob-52,rob + sta,297191,297220,4.38,b0281,intF,intF,intF,-0.07815845824411134,297205.5
52,Rob-53,rob + sta,297221,297256,3.55,b0281,intF,intF,intF,-0.10171306209850108,297238.5
53,Rob-54,rob + sta,306788,306796,1.31,"b0289,b0290","ecpE,ecpD",ecpD,ecpD,0.015206812652068127,306792.0
54,Rob-55,rob + sta,311054,311091,1.12,"b0293,b0294","ecpA,ecpR",ecpR,ecpR,0.44585448392554994,311072.5
55,Rob-56,rob + sta,311687,311727,1.52,"b0295,b0294","ykgL,ecpR",ecpR,ecpR,-0.6277495769881557,311707.0
56,Rob-57,rob + sta,314117,314129,3.48,"b0297,b0298,b0299,b4630","eaeH,insE1,insF1,ykgP",eaeH,eaeH,-0.2672018348623853,314123.0
57,Rob-58,rob + sta,314190,314226,2.43,"b0297,b0298,b0299,b4630","eaeH,insE1,insF1,ykgP",eaeH,eaeH,-0.16972477064220184,314208.0
58,Rob-59,rob + sta,314571,314599,1.31,"b0297,b0298,b0299","eaeH,insE1,insF1",eaeH,eaeH,0.2626146788990826,314585.0
59,Rob-60,rob + sta,316894,316930,0.98,b0300,ykgA,ykgA,ykgA,0.3757309941520468,316912.0
60,Rob-61,rob + sta,318501,318544,1.48,"b0301,b0303","rclC,rclB",rclB,rclB,0.1877637130801688,318522.5
61,Rob-62,rob + sta,318740,318769,1.1,"b0301,b0303,b0304","rclC,rclB,rclA",rclA,rclA,0.9400452488687783,318754.5
62,Rob-63,rob + sta,321471,321496,5.17,"b0306,b0307,b0308","ykgE,ykgF,ykgG",ykgE,ykgE,-0.17152777777777778,321483.5
63,Rob-64,rob + sta,331784,331797,2.76,,,yahA,yahA,-0.532139577594123,331790.5
64,Rob-65,rob + sta,331941,331980,1.12,b0315,yahA,yahA,yahA,-0.3760330578512397,331960.5
65,Rob-66,rob + sta,344456,344496,1.45,b0326,yahL,yahL,yahL,0.36887254901960786,344476.0
66,Rob-67,rob + sta,346597,346625,1.79,"b0329,b0328","yahO,yahN",yahO,yahO,0.463768115942029,346611.0
67,Rob-68,rob + sta,348591,348626,1.43,"b0331,b0333,b0334,b0335,b0330","prpB,prpC,prpD,prpE,prpR",prpB,prpB,-0.0813692480359147,348608.5
68,Rob-69,rob + sta,371523,371537,1.43,"b0349,b0350,b0351,b0352","mhpC,mhpD,mhpF,mhpE",mhpC,mhpC,0.33679354094579006,371530.0
69,Rob-70,rob + sta,384732,384756,1.79,"b0365,b0366,b0367,b0368,b0364","tauA,tauB,tauC,tauD,yaiS",yaiS,yaiS,-0.22939068100358423,384744.0
70,Rob-71,rob + sta,384870,384902,1.19,"b0365,b0366,b0367,b0368,b0364","tauA,tauB,tauC,tauD,yaiS",yaiS,yaiS,-0.4838709677419355,384886.0
71,Rob-72,rob + sta,384947,384971,1.19,"b0365,b0366,b0367,b0368,b0364","tauA,tauB,tauC,tauD,yaiS",tauA,tauA,-0.2824506749740395,384959.0
72,Rob-73,rob + sta,385070,385103,1.29,"b0365,b0366,b0367,b0368,b0364","tauA,tauB,tauC,tauD,yaiS",tauA,tauA,-0.15005192107995846,385086.5
73,Rob-74,rob + sta,389735,389768,2.55,b0369,hemB,hemB,hemB,-0.025128205128205128,389751.5
74,Rob-75,rob + sta,389779,389810,1.45,"b4580_1,b0369","yaiT_1,hemB",hemB,hemB,-0.06923076923076923,389794.5
75,Rob-76,rob + sta,390044,390063,2.31,"b4580_1,b0369","yaiT_1,hemB",yaiT_1,yaiT_1,-0.13477366255144033,390053.5
76,Rob-77,rob + sta,390118,390165,0.98,"b4580_1,b0369","yaiT_1,hemB",yaiT_1,yaiT_1,-0.07441700960219479,390141.5
77,Rob-78,rob + sta,394634,394669,1.1,b0375,yaiV,yaiV,yaiV,0.23477564102564102,394651.5
78,Rob-79,rob + sta,399567,399597,1.71,"b0380,b0379","yaiZ,yaiY",yaiZ,yaiZ,-0.046948356807511735,399582.0
79,Rob-80,rob + sta,401138,401169,1.05,"b0382,b0381","iraP,ddlA",ddlA,ddlA,-0.21050228310502284,401153.5
80,Rob-81,rob + sta,411209,411235,0.9,,,rdgC,rdgC,-1.319078947368421,411222.0
81,Rob-82,rob + sta,412248,412278,1.38,b0396,araJ,araJ,araJ,0.1839662447257384,412263.0
82,Rob-83,rob + sta,419313,419345,1.48,"b0401,b0402","brnQ,proY",brnQ,brnQ,-0.19772727272727272,419329.0
83,Rob-84,rob + sta,419468,419488,1.19,"b0401,b0402","brnQ,proY",brnQ,brnQ,-0.08484848484848485,419478.0
84,Rob-85,rob + sta,452013,452037,1.21,"b0428,b0429,b0430,b0431,b0432","cyoE,cyoD,cyoC,cyoB,cyoA",cyoA,cyoA,-0.43776371308016876,452025.0
85,Rob-86,rob + sta,452310,452339,1.05,,,ampG,ampG,0.8268970189701897,452324.5
86,Rob-87,rob + sta,457327,457357,0.9,"b0438,b0439","clpX,lon",clpX,clpX,-0.06509803921568627,457342.0
87,Rob-88,rob + sta,460587,460600,1.14,,,lon,lon,0.7246284501061571,460593.5
88,Rob-89,rob + sta,468270,468304,3.36,b0447,ybaO,ybaO,ybaO,-0.20697167755991286,468287.0
89,Rob-90,rob + sta,468347,468380,1.74,b0447,ybaO,ybaO,ybaO,-0.04030501089324619,468363.5
90,Rob-91,rob + sta,480039,480070,1.86,b0459,maa,maa,maa,-0.24728260869565216,480054.5
91,Rob-92,rob + sta,480875,480903,1.0,"b0460,b0461","hha,tomB",tomB,tomB,-0.4826666666666667,480889.0
92,Rob-93,rob + sta,487313,487339,1.02,,,mscK,mscK,0.2352066607195956,487326.0
93,Rob-94,rob + sta,487770,487799,1.33,,,mscK,mscK,0.37154326494201606,487784.5
94,Rob-95,rob + sta,491987,492017,1.45,b0470,dnaX,dnaX,dnaX,-0.04606625258799172,492002.0
95,Rob-96,rob + sta,511566,511599,2.64,"b0485,b0486,b0484","glsA,ybaT,copA",glsA,glsA,-0.06162915326902465,511582.5
96,Rob-97,rob + sta,512396,512421,1.24,"b0485,b0486","glsA,ybaT",glsA,glsA,0.8236870310825295,512408.5
97,Rob-98,rob + sta,516507,516536,1.12,"b0490,b0491","fetA,fetB",fetA,fetA,0.890117994100295,516521.5
98,Rob-99,rob + sta,522759,522787,1.19,,,ybbP,ybbP,0.9763975155279503,522773.0
99,Rob-100,rob + sta,528627,528632,1.38,b0501,ybbD,rhsH,rhsH,0.9583333333333334,528629.5
100,Rob-101,rob + sta,528711,528741,1.14,b0501,ybbD,ybbD,ybbD,0.17718940936863545,528726.0
101,Rob-102,rob + sta,529216,529245,1.31,b4632,ylbI,ylbI,ylbI,-2.8870967741935485,529230.5
102,Rob-103,rob + sta,535893,535923,1.17,"b0508,b0509,b0511,b0512,b0513,b0514","hyi,glxR,ybbW,allB,ybbY,glxK",hyi,hyi,0.25611325611325614,535908.0
103,Rob-104,rob + sta,537671,537697,1.1,"b0511,b0512,b0513,b0514","ybbW,allB,ybbY,glxK",ybbW,ybbW,0.03573883161512027,537684.0
104,Rob-105,rob + sta,540481,540506,1.05,"b0512,b0513,b0514","allB,ybbY,glxK",allB,allB,0.9893538913362702,540493.5
105,Rob-106,rob + sta,554290,554319,1.43,"b0526,b0524,b0525","cysS,lpxH,ppiB",ppiB,ppiB,0.2676767676767677,554304.5
106,Rob-107,rob + sta,554503,554535,2.19,"b0526,b0524,b0525","cysS,lpxH,ppiB",ppiB,ppiB,-0.16565656565656567,554519.0
107,Rob-108,rob + sta,558324,558355,1.17,b0530,sfmA,sfmA,sfmA,0.23664825046040516,558339.5
108,Rob-109,rob + sta,558477,558508,1.14,"b0530,b0531,b0532","sfmA,sfmC,sfmD",sfmA,sfmA,0.5184162062615101,558492.5
109,Rob-110,rob + sta,559108,559143,1.1,"b0531,b0532","sfmC,sfmD",sfmC,sfmC,0.22005772005772006,559125.5
110,Rob-111,rob + sta,568462,568485,1.12,"b0543,b0544","emrE,ybcK",emrE,emrE,0.47897897897897895,568473.5
111,Rob-112,rob + sta,568767,568778,1.14,b0544,ybcK,ybcK,ybcK,-0.08415193189259987,568772.5
112,Rob-113,rob + sta,568888,568927,1.31,b0544,ybcK,ybcK,ybcK,0.004256712508185986,568907.5
113,Rob-114,rob + sta,568971,568988,1.05,b0544,ybcK,ybcK,ybcK,0.05140798952193844,568979.5
114,Rob-115,rob + sta,569243,569247,1.19,b0544,ybcK,ybcK,ybcK,0.22527832351015062,569245.0
115,Rob-116,rob + sta,569491,569524,1.19,,,ybcK,ybcK,0.3971840209561231,569507.5
116,Rob-117,rob + sta,569645,569676,1.43,,,ybcK,ybcK,0.49738048461034706,569660.5
117,Rob-118,rob + sta,569768,569797,1.69,,,ybcK,ybcK,0.577275703994761,569782.5
118,Rob-119,rob + sta,570091,570124,1.43,,,ybcK,ybcK,0.7901113294040603,570107.5
119,Rob-120,rob + sta,570370,570401,2.19,,,ybcK,ybcK,0.9721676489849378,570385.5
120,Rob-121,rob + sta,570609,570634,1.26,"b0545,b0546","ybcL,ybcM",ybcL,ybcL,-0.490036231884058,570621.5
121,Rob-122,rob + sta,570804,570825,2.02,"b0545,b0546","ybcL,ybcM",ybcL,ybcL,-0.1403985507246377,570814.5
122,Rob-123,rob + sta,570921,570952,2.21,"b0545,b0546","ybcL,ybcM",ybcL,ybcL,0.0806159420289855,570936.5
123,Rob-124,rob + sta,571507,571514,2.14,b0546,ybcM,ybcM,ybcM,0.07205513784461152,571510.5
124,Rob-125,rob + sta,572397,572425,1.21,"b4588,b0547,b0548,b0549,b0550,b4509","ylcH,ybcN,ninE,ybcO,rusA,ylcG",ylcH,ylcH,0.43137254901960786,572411.0
125,Rob-126,rob + sta,578876,578911,1.17,b0557,borD,borD,borD,-0.0017006802721088435,578893.5
126,Rob-127,rob + sta,579743,579769,1.26,"b0559,b0558","ybcW,ybcV",ybcW,ybcW,-0.5942028985507246,579756.0
127,Rob-128,rob + sta,582992,583027,1.07,"b0563,b0562_2,b0562_1","tfaX,ybcY_2,ybcY_1",tfaX,tfaX,0.31420765027322406,583009.5
128,Rob-129,rob + sta,583419,583449,1.62,b0564,appY,appY,appY,-0.328,583434.0
129,Rob-130,rob + sta,583561,583598,1.17,b0564,appY,appY,appY,-0.134,583579.5
130,Rob-131,rob + sta,584028,584050,1.19,b0564,appY,appY,appY,0.4786666666666667,584039.0
131,Rob-132,rob + sta,584232,584256,1.52,,,appY,appY,0.752,584244.0
132,Rob-133,rob + sta,584308,584343,1.31,,,appY,appY,0.8606666666666667,584325.5
133,Rob-134,rob + sta,584633,584646,1.9,,,ybcY_1,ybcY_1,-458.375,584639.5
134,Rob-135,rob + sta,585588,585618,1.1,b0565,ompT,ompT,ompT,0.031446540880503145,585603.0
135,Rob-136,rob + sta,586011,586034,2.02,b0565,ompT,ompT,ompT,-0.4082809224318658,586022.5
136,Rob-137,rob + sta,586272,586282,1.21,,,envY,envY,0.8280839895013123,586277.0
137,Rob-138,rob + sta,601887,601970,4.9,b0576,pheP,pheP,pheP,-0.021423384168482208,601928.5
138,Rob-139,rob + sta,601894,601928,7.93,b0576,pheP,pheP,pheP,-0.03413217138707335,601911.0
139,Rob-140,rob + sta,606024,606034,1.62,"b0579,b0580","ybdF,ybdJ",ybdJ,ybdJ,0.6827309236947792,606029.0
140,Rob-141,rob + sta,612495,612535,2.17,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",fepA,fepA,-0.009370816599732263,612515.0
141,Rob-142,rob + sta,612649,612668,1.64,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",fes,fes,-0.06442227763923525,612658.5
142,Rob-143,rob + sta,612710,612736,1.81,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",fes,fes,-0.010806317539484621,612723.0
143,Rob-144,rob + sta,624715,624749,1.24,"b0593,b0594,b0595,b0596,b0597,b0592","entC,entE,entB,entA,entH,fepB",entC,entC,-0.1292517006802721,624732.0
144,Rob-145,rob + sta,636923,636955,1.38,b0602,ybdN,ybdO,ybdO,0.751937984496124,636939.0
145,Rob-146,rob + sta,637704,637730,1.36,b0603,ybdO,ybdO,ybdO,-0.10963455149501661,637717.0
146,Rob-147,rob + sta,637790,637794,1.6,b0603,ybdO,ybdO,ybdO,-0.19269102990033224,637792.0
147,Rob-148,rob + sta,637997,638024,2.17,b0603,ybdO,dsbG,dsbG,0.7530120481927711,638010.5
148,Rob-149,rob + sta,638472,638497,1.1,"b0605,b0606,b0604","ahpC,ahpF,dsbG",dsbG,dsbG,0.11847389558232932,638484.5
149,Rob-150,rob + sta,642610,642621,1.52,,,ybdR,ybdR,0.4265536723163842,642615.5
150,Rob-151,rob + sta,646598,646628,2.21,b0612,citT,citT,citT,-0.022540983606557378,646613.0
151,Rob-152,rob + sta,651522,651555,5.4,"b0613,b0614,b0615,b0616,b0617,b0618","citG,citX,citF,citE,citD,citC",citC,citC,0.29981114258734654,651538.5
152,Rob-153,rob + sta,651581,651605,4.55,"b0613,b0614,b0615,b0616,b0617,b0618","citG,citX,citF,citE,citD,citC",citC,citC,0.24834749763928235,651593.0
153,Rob-154,rob + sta,652263,652296,1.05,"b0619,b0620,b0613,b0614,b0615,b0616,b0617,b0618","citA,citB,citG,citX,citF,citE,citD,citC",citA,citA,0.027426160337552744,652279.5
154,Rob-155,rob + sta,656125,656148,1.38,"b0622,b0621","pagP,dcuC",dcuC,dcuC,-0.12157287157287157,656136.5
155,Rob-156,rob + sta,656299,656306,3.57,"b0622,b0621","pagP,dcuC",pagP,pagP,-0.45187165775401067,656302.5
156,Rob-157,rob + sta,657247,657272,2.21,b0623,cspE,cspE,cspE,-0.15,657259.5
157,Rob-158,rob + sta,661466,661478,2.31,b0629,ybeF,ybeF,ybeF,-0.09853249475890985,661472.0
158,Rob-159,rob + sta,661535,661565,1.05,b0629,ybeF,ybeF,ybeF,-0.18029350104821804,661550.0
159,Rob-160,rob + sta,697170,697201,1.05,,,miaB,miaB,-1.565263157894737,697185.5
160,Rob-161,rob + sta,708073,708101,1.83,"b0681,b0682","chiP,chiQ",chiP,chiP,-0.17484008528784648,708087.0
161,Rob-162,rob + sta,710697,710724,1.74,"b0683,b4637","fur,uof",uof,uof,0.16666666666666666,710710.5
162,Rob-163,rob + sta,720288,720328,0.98,"b4590,b0692,b0693","ybfK,potE,speF",speF,speF,0.06912232833105958,720308.0
163,Rob-164,rob + sta,729192,729196,1.0,"b0699,b0700,b0702,b0696,b0697,b0698,b4513","ybfA,rhsC,ybfB,kdpC,kdpB,kdpA,kdpF",ybfA,ybfA,0.2946859903381642,729194.0
164,Rob-165,rob + sta,733821,733849,1.33,"b0702,b0703,b0704","ybfB,rhsO,ybfC",ybfB,ybfB,0.1834862385321101,733835.0
165,Rob-166,rob + sta,735818,735846,1.38,b0704,ybfC,ybfC,ybfC,0.32105263157894737,735832.0
166,Rob-167,rob + sta,735907,735944,1.31,b0704,ybfC,ybfC,ybfC,0.4850877192982456,735925.5
167,Rob-168,rob + sta,735956,735991,1.26,"b0704,b4514","ybfC,ybfQ",ybfC,ybfC,0.5692982456140351,735973.5
168,Rob-169,rob + sta,736288,736323,1.6,b4514,ybfQ,ybfQ,ybfQ,-0.5770833333333333,736305.5
169,Rob-170,rob + sta,736546,736572,2.67,"b4514,b0705","ybfQ,ybfL",ybfQ,ybfQ,0.4791666666666667,736559.0
170,Rob-171,rob + sta,736705,736725,1.81,b0705,ybfL,ybfL,ybfL,-0.09586631486367635,736715.0
171,Rob-172,rob + sta,737787,737791,2.43,b0706,ybfD,ybfL,ybfL,0.8487247141600703,737789.0
172,Rob-173,rob + sta,737927,737943,3.5,b0706,ybfD,ybfL,ybfL,0.9771328056288479,737935.0
173,Rob-174,rob + sta,738017,738052,2.6,b0706,ybfD,ybfD,ybfD,-0.07414698162729659,738034.5
174,Rob-175,rob + sta,738176,738214,2.5,b0706,ybfD,ybfD,ybfD,0.13648293963254593,738195.0
175,Rob-176,rob + sta,740989,740998,1.6,,,ybgI,ybgI,-2.463037634408602,740993.5
176,Rob-177,rob + sta,749807,749835,1.48,"b0716,b0717,b0718","ybgO,ybgP,ybgQ",ybgQ,ybgQ,0.9591503267973857,749821.0
177,Rob-178,rob + sta,754443,754474,2.1,b0720,gltA,gltA,gltA,0.007398753894080997,754458.5
178,Rob-179,rob + sta,754931,754957,1.62,"b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0720","sdhC,sdhD,sdhA,sdhB,sucA,sucB,sucC,sucD,gltA",sdhC,sdhC,-0.5948717948717949,754944.0
179,Rob-180,rob + sta,754955,754993,1.33,"b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0720","sdhC,sdhD,sdhA,sdhB,sucA,sucB,sucC,sucD,gltA",sdhC,sdhC,-0.517948717948718,754974.0
180,Rob-181,rob + sta,766630,766660,1.4,,,mngA,mngA,0.3348507840161861,766645.0
181,Rob-182,rob + sta,771029,771058,2.0,"b0733,b0734","cydA,cydB",cydA,cydA,-0.26354365838113447,771043.5
182,Rob-183,rob + sta,775205,775218,1.36,"b0737,b0738,b0739","tolQ,tolR,tolA",tolQ,tolQ,0.08585858585858586,775211.5
183,Rob-184,rob + sta,785656,785665,1.76,"b0754,b0753","aroG,ybgS",aroG,aroG,0.027065527065527065,785660.5
184,Rob-185,rob + sta,794693,794726,4.79,"b0762,b0763,b0764,b0765,b0760,b0761","acrZ,modA,modB,modC,modF,modE",acrZ,acrZ,-0.4166666666666667,794709.5
185,Rob-186,rob + sta,794739,794774,4.64,"b0762,b0763,b0764,b0765,b0760,b0761","acrZ,modA,modB,modC,modF,modE",acrZ,acrZ,-0.10333333333333333,794756.5
186,Rob-187,rob + sta,813230,813237,1.48,b0779,uvrB,uvrB,uvrB,-0.14416419386745796,813233.5
187,Rob-188,rob + sta,821013,821026,2.02,b0787,ybhM,ybhM,ybhM,0.31862745098039214,821019.5
188,Rob-189,rob + sta,824624,824656,1.38,"b0791,b0788,b0789,b0790","ybhQ,ybhN,clsB,ybhP",ybhQ,ybhQ,0.0267639902676399,824640.0
189,Rob-190,rob + sta,832615,832661,1.98,"b0799,b0800,b0798","dinG,ybiB,ybiA",ybiA,ybiA,0.6459627329192547,832638.0
190,Rob-191,rob + sta,848076,848105,1.31,"b0809,b0810,b0811","glnQ,glnP,glnH",glnH,glnH,-0.11579651941097724,848090.5
191,Rob-192,rob + sta,849142,849166,1.98,b0812,dps,dps,dps,-0.48214285714285715,849154.0
192,Rob-193,rob + sta,850359,850393,6.71,"b0814,b0813","ompX,rhtA",ompX,ompX,-0.14147286821705427,850376.0
193,Rob-194,rob + sta,850411,850441,13.02,"b0814,b0813","ompX,rhtA",ompX,ompX,-0.044573643410852716,850426.0
194,Rob-195,rob + sta,853023,853060,3.57,"b0817,b0818,b0815,b4705","mntR,ybiR,opgE,mntS",mntS,mntS,-0.3449612403100775,853041.5
195,Rob-196,rob + sta,853129,853156,3.36,"b0817,b0818,b4705","mntR,ybiR,mntS",mntR,mntR,-0.08440170940170941,853142.5
196,Rob-197,rob + sta,853253,853278,1.21,"b0817,b0818,b4705","mntR,ybiR,mntS",mntR,mntR,0.17841880341880342,853265.5
197,Rob-198,rob + sta,855847,855876,3.86,"b0820,b0819","ybiT,ldtB",ybiT,ybiT,-0.06308851224105462,855861.5
198,Rob-199,rob + sta,855926,855954,3.67,"b0820,b0819","ybiT,ldtB",ybiT,ybiT,-0.013810420590081607,855940.0
199,Rob-200,rob + sta,856016,856027,3.6,"b0820,b0819","ybiT,ldtB",ybiT,ybiT,0.037350910232266166,856021.5
200,Rob-201,rob + sta,875144,875175,1.14,"b0833,b0834","yliE,yliF",yliE,yliE,0.9286930608769689,875159.5
201,Rob-202,rob + sta,883426,883454,1.07,"b0842,b0841","mdfA,ybjG",ybjG,ybjG,-0.08710217755443886,883440.0
202,Rob-203,rob + sta,889840,889872,2.0,"b0848,b0847","ybjM,ybjL",ybjL,ybjL,-0.021945432977461446,889856.0
203,Rob-204,rob + sta,890827,890850,2.24,"b0850,b0851,b0852,b0853,b0849","ybjC,nfsA,rimK,ybjN,grxA",ybjC,ybjC,-0.2552083333333333,890838.5
204,Rob-205,rob + sta,890869,890901,1.36,"b0850,b0851,b0852,b0853,b0849","ybjC,nfsA,rimK,ybjN,grxA",ybjC,ybjC,-0.09375,890885.0
205,Rob-206,rob + sta,893634,893663,1.31,"b0854,b0855,b0856,b0857","potF,potG,potH,potI",potF,potF,-0.12084456424079065,893648.5
206,Rob-207,rob + sta,893666,893696,1.17,"b0854,b0855,b0856,b0857","potF,potG,potH,potI",potF,potF,-0.09164420485175202,893681.0
207,Rob-208,rob + sta,899732,899740,1.76,,,ybjQ,ybjQ,-14.987654320987655,899736.0
