,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
33,YcjW-19,ycjw + M9,1279875,1279894,13.21,"b1224,b1225,b1226,b1227","narG,narH,narJ,narI",narJ,-7.388888888888889,1279884.5
34,YcjW-19,ycjw + M9,1279875,1279894,13.21,"b1224,b1225,b1226,b1227","narG,narH,narJ,narI",narI,-8.795722713864306,1279884.5
35,YcjW-20,ycjw + M9,1336278,1336296,12.6,b1276,acnA,acnA,0.17077727952167415,1336287.0
36,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjM,0.05863095238095238,1370313.5
37,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjN,-1.2331786542923433,1370313.5
38,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjO,-3.296485260770975,1370313.5
39,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjP,-4.4786476868327405,1370313.5
40,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjQ,-4.414529914529915,1370313.5
41,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjR,-7.249049429657795,1370313.5
42,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjS,-6.171875,1370313.5
43,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjT,-3.3375220458553794,1370313.5
44,YcjW-21,ycjw + M9,1370296,1370331,840.01,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjU,-14.899242424242424,1370313.5
45,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjN,0.06612529002320186,1371993.5
46,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjO,-1.3917233560090703,1371993.5
47,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjP,-2.48576512455516,1371993.5
48,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjQ,-2.819088319088319,1371993.5
49,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjR,-5.119771863117871,1371993.5
50,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjS,-4.580965909090909,1371993.5
51,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjT,-2.5967813051146384,1371993.5
52,YcjW-22,ycjw + M9,1371975,1372012,38.13,"b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjU,-12.353787878787879,1371993.5
53,YcjW-23,ycjw + M9,1380109,1380138,1664.91,"b1316,b1317","ycjT,ycjU",ycjT,0.9878747795414462,1380123.5
54,YcjW-23,ycjw + M9,1380109,1380138,1664.91,"b1316,b1317","ycjT,ycjU",ycjU,-0.035606060606060606,1380123.5
55,YcjW-24,ycjw + M9,1459078,1459104,80.22,"b1395,b1396,b1397,b1398","paaH,paaI,paaJ,paaK",paaH,0.02661064425770308,1459091.0
56,YcjW-24,ycjw + M9,1459078,1459104,80.22,"b1395,b1396,b1397,b1398","paaH,paaI,paaJ,paaK",paaI,-3.260047281323877,1459091.0
57,YcjW-24,ycjw + M9,1459078,1459104,80.22,"b1395,b1396,b1397,b1398","paaH,paaI,paaJ,paaK",paaJ,-1.4933665008291874,1459091.0
58,YcjW-24,ycjw + M9,1459078,1459104,80.22,"b1395,b1396,b1397,b1398","paaH,paaI,paaJ,paaK",paaK,-2.308219178082192,1459091.0
59,YcjW-25,ycjw + M9,1604823,1604849,12.77,"b1515,b1516,b1517,b1518,b1519","lsrD,lsrB,lsrF,lsrG,tam",lsrD,0.7955689828801611,1604836.0
60,YcjW-25,ycjw + M9,1604823,1604849,12.77,"b1515,b1516,b1517,b1518,b1519","lsrD,lsrB,lsrF,lsrG,tam",lsrB,-0.20918866080156404,1604836.0
61,YcjW-25,ycjw + M9,1604823,1604849,12.77,"b1515,b1516,b1517,b1518,b1519","lsrD,lsrB,lsrF,lsrG,tam",lsrF,-1.4417808219178083,1604836.0
62,YcjW-25,ycjw + M9,1604823,1604849,12.77,"b1515,b1516,b1517,b1518,b1519","lsrD,lsrB,lsrF,lsrG,tam",lsrG,-7.429553264604811,1604836.0
63,YcjW-25,ycjw + M9,1604823,1604849,12.77,"b1515,b1516,b1517,b1518,b1519","lsrD,lsrB,lsrF,lsrG,tam",tam,-3.30566534914361,1604836.0
64,YcjW-26,ycjw + M9,1627616,1627634,10.23,"b1539,b1538","ydfG,dcp",ydfG,0.1459170013386881,1627625.0
65,YcjW-26,ycjw + M9,1627616,1627634,10.23,"b1539,b1538","ydfG,dcp",dcp,-0.11974584555229717,1627625.0
66,YcjW-27,ycjw + M9,1644182,1644209,21.49,"b1559,b1560","quuQ,ydfU",quuQ,-1.2675962815405046,1644195.5
67,YcjW-27,ycjw + M9,1644182,1644209,21.49,"b1559,b1560","quuQ,ydfU",ydfU,0.10333333333333333,1644195.5
68,YcjW-32,ycjw + M9,2152109,2152128,12.24,b2072,yegK,yegK,0.46391076115485563,2152118.5
69,YcjW-33,ycjw + M9,2194397,2194414,17.06,"b2114,b2113","metG,mrp",metG,0.05235988200589971,2194405.5
70,YcjW-33,ycjw + M9,2194397,2194414,17.06,"b2114,b2113","metG,mrp",mrp,-0.21396396396396397,2194405.5
71,YcjW-34,ycjw + M9,2290429,2290456,74.85,"b2193,b2190_2,b2192,b2190_1","narP,yejO_2,insH1,yejO_1",narP,-0.08719135802469136,2290442.5
72,YcjW-34,ycjw + M9,2290429,2290456,74.85,"b2193,b2190_2,b2192,b2190_1","narP,yejO_2,insH1,yejO_1",yejO_2,-0.6053465346534653,2290442.5
73,YcjW-34,ycjw + M9,2290429,2290456,74.85,"b2193,b2190_2,b2192,b2190_1","narP,yejO_2,insH1,yejO_1",yejO_1,-3.917910447761194,2290442.5
74,YcjW-36,ycjw + M9,2427689,2427707,9.22,"b2306,b2307,b2308,b2309,b2310","hisP,hisM,hisQ,hisJ,argT",hisP,-4.12015503875969,2427698.0
75,YcjW-36,ycjw + M9,2427689,2427707,9.22,"b2306,b2307,b2308,b2309,b2310","hisP,hisM,hisQ,hisJ,argT",hisM,-3.4379358437935843,2427698.0
76,YcjW-36,ycjw + M9,2427689,2427707,9.22,"b2306,b2307,b2308,b2309,b2310","hisP,hisM,hisQ,hisJ,argT",hisQ,-2.593886462882096,2427698.0
77,YcjW-36,ycjw + M9,2427689,2427707,9.22,"b2306,b2307,b2308,b2309,b2310","hisP,hisM,hisQ,hisJ,argT",hisJ,-1.1621966794380587,2427698.0
78,YcjW-36,ycjw + M9,2427689,2427707,9.22,"b2306,b2307,b2308,b2309,b2310","hisP,hisM,hisQ,hisJ,argT",argT,0.11877394636015326,2427698.0
79,YcjW-37,ycjw + M9,2431971,2431997,21.62,"b2314,b2315","dedD,folC",dedD,-0.45248868778280543,2431984.0
80,YcjW-37,ycjw + M9,2431971,2431997,21.62,"b2314,b2315","dedD,folC",folC,0.7549251379038613,2431984.0
81,YcjW-40,ycjw + M9,2839461,2839506,3.35,"b2715,b2716,b2714","ascF,ascB,ascG",ascF,-0.02709190672153635,2839483.5
82,YcjW-40,ycjw + M9,2839461,2839506,3.35,"b2715,b2716,b2714","ascF,ascB,ascG",ascB,-1.0564912280701755,2839483.5
83,YcjW-40,ycjw + M9,2839461,2839506,3.35,"b2715,b2716,b2714","ascF,ascB,ascG",ascG,-0.21711177052423344,2839483.5
84,YcjW-41,ycjw + M9,2875854,2875881,20.3,"b2750,b2751,b2752","cysC,cysN,cysD",cysC,-3.094884488448845,2875867.5
85,YcjW-41,ycjw + M9,2875854,2875881,20.3,"b2750,b2751,b2752","cysC,cysN,cysD",cysN,-0.31407563025210083,2875867.5
86,YcjW-41,ycjw + M9,2875854,2875881,20.3,"b2750,b2751,b2752","cysC,cysN,cysD",cysD,0.5077007700770076,2875867.5
87,YcjW-42,ycjw + M9,2888556,2888575,2.56,"b2762,b2763","cysH,cysI",cysH,-0.3448979591836735,2888565.5
88,YcjW-42,ycjw + M9,2888556,2888575,2.56,"b2762,b2763","cysH,cysI",cysI,0.8952130764740222,2888565.5
89,YcjW-43,ycjw + M9,2891873,2891901,1.6,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",queD,-0.8907103825136612,2891887.0
90,YcjW-43,ycjw + M9,2891873,2891901,1.6,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",cysH,-4.863945578231292,2891887.0
91,YcjW-43,ycjw + M9,2891873,2891901,1.6,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",cysI,-1.043782837127846,2891887.0
92,YcjW-43,ycjw + M9,2891873,2891901,1.6,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",cysJ,0.006111111111111111,2891887.0
93,YcjW-44,ycjw + M9,2891881,2891894,1.79,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",queD,-0.889344262295082,2891887.5
94,YcjW-44,ycjw + M9,2891881,2891894,1.79,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",cysH,-4.864625850340136,2891887.5
95,YcjW-44,ycjw + M9,2891881,2891894,1.79,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",cysI,-1.0440747227086982,2891887.5
96,YcjW-44,ycjw + M9,2891881,2891894,1.79,"b2765,b2762,b2763,b2764","queD,cysH,cysI,cysJ",cysJ,0.005833333333333334,2891887.5
97,YcjW-45,ycjw + M9,2895335,2895354,3.01,b2769,ygcQ,ygcQ,0.5046457607433217,2895344.5
98,YcjW-46,ycjw + M9,3067955,3067972,7.59,b2922,yggE,yggE,0.1572199730094467,3067963.5
99,YcjW-47,ycjw + M9,3140813,3140832,54.69,"b2990,b2991,b2992,b2993","hybG,hybF,hybE,hybD",hybG,-3.4477911646586343,3140822.5
100,YcjW-47,ycjw + M9,3140813,3140832,54.69,"b2990,b2991,b2992,b2993","hybG,hybF,hybE,hybD",hybF,-1.4751461988304093,3140822.5
101,YcjW-47,ycjw + M9,3140813,3140832,54.69,"b2990,b2991,b2992,b2993","hybG,hybF,hybE,hybD",hybE,-0.04805725971370143,3140822.5
102,YcjW-47,ycjw + M9,3140813,3140832,54.69,"b2990,b2991,b2992,b2993","hybG,hybF,hybE,hybD",hybD,0.9363636363636364,3140822.5
103,YcjW-48,ycjw + M9,3149743,3149770,7.11,"b3003,b3002","yghA,yqhA",yghA,0.10790960451977401,3149756.5
104,YcjW-48,ycjw + M9,3149743,3149770,7.11,"b3003,b3002","yghA,yqhA",yqhA,-0.5767676767676768,3149756.5
105,YcjW-49,ycjw + M9,3169261,3169289,118.16,b3023,ygiV,ygiV,-0.09109730848861283,3169275.0
106,YcjW-50,ycjw + M9,3318737,3318756,35.3,b3172,argG,argG,0.0822172619047619,3318746.5
107,YcjW-51,ycjw + M9,3348300,3348314,8.63,b3207,yrbL,yrbL,-0.22748815165876776,3348307.0
108,YcjW-53,ycjw + M9,3367823,3367849,38.71,b3220,yhcG,yhcG,0.008865248226950355,3367836.0
109,YcjW-54,ycjw + M9,3498187,3498213,31.63,b3368,cysG,cysG,0.2714701601164483,3498200.0
110,YcjW-55,ycjw + M9,3540365,3540388,120.56,"b3408,b3409,b3410","feoA,feoB,feoC",feoA,0.9407894736842105,3540376.5
111,YcjW-55,ycjw + M9,3540365,3540388,120.56,"b3408,b3409,b3410","feoA,feoB,feoC",feoB,-0.012704565030146426,3540376.5
112,YcjW-55,ycjw + M9,3540365,3540388,120.56,"b3408,b3409,b3410","feoA,feoB,feoC",feoC,-9.917721518987342,3540376.5
113,YcjW-56,ycjw + M9,3552420,3552439,25.06,"b3416,b3417","malQ,malP",malQ,-1.1316546762589927,3552429.5
114,YcjW-56,ycjw + M9,3552420,3552439,25.06,"b3416,b3417","malQ,malP",malP,0.018170426065162906,3552429.5
115,YcjW-59,ycjw + M9,3891511,3891557,76.63,b3710,mdtL,mdtL,-0.06802721088435375,3891534.0
116,YcjW-60,ycjw + M9,3966863,3966882,9.04,b3783,rho,rho,0.3623015873015873,3966872.5
117,YcjW-62,ycjw + M9,3991308,3991332,72.67,b3806,cyaA,cyaA,0.06595995288574794,3991320.0
118,YcjW-67,ycjw + M9,4311433,4311459,9.53,"b4085,b4086,b4087,b4088","alsE,alsC,alsA,alsB",alsE,-4.264367816091954,4311446.0
119,YcjW-67,ycjw + M9,4311433,4311459,9.53,"b4085,b4086,b4087,b4088","alsE,alsC,alsA,alsB",alsC,-2.015290519877676,4311446.0
120,YcjW-67,ycjw + M9,4311433,4311459,9.53,"b4085,b4086,b4087,b4088","alsE,alsC,alsA,alsB",alsA,-0.3039791258969341,4311446.0
121,YcjW-67,ycjw + M9,4311433,4311459,9.53,"b4085,b4086,b4087,b4088","alsE,alsC,alsA,alsB",alsB,0.6367521367521367,4311446.0
122,YcjW-69,ycjw + M9,4449315,4449341,7.82,b4226,ppa,ppa,0.6101694915254238,4449328.0
123,YcjW-70,ycjw + M9,4456010,4456029,12.36,"b4233,b4232","mpl,fbp",mpl,0.17139737991266377,4456019.5
124,YcjW-70,ycjw + M9,4456010,4456029,12.36,"b4233,b4232","mpl,fbp",fbp,-0.4109109109109109,4456019.5
125,YcjW-71,ycjw + M9,4528194,4528213,14.2,"b4300,b4301,b4302,b4303","sgcR,sgcE,sgcA,sgcQ",sgcR,-1.6800766283524904,4528203.5
126,YcjW-71,ycjw + M9,4528194,4528213,14.2,"b4300,b4301,b4302,b4303","sgcR,sgcE,sgcA,sgcQ",sgcE,-1.0529225908372828,4528203.5
127,YcjW-71,ycjw + M9,4528194,4528213,14.2,"b4300,b4301,b4302,b4303","sgcR,sgcE,sgcA,sgcQ",sgcA,-0.5173611111111112,4528203.5
128,YcjW-71,ycjw + M9,4528194,4528213,14.2,"b4300,b4301,b4302,b4303","sgcR,sgcE,sgcA,sgcQ",sgcQ,0.8841387856257745,4528203.5
129,YcjW-72,ycjw + M9,4543195,4543224,80.74,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimA,0.17395264116575593,4543209.5
130,YcjW-72,ycjw + M9,4543195,4543224,80.74,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimI,-0.9583333333333334,4543209.5
131,YcjW-72,ycjw + M9,4543195,4543224,80.74,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimC,-1.506198347107438,4543209.5
132,YcjW-72,ycjw + M9,4543195,4543224,80.74,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimD,-0.7150170648464164,4543209.5
133,YcjW-72,ycjw + M9,4543195,4543224,80.74,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimF,-8.533898305084746,4543209.5
134,YcjW-72,ycjw + M9,4543195,4543224,80.74,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimG,-10.068452380952381,4543209.5
135,YcjW-72,ycjw + M9,4543195,4543224,80.74,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimH,-6.198781838316722,4543209.5
136,YcjW-73,ycjw + M9,4590791,4590818,8.49,b4354,yjiY,yjiY,0.2205950720595072,4590804.5
