,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
39,ZraR-ZnCl2-40,zrar + ZnCl2,2521156,2521184,8.42,"b2403,b2404,b2400","valY,lysV,gltX",valY,valY,-0.04,2521170.0
40,ZraR-ZnCl2-41,zrar + ZnCl2,2521225,2521253,8.79,"b2403,b2404","valY,lysV",valY,valY,0.88,2521239.0
41,ZraR-ZnCl2-42,zrar + ZnCl2,2563326,2563357,7.24,"b2448,b2449","yffQ,yffR",yffQ,yffQ,-0.6644562334217506,2563341.5
42,ZraR-ZnCl2-43,zrar + ZnCl2,2563379,2563424,10.69,"b2448,b2449","yffQ,yffR",yffQ,yffQ,-0.5053050397877984,2563401.5
43,ZraR-ZnCl2-44,zrar + ZnCl2,2564907,2564952,3.33,b2450,yffS,yffS,yffS,0.5024721878862793,2564929.5
44,ZraR-ZnCl2-45,zrar + ZnCl2,2629244,2629271,3.71,"b2504,b2503","yfgG,pdeF",yfgG,yfgG,-0.17015706806282724,2629257.5
45,ZraR-ZnCl2-46,zrar + ZnCl2,2634150,2634186,2.3,"b2509,b2507,b2508","xseA,guaA,guaB",xseA,xseA,-0.04671532846715328,2634168.0
46,ZraR-ZnCl2-48,zrar + ZnCl2,2746238,2746268,2.83,"b2606,b2607,b2608,b2609","rplS,trmD,rimM,rpsP",rpsP,rpsP,-0.27419354838709675,2746253.0
47,ZraR-ZnCl2-49,zrar + ZnCl2,2755576,2755604,7.74,b2621,ssrA,ssrA,ssrA,-0.008287292817679558,2755590.0
48,ZraR-ZnCl2-50,zrar + ZnCl2,2814837,2814869,4.55,"b4442,b2687","micA,luxS",micA,micA,0.7083333333333334,2814853.0
49,ZraR-ZnCl2-51,zrar + ZnCl2,2817833,2817861,7.33,"b2689,b2690,b2691","yqaA,yqaB,argQ",argQ,argQ,0.17105263157894737,2817847.0
50,ZraR-ZnCl2-52,zrar + ZnCl2,2818415,2818465,15.73,"b2691,b2692,b2693","argQ,argZ,argY",argY,argY,-2.1842105263157894,2818440.0
51,ZraR-ZnCl2-53,zrar + ZnCl2,2924312,2924348,5.68,"b2790,b2791,b2792,b4408","yqcA,truC,yqcC,csrB",csrB,csrB,0.5271739130434783,2924330.0
52,ZraR-ZnCl2-54,zrar + ZnCl2,2942731,2942764,15.37,"b4443,b2808","gcvB,gcvA",gcvB,gcvB,0.25121951219512195,2942747.5
53,ZraR-ZnCl2-55,zrar + ZnCl2,2976113,2976149,2.81,"b2837,b2835,b2836,b4444","galR,lplT,aas,omrA",omrA,omrA,0.6666666666666666,2976131.0
54,ZraR-ZnCl2-56,zrar + ZnCl2,2976181,2976210,3.26,"b2837,b2835,b2836,b4444","galR,lplT,aas,omrA",omrA,omrA,-0.07471264367816093,2976195.5
55,ZraR-ZnCl2-57,zrar + ZnCl2,2976323,2976355,4.27,"b2837,b2835,b2836,b4444,b4445","galR,lplT,aas,omrA,omrB",omrB,omrB,0.5679012345679012,2976339.0
56,ZraR-ZnCl2-58,zrar + ZnCl2,2976357,2976385,4.59,"b2837,b2835,b2836,b4444,b4445","galR,lplT,aas,omrA,omrB",omrB,omrB,0.1728395061728395,2976371.0
57,ZraR-ZnCl2-59,zrar + ZnCl2,2999050,2999068,4.71,"b2863,b2864","ygeQ,glyU",glyU,glyU,-0.0273972602739726,2999059.0
58,ZraR-ZnCl2-60,zrar + ZnCl2,3055970,3056000,7.57,"b2911,b2912","ssrS,fau",ssrS,ssrS,0.01098901098901099,3055985.0
59,ZraR-ZnCl2-61,zrar + ZnCl2,3056083,3056109,10.03,"b2911,b2912","ssrS,fau",ssrS,ssrS,0.6208791208791209,3056096.0
60,ZraR-ZnCl2-62,zrar + ZnCl2,3184486,3184518,3.31,"b3042,b3041","ubiK,ribB",ribB,ribB,-0.055130168453292494,3184502.0
61,ZraR-ZnCl2-63,zrar + ZnCl2,3210708,3210737,2.3,"b3065,b3066,b3067,b3064","rpsU,dnaG,rpoD,tsaD",rpsU,rpsU,-0.27209302325581397,3210722.5
62,ZraR-ZnCl2-64,zrar + ZnCl2,3215588,3215621,2.24,"b3069,b3068","ileX,mug",ileX,ileX,0.08666666666666667,3215604.5
63,ZraR-ZnCl2-65,zrar + ZnCl2,3238429,3238462,2.9,"b4448,b3088","sraF,alx",sraF,sraF,0.38235294117647056,3238445.5
64,ZraR-ZnCl2-66,zrar + ZnCl2,3244801,3244815,6.65,"b3093,b3091,b3092","exuT,uxaA,uxaC",uxaC,uxaC,-0.04745042492917847,3244808.0
65,ZraR-ZnCl2-67,zrar + ZnCl2,3246600,3246615,2.13,b3094,exuR,exuR,exuR,-0.057345360824742266,3246607.5
66,ZraR-ZnCl2-68,zrar + ZnCl2,3307940,3307967,3.41,"b3162,b4685","deaD,yrbN",yrbN,yrbN,-0.25625,3307953.5
67,ZraR-ZnCl2-69,zrar + ZnCl2,3308446,3308479,6.59,b3163,nlpI,nlpI,nlpI,0.5220588235294118,3308462.5
68,ZraR-ZnCl2-70,zrar + ZnCl2,3318243,3318279,7.9,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170,b3171","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP,metY",metY,metY,0.3684210526315789,3318261.0
69,ZraR-ZnCl2-71,zrar + ZnCl2,3318350,3318382,7.11,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170,b3171","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP,metY",metY,metY,-1.013157894736842,3318366.0
70,ZraR-ZnCl2-72,zrar + ZnCl2,3322096,3322125,8.33,"b3173,b3174","yhbX,leuU",leuU,leuU,0.5523255813953488,3322110.5
71,ZraR-ZnCl2-73,zrar + ZnCl2,3328791,3328832,3.0,"b3182,b3181","dacB,greA",greA,greA,-0.2027310924369748,3328811.5
72,ZraR-ZnCl2-74,zrar + ZnCl2,3377544,3377558,3.35,"b3228,b3229","sspB,sspA",sspA,sspA,-0.20532915360501566,3377551.0
73,ZraR-ZnCl2-75,zrar + ZnCl2,3492461,3492498,3.42,"b3364,b3363","tsgA,ppiA",tsgA,tsgA,-0.07493649449618967,3492479.5
74,ZraR-ZnCl2-76,zrar + ZnCl2,3511001,3511031,2.65,"b3376,b3377,b3378,b3379,b3380,b3381","yhfS,yhfT,yhfU,php,yhfW,yhfX",yhfX,yhfX,-0.034393809114359415,3511016.0
75,ZraR-ZnCl2-77,zrar + ZnCl2,3581008,3581046,4.59,"b3441,b3440,b4451","yhhY,yhhX,ryhB",ryhB,ryhB,-0.11702127659574468,3581027.0
76,ZraR-ZnCl2-78,zrar + ZnCl2,3705993,3706007,3.93,"b3540,b3541,b3542,b3543","dppF,dppD,dppC,dppB",dppB,dppB,-0.20608439646712462,3706000.0
77,ZraR-ZnCl2-79,zrar + ZnCl2,3707648,3707671,7.73,"b3540,b3541,b3542,b3543,b3544","dppF,dppD,dppC,dppB,dppA",dppA,dppA,0.0283136278780336,3707659.5
78,ZraR-ZnCl2-80,zrar + ZnCl2,3708628,3708661,4.71,b3545,proK,proK,proK,0.625,3708644.5
79,ZraR-ZnCl2-81,zrar + ZnCl2,3719880,3719914,10.29,b3556,cspA,cspA,cspA,-0.7169811320754716,3719897.0
80,ZraR-ZnCl2-82,zrar + ZnCl2,3719990,3720026,7.53,"b3556,b4793","cspA,ysaE",cspA,cspA,-0.19339622641509435,3720008.0
81,ZraR-ZnCl2-83,zrar + ZnCl2,3811796,3811827,3.27,"b3635,b3636,b3637","mutM,rpmG,rpmB",rpmB,rpmB,-0.5826271186440678,3811811.5
82,ZraR-ZnCl2-84,zrar + ZnCl2,3852873,3852908,3.71,"b3667,b3668,b3669,b3670,b3671","uhpC,uhpB,uhpA,ilvN,ilvB",ivbL,ivbL,0.9948979591836735,3852890.5
83,ZraR-ZnCl2-85,zrar + ZnCl2,3884531,3884566,3.75,"b3704,b4557","rnpA,yidD",rnpA,rnpA,0.15459610027855153,3884548.5
84,ZraR-ZnCl2-86,zrar + ZnCl2,3888409,3888436,5.07,"b3707,b3708,b3709","tnaC,tnaA,tnaB",tnaC,tnaC,-0.16891891891891891,3888422.5
85,ZraR-ZnCl2-87,zrar + ZnCl2,3888636,3888660,4.47,"b3708,b3709","tnaA,tnaB",tnaA,tnaA,-0.057950530035335686,3888648.0
86,ZraR-ZnCl2-88,zrar + ZnCl2,3891510,3891535,26.49,b3710,mdtL,mdtL,mdtL,-0.07872340425531915,3891522.5
87,ZraR-ZnCl2-89,zrar + ZnCl2,3950380,3950414,6.93,"b3766,b4669,b4488,b3769,b3770,b3771,b3772,b3765","ilvL,ilvX,ilvG,ilvM,ilvE,ilvD,ilvA,yifB",ilvL,ilvL,0.7653061224489796,3950397.0
88,ZraR-ZnCl2-90,zrar + ZnCl2,3966231,3966268,5.41,"b3782,b3783","rhoL,rho",rhoL,rhoL,0.18316831683168316,3966249.5
89,ZraR-ZnCl2-91,zrar + ZnCl2,3982757,3982781,11.51,"b3799,b3800","proM,aslB",proM,proM,0.4473684210526316,3982769.0
90,ZraR-ZnCl2-92,zrar + ZnCl2,4058198,4058226,3.56,"b3871,b3868,b3869,b3870","bipA,glnG,glnL,glnA",glnA,glnA,-0.1263307310149042,4058212.0
91,ZraR-ZnCl2-93,zrar + ZnCl2,4058231,4058261,3.48,"b3871,b3868,b3869,b3870","bipA,glnG,glnL,glnA",bipA,bipA,-0.08831596269884805,4058246.0
92,ZraR-ZnCl2-94,zrar + ZnCl2,4105982,4106024,7.78,"b4484,b4716,b3915,b3911,b3912","cpxP,cpxQ,fieF,cpxA,cpxR",cpxP,cpxP,0.366,4106003.0
93,ZraR-ZnCl2-95,zrar + ZnCl2,4175804,4175831,9.01,"b3979,b3980,b0017,b1425,b1437,b2084,b2653,b3007,b3975,b4247,b4250","thrT,tufB,Phantom Gene,Phantom Gene,Phantom Gene,Phantom Gene,Phantom Gene,Phantom Gene,Phantom Gene,Phantom Gene,Phantom Gene",thrT,thrT,0.8466666666666667,4175817.5
94,ZraR-ZnCl2-96,zrar + ZnCl2,4178314,4178344,3.79,"b3983,b3984,b3985,b3986,b3987,b3988","rplK,rplA,rplJ,rplL,rpoB,rpoC",rplK,rplK,-0.2757009345794392,4178329.0
95,ZraR-ZnCl2-97,zrar + ZnCl2,4179612,4179640,5.26,"b3985,b3986,b3987,b3988","rplJ,rplL,rpoB,rpoC",rplJ,rplJ,-0.744466800804829,4179626.0
96,ZraR-ZnCl2-98,zrar + ZnCl2,4201673,4201698,34.24,"b4003,b4004,b4002","zraS,zraR,zraP",zraP,zraP,0.0058823529411764705,4201685.5
97,ZraR-ZnCl2-99,zrar + ZnCl2,4201786,4201818,72.97,"b4003,b4004,b4002","zraS,zraR,zraP",zraP,zraP,-0.26823529411764707,4201802.0
98,ZraR-ZnCl2-100,zrar + ZnCl2,4330426,4330457,2.86,b4111,proP,proP,proP,-0.040279627163781626,4330441.5
99,ZraR-ZnCl2-101,zrar + ZnCl2,4467541,4467572,9.41,"b4242,b4241","mgtA,treR",mgtA,mgtA,-0.0254080118694362,4467556.5
100,ZraR-ZnCl2-102,zrar + ZnCl2,4496409,4496444,2.94,"b4270,b4271,b4269","leuX,intB,ahr",leuX,leuX,0.25595238095238093,4496426.5
101,ZraR-ZnCl2-103,zrar + ZnCl2,4551493,4551504,3.66,"b4322,b4323,b4321","uxuA,uxuB,gntP",uxuA,uxuA,-0.11613175675675676,4551498.5
102,ZraR-ZnCl2-104,zrar + ZnCl2,4606103,4606129,7.08,"b4367,b4368","fhuF,leuV",leuV,leuV,0.5697674418604651,4606116.0
103,ZraR-ZnCl2-105,zrar + ZnCl2,4606218,4606244,7.24,"b4368,b4369","leuV,leuP",leuP,leuP,0.6395348837209303,4606231.0
104,ZraR-ZnCl2-106,zrar + ZnCl2,4606339,4606370,7.23,"b4368,b4369,b4370","leuV,leuP,leuQ",leuQ,leuQ,0.5406976744186046,4606354.5
105,ZraR-ZnCl2-107,zrar + ZnCl2,4619574,4619590,3.49,"b4383,b4384","deoB,deoD",deoB,deoB,-0.017170891251022075,4619582.0
