,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
18,MukB-expo-19,mukb + expo,113379,113407,1.19,"b0104,b0101,b0102,b0103","guaC,yacG,zapD,coaE",guaC,guaC,-0.04789272030651341,113393.0
19,MukB-expo-20,mukb + expo,117146,117176,1.31,"b0106,b0107,b0108","hofC,hofB,ppdD",ppdD,ppdD,0.8798185941043084,117161.0
20,MukB-expo-21,mukb + expo,122040,122064,1.16,"b0113,b0114,b0115,b0116,b0112","pdhR,aceE,aceF,lpd,aroP",pdhR,pdhR,-0.050980392156862744,122052.0
21,MukB-expo-22,mukb + expo,169871,169917,2.8,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuC,fhuC,0.14661654135338345,169894.0
22,MukB-expo-23,mukb + expo,223455,223497,1.6,,,metN,metN,-0.8052325581395349,223476.0
23,MukB-expo-24,mukb + expo,223590,223638,2.91,,,metN,metN,-0.938953488372093,223614.0
24,MukB-expo-25,mukb + expo,223721,223744,2.27,,,metN,metN,-1.0537790697674418,223732.5
25,MukB-expo-26,mukb + expo,224273,224307,1.47,,,metN,metN,-1.5939922480620154,224290.0
26,MukB-expo-27,mukb + expo,224852,224876,1.91,,,metN,metN,-2.1501937984496124,224864.0
27,MukB-expo-28,mukb + expo,225021,225047,1.79,,,metN,metN,-2.314922480620155,225034.0
28,MukB-expo-29,mukb + expo,225284,225324,1.99,,,metN,metN,-2.576550387596899,225304.0
29,MukB-expo-30,mukb + expo,225539,225578,2.4,,,metN,metN,-2.823158914728682,225558.5
30,MukB-expo-31,mukb + expo,225677,225693,2.19,,,metN,metN,-2.945736434108527,225685.0
31,MukB-expo-32,mukb + expo,225915,225938,1.56,,,dkgB,dkgB,-4.029228855721393,225926.5
32,MukB-expo-33,mukb + expo,226679,226707,1.29,,,dkgB,dkgB,-3.075870646766169,226693.0
33,MukB-expo-34,mukb + expo,226849,226888,1.2,,,dkgB,dkgB,-2.857587064676617,226868.5
34,MukB-expo-35,mukb + expo,227582,227608,2.01,,,dkgB,dkgB,-1.9539800995024876,227595.0
35,MukB-expo-36,mukb + expo,228348,228384,2.34,,,dkgB,dkgB,-0.9950248756218906,228366.0
36,MukB-expo-37,mukb + expo,236903,236953,5.33,b0217,yafT,yafT,yafT,-0.5165394402035624,236928.0
37,MukB-expo-38,mukb + expo,237048,237084,3.64,b0217,yafT,yafT,yafT,-0.34096692111959287,237066.0
38,MukB-expo-39,mukb + expo,262883,262927,3.3,,,phoE,phoE,-2.65625,262905.0
39,MukB-expo-40,mukb + expo,290617,290648,1.91,"b4688,b0273","ykgS,argF",ykgS,ykgS,0.9975609756097561,290632.5
40,MukB-expo-41,mukb + expo,295321,295344,0.99,b0280,yagN,yagN,yagN,0.5589569160997733,295332.5
41,MukB-expo-42,mukb + expo,297191,297235,4.35,b0281,intF,intF,intF,-0.0835117773019272,297213.0
42,MukB-expo-43,mukb + expo,297247,297256,2.09,b0281,intF,intF,intF,-0.11099214846538187,297251.5
43,MukB-expo-44,mukb + expo,297304,297335,1.24,b0281,intF,intF,intF,-0.15952890792291222,297319.5
44,MukB-expo-45,mukb + expo,331785,331797,1.29,,,yahA,yahA,-0.5316804407713499,331791.0
45,MukB-expo-46,mukb + expo,408960,408987,1.13,,,mak,mak,-1.2865786578657865,408973.5
46,MukB-expo-47,mukb + expo,418541,418572,1.19,,,phoR,phoR,0.5158179012345679,418556.5
47,MukB-expo-48,mukb + expo,437118,437147,1.98,,,yajI,yajI,-7.928703703703704,437132.5
48,MukB-expo-49,mukb + expo,451798,451827,1.32,"b0428,b0429,b0430,b0431,b0432","cyoE,cyoD,cyoC,cyoB,cyoA",cyoA,cyoA,-0.21360759493670886,451812.5
49,MukB-expo-50,mukb + expo,464591,464622,1.9,b0443,fadM,fadM,fadM,0.5150375939849624,464606.5
50,MukB-expo-51,mukb + expo,577223,577254,2.22,"b0554,b0555,b0556,b0553_2,b0553_1","essD,rrrD,rzpD,nmpC_2,nmpC_1",essD,essD,-0.7337962962962963,577238.5
51,MukB-expo-52,mukb + expo,578498,578528,1.27,"b0556,b4510","rzpD,rzoD",rzpD,rzpD,0.8809523809523809,578513.0
52,MukB-expo-53,mukb + expo,579487,579518,1.3,"b0559,b0558","ybcW,ybcV",ybcV,ybcV,0.22262773722627738,579502.5
53,MukB-expo-54,mukb + expo,583602,583632,1.55,b0564,appY,appY,appY,-0.084,583617.0
54,MukB-expo-55,mukb + expo,584402,584444,1.76,,,appY,appY,0.9906666666666667,584423.0
55,MukB-expo-56,mukb + expo,584452,584479,1.74,,,ybcY_1,ybcY_1,-414.875,584465.5
56,MukB-expo-57,mukb + expo,585179,585203,1.29,b0565,ompT,ompT,ompT,0.46331236897274636,585191.0
57,MukB-expo-58,mukb + expo,636579,636608,1.32,b0602,ybdN,ybdN,ybdN,-0.020065520065520065,636593.5
58,MukB-expo-59,mukb + expo,638755,638783,1.28,"b0605,b0606,b0604","ahpC,ahpF,dsbG",ahpC,ahpC,-0.3102836879432624,638769.0
59,MukB-expo-60,mukb + expo,656299,656306,2.07,"b0622,b0621","pagP,dcuC",pagP,pagP,-0.45187165775401067,656302.5
60,MukB-expo-61,mukb + expo,657265,657267,1.5,b0623,cspE,cspE,cspE,-0.11904761904761904,657266.0
61,MukB-expo-62,mukb + expo,661464,661478,1.13,b0629,ybeF,ybeF,ybeF,-0.09748427672955975,661471.0
62,MukB-expo-63,mukb + expo,696564,696590,1.71,,,miaB,miaB,-1.1382456140350876,696577.0
63,MukB-expo-64,mukb + expo,697039,697072,3.07,,,miaB,miaB,-1.4740350877192983,697055.5
64,MukB-expo-65,mukb + expo,725075,725099,1.22,"b0696,b0697","kdpC,kdpB",kdpB,kdpB,0.9511957052220595,725087.0
65,MukB-expo-66,mukb + expo,753276,753317,1.59,b0719,ybgD,gltA,gltA,0.9123831775700935,753296.5
66,MukB-expo-67,mukb + expo,754969,755001,1.07,"b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729","sdhC,sdhD,sdhA,sdhB,sucA,sucB,sucC,sucD",sdhC,sdhC,-0.4897435897435897,754985.0
67,MukB-expo-68,mukb + expo,780500,780524,2.25,,,nadA,nadA,-1.5057471264367817,780512.0
68,MukB-expo-69,mukb + expo,780606,780635,2.65,,,nadA,nadA,-1.4018199233716475,780620.5
69,MukB-expo-70,mukb + expo,781249,781282,2.46,,,nadA,nadA,-0.7840038314176245,781265.5
70,MukB-expo-71,mukb + expo,781546,781581,1.8,,,nadA,nadA,-0.4985632183908046,781563.5
71,MukB-expo-72,mukb + expo,837947,837978,1.64,b0802,ybiJ,ybiJ,ybiJ,-0.14367816091954022,837962.5
72,MukB-expo-73,mukb + expo,852783,852814,1.49,"b0817,b0818,b0815","mntR,ybiR,opgE",opgE,opgE,-0.12720959595959597,852798.5
73,MukB-expo-74,mukb + expo,899698,899740,0.93,,,ybjQ,ybjQ,-15.040123456790123,899719.0
74,MukB-expo-75,mukb + expo,925851,925876,1.79,,,cspD,cspD,-14.54888888888889,925863.5
75,MukB-expo-76,mukb + expo,925951,925984,1.83,,,cspD,cspD,-15.011111111111111,925967.5
76,MukB-expo-77,mukb + expo,989026,989044,1.09,b0930,asnS,asnS,asnS,-0.03568879371877231,989035.0
77,MukB-expo-78,mukb + expo,997547,997577,3.12,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuE,ssuE,-0.08680555555555555,997562.0
78,MukB-expo-79,mukb + expo,1018450,1018481,12.08,"b0956,b0955","matP,ycbZ",matP,matP,-0.04083885209713024,1018465.5
79,MukB-expo-80,mukb + expo,1031646,1031680,1.81,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",yccA,yccA,-0.3712121212121212,1031663.0
80,MukB-expo-81,mukb + expo,1031680,1031709,2.01,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",yccA,yccA,-0.41893939393939394,1031694.5
81,MukB-expo-82,mukb + expo,1050552,1050572,1.21,,,gfcA,gfcA,-2.673202614379085,1050562.0
82,MukB-expo-83,mukb + expo,1050683,1050728,2.46,,,cspG,cspG,-3.5422535211267605,1050705.5
83,MukB-expo-84,mukb + expo,1064538,1064557,1.27,,,yccE,yccE,0.40771678599840894,1064547.5
84,MukB-expo-85,mukb + expo,1136528,1136558,8.18,"b1080,b1081","flgI,flgJ",flgI,flgI,0.2459016393442623,1136543.0
85,MukB-expo-86,mukb + expo,1156289,1156320,12.51,"b1099,b1100","holB,ycfH",holB,holB,0.5407960199004975,1156304.5
86,MukB-expo-87,mukb + expo,1161354,1161384,1.24,b1102,fhuE,fhuE,fhuE,0.08310502283105023,1161369.0
87,MukB-expo-88,mukb + expo,1212012,1212023,1.18,b1160,iraM,iraM,iraM,-0.044753086419753084,1212017.5
88,MukB-expo-89,mukb + expo,1219796,1219827,2.07,"b4491_1,b4491_2","ycgH_1,ycgH_2",ycgH_1,ycgH_1,0.08216783216783216,1219811.5
89,MukB-expo-90,mukb + expo,1239928,1239959,11.09,,,dadX,dadX,0.9948646125116714,1239943.5
90,MukB-expo-91,mukb + expo,1258805,1258832,1.83,"b1205,b1203,b1204","ychH,ychF,pth",ychH,ychH,0.10215053763440861,1258818.5
91,MukB-expo-92,mukb + expo,1261983,1262014,12.73,b1207,prs,prs,prs,-0.13027426160337552,1261998.5
92,MukB-expo-93,mukb + expo,1287283,1287306,1.38,b1229,tpr,tpr,tpr,-1.3166666666666667,1287294.5
93,MukB-expo-94,mukb + expo,1287577,1287593,1.35,b1229,tpr,tpr,tpr,-4.544444444444444,1287585.0
94,MukB-expo-95,mukb + expo,1322731,1322762,17.0,"b1266,b1267,b1268,b1260,b1261,b1262,b1263,b1264","yciV,yciO,yciQ,trpA,trpB,trpC,trpD,trpE",trpE,trpE,0.1276391554702495,1322746.5
95,MukB-expo-96,mukb + expo,1325192,1325220,1.08,b1268,yciQ,yciQ,yciQ,0.24314345991561181,1325206.0
96,MukB-expo-97,mukb + expo,1342337,1342368,3.66,"b1281,b1282","pyrF,yciH",pyrF,pyrF,0.5860433604336044,1342352.5
97,MukB-expo-98,mukb + expo,1349866,1349897,1.16,b1287,yciW,yciW,yciW,0.1999113475177305,1349881.5
98,MukB-expo-99,mukb + expo,1401811,1401842,28.27,"b1335,b1336,b1337","ogt,abgT,abgB",abgB,abgB,0.9878976486860305,1401826.5
99,MukB-expo-100,mukb + expo,1451521,1451552,27.52,b1386,tynA,tynA,tynA,-0.08245382585751979,1451536.5
100,MukB-expo-101,mukb + expo,1459975,1460006,21.23,"b1395,b1396,b1397,b1398","paaH,paaI,paaJ,paaK",paaH,paaH,0.6565126050420168,1459990.5
101,MukB-expo-102,mukb + expo,1471747,1471777,1.68,,,ydbA_3,ydbA_3,0.3563054046325422,1471762.0
102,MukB-expo-103,mukb + expo,1500099,1500130,15.32,"b1429,b1430,b1428","tehA,tehB,ydcK",ydcK,ydcK,0.3409785932721712,1500114.5
103,MukB-expo-104,mukb + expo,1505505,1505537,7.19,,,ydcO,ydcO,0.47534013605442177,1505521.0
104,MukB-expo-105,mukb + expo,1514944,1514975,22.51,"b1443,b1444","ydcV,patD",ydcV,ydcV,0.24968553459119497,1514959.5
105,MukB-expo-106,mukb + expo,1536797,1536828,25.15,"b1465,b1466","narV,narW",narW,narW,0.7133620689655172,1536812.5
106,MukB-expo-107,mukb + expo,1563272,1563303,24.21,"b1483,b1484,b1485,b1486,b1487,b1488","ddpF,ddpD,ddpC,ddpB,ddpA,ddpX",ddpX,ddpX,-0.3634020618556701,1563287.5
107,MukB-expo-108,mukb + expo,1582796,1582827,1.54,"b1497,b1498","ydeM,ydeN",ydeN,ydeN,-0.17082590612002377,1582811.5
108,MukB-expo-109,mukb + expo,1590447,1590478,1.65,"b1503,b1504,b1505,b1506_2,b1506_1","ydeR,ydeS,ydeT,yneL_2,yneL_1",yneL_1,yneL_1,0.6621621621621622,1590462.5
109,MukB-expo-110,mukb + expo,1600462,1600493,14.94,"b1511,b1512","lsrK,lsrR",lsrR,lsrR,0.800314465408805,1600477.5
110,MukB-expo-111,mukb + expo,1610715,1610738,1.62,b1521,uxaB,uxaB,uxaB,-0.03202479338842975,1610726.5
111,MukB-expo-112,mukb + expo,1610856,1610868,1.08,b1521,uxaB,uxaB,uxaB,-0.12534435261707988,1610862.0
112,MukB-expo-113,mukb + expo,1619956,1619987,18.84,"b1531,b1532","marA,marB",marA,marA,1.0377604166666667,1619971.5
113,MukB-expo-114,mukb + expo,1630314,1630345,14.46,,,ydfI,ydfI,0.3993839835728953,1630329.5
114,MukB-expo-115,mukb + expo,1644705,1644736,1.22,"b1559,b1560,b1561","quuQ,ydfU,rem",rem,rem,0.7202380952380952,1644720.5
115,MukB-expo-116,mukb + expo,1665165,1665196,22.72,b1592,clcB,clcB,clcB,-0.10620525059665871,1665180.5
116,MukB-expo-117,mukb + expo,1666512,1666544,1.43,,,ynfK,ynfK,0.992816091954023,1666528.0
117,MukB-expo-118,mukb + expo,1679126,1679157,4.11,"b1605,b1606","ydgI,folM",ydgH,ydgH,0.7571428571428571,1679141.5
118,MukB-expo-119,mukb + expo,1703992,1704023,16.04,b1624,ydgJ,ydgJ,ydgJ,0.2886647454370797,1704007.5
119,MukB-expo-120,mukb + expo,1721910,1721938,20.4,"b1644,b1645","ydhJ,ydhK",ydhJ,ydhJ,0.7703962703962703,1721924.0
120,MukB-expo-121,mukb + expo,1745141,1745172,28.46,,,ydhQ,ydhQ,0.7720763723150358,1745156.5
121,MukB-expo-122,mukb + expo,1746545,1746568,1.91,"b1667,b1664","ydhR,ydhQ",ydhR,ydhR,-0.46568627450980393,1746556.5
122,MukB-expo-123,mukb + expo,1746595,1746638,1.56,"b1667,b1664","ydhR,ydhQ",ydhR,ydhR,-0.2696078431372549,1746616.5
123,MukB-expo-124,mukb + expo,1757024,1757055,1.78,b1677,lpp,pykF,pykF,0.9501061571125266,1757039.5
124,MukB-expo-125,mukb + expo,1765203,1765235,16.79,b1685,ydiH,menI,menI,1.0048661800486618,1765219.0
125,MukB-expo-126,mukb + expo,1798004,1798035,3.77,"b1712,b1713,b1714","ihfA,pheT,pheS",pheS,pheS,0.9375,1798019.5
126,MukB-expo-127,mukb + expo,1810126,1810157,4.27,b1728,ydjM,ydjM,ydjM,-0.11590524534686972,1810141.5
127,MukB-expo-128,mukb + expo,1838816,1838847,15.91,b1756,ynjD,ynjD,ynjD,0.13073394495412843,1838831.5
128,MukB-expo-129,mukb + expo,1851189,1851221,11.64,"b1767,b1768","ansA,pncA",ansA,ansA,0.34021632251720746,1851205.0
129,MukB-expo-130,mukb + expo,1916854,1916884,27.61,,,yebS,yebS,0.4766355140186916,1916869.0
130,MukB-expo-131,mukb + expo,1934569,1934599,3.54,"b1850,b1851","eda,edd",edd,edd,0.011037527593818985,1934584.0
131,MukB-expo-132,mukb + expo,1974376,1974407,30.14,,,cheA,cheA,0.47455470737913485,1974391.5
132,MukB-expo-133,mukb + expo,1991798,1991843,4.07,b1908,yecA,yecA,yecA,-0.30255255255255253,1991820.5
133,MukB-expo-134,mukb + expo,1992060,1992089,8.0,b1908,yecA,yecA,yecA,-0.683933933933934,1992074.5
134,MukB-expo-135,mukb + expo,2027728,2027731,1.08,b1956,yedQ,yedQ,yedQ,0.1696165191740413,2027729.5
135,MukB-expo-136,mukb + expo,2041314,2041345,2.63,b1973,zinT,zinT,zinT,-0.06835637480798772,2041329.5
136,MukB-expo-137,mukb + expo,2044624,2044660,2.1,b1978,yeeJ,yeeJ,yeeJ,-0.04168432951815741,2044642.0
137,MukB-expo-138,mukb + expo,2057922,2057953,2.83,,,yeeL,yeeL,-4.377492877492878,2057937.5
138,MukB-expo-139,mukb + expo,2058051,2058089,3.28,,,yeeL,yeeL,-4.50332383665717,2058070.0
139,MukB-expo-140,mukb + expo,2059835,2059861,2.59,b1985,yeeO,yeeO,yeeO,-0.10618279569892473,2059848.0
140,MukB-expo-141,mukb + expo,2059928,2059965,3.13,b1985,yeeO,cbl,cbl,1.0173501577287065,2059946.5
141,MukB-expo-142,mukb + expo,2062299,2062334,1.06,b1988,nac,nac,nac,-0.417755991285403,2062316.5
142,MukB-expo-143,mukb + expo,2062325,2062359,1.18,b1988,nac,nac,nac,-0.4455337690631808,2062342.0
143,MukB-expo-144,mukb + expo,2105572,2105600,1.42,"b2032,b2033,b2034","wbbK,wbbJ,wbbI",wbbI,wbbI,0.4743202416918429,2105586.0
144,MukB-expo-145,mukb + expo,2106274,2106302,1.22,"b2032,b2033,b2034","wbbK,wbbJ,wbbI",wbbH,wbbH,0.803770351328192,2106288.0
145,MukB-expo-146,mukb + expo,2106535,2106553,1.63,"b2032,b2033,b2034","wbbK,wbbJ,wbbI",wbbH,wbbH,0.5844044558697515,2106544.0
146,MukB-expo-147,mukb + expo,2106886,2106914,1.17,b2035,wbbH,wbbH,wbbH,0.27934875749785776,2106900.0
147,MukB-expo-148,mukb + expo,2106962,2107001,1.35,b2035,wbbH,wbbH,wbbH,0.2095115681233933,2106981.5
148,MukB-expo-149,mukb + expo,2107179,2107206,1.34,b2035,wbbH,wbbH,wbbH,0.028706083976006855,2107192.5
149,MukB-expo-150,mukb + expo,2107350,2107354,1.39,"b2035,b2036","wbbH,glf",glf,glf,0.884963768115942,2107352.0
150,MukB-expo-151,mukb + expo,2107519,2107525,1.06,"b2035,b2036","wbbH,glf",glf,glf,0.7309782608695652,2107522.0
151,MukB-expo-152,mukb + expo,2107937,2107968,1.52,"b2035,b2036","wbbH,glf",glf,glf,0.34103260869565216,2107952.5
152,MukB-expo-153,mukb + expo,2108539,2108581,0.95,"b2035,b2036","wbbH,glf",wzxB,wzxB,0.8205128205128205,2108560.0
153,MukB-expo-154,mukb + expo,2108956,2108987,1.31,,,wzxB,wzxB,0.4907852564102564,2108971.5
154,MukB-expo-155,mukb + expo,2139125,2139158,1.34,,,yegH,yegH,0.7831439393939394,2139141.5
155,MukB-expo-156,mukb + expo,2266075,2266089,1.62,b2172,yeiQ,yeiQ,yeiQ,-0.11042944785276074,2266082.0
156,MukB-expo-157,mukb + expo,2266171,2266181,1.02,b2172,yeiQ,yeiQ,yeiQ,-0.046353101567825496,2266176.0
157,MukB-expo-158,mukb + expo,2281745,2281775,1.21,,,yejH,yejH,0.6411130039750143,2281760.0
158,MukB-expo-159,mukb + expo,2286194,2286230,1.4,,,yejK,yejK,-2.2470238095238093,2286212.0
159,MukB-expo-160,mukb + expo,2464109,2464149,1.08,,,yfdC,yfdC,-1.255091103965702,2464129.0
160,MukB-expo-161,mukb + expo,2466320,2466348,1.4,b2349,intS,intS,intS,-0.18134715025906736,2466334.0
161,MukB-expo-162,mukb + expo,2466363,2466382,1.75,b2349,intS,intS,intS,-0.14810017271157166,2466372.5
162,MukB-expo-163,mukb + expo,2469181,2469220,0.85,b2352,gtrS,gtrS,gtrS,0.05292792792792793,2469200.5
163,MukB-expo-164,mukb + expo,2469379,2469391,1.43,b2352,gtrS,gtrS,gtrS,0.19144144144144143,2469385.0
164,MukB-expo-165,mukb + expo,2483655,2483692,1.17,"b2369,b2370,b2367,b2368","evgA,evgS,emrY,emrK",evgA,evgA,-0.13089430894308943,2483673.5
165,MukB-expo-166,mukb + expo,2492292,2492323,2.81,"b2371,b2372,b2373,b2374","yfdE,yfdV,oxc,frc",frc,frc,0.7565947242206235,2492307.5
166,MukB-expo-167,mukb + expo,2518090,2518119,3.37,"b2398,b2399,b2395","yfeC,yfeD,yfeA",yfeA,yfeA,-0.12442922374429223,2518104.5
167,MukB-expo-168,mukb + expo,2520904,2520937,3.13,b2400,gltX,gltX,gltX,-0.1754943502824859,2520920.5
168,MukB-expo-169,mukb + expo,2521024,2521058,2.99,b2400,gltX,gltX,gltX,-0.2605932203389831,2521041.0
169,MukB-expo-170,mukb + expo,2521105,2521132,3.52,b2400,gltX,gltX,gltX,-0.3153248587570621,2521118.5
170,MukB-expo-171,mukb + expo,2521222,2521253,3.6,,,gltX,gltX,-0.399364406779661,2521237.5
171,MukB-expo-172,mukb + expo,2533272,2533305,2.95,"b2415,b2416,b2417","ptsH,ptsI,crr",cysK,cysK,0.9058641975308642,2533288.5
172,MukB-expo-173,mukb + expo,2533467,2533500,2.21,"b2415,b2416,b2417","ptsH,ptsI,crr",ptsH,ptsH,-1.0833333333333333,2533483.5
173,MukB-expo-174,mukb + expo,2533531,2533558,2.72,"b2415,b2416,b2417","ptsH,ptsI,crr",ptsH,ptsH,-0.8468992248062015,2533544.5
174,MukB-expo-175,mukb + expo,2538000,2538031,1.48,b2420,yfeS,yfeS,yfeS,0.36394557823129253,2538015.5
175,MukB-expo-176,mukb + expo,2542255,2542291,0.97,"b2421,b2422,b2423,b2424","cysM,cysA,cysW,cysU",cysU,cysU,0.2865707434052758,2542273.0
176,MukB-expo-177,mukb + expo,2563380,2563424,5.64,"b2448,b2449","yffQ,yffR",yffQ,yffQ,-0.5,2563402.0
177,MukB-expo-178,mukb + expo,2563476,2563520,2.18,"b2448,b2449","yffQ,yffR",yffQ,yffQ,-0.24603174603174602,2563498.0
178,MukB-expo-179,mukb + expo,2564907,2564952,1.99,b2450,yffS,yffS,yffS,0.5030864197530864,2564929.5
179,MukB-expo-180,mukb + expo,2565289,2565333,5.74,,,yffS,yffS,0.9740740740740741,2565311.0
180,MukB-expo-181,mukb + expo,2629248,2629285,1.56,"b2504,b2503","yfgG,yfgF",yfgG,yfgG,-0.1171875,2629266.5
181,MukB-expo-182,mukb + expo,2629390,2629421,1.68,"b2504,b2505,b2506,b2503","yfgG,yfgH,yfgI,yfgF",yfgG,yfgG,0.6067708333333334,2629405.5
182,MukB-expo-183,mukb + expo,2634086,2634119,1.39,"b2509,b2507,b2508","xseA,guaA,guaB",guaB,guaB,-0.022154055896387186,2634102.5
183,MukB-expo-184,mukb + expo,2691186,2691210,1.37,b2556,glrK,glrK,glrK,-0.0700280112044818,2691198.0
184,MukB-expo-185,mukb + expo,2722661,2722693,1.34,b2585,pssA,pssA,pssA,-0.036135693215339236,2722677.0
185,MukB-expo-186,mukb + expo,2724341,2724378,1.69,b2586,yfiM,yfiM,yfiM,0.7175925925925926,2724359.5
186,MukB-expo-187,mukb + expo,2724409,2724458,1.31,b2586,yfiM,yfiM,yfiM,0.9459876543209876,2724433.5
187,MukB-expo-188,mukb + expo,2724470,2724510,1.42,,,kgtP,kgtP,0.9668976135488837,2724490.0
188,MukB-expo-189,mukb + expo,2724754,2724763,1.55,,,kgtP,kgtP,0.7602001539645882,2724758.5
189,MukB-expo-190,mukb + expo,2724958,2725000,1.12,,,kgtP,kgtP,0.590454195535027,2724979.0
190,MukB-expo-191,mukb + expo,2725000,2725023,1.18,,,kgtP,kgtP,0.5654349499615089,2725011.5
191,MukB-expo-192,mukb + expo,2725219,2725257,1.15,,,kgtP,kgtP,0.39107005388760585,2725238.0
192,MukB-expo-193,mukb + expo,2725482,2725506,1.33,b2587,kgtP,kgtP,kgtP,0.19399538106235567,2725494.0
193,MukB-expo-194,mukb + expo,2726061,2726088,4.96,b2587,kgtP,kgtP,kgtP,-0.2528868360277136,2726074.5
194,MukB-expo-195,mukb + expo,2726315,2726347,5.76,,,kgtP,kgtP,-0.4503464203233256,2726331.0
195,MukB-expo-196,mukb + expo,2726666,2726699,4.84,,,kgtP,kgtP,-0.7209391839876829,2726682.5
196,MukB-expo-197,mukb + expo,2726813,2726845,9.59,,,kgtP,kgtP,-0.8337182448036952,2726829.0
197,MukB-expo-198,mukb + expo,2727121,2727154,4.87,,,kgtP,kgtP,-1.0712086220169361,2727137.5
198,MukB-expo-199,mukb + expo,2727180,2727211,5.05,,,kgtP,kgtP,-1.1158583525789068,2727195.5
199,MukB-expo-200,mukb + expo,2727618,2727637,5.04,,,kgtP,kgtP,-1.4484218629715166,2727627.5
200,MukB-expo-201,mukb + expo,2727813,2727855,5.64,,,kgtP,kgtP,-1.6073903002309469,2727834.0
201,MukB-expo-202,mukb + expo,2727987,2728009,5.16,,,kgtP,kgtP,-1.7336412625096227,2727998.0
202,MukB-expo-203,mukb + expo,2728411,2728433,5.2,,,kgtP,kgtP,-2.0600461893764432,2728422.0
203,MukB-expo-204,mukb + expo,2728613,2728641,5.76,,,kgtP,kgtP,-2.2178598922247885,2728627.0
