,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
28,StpA-29,stpa + sta,311017,311060,1.03,"b0293,b0294","ecpA,ecpR",ecpR,ecpR,0.5033840947546532,311038.5
29,StpA-30,stpa + sta,311220,311229,1.14,b0294,ecpR,ecpR,ecpR,0.188663282571912,311224.5
30,StpA-31,stpa + sta,311477,311509,1.17,b0294,ecpR,ecpR,ecpR,-0.2656514382402707,311493.0
31,StpA-32,stpa + sta,313003,313048,0.95,"b4506,b0296","ykgO,ykgM",ykgM,ykgM,-0.9412878787878788,313025.5
32,StpA-33,stpa + sta,313130,313169,1.74,"b4506,b0296","ykgO,ykgM",ykgR,ykgR,0.9068627450980392,313149.5
33,StpA-34,stpa + sta,313960,313993,1.12,"b0297,b0298,b0299,b4630","eaeH,insE1,insF1,ykgP",ykgP,ykgP,-1.9055555555555554,313976.5
34,StpA-35,stpa + sta,314089,314131,1.64,"b0297,b0298,b0299,b4630","eaeH,insE1,insF1,ykgP",eaeH,eaeH,-0.28211009174311924,314110.0
35,StpA-36,stpa + sta,314164,314188,1.72,"b0297,b0298,b0299,b4630","eaeH,insE1,insF1,ykgP",eaeH,eaeH,-0.20642201834862386,314176.0
36,StpA-37,stpa + sta,314243,314255,2.04,"b0297,b0298,b0299,b4630","eaeH,insE1,insF1,ykgP",eaeH,eaeH,-0.12270642201834862,314249.0
37,StpA-38,stpa + sta,314274,314306,1.64,"b0297,b0298,b0299,b4630","eaeH,insE1,insF1,ykgP",eaeH,eaeH,-0.07568807339449542,314290.0
38,StpA-39,stpa + sta,318480,318512,1.53,"b0301,b0303","rclC,rclB",rclB,rclB,0.29957805907172996,318496.0
39,StpA-40,stpa + sta,318546,318572,1.07,"b0301,b0303","rclC,rclB",rclB,rclB,0.03375527426160337,318559.0
40,StpA-41,stpa + sta,321250,321286,1.15,"b0306,b0307,b0308","ykgE,ykgF,ykgG",ykgE,ykgE,-0.4708333333333333,321268.0
41,StpA-42,stpa + sta,325008,325044,1.08,b0310,ykgH,ykgH,ykgH,0.5052316890881914,325026.0
42,StpA-43,stpa + sta,325109,325115,1.26,b0310,ykgH,ykgH,ykgH,0.37668161434977576,325112.0
43,StpA-44,stpa + sta,325235,325243,1.38,b0310,ykgH,ykgH,ykgH,0.18684603886397608,325239.0
44,StpA-45,stpa + sta,325306,325349,1.12,b0310,ykgH,ykgH,ykgH,0.05455904334828102,325327.5
45,StpA-46,stpa + sta,331783,331797,1.79,,,yahA,yahA,-0.5325987144168962,331790.0
46,StpA-47,stpa + sta,331869,331899,1.13,,,yahA,yahA,-0.4462809917355372,331884.0
47,StpA-48,stpa + sta,384726,384766,1.75,b0364,yaiS,yaiS,yaiS,-0.23297491039426524,384746.0
48,StpA-49,stpa + sta,384844,384876,2.75,"b0365,b0366,b0367,b0368,b0364","tauA,tauB,tauC,tauD,yaiS",yaiS,yaiS,-0.43727598566308246,384860.0
49,StpA-50,stpa + sta,384910,384943,3.14,"b0365,b0366,b0367,b0368,b0364","tauA,tauB,tauC,tauD,yaiS",tauA,tauA,-0.3161993769470405,384926.5
50,StpA-51,stpa + sta,385073,385106,2.7,"b0365,b0366,b0367,b0368,b0364","tauA,tauB,tauC,tauD,yaiS",tauA,tauA,-0.14693665628245067,385089.5
51,StpA-52,stpa + sta,385131,385163,1.65,"b0365,b0366,b0367,b0368","tauA,tauB,tauC,tauD",tauA,tauA,-0.08722741433021806,385147.0
52,StpA-53,stpa + sta,390043,390063,2.87,"b4580_1,b0369","yaiT_1,hemB",yaiT_1,yaiT_1,-0.13511659807956103,390053.0
53,StpA-54,stpa + sta,390142,390173,1.86,"b4580_1,b0369","yaiT_1,hemB",yaiT_1,yaiT_1,-0.06344307270233196,390157.5
54,StpA-55,stpa + sta,451900,451946,0.81,"b0428,b0429,b0430,b0431,b0432","cyoE,cyoD,cyoC,cyoB,cyoA",cyoA,cyoA,-0.33016877637130804,451923.0
55,StpA-56,stpa + sta,452015,452056,1.34,"b0428,b0429,b0430,b0431,b0432","cyoE,cyoD,cyoC,cyoB,cyoA",cyoA,cyoA,-0.44883966244725737,452035.5
56,StpA-57,stpa + sta,522923,522939,2.06,"b0497,b0498,b0499","rhsD,ybbC,rhsH",rhsD,rhsD,-0.07685120298995561,522931.0
57,StpA-58,stpa + sta,523059,523085,1.8,"b0497,b0498,b0499","rhsD,ybbC,rhsH",rhsD,rhsD,-0.043914973137117494,523072.0
58,StpA-59,stpa + sta,527347,527388,1.39,"b0497,b0498,b0499","rhsD,ybbC,rhsH",rhsD,rhsD,0.959472085961224,527367.5
59,StpA-60,stpa + sta,527420,527446,2.11,"b0497,b0498,b0499","rhsD,ybbC,rhsH",rhsD,rhsD,0.9747722494744219,527433.0
60,StpA-61,stpa + sta,527524,527563,2.1,"b0497,b0498,b0499","rhsD,ybbC,rhsH",rhsD,rhsD,1.0005839757066106,527543.5
61,StpA-62,stpa + sta,527577,527612,1.82,"b0498,b0499","ybbC,rhsH",ybbC,ybbC,0.03929539295392954,527594.5
62,StpA-63,stpa + sta,527602,527633,2.17,"b0498,b0499","ybbC,rhsH",ybbC,ybbC,0.1016260162601626,527617.5
63,StpA-64,stpa + sta,527782,527801,1.71,"b0498,b0499","ybbC,rhsH",ybbC,ybbC,0.573170731707317,527791.5
64,StpA-65,stpa + sta,528544,528574,1.52,b0501,ybbD,rhsH,rhsH,0.8587570621468926,528559.0
65,StpA-66,stpa + sta,528605,528634,2.03,b0501,ybbD,rhsH,rhsH,0.9442090395480226,528619.5
66,StpA-67,stpa + sta,528710,528743,2.14,b0501,ybbD,ybbD,ybbD,0.17820773930753564,528726.5
67,StpA-68,stpa + sta,528747,528788,1.66,b0501,ybbD,ybbD,ybbD,0.26171079429735233,528767.5
68,StpA-69,stpa + sta,528815,528854,2.25,b0501,ybbD,ybbD,ybbD,0.3981670061099796,528834.5
69,StpA-70,stpa + sta,529001,529011,1.07,"b0501,b4632","ybbD,ylbI",ybbD,ybbD,0.7474541751527495,529006.0
70,StpA-71,stpa + sta,529070,529103,1.14,"b0501,b4632","ybbD,ylbI",ybbD,ybbD,0.9114052953156823,529086.5
71,StpA-72,stpa + sta,529203,529236,1.44,b4632,ylbI,ylbI,ylbI,-3.0053763440860215,529219.5
72,StpA-73,stpa + sta,529316,529348,1.24,b4632,ylbI,ylbI,ylbI,-1.7956989247311828,529332.0
73,StpA-74,stpa + sta,546511,546545,1.49,"b0518,b4572,b0520,b0521,b0515,b0516,b0517","fdrA,ylbE,ylbF,ybcF,allE,allC,allD",fdrA,fdrA,-0.09052757793764989,546528.0
74,StpA-75,stpa + sta,558003,558035,1.65,"b0530,b0528,b0529","sfmA,ybcJ,folD",sfmA,sfmA,-0.35359116022099446,558019.0
75,StpA-76,stpa + sta,558095,558131,1.4,"b0530,b0528,b0529","sfmA,ybcJ,folD",sfmA,sfmA,-0.18047882136279927,558113.0
76,StpA-77,stpa + sta,558232,558261,1.22,"b0530,b0528,b0529","sfmA,ybcJ,folD",sfmA,sfmA,0.06537753222836096,558246.5
77,StpA-78,stpa + sta,558840,558875,1.01,"b0531,b0532","sfmC,sfmD",sfmC,sfmC,-0.16666666666666666,558857.5
78,StpA-79,stpa + sta,558948,558966,1.57,"b0531,b0532","sfmC,sfmD",sfmC,sfmC,-0.023088023088023088,558957.0
79,StpA-80,stpa + sta,559050,559091,1.08,"b0531,b0532","sfmC,sfmD",sfmC,sfmC,0.1406926406926407,559070.5
80,StpA-81,stpa + sta,562683,562692,1.13,"b0533,b0534","sfmH,sfmF",sfmH,sfmH,0.35823170731707316,562687.5
81,StpA-82,stpa + sta,563945,563955,1.43,,,sfmZ,sfmZ,0.8372827804107424,563950.0
82,StpA-83,stpa + sta,568586,568614,1.47,"b0543,b0544","emrE,ybcK",emrE,emrE,0.8588588588588588,568600.0
83,StpA-84,stpa + sta,568605,568641,1.35,"b0543,b0544","emrE,ybcK",emrE,emrE,0.9279279279279279,568623.0
84,StpA-85,stpa + sta,568708,568749,2.05,b0544,ybcK,ybcK,ybcK,-0.11296660117878192,568728.5
85,StpA-86,stpa + sta,568799,568808,2.59,b0544,ybcK,ybcK,ybcK,-0.06385068762278978,568803.5
86,StpA-87,stpa + sta,568983,569024,1.45,b0544,ybcK,ybcK,ybcK,0.06712508185985593,569003.5
87,StpA-88,stpa + sta,569146,569187,1.19,b0544,ybcK,ybcK,ybcK,0.1738703339882122,569166.5
88,StpA-89,stpa + sta,569201,569225,1.22,b0544,ybcK,ybcK,ybcK,0.2043222003929273,569213.0
89,StpA-90,stpa + sta,569877,569910,1.24,,,ybcK,ybcK,0.6499672560576293,569893.5
90,StpA-91,stpa + sta,569899,569932,1.2,,,ybcK,ybcK,0.6643745907007204,569915.5
91,StpA-92,stpa + sta,570088,570118,2.4,,,ybcK,ybcK,0.7871643745907008,570103.0
92,StpA-93,stpa + sta,570290,570336,2.13,,,ybcK,ybcK,0.9246889325474787,570313.0
93,StpA-94,stpa + sta,570366,570399,2.97,,,ybcK,ybcK,0.9702030124426981,570382.5
94,StpA-95,stpa + sta,570431,570464,2.27,"b0545,b0546","ybcL,ybcM",ybcL,ybcL,-0.8052536231884058,570447.5
95,StpA-96,stpa + sta,570614,570657,1.44,"b0545,b0546","ybcL,ybcM",ybcL,ybcL,-0.46467391304347827,570635.5
96,StpA-97,stpa + sta,570697,570734,1.16,"b0545,b0546","ybcL,ybcM",ybcL,ybcL,-0.3197463768115942,570715.5
97,StpA-98,stpa + sta,576991,576994,1.4,"b0554,b0555,b0556,b0553_2,b0553_1","essD,rrrD,rzpD,nmpC_2,nmpC_1",nmpC_1,nmpC_1,-0.16105769230769232,576992.5
98,StpA-99,stpa + sta,577051,577070,1.36,"b0554,b0555,b0556,b0553_2,b0553_1","essD,rrrD,rzpD,nmpC_2,nmpC_1",nmpC_1,nmpC_1,-0.2264423076923077,577060.5
99,StpA-100,stpa + sta,577126,577152,1.13,"b0554,b0555,b0556,b0553_2,b0553_1","essD,rrrD,rzpD,nmpC_2,nmpC_1",essD,essD,-1.1944444444444444,577139.0
100,StpA-101,stpa + sta,579021,579053,1.07,b0557,borD,borD,borD,-0.4897959183673469,579037.0
101,StpA-102,stpa + sta,579438,579455,1.28,"b0559,b0558","ybcW,ybcV",ybcV,ybcV,0.3588807785888078,579446.5
102,StpA-103,stpa + sta,579515,579646,1.41,"b0559,b0558","ybcW,ybcV",ybcV,ybcV,0.032846715328467155,579580.5
103,StpA-104,stpa + sta,579556,579601,1.35,"b0559,b0558","ybcW,ybcV",ybcV,ybcV,0.037712895377128956,579578.5
104,StpA-105,stpa + sta,583204,583248,1.42,"b0564,b0562_2,b0562_1","appY,ybcY_2,ybcY_1",ybcY_1,ybcY_1,-105.0,583226.0
105,StpA-106,stpa + sta,583293,583302,2.13,"b0564,b0562_2,b0562_1","appY,ybcY_2,ybcY_1",appY,appY,-0.51,583297.5
106,StpA-107,stpa + sta,583396,583426,2.46,b0564,appY,appY,appY,-0.3586666666666667,583411.0
107,StpA-108,stpa + sta,583490,583521,2.26,b0564,appY,appY,appY,-0.23266666666666666,583505.5
108,StpA-109,stpa + sta,583541,583569,2.07,b0564,appY,appY,appY,-0.16666666666666666,583555.0
109,StpA-110,stpa + sta,583733,583771,1.47,b0564,appY,appY,appY,0.096,583752.0
110,StpA-111,stpa + sta,583808,583850,1.54,b0564,appY,appY,appY,0.19866666666666666,583829.0
111,StpA-112,stpa + sta,583912,583951,2.06,b0564,appY,appY,appY,0.3353333333333333,583931.5
112,StpA-113,stpa + sta,583984,584032,1.82,b0564,appY,appY,appY,0.43733333333333335,584008.0
113,StpA-114,stpa + sta,583994,584012,1.69,b0564,appY,appY,appY,0.43066666666666664,584003.0
114,StpA-115,stpa + sta,584103,584158,3.23,b0564,appY,appY,appY,0.6006666666666667,584130.5
115,StpA-116,stpa + sta,584207,584227,2.56,,,appY,appY,0.716,584217.0
116,StpA-117,stpa + sta,584337,584371,2.91,,,appY,appY,0.8986666666666666,584354.0
117,StpA-118,stpa + sta,584383,584420,3.82,,,appY,appY,0.962,584401.5
118,StpA-119,stpa + sta,584473,584506,2.62,,,ybcY_1,ybcY_1,-420.875,584489.5
119,StpA-120,stpa + sta,584620,584665,2.56,,,ybcY_1,ybcY_1,-459.125,584642.5
120,StpA-121,stpa + sta,584743,584750,1.38,,,ompT,ompT,0.9292452830188679,584746.5
121,StpA-122,stpa + sta,618145,618179,1.11,b0587,fepE,fepE,fepE,-0.08024691358024691,618162.0
122,StpA-123,stpa + sta,636768,636808,1.5,b0602,ybdN,ybdO,ybdO,0.9191583610188261,636788.0
123,StpA-124,stpa + sta,636854,636899,1.65,b0602,ybdN,ybdO,ybdO,0.8211517165005537,636876.5
124,StpA-125,stpa + sta,636884,636890,1.96,b0602,ybdN,ybdO,ybdO,0.8095238095238095,636887.0
125,StpA-126,stpa + sta,637525,637546,1.7,b0603,ybdO,ybdO,ybdO,0.09136212624584718,637535.5
126,StpA-127,stpa + sta,637573,637614,1.26,b0603,ybdO,ybdO,ybdO,0.027131782945736434,637593.5
127,StpA-128,stpa + sta,637688,637718,1.22,b0603,ybdO,ybdO,ybdO,-0.09413067552602436,637703.0
128,StpA-129,stpa + sta,637756,637797,1.56,b0603,ybdO,ybdO,ybdO,-0.17552602436323367,637776.5
129,StpA-130,stpa + sta,637812,637856,0.97,b0603,ybdO,dsbG,dsbG,0.9892904953145917,637834.0
130,StpA-131,stpa + sta,651958,651992,1.59,"b0619,b0620,b0613,b0614,b0615,b0616,b0617,b0618","citA,citB,citG,citX,citF,citE,citD,citC",citC,citC,-0.11237016052880075,651975.0
131,StpA-132,stpa + sta,652084,652093,1.83,"b0619,b0620,b0613,b0614,b0615,b0616,b0617,b0618","citA,citB,citG,citX,citF,citE,citD,citC",citA,citA,-0.08770343580470162,652088.5
132,StpA-133,stpa + sta,652148,652182,1.23,"b0619,b0620,b0613,b0614,b0615,b0616,b0617,b0618","citA,citB,citG,citX,citF,citE,citD,citC",citA,citA,-0.04159132007233273,652165.0
133,StpA-134,stpa + sta,652232,652260,1.56,"b0619,b0620,b0613,b0614,b0615,b0616,b0617,b0618","citA,citB,citG,citX,citF,citE,citD,citC",citA,citA,0.007233273056057866,652246.0
134,StpA-135,stpa + sta,656129,656163,1.79,"b0622,b0621","pagP,dcuC",dcuC,dcuC,-0.12842712842712842,656146.0
135,StpA-136,stpa + sta,656294,656306,2.7,"b0622,b0621","pagP,dcuC",pagP,pagP,-0.4563279857397504,656300.0
136,StpA-137,stpa + sta,656435,656446,1.86,"b0622,b0621","pagP,dcuC",pagP,pagP,-0.20588235294117646,656440.5
137,StpA-138,stpa + sta,661466,661478,1.71,b0629,ybeF,ybeF,ybeF,-0.09853249475890985,661472.0
138,StpA-139,stpa + sta,661581,661605,1.07,b0629,ybeF,ybeF,ybeF,-0.22536687631027252,661593.0
139,StpA-140,stpa + sta,676482,676518,0.97,"b0645,b0646,b0644","ybeR,djlB,ybeQ",ybeQ,ybeQ,0.04805725971370143,676500.0
140,StpA-141,stpa + sta,676620,676658,0.99,"b0645,b0646,b0644","ybeR,djlB,ybeQ",ybeR,ybeR,-0.10028248587570622,676639.0
141,StpA-142,stpa + sta,676736,676763,1.09,"b0645,b0646,b0644","ybeR,djlB,ybeQ",ybeR,ybeR,0.0557909604519774,676749.5
142,StpA-143,stpa + sta,679374,679409,0.94,"b0648,b0649,b0647","ybeU,djlC,ybeT",ybeT,ybeT,0.026126126126126126,679391.5
143,StpA-144,stpa + sta,679433,679442,1.36,"b0648,b0649,b0647","ybeU,djlC,ybeT",ybeT,ybeT,-0.05675675675675676,679437.5
144,StpA-145,stpa + sta,679528,679560,1.14,"b0648,b0649,b0647","ybeU,djlC,ybeT",ybeU,ybeU,0.052259887005649715,679544.0
145,StpA-146,stpa + sta,679582,679612,1.05,"b0648,b0649,b0647","ybeU,djlC,ybeT",ybeU,ybeU,0.1271186440677966,679597.0
146,StpA-147,stpa + sta,720813,720856,1.26,"b4590,b0692,b0693","ybfK,potE,speF",ybfK,ybfK,0.9786821705426356,720834.5
147,StpA-148,stpa + sta,721002,721012,1.42,,,speF,speF,-0.24874943155979992,721007.0
148,StpA-149,stpa + sta,733700,733731,1.41,"b0700,b0702,b0703,b0704","rhsC,ybfB,rhsO,ybfC",rhsC,rhsC,0.9855746304244158,733715.5
149,StpA-150,stpa + sta,733807,733837,3.03,"b0702,b0703,b0704","ybfB,rhsO,ybfC",ybfB,ybfB,0.1437308868501529,733822.0
150,StpA-151,stpa + sta,733923,733952,2.44,"b0702,b0703,b0704","ybfB,rhsO,ybfC",ybfB,ybfB,0.4969418960244648,733937.5
151,StpA-152,stpa + sta,734018,734069,2.17,"b0702,b0703,b0704","ybfB,rhsO,ybfC",ybfB,ybfB,0.8211009174311926,734043.5
152,StpA-153,stpa + sta,735693,735723,1.34,b0704,ybfC,ybfC,ybfC,0.10350877192982456,735708.0
153,StpA-154,stpa + sta,735840,735858,1.34,b0704,ybfC,ybfC,ybfC,0.3508771929824561,735849.0
154,StpA-155,stpa + sta,735978,736004,1.26,"b0704,b4514","ybfC,ybfQ",ybfC,ybfC,0.6,735991.0
155,StpA-156,stpa + sta,736009,736052,1.1,"b0704,b4514","ybfC,ybfQ",ybfC,ybfC,0.6692982456140351,736030.5
156,StpA-157,stpa + sta,736251,736285,1.62,b4514,ybfQ,ybfQ,ybfQ,-0.7333333333333333,736268.0
157,StpA-158,stpa + sta,736409,736441,1.27,"b4514,b0705","ybfQ,ybfL",ybfQ,ybfQ,-0.07916666666666666,736425.0
158,StpA-159,stpa + sta,736632,736667,1.32,"b4514,b0705","ybfQ,ybfL",ybfQ,ybfQ,0.85625,736649.5
159,StpA-160,stpa + sta,736642,736654,1.29,"b4514,b0705","ybfQ,ybfL",ybfQ,ybfQ,0.85,736648.0
160,StpA-161,stpa + sta,736838,736876,1.56,b0705,ybfL,ybfL,ybfL,0.029023746701846966,736857.0
161,StpA-162,stpa + sta,737026,737034,1.11,b0705,ybfL,ybfL,ybfL,0.18117854001759015,737030.0
162,StpA-163,stpa + sta,737786,737827,1.62,b0706,ybfD,ybfL,ybfL,0.8641160949868074,737806.5
163,StpA-164,stpa + sta,737907,737944,1.76,b0706,ybfD,ybfL,ybfL,0.9687774846086191,737925.5
164,StpA-165,stpa + sta,738042,738052,1.81,b0706,ybfD,ybfD,ybfD,-0.05774278215223097,738047.0
165,StpA-166,stpa + sta,738142,738176,1.66,b0706,ybfD,ybfD,ybfD,0.08923884514435695,738159.0
166,StpA-167,stpa + sta,738289,738301,1.22,b0706,ybfD,ybfD,ybfD,0.2677165354330709,738295.0
167,StpA-168,stpa + sta,752102,752130,1.13,"b0716,b0717,b0718","ybgO,ybgP,ybgQ",ybgQ,ybgQ,0.02165032679738562,752116.0
168,StpA-169,stpa + sta,752855,752894,1.18,b0719,ybgD,ybgD,ybgD,-0.1402116402116402,752874.5
169,StpA-170,stpa + sta,752969,752978,1.28,b0719,ybgD,ybgD,ybgD,-0.3148148148148148,752973.5
170,StpA-171,stpa + sta,753032,753064,1.15,b0719,ybgD,ybgD,ybgD,-0.4462081128747795,753048.0
171,StpA-172,stpa + sta,800500,800537,1.15,"b0769,b0768","ybhH,ybhD",ybhD,ybhD,0.05922431865828092,800518.5
172,StpA-173,stpa + sta,800589,800622,1.07,"b0769,b0768","ybhH,ybhD",ybhD,ybhD,-0.0319706498951782,800605.5
173,StpA-174,stpa + sta,873046,873079,1.03,"b0833,b0834","yliE,yliF",yliE,yliE,0.03597275436355896,873062.5
174,StpA-175,stpa + sta,873631,873662,1.11,,,yliE,yliE,0.28458918688803747,873646.5
175,StpA-176,stpa + sta,873743,873786,1.72,,,yliE,yliE,0.33482332907620266,873764.5
176,StpA-177,stpa + sta,873889,873924,1.45,,,yliE,yliE,0.39527458492975737,873906.5
177,StpA-178,stpa + sta,997547,997577,1.58,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuE,ssuE,-0.08680555555555555,997562.0
178,StpA-179,stpa + sta,997659,997693,1.49,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuE,ssuE,-0.2847222222222222,997676.0
179,StpA-180,stpa + sta,997780,997786,1.7,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",elfA,elfA,-0.15555555555555556,997783.0
180,StpA-181,stpa + sta,998451,998497,0.89,"b0939,b0940,b0941,b0942,b0943,b0944","elfD,elfC,elfG,ycbU,ycbV,ycbF",elfD,elfD,-0.021367521367521368,998474.0
181,StpA-182,stpa + sta,1064133,1064141,1.71,"b1001,b0999,b1000","yccE,cbpM,cbpA",yccE,yccE,0.081145584725537,1064137.0
182,StpA-183,stpa + sta,1064267,1064375,1.78,"b1001,b0999,b1000","yccE,cbpM,cbpA",yccE,yccE,0.22752585521081942,1064321.0
183,StpA-184,stpa + sta,1064297,1064333,1.99,b1001,yccE,yccE,yccE,0.22275258552108193,1064315.0
184,StpA-185,stpa + sta,1064440,1064473,1.45,b1001,yccE,yccE,yccE,0.3353221957040573,1064456.5
185,StpA-186,stpa + sta,1064536,1064578,2.13,,,yccE,yccE,0.4152744630071599,1064557.0
186,StpA-187,stpa + sta,1064589,1064615,1.98,,,yccE,yccE,0.4510739856801909,1064602.0
187,StpA-188,stpa + sta,1064685,1064727,1.58,,,yccE,yccE,0.5338106603023071,1064706.0
188,StpA-189,stpa + sta,1064842,1064884,1.5,,,yccE,yccE,0.6587112171837709,1064863.0
189,StpA-190,stpa + sta,1065014,1065046,1.22,,,yccE,yccE,0.7915672235481305,1065030.0
190,StpA-191,stpa + sta,1065191,1065233,1.08,b1002,agp,yccE,yccE,0.9363564041368337,1065212.0
191,StpA-192,stpa + sta,1065275,1065301,1.36,b1002,agp,yccE,yccE,0.9968178202068417,1065288.0
192,StpA-193,stpa + sta,1092944,1092952,1.21,b1025,ycdT,ycdT,ycdT,0.05371596762325239,1092948.0
193,StpA-194,stpa + sta,1093106,1093153,1.57,b1025,ycdT,ycdT,ycdT,0.1872700515084621,1093129.5
194,StpA-195,stpa + sta,1103834,1103845,1.03,"b1041,b1042,b1043","csgB,csgA,csgC",csgB,csgB,-0.24232456140350878,1103839.5
195,StpA-196,stpa + sta,1103903,1103947,1.07,"b1041,b1042,b1043","csgB,csgA,csgC",csgB,csgB,-0.05482456140350877,1103925.0
196,StpA-197,stpa + sta,1211717,1211754,1.53,b1160,iraM,iraM,iraM,0.8256172839506173,1211735.5
197,StpA-198,stpa + sta,1211877,1211924,2.24,b1160,iraM,iraM,iraM,0.31635802469135804,1211900.5
198,StpA-199,stpa + sta,1211992,1212025,2.45,b1160,iraM,iraM,iraM,-0.016975308641975308,1212008.5
199,StpA-200,stpa + sta,1212113,1212145,2.04,b1160,iraM,iraM,iraM,-0.3888888888888889,1212129.0
200,StpA-201,stpa + sta,1212215,1212249,2.51,b1160,iraM,iraM,iraM,-0.7067901234567902,1212232.0
201,StpA-202,stpa + sta,1212269,1212301,3.8,b1160,iraM,iraM,iraM,-0.8703703703703703,1212285.0
202,StpA-203,stpa + sta,1212517,1212552,2.3,,,iraM,iraM,-1.6404320987654322,1212534.5
203,StpA-204,stpa + sta,1212526,1212553,2.37,,,iraM,iraM,-1.6558641975308641,1212539.5
204,StpA-205,stpa + sta,1212642,1212681,2.5,,,iraM,iraM,-2.0324074074074074,1212661.5
205,StpA-206,stpa + sta,1212750,1212778,1.89,b1161,ycgX,ycgX,ycgX,0.8469135802469135,1212764.0
206,StpA-207,stpa + sta,1212830,1212864,2.2,b1161,ycgX,ycgX,ycgX,0.6419753086419753,1212847.0
