,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
12,mixed-TFs-pool1b-M9+glu-13,mixed-tfs-pool1b + M9+glu,798174,798200,2.71,"b0767,b0766","pgl,ybhA",ybhA,ybhA,0.2979242979242979,798187.0
13,mixed-TFs-pool1b-M9+glu-14,mixed-tfs-pool1b + M9+glu,849164,849196,15.94,b0812,dps,dps,dps,-0.5337301587301587,849180.0
14,mixed-TFs-pool1b-M9+glu-15,mixed-tfs-pool1b + M9+glu,893692,893719,7.37,"b0854,b0855,b0856,b0857","potF,potG,potH,potI",potF,potF,-0.06963162623539983,893705.5
15,mixed-TFs-pool1b-M9+glu-16,mixed-tfs-pool1b + M9+glu,893711,893741,7.18,"b0854,b0855,b0856,b0857","potF,potG,potH,potI",potF,potF,-0.05121293800539083,893726.0
16,mixed-TFs-pool1b-M9+glu-17,mixed-tfs-pool1b + M9+glu,900496,900528,41.83,b0860,artJ,artJ,artJ,0.0860655737704918,900512.0
17,mixed-TFs-pool1b-M9+glu-18,mixed-tfs-pool1b + M9+glu,903783,903833,18.58,"b0861,b0862,b0863,b0864","artM,artQ,artI,artP",artP,artP,-0.10150891632373114,903808.0
18,mixed-TFs-pool1b-M9+glu-19,mixed-tfs-pool1b + M9+glu,903790,903829,18.14,"b0861,b0862,b0863,b0864","artM,artQ,artI,artP",artP,artP,-0.10356652949245541,903809.5
19,mixed-TFs-pool1b-M9+glu-20,mixed-tfs-pool1b + M9+glu,914915,914965,7.8,b0874,ybjE,ybjE,ybjE,-0.09222222222222222,914940.0
20,mixed-TFs-pool1b-M9+glu-21,mixed-tfs-pool1b + M9+glu,932367,932375,14.96,"b0889,b0888","lrp,trxB",lrp,lrp,-0.4505050505050505,932371.0
21,mixed-TFs-pool1b-M9+glu-22,mixed-tfs-pool1b + M9+glu,975758,975764,2.63,"b0923,b0924","mukE,mukB",mukE,mukE,0.19858156028368795,975761.0
22,mixed-TFs-pool1b-M9+glu-23,mixed-tfs-pool1b + M9+glu,1002780,1002809,2.15,"b0941,b0942,b0943,b0944","elfG,ycbU,ycbV,ycbF",elfG,elfG,0.9229691876750701,1002794.5
23,mixed-TFs-pool1b-M9+glu-24,mixed-tfs-pool1b + M9+glu,1165943,1165976,15.6,b1109,ndh,ndh,ndh,-0.09540229885057472,1165959.5
24,mixed-TFs-pool1b-M9+glu-25,mixed-tfs-pool1b + M9+glu,1250946,1250977,1.74,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaR,dhaR,-0.05390625,1250961.5
25,mixed-TFs-pool1b-M9+glu-26,mixed-tfs-pool1b + M9+glu,1254005,1254022,2.34,,,ycgV,ycgV,0.6759065550906556,1254013.5
26,mixed-TFs-pool1b-M9+glu-27,mixed-tfs-pool1b + M9+glu,1276374,1276403,10.83,,,narX,narX,0.6841958820255982,1276388.5
27,mixed-TFs-pool1b-M9+glu-28,mixed-tfs-pool1b + M9+glu,1364260,1364289,3.8,"b1301,b1302","puuB,puuE",puuB,puuB,0.03395784543325527,1364274.5
28,mixed-TFs-pool1b-M9+glu-29,mixed-tfs-pool1b + M9+glu,1370296,1370331,63.43,"b1309,b1310,b1311,b1312,b1313,b1314,b1315,b1316,b1317","ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU",ycjM,ycjM,0.05863095238095238,1370313.5
29,mixed-TFs-pool1b-M9+glu-30,mixed-tfs-pool1b + M9+glu,1380235,1380261,24.12,b1317,ycjU,ycjU,ycjU,0.15303030303030302,1380248.0
30,mixed-TFs-pool1b-M9+glu-31,mixed-tfs-pool1b + M9+glu,1405834,1405864,3.46,b1340,smrA,smrA,smrA,-0.22872340425531915,1405849.0
31,mixed-TFs-pool1b-M9+glu-32,mixed-tfs-pool1b + M9+glu,1459077,1459107,3.6,"b1395,b1396,b1397,b1398","paaH,paaI,paaJ,paaK",paaH,paaH,0.0273109243697479,1459092.0
32,mixed-TFs-pool1b-M9+glu-33,mixed-tfs-pool1b + M9+glu,1582787,1582815,13.68,"b1497,b1498","ydeM,ydeN",ydeN,ydeN,-0.16458704693998813,1582801.0
33,mixed-TFs-pool1b-M9+glu-34,mixed-tfs-pool1b + M9+glu,1679525,1679533,15.17,"b1605,b1606","ydgI,folM",ydgI,ydgI,-0.019522776572668113,1679529.0
34,mixed-TFs-pool1b-M9+glu-35,mixed-tfs-pool1b + M9+glu,1746558,1746589,2.15,"b1667,b1664","ydhR,ydhQ",ydhR,ydhR,-0.41013071895424835,1746573.5
35,mixed-TFs-pool1b-M9+glu-36,mixed-tfs-pool1b + M9+glu,1755949,1755973,4.32,b1676,pykF,pykF,pykF,0.18683651804670912,1755961.0
36,mixed-TFs-pool1b-M9+glu-37,mixed-tfs-pool1b + M9+glu,1832154,1832179,3.49,"b1749,b1744,b1745,b1746,b1747,b1748","xthA,astE,astB,astD,astA,astC",astC,astC,-0.1511056511056511,1832166.5
37,mixed-TFs-pool1b-M9+glu-38,mixed-tfs-pool1b + M9+glu,1871874,1871882,6.71,b1786,yeaJ,yeaJ,yeaJ,-0.10865191146881288,1871878.0
38,mixed-TFs-pool1b-M9+glu-39,mixed-tfs-pool1b + M9+glu,1874249,1874279,4.34,"b1789,b1788","yeaL,yoaI",yoaI,yoaI,-0.780952380952381,1874264.0
39,mixed-TFs-pool1b-M9+glu-40,mixed-tfs-pool1b + M9+glu,1874271,1874298,4.11,"b1789,b1788","yeaL,yoaI",yeaL,yeaL,-0.1487695749440716,1874284.5
40,mixed-TFs-pool1b-M9+glu-41,mixed-tfs-pool1b + M9+glu,1916889,1916918,2.82,,,yebS,yebS,0.5035046728971962,1916903.5
41,mixed-TFs-pool1b-M9+glu-42,mixed-tfs-pool1b + M9+glu,1991778,1991809,4.422141,b1908,yecA,yecA,yecA,-0.262012012012012,1991793.5
42,mixed-TFs-pool1b-M9+glu-43,mixed-tfs-pool1b + M9+glu,2035534,2035562,4.64,b1967,hchA,hchA,hchA,-0.33568075117370894,2035548.0
43,mixed-TFs-pool1b-M9+glu-44,mixed-tfs-pool1b + M9+glu,2059670,2059710,2.49,b1985,yeeO,yeeO,yeeO,0.0,2059690.0
44,mixed-TFs-pool1b-M9+glu-45,mixed-tfs-pool1b + M9+glu,2062286,2062316,1.19,b1988,nac,nac,nac,-0.4008714596949891,2062301.0
45,mixed-TFs-pool1b-M9+glu-46,mixed-tfs-pool1b + M9+glu,2089964,2089991,19.25,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisL,hisL,-0.3431372549019608,2089977.5
46,mixed-TFs-pool1b-M9+glu-47,mixed-tfs-pool1b + M9+glu,2290429,2290459,2.38,"b2193,b2190_2,b2192,b2190_1","narP,yejO_2,insH1,yejO_1",narP,narP,-0.08487654320987655,2290444.0
47,mixed-TFs-pool1b-M9+glu-48,mixed-tfs-pool1b + M9+glu,2290438,2290450,2.59,"b2193,b2190_2,b2192,b2190_1","narP,yejO_2,insH1,yejO_1",narP,narP,-0.08487654320987655,2290444.0
48,mixed-TFs-pool1b-M9+glu-49,mixed-tfs-pool1b + M9+glu,2417001,2417039,15.52,b2298,yfcC,yfcC,yfcC,-0.03944773175542406,2417020.0
49,mixed-TFs-pool1b-M9+glu-50,mixed-tfs-pool1b + M9+glu,2426731,2426769,44.38,"b2306,b2307,b2308,b2309","hisP,hisM,hisQ,hisJ",hisJ,hisJ,0.04853128991060025,2426750.0
50,mixed-TFs-pool1b-M9+glu-51,mixed-tfs-pool1b + M9+glu,2430963,2430995,49.8,"b2311,b2312,b2313","ubiX,purF,cvpA",cvpA,cvpA,-0.44171779141104295,2430979.0
51,mixed-TFs-pool1b-M9+glu-52,mixed-tfs-pool1b + M9+glu,2518155,2518183,2.84,"b2398,b2399,b2395","yfeC,yfeD,yfeA",yfeC,yfeC,-0.8608695652173913,2518169.0
52,mixed-TFs-pool1b-M9+glu-53,mixed-tfs-pool1b + M9+glu,2519310,2519337,2.99,,,gltX,gltX,0.9523305084745762,2519323.5
53,mixed-TFs-pool1b-M9+glu-54,mixed-tfs-pool1b + M9+glu,2520981,2521012,3.34,b2400,gltX,gltX,gltX,-0.22916666666666666,2520996.5
54,mixed-TFs-pool1b-M9+glu-55,mixed-tfs-pool1b + M9+glu,2560075,2560103,228.42,b2443,yffL,yffL,yffL,-0.2601246105919003,2560089.0
55,mixed-TFs-pool1b-M9+glu-56,mixed-tfs-pool1b + M9+glu,2560096,2560136,223.07,b2443,yffL,yffL,yffL,-0.21806853582554517,2560116.0
56,mixed-TFs-pool1b-M9+glu-57,mixed-tfs-pool1b + M9+glu,2563379,2563424,3.99,"b2448,b2449","yffQ,yffR",yffQ,yffQ,-0.5013227513227513,2563401.5
57,mixed-TFs-pool1b-M9+glu-58,mixed-tfs-pool1b + M9+glu,2565289,2565333,1.67,,,yffS,yffS,0.9740740740740741,2565311.0
58,mixed-TFs-pool1b-M9+glu-59,mixed-tfs-pool1b + M9+glu,2575922,2575932,3.2,"b2457,b2458,b2459,b2460,b2461,b2462","eutM,eutD,eutT,eutQ,eutP,eutS",eutS,eutS,-0.3630952380952381,2575927.0
59,mixed-TFs-pool1b-M9+glu-60,mixed-tfs-pool1b + M9+glu,2667970,2667979,4.35,b2536,hcaT,hcaT,hcaT,-0.11271929824561404,2667974.5
60,mixed-TFs-pool1b-M9+glu-61,mixed-tfs-pool1b + M9+glu,2716486,2716520,3.08,"b2580,b2579","ung,grcA",grcA,grcA,-0.140625,2716503.0
61,mixed-TFs-pool1b-M9+glu-62,mixed-tfs-pool1b + M9+glu,2741236,2741270,2.61,"b2602,b2600,b2601","yfiL,tyrA,aroF",aroF,aroF,-0.096171802054155,2741253.0
62,mixed-TFs-pool1b-M9+glu-63,mixed-tfs-pool1b + M9+glu,2778946,2778965,5.75,,,ypjA,ypjA,0.8230735647238594,2778955.5
63,mixed-TFs-pool1b-M9+glu-64,mixed-tfs-pool1b + M9+glu,2798740,2798785,64.24,"b2670,b2669","alaE,stpA",stpA,stpA,-0.6604938271604939,2798762.5
64,mixed-TFs-pool1b-M9+glu-65,mixed-tfs-pool1b + M9+glu,2818532,2818565,4.8,,,yqaB,yqaB,-1.843915343915344,2818548.5
65,mixed-TFs-pool1b-M9+glu-66,mixed-tfs-pool1b + M9+glu,2949066,2949105,154.41,"b2818,b2817","argA,amiC",amiC,amiC,-0.060207336523125994,2949085.5
66,mixed-TFs-pool1b-M9+glu-67,mixed-tfs-pool1b + M9+glu,3128120,3128144,4.06,"b2980,b2975,b2976,b2977,b4467,b4468,b2979","glcC,glcA,glcB,glcG,glcF,glcE,glcD",glcD,glcD,-0.074,3128132.0
67,mixed-TFs-pool1b-M9+glu-68,mixed-tfs-pool1b + M9+glu,3140813,3140832,2.6,"b2990,b2991,b2992,b2993","hybG,hybF,hybE,hybD",hybD,hybD,0.9363636363636364,3140822.5
68,mixed-TFs-pool1b-M9+glu-69,mixed-tfs-pool1b + M9+glu,3169261,3169289,5.05,b3023,ygiV,ygiW,ygiW,1.020356234096692,3169275.0
69,mixed-TFs-pool1b-M9+glu-70,mixed-tfs-pool1b + M9+glu,3298215,3298244,39.7,b3151,yraQ,yraR,yraR,0.9693396226415094,3298229.5
70,mixed-TFs-pool1b-M9+glu-71,mixed-tfs-pool1b + M9+glu,3318542,3318591,189.63,b3172,argG,argG,argG,-0.05171130952380952,3318566.5
71,mixed-TFs-pool1b-M9+glu-72,mixed-tfs-pool1b + M9+glu,3318547,3318583,184.17,b3172,argG,argG,argG,-0.05282738095238095,3318565.0
72,mixed-TFs-pool1b-M9+glu-73,mixed-tfs-pool1b + M9+glu,3354412,3354441,22.88,"b3212,b3213,b3214,b3211","gltB,gltD,gltF,yhcC",gltB,gltB,-0.06668908316520959,3354426.5
73,mixed-TFs-pool1b-M9+glu-74,mixed-tfs-pool1b + M9+glu,3384634,3384663,55.65,"b3237,b3236","argR,mdh",argR,argR,-0.11358811040339703,3384648.5
74,mixed-TFs-pool1b-M9+glu-75,mixed-tfs-pool1b + M9+glu,3490036,3490070,24.09,b3359,argD,argD,argD,0.10401310401310401,3490053.0
75,mixed-TFs-pool1b-M9+glu-76,mixed-tfs-pool1b + M9+glu,3519220,3519246,4.32,"b3384,b3385,b3386,b3387,b3388,b3389,b3390","trpS,gph,rpe,dam,damX,aroB,aroK",aroK,aroK,-0.32375478927203066,3519233.0
76,mixed-TFs-pool1b-M9+glu-77,mixed-tfs-pool1b + M9+glu,3708641,3708682,2.34,,,dppA,dppA,-0.5948383084577115,3708661.5
77,mixed-TFs-pool1b-M9+glu-78,mixed-tfs-pool1b + M9+glu,3709587,3709606,1.3,,,eptB,eptB,0.5192080378250591,3709596.5
78,mixed-TFs-pool1b-M9+glu-79,mixed-tfs-pool1b + M9+glu,3742609,3742621,14.26,"b3575,b3576,b3577,b3578,b3579,b3580,b3581,b3582,b3583,b3574","yiaK,yiaL,yiaM,yiaN,yiaO,lyxK,sgbH,sgbU,sgbE,yiaJ",yiaJ,yiaJ,-0.0977620730270907,3742615.0
79,mixed-TFs-pool1b-M9+glu-80,mixed-tfs-pool1b + M9+glu,3891509,3891535,8.74,b3710,mdtL,mdtL,mdtL,-0.0782312925170068,3891522.0
80,mixed-TFs-pool1b-M9+glu-81,mixed-tfs-pool1b + M9+glu,3982575,3982608,7.32,b3800,aslB,aslB,aslB,-0.29571197411003236,3982591.5
81,mixed-TFs-pool1b-M9+glu-82,mixed-tfs-pool1b + M9+glu,3991306,3991332,2.65,b3806,cyaA,cyaA,cyaA,0.06556733411857087,3991319.0
82,mixed-TFs-pool1b-M9+glu-83,mixed-tfs-pool1b + M9+glu,4058117,4058142,29.61,"b3871,b3868,b3869,b3870","typA,glnG,glnL,glnA",glnA,glnA,-0.06773049645390071,4058129.5
83,mixed-TFs-pool1b-M9+glu-84,mixed-tfs-pool1b + M9+glu,4154868,4154915,219.33,"b3958,b3959,b3960,b3957","argC,argB,argH,argE",argE,argE,-0.038628472222222224,4154891.5
84,mixed-TFs-pool1b-M9+glu-85,mixed-tfs-pool1b + M9+glu,4154876,4154908,214.92,"b3958,b3959,b3960,b3957","argC,argB,argH,argE",argE,argE,-0.0390625,4154892.0
85,mixed-TFs-pool1b-M9+glu-86,mixed-tfs-pool1b + M9+glu,4472637,4472667,117.66,"b4244,b4245,b4246","pyrI,pyrB,pyrL",pyrL,pyrL,-0.8814814814814815,4472652.0
86,mixed-TFs-pool1b-M9+glu-87,mixed-tfs-pool1b + M9+glu,4472642,4472660,114.56,"b4244,b4245,b4246","pyrI,pyrB,pyrL",pyrL,pyrL,-0.8740740740740741,4472651.0
87,mixed-TFs-pool1b-M9+glu-88,mixed-tfs-pool1b + M9+glu,4478331,4478339,164.1,"b4255,b4254","rraB,argI",argI,argI,-0.023880597014925373,4478335.0
88,mixed-TFs-pool1b-M9+glu-89,mixed-tfs-pool1b + M9+glu,4543195,4543224,2.63,"b4314,b4315,b4316,b4317,b4318,b4319,b4320","fimA,fimI,fimC,fimD,fimF,fimG,fimH",fimA,fimA,0.17395264116575593,4543209.5
