,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
97,RcsA-98,rcsa + oxida,3966366,3966377,3.07,b3783,rho,rho,rho,-0.03531746031746032,3966371.5
98,RcsA-99,rcsa + oxida,3982452,3982456,22.12,,,aslB,aslB,-0.406957928802589,3982454.0
99,RcsA-100,rcsa + oxida,3982920,3982951,2.58,b3800,aslB,aslB,aslB,-0.017394822006472493,3982935.5
100,RcsA-101,rcsa + oxida,3990959,3990985,1.34,"b3806,b3802,b3803,b3804,b3805","cyaA,hemY,hemX,hemD,hemC",cyaA,cyaA,-0.0706713780918728,3990972.0
101,RcsA-102,rcsa + oxida,3991502,3991531,1.15,b3806,cyaA,cyaA,cyaA,0.1431095406360424,3991516.5
102,RcsA-103,rcsa + oxida,4040466,4040502,4.26,,,yihD,yihD,-5.866666666666666,4040484.0
103,RcsA-104,rcsa + oxida,4179009,4179040,1.49,"b3984,b3985,b3986,b3987,b3988","rplA,rplJ,rplL,rpoB,rpoC",rplA,rplA,0.2078014184397163,4179024.5
104,RcsA-105,rcsa + oxida,4223429,4223465,1.42,"b4019,b4018","metH,iclR",iclR,iclR,0.2193939393939394,4223447.0
105,RcsA-106,rcsa + oxida,4233202,4233243,1.13,b4024,lysC,lysC,lysC,0.0077777777777777776,4233222.5
106,RcsA-107,rcsa + oxida,4331079,4331101,1.06,,,proP,proP,0.39188290086493677,4331090.0
107,RcsA-108,rcsa + oxida,4376663,4376689,1.18,"b4411,b4148","ecnB,sugE",ecnB,ecnB,0.8435374149659864,4376676.0
108,RcsA-109,rcsa + oxida,4405191,4405235,0.99,,,purA,purA,0.40569668976135487,4405213.0
109,RcsA-110,rcsa + oxida,4405936,4405960,1.17,"b4178,b4179,b4180,b4181,b4182","nsrR,rnr,rlmB,yjfI,yjfJ",purA,purA,0.9715165511932256,4405948.0
110,RcsA-111,rcsa + oxida,4425864,4425905,1.43,"b4202,b4203","rpsR,rplI",rpsR,rpsR,0.20394736842105263,4425884.5
